"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ"
"10880  :  โรงพยาบาลขามสะแกแสง","363","324","89.26","12","3.70","9","2.78","183","56.48","7","2.16","11","3.40","356","332","93.26","12","3.61","11","3.31","189","56.93","11","3.31","8","2.41","337","333","98.81","11","3.30","7","2.10","187","56.16","16","4.80","9","2.70","322","327","101.55","37","11.31","14","4.28","147","44.95","5","1.53","13","3.98"
"10881  :  โรงพยาบาลบัวใหญ่","168","159","94.64","20","12.58","15","9.43","54","33.96","0","0.00","3","1.89","169","174","102.96","21","12.07","34","19.54","52","29.89","0","0.00","1","0.57","164","165","100.61","27","16.36","17","10.30","65","39.39","2","1.21","0","0.00","156","144","92.31","33","22.92","9","6.25","54","37.50","1","0.69","0","0.00"
"10882  :  โรงพยาบาลประทาย","233","175","75.11","4","2.29","27","15.43","89","50.86","1","0.57","2","1.14","236","212","89.83","4","1.89","24","11.32","117","55.19","0","0.00","5","2.36","231","214","92.64","1","0.47","21","9.81","134","62.62","3","1.40","1","0.47","233","177","75.97","3","1.69","8","4.52","115","64.97","3","1.69","1","0.56"
"10883  :  โรงพยาบาลปักธงชัย","159","84","52.83","10","11.90","5","5.95","42","50.00","0","0.00","4","4.76","165","151","91.52","1","0.66","10","6.62","86","56.95","4","2.65","4","2.65","163","38","23.31","0","0.00","0","0.00","25","65.79","2","5.26","1","2.63","164","137","83.54","6","4.38","7","5.11","70","51.09","3","2.19","1","0.73"
"10884  :  โรงพยาบาลพิมาย","164","104","63.41","14","13.46","9","8.65","40","38.46","5","4.81","1","0.96","159","129","81.13","4","3.10","10","7.75","65","50.39","2","1.55","2","1.55","151","109","72.19","3","2.75","6","5.50","55","50.46","2","1.83","1","0.92","143","40","27.97","0","0.00","0","0.00","19","47.50","2","5.00","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","264","244","92.42","14","5.74","15","6.15","129","52.87","6","2.46","6","2.46","256","256","100.00","12","4.69","24","9.38","134","52.34","4","1.56","5","1.95","252","247","98.02","9","3.64","12","4.86","126","51.01","4","1.62","6","2.43","245","186","75.92","10","5.38","14","7.53","78","41.94","4","2.15","4","2.15"
"10886  :  โรงพยาบาลชุมพวง","345","318","92.17","9","2.83","48","15.09","165","51.89","0","0.00","6","1.89","329","316","96.05","1","0.32","49","15.51","165","52.22","6","1.90","2","0.63","321","315","98.13","15","4.76","27","8.57","157","49.84","6","1.90","7","2.22","314","293","93.31","5","1.71","24","8.19","158","53.92","6","2.05","5","1.71"
"10887  :  โรงพยาบาลสูงเนิน","587","385","65.59","25","6.49","27","7.01","235","61.04","5","1.30","4","1.04","584","511","87.50","34","6.65","34","6.65","272","53.23","12","2.35","6","1.17","583","466","79.93","23","4.94","35","7.51","236","50.64","18","3.86","16","3.43","599","423","70.62","22","5.20","33","7.80","221","52.25","16","3.78","11","2.60"
"10888  :  โรงพยาบาลขามทะเลสอ","196","163","83.16","11","6.75","6","3.68","71","43.56","4","2.45","2","1.23","177","168","94.92","6","3.57","7","4.17","79","47.02","4","2.38","4","2.38","166","146","87.95","10","6.85","10","6.85","63","43.15","4","2.74","2","1.37","162","142","87.65","11","7.75","9","6.34","72","50.70","0","0.00","2","1.41"
"10889  :  โรงพยาบาลสีคิ้ว","606","520","85.81","38","7.31","29","5.58","275","52.88","4","0.77","5","0.96","575","549","95.48","50","9.11","43","7.83","251","45.72","5","0.91","6","1.09","559","533","95.35","39","7.32","27","5.07","252","47.28","7","1.31","13","2.44","526","510","96.96","39","7.65","45","8.82","223","43.73","4","0.78","8","1.57"
"10890  :  โรงพยาบาลปากช่องนานา","215","187","86.98","7","3.74","17","9.09","108","57.75","1","0.53","2","1.07","215","185","86.05","0","0.00","5","2.70","135","72.97","0","0.00","1","0.54","225","199","88.44","6","3.02","1","0.50","134","67.34","3","1.51","1","0.50","225","221","98.22","14","6.33","6","2.71","131","59.28","4","1.81","2","0.90"
"10891  :  โรงพยาบาลหนองบุญมาก","156","145","92.95","2","1.38","4","2.76","96","66.21","1","0.69","2","1.38","160","149","93.13","5","3.36","5","3.36","85","57.05","1","0.67","2","1.34","157","149","94.90","5","3.36","9","6.04","76","51.01","3","2.01","2","1.34","159","104","65.41","4","3.85","7","6.73","59","56.73","1","0.96","2","1.92"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","216","196","90.74","10","5.10","23","11.73","110","56.12","3","1.53","3","1.53","217","201","92.63","13","6.47","20","9.95","113","56.22","2","1.00","2","1.00","212","210","99.06","16","7.62","12","5.71","112","53.33","7","3.33","3","1.43","211","142","67.30","15","10.56","8","5.63","83","58.45","3","2.11","1","0.70"
"10894  :  โรงพยาบาลวังน้ำเขียว","105","101","96.19","8","7.92","10","9.90","39","38.61","0","0.00","0","0.00","99","97","97.98","6","6.19","8","8.25","36","37.11","0","0.00","1","1.03","91","70","76.92","5","7.14","5","7.14","28","40.00","0","0.00","2","2.86","83","63","75.90","7","11.11","6","9.52","20","31.75","2","3.17","1","1.59"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","203","29","14.29","2","6.90","3","10.34","13","44.83","0","0.00","0","0.00","189","37","19.58","0","0.00","2","5.41","12","32.43","0","0.00","0","0.00","169","34","20.12","1","2.94","2","5.88","15","44.12","0","0.00","0","0.00","157","21","13.38","1","4.76","2","9.52","11","52.38","0","0.00","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","78","19","24.36","3","15.79","1","5.26","7","36.84","0","0.00","0","0.00","76","14","18.42","1","7.14","0","0.00","13","92.86","0","0.00","0","0.00","82","3","3.66","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","76","61","80.26","4","6.56","3","4.92","25","40.98","0","0.00","2","3.28"
"11608  :  โรงพยาบาลลำทะเมนชัย","193","172","89.12","5","2.91","13","7.56","99","57.56","0","0.00","4","2.33","188","192","102.13","32","16.67","8","4.17","82","42.71","3","1.56","0","0.00","181","183","101.10","10","5.46","3","1.64","83","45.36","9","4.92","9","4.92","176","164","93.18","5","3.05","3","1.83","80","48.78","9","5.49","10","6.10"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","275","119","43.27","8","6.72","12","10.08","58","48.74","1","0.84","0","0.00","265","81","30.57","6","7.41","6","7.41","41","50.62","1","1.23","1","1.23","269","69","25.65","7","10.14","7","10.14","34","49.28","1","1.45","0","0.00","250","101","40.40","11","10.89","10","9.90","54","53.47","0","0.00","3","2.97"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","460","57","12.39","4","7.02","5","8.77","30","52.63","0","0.00","0","0.00","465","67","14.41","1","1.49","9","13.43","37","55.22","0","0.00","2","2.99","451","69","15.30","2","2.90","8","11.59","40","57.97","2","2.90","6","8.70","449","42","9.35","3","7.14","3","7.14","24","57.14","1","2.38","1","2.38"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","32","9","28.13","1","11.11","0","0.00","7","77.78","0","0.00","0","0.00","34","4","11.76","0","0.00","1","25.00","2","50.00","0","0.00","1","25.00","36","11","30.56","0","0.00","1","9.09","10","90.91","0","0.00","0","0.00","36","9","25.00","2","22.22","0","0.00","4","44.44","0","0.00","1","11.11"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","59","12","20.34","0","0.00","0","0.00","8","66.67","0","0.00","0","0.00","58","13","22.41","0","0.00","1","7.69","6","46.15","0","0.00","0","0.00","61","15","24.59","0","0.00","1","6.67","6","40.00","0","0.00","3","20.00","52","8","15.38","1","12.50","0","0.00","4","50.00","0","0.00","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","165","125","75.76","4","3.20","3","2.40","68","54.40","0","0.00","2","1.60","160","121","75.63","7","5.79","8","6.61","62","51.24","0","0.00","0","0.00","151","53","35.10","1","1.89","0","0.00","14","26.42","0","0.00","0","0.00","140","52","37.14","1","1.92","4","7.69","13","25.00","2","3.85","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","303","244","80.53","11","4.51","24","9.84","147","60.25","3","1.23","2","0.82","301","62","20.60","5","8.06","6","9.68","45","72.58","0","0.00","2","3.23","299","123","41.14","3","2.44","5","4.07","67","54.47","2","1.63","4","3.25","303","184","60.73","10","5.43","13","7.07","95","51.63","5","2.72","2","1.09"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","17","2","11.76","0","0.00","0","0.00","1","50.00","0","0.00","0","0.00","19","1","5.26","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","19","2","10.53","0","0.00","0","0.00","1","50.00","0","0.00","0","0.00","19","3","15.79","0","0.00","0","0.00","1","33.33","0","0.00","1","33.33"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","136","113","83.09","5","4.42","6","5.31","57","50.44","3","2.65","3","2.65","133","113","84.96","10","8.85","6","5.31","55","48.67","5","4.42","0","0.00","132","128","96.97","10","7.81","12","9.38","68","53.13","2","1.56","0","0.00","127","126","99.21","10","7.94","12","9.52","71","56.35","1","0.79","1","0.79"
"27839  :  โรงพยาบาลบัวลาย","110","80","72.73","2","2.50","5","6.25","50","62.50","2","2.50","5","6.25","109","98","89.91","6","6.12","6","6.12","58","59.18","2","2.04","5","5.10","103","97","94.17","4","4.12","6","6.19","51","52.58","4","4.12","3","3.09","101","79","78.22","7","8.86","2","2.53","41","51.90","3","3.80","2","2.53"
"27840  :  โรงพยาบาลสีดา","86","83","96.51","4","4.82","7","8.43","42","50.60","2","2.41","3","3.61","88","83","94.32","2","2.41","9","10.84","42","50.60","3","3.61","1","1.20","81","78","96.30","7","8.97","8","10.26","40","51.28","1","1.28","1","1.28","81","70","86.42","8","11.43","3","4.29","31","44.29","1","1.43","4","5.71"
"27841  :  โรงพยาบาลเทพารักษ์","218","27","12.39","1","3.70","2","7.41","21","77.78","0","0.00","2","7.41","215","208","96.74","53","25.48","27","12.98","63","30.29","5","2.40","1","0.48","226","80","35.40","15","18.75","5","6.25","21","26.25","0","0.00","0","0.00","225","137","60.89","38","27.74","15","10.95","33","24.09","0","0.00","2","1.46"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","454","401","88.33","31","7.73","40","9.98","198","49.38","5","1.25","11","2.74","467","427","91.43","29","6.79","34","7.96","216","50.59","12","2.81","12","2.81","469","420","89.55","29","6.90","26","6.19","232","55.24","6","1.43","6","1.43","456","345","75.66","21","6.09","13","3.77","209","60.58","8","2.32","8","2.32"
"10896  :  โรงพยาบาลกระสัง","299","233","77.93","8","3.43","21","9.01","146","62.66","2","0.86","1","0.43","307","208","67.75","5","2.40","21","10.10","170","81.73","2","0.96","2","0.96","302","146","48.34","2","1.37","6","4.11","88","60.27","2","1.37","0","0.00","308","40","12.99","1","2.50","5","12.50","28","70.00","0","0.00","0","0.00"
"10897  :  โรงพยาบาลนางรอง","569","373","65.55","28","7.51","26","6.97","172","46.11","3","0.80","6","1.61","555","345","62.16","31","8.99","23","6.67","156","45.22","7","2.03","7","2.03","543","396","72.93","29","7.32","30","7.58","163","41.16","5","1.26","5","1.26","523","258","49.33","31","12.02","28","10.85","124","48.06","6","2.33","2","0.78"
"10898  :  โรงพยาบาลหนองกี่","288","241","83.68","11","4.56","22","9.13","133","55.19","3","1.24","2","0.83","291","261","89.69","19","7.28","13","4.98","144","55.17","2","0.77","8","3.07","287","230","80.14","15","6.52","20","8.70","117","50.87","5","2.17","4","1.74","297","252","84.85","14","5.56","23","9.13","132","52.38","4","1.59","8","3.17"
"10899  :  โรงพยาบาลละหานทราย","329","190","57.75","14","7.37","16","8.42","83","43.68","2","1.05","4","2.11","318","232","72.96","15","6.47","16","6.90","64","27.59","11","4.74","41","17.67","300","204","68.00","5","2.45","12","5.88","112","54.90","5","2.45","5","2.45","284","220","77.46","22","10.00","21","9.55","84","38.18","5","2.27","10","4.55"
"10900  :  โรงพยาบาลประโคนชัย","390","330","84.62","13","3.94","28","8.48","174","52.73","6","1.82","5","1.52","385","317","82.34","20","6.31","20","6.31","159","50.16","1","0.32","2","0.63","397","377","94.96","20","5.31","18","4.77","191","50.66","2","0.53","2","0.53","387","374","96.64","25","6.68","39","10.43","175","46.79","0","0.00","1","0.27"
"10901  :  โรงพยาบาลบ้านกรวด","545","521","95.60","21","4.03","67","12.86","282","54.13","3","0.58","3","0.58","528","528","100.00","34","6.44","39","7.39","289","54.73","7","1.33","5","0.95","516","515","99.81","24","4.66","44","8.54","293","56.89","2","0.39","2","0.39","515","514","99.81","47","9.14","45","8.75","243","47.28","4","0.78","5","0.97"
"10902  :  โรงพยาบาลพุทไธสง","245","226","92.24","8","3.54","10","4.42","140","61.95","5","2.21","4","1.77","246","246","100.00","12","4.88","16","6.50","126","51.22","6","2.44","7","2.85","244","244","100.00","4","1.64","24","9.84","131","53.69","1","0.41","4","1.64","249","239","95.98","5","2.09","12","5.02","135","56.49","5","2.09","6","2.51"
"10904  :  โรงพยาบาลลำปลายมาศ","1","1","100.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","1","1","100.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","1","1","100.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","1","1","100.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","581","60","10.33","4","6.67","3","5.00","32","53.33","1","1.67","0","0.00","570","43","7.54","2","4.65","2","4.65","32","74.42","0","0.00","1","2.33","575","52","9.04","5","9.62","1","1.92","22","42.31","1","1.92","1","1.92","545","271","49.72","34","12.55","16","5.90","131","48.34","1","0.37","3","1.11"
"10906  :  โรงพยาบาลปะคำ","179","82","45.81","8","9.76","4","4.88","37","45.12","2","2.44","0","0.00","161","127","78.88","21","16.54","7","5.51","47","37.01","3","2.36","0","0.00","149","94","63.09","13","13.83","8","8.51","46","48.94","1","1.06","0","0.00","143","112","78.32","5","4.46","5","4.46","60","53.57","0","0.00","3","2.68"
"10907  :  โรงพยาบาลนาโพธิ์","131","125","95.42","10","8.00","2","1.60","63","50.40","4","3.20","3","2.40","131","129","98.47","8","6.20","6","4.65","68","52.71","2","1.55","2","1.55","132","131","99.24","7","5.34","6","4.58","63","48.09","5","3.82","7","5.34","125","127","101.60","5","3.94","8","6.30","70","55.12","2","1.57","3","2.36"
"10908  :  โรงพยาบาลหนองหงส์","166","155","93.37","6","3.87","5","3.23","91","58.71","2","1.29","2","1.29","159","163","102.52","2","1.23","5","3.07","99","60.74","3","1.84","0","0.00","152","147","96.71","1","0.68","5","3.40","84","57.14","3","2.04","1","0.68","146","150","102.74","1","0.67","5","3.33","87","58.00","2","1.33","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","332","285","85.84","13","4.56","20","7.02","158","55.44","4","1.40","5","1.75","327","331","101.22","21","6.34","24","7.25","184","55.59","1","0.30","2","0.60","322","307","95.34","17","5.54","24","7.82","164","53.42","3","0.98","3","0.98","316","320","101.27","16","5.00","29","9.06","163","50.94","1","0.31","1","0.31"
"10910  :  โรงพยาบาลห้วยราช","102","93","91.18","2","2.15","1","1.08","58","62.37","1","1.08","3","3.23","94","85","90.43","2","2.35","2","2.35","49","57.65","3","3.53","5","5.88","100","76","76.00","2","2.63","5","6.58","44","57.89","3","3.95","3","3.95","103","88","85.44","3","3.41","6","6.82","53","60.23","3","3.41","3","3.41"
"10911  :  โรงพยาบาลโนนสุวรรณ","232","13","5.60","1","7.69","1","7.69","7","53.85","0","0.00","0","0.00","227","9","3.96","0","0.00","0","0.00","3","33.33","0","0.00","0","0.00","227","31","13.66","0","0.00","3","9.68","9","29.03","0","0.00","0","0.00","222","12","5.41","1","8.33","1","8.33","4","33.33","1","8.33","1","8.33"
"10912  :  โรงพยาบาลชำนิ","152","103","67.76","13","12.62","10","9.71","43","41.75","2","1.94","1","0.97","146","145","99.32","13","8.97","9","6.21","60","41.38","7","4.83","12","8.28","145","123","84.83","12","9.76","11","8.94","60","48.78","1","0.81","3","2.44","146","130","89.04","11","8.46","7","5.38","55","42.31","3","2.31","8","6.15"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","127","85","66.93","15","17.65","7","8.24","34","40.00","2","2.35","3","3.53","130","119","91.54","18","15.13","7","5.88","53","44.54","2","1.68","3","2.52","128","122","95.31","0","0.00","11","9.02","67","54.92","1","0.82","0","0.00","129","121","93.80","3","2.48","3","2.48","71","58.68","2","1.65","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","375","148","39.47","34","22.97","17","11.49","57","38.51","2","1.35","1","0.68","379","284","74.93","25","8.80","32","11.27","127","44.72","1","0.35","2","0.70","366","187","51.09","25","13.37","15","8.02","77","41.18","2","1.07","4","2.14","350","205","58.57","38","18.54","19","9.27","89","43.41","4","1.95","1","0.49"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","14","3","21.43","0","0.00","1","33.33","1","33.33","0","0.00","0","0.00","14","3","21.43","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","15","3","20.00","0","0.00","0","0.00","2","66.67","1","33.33","0","0.00","15","3","20.00","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","131","43","32.82","1","2.33","2","4.65","22","51.16","0","0.00","1","2.33","126","42","33.33","4","9.52","4","9.52","29","69.05","1","2.38","1","2.38","130","93","71.54","3","3.23","3","3.23","44","47.31","2","2.15","0","0.00","126","12","9.52","1","8.33","0","0.00","11","91.67","0","0.00","0","0.00"
"23578  :  โรงพยาบาลแคนดง","252","168","66.67","7","4.17","6","3.57","109","64.88","8","4.76","1","0.60","245","146","59.59","9","6.16","7","4.79","113","77.40","6","4.11","3","2.05","246","172","69.92","23","13.37","6","3.49","106","61.63","2","1.16","4","2.33","248","197","79.44","25","12.69","13","6.60","111","56.35","4","2.03","7","3.55"
"28020  :  โรงพยาบาลบ้านด่าน","250","183","73.20","4","2.19","17","9.29","86","46.99","5","2.73","2","1.09","243","173","71.19","4","2.31","9","5.20","92","53.18","2","1.16","1","0.58","242","215","88.84","11","5.12","24","11.16","93","43.26","1","0.47","2","0.93","222","213","95.95","17","7.98","20","9.39","91","42.72","2","0.94","1","0.47"
"10668  :  โรงพยาบาลสุรินทร์","34","13","38.24","0","0.00","1","7.69","6","46.15","0","0.00","0","0.00","30","6","20.00","0","0.00","1","16.67","3","50.00","0","0.00","0","0.00","33","11","33.33","1","9.09","1","9.09","5","45.45","0","0.00","0","0.00","36","16","44.44","1","6.25","1","6.25","10","62.50","0","0.00","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","268","162","60.45","11","6.79","8","4.94","69","42.59","3","1.85","1","0.62","251","172","68.53","4","2.33","14","8.14","98","56.98","8","4.65","3","1.74","250","191","76.40","5","2.62","8","4.19","104","54.45","2","1.05","3","1.57","259","180","69.50","8","4.44","11","6.11","96","53.33","7","3.89","7","3.89"
"10916  :  โรงพยาบาลท่าตูม","531","493","92.84","21","4.26","34","6.90","278","56.39","10","2.03","3","0.61","512","510","99.61","7","1.37","26","5.10","303","59.41","3","0.59","11","2.16","490","480","97.96","5","1.04","27","5.63","278","57.92","5","1.04","7","1.46","492","461","93.70","12","2.60","29","6.29","249","54.01","6","1.30","6","1.30"
"10917  :  โรงพยาบาลจอมพระ","313","267","85.30","22","8.24","27","10.11","125","46.82","4","1.50","3","1.12","312","251","80.45","27","10.76","28","11.16","107","42.63","3","1.20","3","1.20","302","281","93.05","20","7.12","18","6.41","137","48.75","8","2.85","2","0.71","300","279","93.00","30","10.75","17","6.09","133","47.67","0","0.00","1","0.36"
"10918  :  โรงพยาบาลปราสาท","410","339","82.68","23","6.78","27","7.96","177","52.21","2","0.59","4","1.18","408","220","53.92","16","7.27","12","5.45","121","55.00","2","0.91","3","1.36","417","329","78.90","10","3.04","19","5.78","180","54.71","9","2.74","6","1.82","407","325","79.85","13","4.00","23","7.08","176","54.15","7","2.15","13","4.00"
"10919  :  โรงพยาบาลกาบเชิง","267","155","58.05","22","14.19","10","6.45","41","26.45","0","0.00","0","0.00","250","24","9.60","2","8.33","0","0.00","18","75.00","1","4.17","1","4.17","238","45","18.91","1","2.22","7","15.56","27","60.00","0","0.00","2","4.44","231","200","86.58","22","11.00","17","8.50","79","39.50","1","0.50","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","340","321","94.41","13","4.05","15","4.67","172","53.58","8","2.49","4","1.25","317","320","100.95","19","5.94","20","6.25","148","46.25","6","1.88","5","1.56","311","303","97.43","17","5.61","14","4.62","152","50.17","3","0.99","1","0.33","307","299","97.39","9","3.01","18","6.02","158","52.84","2","0.67","6","2.01"
"10921  :  โรงพยาบาลสนม","223","185","82.96","15","8.11","16","8.65","89","48.11","3","1.62","3","1.62","227","158","69.60","10","6.33","14","8.86","81","51.27","3","1.90","2","1.27","224","193","86.16","11","5.70","20","10.36","86","44.56","4","2.07","0","0.00","207","194","93.72","16","8.25","9","4.64","87","44.85","3","1.55","1","0.52"
"10922  :  โรงพยาบาลศีขรภูมิ","338","297","87.87","34","11.45","23","7.74","151","50.84","3","1.01","4","1.35","347","322","92.80","27","8.39","16","4.97","176","54.66","3","0.93","5","1.55","328","334","101.83","35","10.48","25","7.49","169","50.60","2","0.60","8","2.40","319","313","98.12","22","7.03","18","5.75","158","50.48","7","2.24","6","1.92"
"10923  :  โรงพยาบาลสังขะ","283","127","44.88","16","12.60","13","10.24","64","50.39","2","1.57","3","2.36","274","7","2.55","1","14.29","0","0.00","2","28.57","0","0.00","0","0.00","258","8","3.10","0","0.00","0","0.00","4","50.00","0","0.00","0","0.00","243","132","54.32","11","8.33","7","5.30","52","39.39","2","1.52","1","0.76"
"10924  :  โรงพยาบาลลำดวน","265","211","79.62","21","9.95","17","8.06","112","53.08","0","0.00","3","1.42","268","145","54.10","11","7.59","10","6.90","88","60.69","2","1.38","1","0.69","269","221","82.16","24","10.86","24","10.86","114","51.58","0","0.00","0","0.00","265","216","81.51","19","8.80","16","7.41","113","52.31","2","0.93","1","0.46"
"10925  :  โรงพยาบาลสำโรงทาบ","283","135","47.70","0","0.00","1","0.74","85","62.96","23","17.04","23","17.04","267","137","51.31","0","0.00","1","0.73","92","67.15","20","14.60","19","13.87","256","143","55.86","2","1.40","4","2.80","102","71.33","13","9.09","17","11.89","248","128","51.61","2","1.56","2","1.56","92","71.88","10","7.81","18","14.06"
"10926  :  โรงพยาบาลบัวเชด","325","305","93.85","41","13.44","29","9.51","123","40.33","4","1.31","3","0.98","311","314","100.96","32","10.19","25","7.96","130","41.40","0","0.00","4","1.27","293","297","101.37","26","8.75","26","8.75","123","41.41","3","1.01","3","1.01","279","277","99.28","35","12.64","28","10.11","104","37.55","1","0.36","3","1.08"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","5","1","20.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","5","1","20.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","133","120","90.23","5","4.17","12","10.00","58","48.33","0","0.00","3","2.50","131","126","96.18","3","2.38","8","6.35","67","53.17","0","0.00","1","0.79","131","123","93.89","9","7.32","11","8.94","53","43.09","3","2.44","4","3.25","127","134","105.51","15","11.19","18","13.43","46","34.33","4","2.99","4","2.99"
"27842  :  โรงพยาบาลเขวาสินรินทร์","93","77","82.80","5","6.49","5","6.49","32","41.56","2","2.60","2","2.60","100","30","30.00","3","10.00","3","10.00","14","46.67","2","6.67","4","13.33","96","96","100.00","15","15.63","10","10.42","35","36.46","3","3.13","3","3.13","90","93","103.33","18","19.35","6","6.45","39","41.94","1","1.08","4","4.30"
"27843  :  โรงพยาบาลศรีณรงค์","122","48","39.34","4","8.33","1","2.08","15","31.25","0","0.00","1","2.08","122","73","59.84","7","9.59","9","12.33","32","43.84","2","2.74","0","0.00","120","105","87.50","2","1.90","4","3.81","46","43.81","1","0.95","0","0.00","109","10","9.17","0","0.00","2","20.00","3","30.00","0","0.00","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","107","13","12.15","0","0.00","0","0.00","8","61.54","0","0.00","1","7.69","102","53","51.96","0","0.00","0","0.00","44","83.02","4","7.55","0","0.00","102","17","16.67","0","0.00","1","5.88","8","47.06","0","0.00","0","0.00","90","24","26.67","0","0.00","2","8.33","6","25.00","0","0.00","1","4.17"
"10700  :  โรงพยาบาลศรีสะเกษ","354","53","14.97","8","15.09","3","5.66","31","58.49","2","3.77","1","1.89","338","56","16.57","6","10.71","2","3.57","44","78.57","0","0.00","0","0.00","322","37","11.49","4","10.81","3","8.11","19","51.35","0","0.00","0","0.00","323","33","10.22","1","3.03","3","9.09","21","63.64","0","0.00","1","3.03"
