"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ"
"10828  :  โรงพยาบาลบ้านฉาง","578","151","26.12","0","0.00","3","1.99","131","86.75","8","5.30","9","5.96","559","217","38.82","0","0.00","2","0.92","189","87.10","11","5.07","15","6.91","544","322","59.19","14","4.35","18","5.59","263","81.68","11","3.42","16","4.97","504","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10829  :  โรงพยาบาลแกลง","127","8","6.30","0","0.00","0","0.00","8","100.00","0","0.00","0","0.00","122","13","10.66","0","0.00","2","15.38","9","69.23","0","0.00","2","15.38","118","35","29.66","1","2.86","1","2.86","28","80.00","0","0.00","4","11.43","117","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","121","113","93.39","6","5.31","5","4.42","90","79.65","5","4.42","6","5.31","120","117","97.50","5","4.27","3","2.56","94","80.34","4","3.42","11","9.40","119","63","52.94","3","4.76","6","9.52","45","71.43","5","7.94","3","4.76","110","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","54","11","20.37","0","0.00","0","0.00","7","63.64","1","9.09","3","27.27","52","20","38.46","1","5.00","0","0.00","14","70.00","2","10.00","3","15.00","52","5","9.62","0","0.00","1","20.00","4","80.00","0","0.00","0","0.00","57","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","754","28","3.71","2","7.14","1","3.57","21","75.00","1","3.57","2","7.14","726","42","5.79","2","4.76","3","7.14","35","83.33","0","0.00","2","4.76","686","20","2.92","0","0.00","0","0.00","18","90.00","1","5.00","1","5.00","665","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","49","7","14.29","0","0.00","2","28.57","4","57.14","0","0.00","1","14.29","47","17","36.17","0","0.00","1","5.88","12","70.59","1","5.88","1","5.88","45","7","15.56","0","0.00","1","14.29","4","57.14","0","0.00","2","28.57","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","77","11","14.29","1","9.09","0","0.00","7","63.64","0","0.00","2","18.18","78","23","29.49","0","0.00","0","0.00","20","86.96","1","4.35","2","8.70","81","6","7.41","0","0.00","0","0.00","4","66.67","0","0.00","1","16.67","80","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","127","123","96.85","3","2.44","7","5.69","109","88.62","1","0.81","3","2.44","121","124","102.48","2","1.61","5","4.03","113","91.13","1","0.81","3","2.42","110","120","109.09","1","0.83","0","0.00","117","97.50","1","0.83","0","0.00","103","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","122","15","12.30","1","6.67","1","6.67","12","80.00","0","0.00","1","6.67","115","12","10.43","1","8.33","1","8.33","10","83.33","0","0.00","0","0.00","126","5","3.97","0","0.00","0","0.00","4","80.00","0","0.00","0","0.00","121","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","143","36","25.17","5","13.89","1","2.78","27","75.00","1","2.78","2","5.56","135","49","36.30","6","12.24","2","4.08","35","71.43","2","4.08","4","8.16","131","46","35.11","4","8.70","3","6.52","36","78.26","0","0.00","3","6.52","124","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","259","91","35.14","18","19.78","10","10.99","57","62.64","1","1.10","4","4.40","231","84","36.36","18","21.43","6","7.14","54","64.29","2","2.38","3","3.57","206","50","24.27","5","10.00","8","16.00","32","64.00","1","2.00","4","8.00","173","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","3","2","66.67","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","3","2","66.67","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","3","2","66.67","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","175","59","33.71","7","11.86","5","8.47","40","67.80","1","1.69","3","5.08","169","109","64.50","13","11.93","13","11.93","70","64.22","4","3.67","6","5.50","162","36","22.22","2","5.56","2","5.56","30","83.33","0","0.00","2","5.56","158","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","61","38","62.30","1","2.63","0","0.00","33","86.84","0","0.00","3","7.89","63","31","49.21","1","3.23","4","12.90","22","70.97","2","6.45","2","6.45","68","12","17.65","2","16.67","1","8.33","8","66.67","0","0.00","1","8.33","75","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","69","18","26.09","0","0.00","1","5.56","17","94.44","0","0.00","0","0.00","65","25","38.46","0","0.00","3","12.00","20","80.00","1","4.00","1","4.00","57","15","26.32","5","33.33","1","6.67","8","53.33","0","0.00","1","6.67","48","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10696  :  โรงพยาบาลตราด","38","6","15.79","0","0.00","1","16.67","5","83.33","0","0.00","0","0.00","34","10","29.41","0","0.00","0","0.00","9","90.00","0","0.00","1","10.00","33","5","15.15","0","0.00","0","0.00","4","80.00","0","0.00","1","20.00","33","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","223","105","47.09","5","4.76","4","3.81","78","74.29","6","5.71","10","9.52","234","123","52.56","9","7.32","8","6.50","90","73.17","5","4.07","10","8.13","243","89","36.63","4","4.49","5","5.62","66","74.16","7","7.87","5","5.62","252","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","188","174","92.55","4","2.30","4","2.30","141","81.03","6","3.45","17","9.77","198","183","92.42","7","3.83","3","1.64","146","79.78","6","3.28","18","9.84","199","64","32.16","5","7.81","8","12.50","35","54.69","3","4.69","10","15.63","203","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","169","160","94.67","0","0.00","2","1.25","139","86.88","0","0.00","16","10.00","169","165","97.63","4","2.42","5","3.03","136","82.42","1","0.61","15","9.09","166","9","5.42","0","0.00","0","0.00","6","66.67","1","11.11","2","22.22","167","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","132","110","83.33","7","6.36","13","11.82","80","72.73","3","2.73","7","6.36","129","108","83.72","7","6.48","6","5.56","85","78.70","2","1.85","8","7.41","121","35","28.93","3","8.57","3","8.57","24","68.57","0","0.00","5","14.29","126","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","47","41","87.23","0","0.00","1","2.44","36","87.80","1","2.44","3","7.32","47","43","91.49","2","4.65","0","0.00","37","86.05","0","0.00","4","9.30","45","38","84.44","1","2.63","0","0.00","32","84.21","1","2.63","4","10.53","42","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","30","10","33.33","0","0.00","1","10.00","7","70.00","1","10.00","1","10.00","33","8","24.24","0","0.00","0","0.00","6","75.00","1","12.50","1","12.50","34","13","38.24","1","7.69","0","0.00","9","69.23","0","0.00","3","23.08","35","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","142","56","39.44","7","12.50","3","5.36","40","71.43","0","0.00","3","5.36","145","124","85.52","11","8.87","7","5.65","86","69.35","3","2.42","11","8.87","142","115","80.99","10","8.70","4","3.48","87","75.65","2","1.74","5","4.35","145","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","164","151","92.07","1","0.66","3","1.99","95","62.91","35","23.18","15","9.93","150","148","98.67","3","2.03","7","4.73","87","58.78","31","20.95","17","11.49","141","117","82.98","1","0.85","1","0.85","89","76.07","22","18.80","4","3.42","127","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","60","20","33.33","3","15.00","4","20.00","9","45.00","1","5.00","3","15.00","53","32","60.38","2","6.25","5","15.63","18","56.25","2","6.25","3","9.38","47","22","46.81","3","13.64","2","9.09","14","63.64","1","4.55","2","9.09","44","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","252","224","88.89","8","3.57","17","7.59","177","79.02","6","2.68","16","7.14","249","245","98.39","12","4.90","18","7.35","185","75.51","9","3.67","18","7.35","245","229","93.47","10","4.37","18","7.86","171","74.67","8","3.49","18","7.86","237","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","280","225","80.36","1","0.44","5","2.22","203","90.22","8","3.56","8","3.56","284","199","70.07","5","2.51","5","2.51","163","81.91","17","8.54","6","3.02","276","42","15.22","3","7.14","2","4.76","31","73.81","2","4.76","3","7.14","272","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","144","141","97.92","1","0.71","3","2.13","130","92.20","0","0.00","6","4.26","148","144","97.30","3","2.08","4","2.78","125","86.81","2","1.39","9","6.25","149","35","23.49","0","0.00","1","2.86","22","62.86","1","2.86","8","22.86","150","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","4","1","25.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","1","33.33","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","277","68","24.55","6","8.82","7","10.29","46","67.65","1","1.47","8","11.76","297","160","53.87","8","5.00","14","8.75","105","65.63","13","8.13","17","10.63","297","71","23.91","4","5.63","2","2.82","51","71.83","6","8.45","5","7.04","311","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10858  :  โรงพยาบาลนาดี","175","162","92.57","3","1.85","2","1.23","121","74.69","15","9.26","20","12.35","164","151","92.07","7","4.64","3","1.99","109","72.19","10","6.62","19","12.58","159","147","92.45","3","2.04","5","3.40","103","70.07","12","8.16","20","13.61","159","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","56","3","5.36","2","66.67","0","0.00","1","33.33","0","0.00","0","0.00","53","7","13.21","2","28.57","0","0.00","3","42.86","1","14.29","0","0.00","51","5","9.80","1","20.00","1","20.00","0","0.00","0","0.00","3","60.00","47","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","152","5","3.29","1","20.00","1","20.00","2","40.00","0","0.00","1","20.00","150","10","6.67","0","0.00","1","10.00","7","70.00","0","0.00","1","10.00","142","3","2.11","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","136","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","186","104","55.91","1","0.96","29","27.88","69","66.35","2","1.92","3","2.88","197","104","52.79","5","4.81","19","18.27","72","69.23","1","0.96","7","6.73","199","77","38.69","0","0.00","27","35.06","47","61.04","1","1.30","2","2.60","193","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","195","54","27.69","2","3.70","2","3.70","47","87.04","1","1.85","1","1.85","189","69","36.51","3","4.35","2","2.90","51","73.91","6","8.70","6","8.70","185","75","40.54","4","5.33","5","6.67","54","72.00","4","5.33","6","8.00","186","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","13","1","7.69","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","12","3","25.00","0","0.00","0","0.00","2","66.67","1","33.33","0","0.00","11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10698  :  โรงพยาบาลนครนายก","239","27","11.30","2","7.41","1","3.70","20","74.07","0","0.00","3","11.11","235","44","18.72","9","20.45","0","0.00","25","56.82","4","9.09","5","11.36","234","28","11.97","3","10.71","1","3.57","17","60.71","0","0.00","5","17.86","229","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10863  :  โรงพยาบาลปากพลี","24","7","29.17","0","0.00","0","0.00","5","71.43","0","0.00","2","28.57","22","10","45.45","2","20.00","0","0.00","4","40.00","3","30.00","1","10.00","21","5","23.81","0","0.00","0","0.00","4","80.00","0","0.00","1","20.00","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","125","28","22.40","1","3.57","2","7.14","21","75.00","0","0.00","3","10.71","112","89","79.46","5","5.62","7","7.87","63","70.79","3","3.37","8","8.99","106","31","29.25","1","3.23","6","19.35","16","51.61","2","6.45","5","16.13","100","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","38","15","39.47","2","13.33","1","6.67","11","73.33","1","6.67","0","0.00","37","17","45.95","1","5.88","0","0.00","11","64.71","1","5.88","3","17.65","39","10","25.64","0","0.00","2","20.00","8","80.00","0","0.00","0","0.00","36","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","290","153","52.76","15","9.80","11","7.19","109","71.24","3","1.96","12","7.84","288","281","97.57","15","5.34","22","7.83","211","75.09","8","2.85","19","6.76","294","283","96.26","6","2.12","12","4.24","244","86.22","5","1.77","15","5.30","283","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","121","40","33.06","4","10.00","2","5.00","24","60.00","5","12.50","4","10.00","117","66","56.41","7","10.61","8","12.12","39","59.09","2","3.03","8","12.12","108","36","33.33","1","2.78","4","11.11","26","72.22","3","8.33","2","5.56","102","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","426","175","41.08","9","5.14","11","6.29","125","71.43","6","3.43","23","13.14","416","282","67.79","15","5.32","14","4.96","203","71.99","15","5.32","32","11.35","416","388","93.27","5","1.29","10","2.58","321","82.73","18","4.64","29","7.47","399","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","135","129","95.56","5","3.88","11","8.53","93","72.09","4","3.10","12","9.30","130","125","96.15","6","4.80","8","6.40","89","71.20","4","3.20","14","11.20","120","114","95.00","8","7.02","7","6.14","78","68.42","4","3.51","13","11.40","106","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","265","99","37.36","8","8.08","6","6.06","58","58.59","18","18.18","8","8.08","287","254","88.50","8","3.15","4","1.57","205","80.71","14","5.51","18","7.09","284","278","97.89","3","1.08","8","2.88","224","80.58","12","4.32","26","9.35","295","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","143","42","29.37","2","4.76","2","4.76","30","71.43","0","0.00","7","16.67","130","73","56.15","5","6.85","4","5.48","52","71.23","6","8.22","5","6.85","126","30","23.81","1","3.33","2","6.67","25","83.33","1","3.33","1","3.33","126","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","263","169","64.26","4","2.37","12","7.10","125","73.96","7","4.14","19","11.24","256","138","53.91","7","5.07","16","11.59","92","66.67","7","5.07","8","5.80","264","78","29.55","4","5.13","5","6.41","55","70.51","4","5.13","8","10.26","258","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","247","222","89.88","4","1.80","8","3.60","196","88.29","4","1.80","9","4.05","241","232","96.27","10","4.31","11","4.74","191","82.33","3","1.29","14","6.03","237","73","30.80","3","4.11","5","6.85","60","82.19","1","1.37","4","5.48","234","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10873  :  โรงพยาบาลคง","174","79","45.40","3","3.80","1","1.27","61","77.22","3","3.80","11","13.92","177","135","76.27","6","4.44","5","3.70","104","77.04","6","4.44","12","8.89","175","62","35.43","7","11.29","2","3.23","37","59.68","6","9.68","9","14.52","170","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","124","105","84.68","3","2.86","3","2.86","81","77.14","8","7.62","9","8.57","114","107","93.86","2","1.87","3","2.80","80","74.77","7","6.54","15","14.02","106","54","50.94","2","3.70","1","1.85","40","74.07","3","5.56","8","14.81","106","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10875  :  โรงพยาบาลจักราช","283","111","39.22","8","7.21","6","5.41","80","72.07","6","5.41","9","8.11","275","112","40.73","7","6.25","7","6.25","75","66.96","10","8.93","13","11.61","264","42","15.91","1","2.38","3","7.14","34","80.95","0","0.00","4","9.52","265","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","294","276","93.88","5","1.81","9","3.26","209","75.72","13","4.71","24","8.70","288","280","97.22","23","8.21","10","3.57","159","56.79","15","5.36","25","8.93","293","283","96.59","5","1.77","4","1.41","228","80.57","12","4.24","29","10.25","294","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","222","214","96.40","7","3.27","8","3.74","176","82.24","5","2.34","12","5.61","224","224","100.00","0","0.00","0","0.00","211","94.20","2","0.89","10","4.46","211","81","38.39","1","1.23","3","3.70","60","74.07","7","8.64","9","11.11","206","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","252","111","44.05","12","10.81","5","4.50","58","52.25","2","1.80","14","12.61","246","154","62.60","8","5.19","7","4.55","61","39.61","3","1.95","16","10.39","244","74","30.33","5","6.76","4","5.41","40","54.05","3","4.05","14","18.92","240","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","156","148","94.87","5","3.38","4","2.70","123","83.11","1","0.68","12","8.11","158","151","95.57","3","1.99","5","3.31","133","88.08","7","4.64","3","1.99","155","146","94.19","1","0.68","1","0.68","125","85.62","7","4.79","11","7.53","153","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","253","238","94.07","12","5.04","10","4.20","181","76.05","11","4.62","23","9.66","244","243","99.59","12","4.94","16","6.58","168","69.14","18","7.41","27","11.11","234","235","100.43","5","2.13","4","1.70","165","70.21","18","7.66","40","17.02","236","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","174","170","97.70","7","4.12","12","7.06","129","75.88","12","7.06","8","4.71","182","174","95.60","5","2.87","6","3.45","144","82.76","8","4.60","10","5.75","178","71","39.89","8","11.27","6","8.45","46","64.79","4","5.63","6","8.45","170","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10882  :  โรงพยาบาลประทาย","194","182","93.81","0","0.00","5","2.75","161","88.46","5","2.75","11","6.04","185","184","99.46","12","6.52","17","9.24","138","75.00","2","1.09","14","7.61","181","176","97.24","0","0.00","2","1.14","161","91.48","7","3.98","6","3.41","165","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","92","90","97.83","3","3.33","9","10.00","67","74.44","5","5.56","4","4.44","95","90","94.74","1","1.11","4","4.44","71","78.89","3","3.33","8","8.89","93","21","22.58","0","0.00","1","4.76","15","71.43","2","9.52","1","4.76","94","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
