"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ"
"10804  :  โรงพยาบาลสรรพยา","73","52","71.23","6","11.54","8","15.38","35","67.31","1","1.92","2","3.85","68","52","76.47","2","3.85","4","7.69","43","82.69","2","3.85","1","1.92","64","55","85.94","4","7.27","8","14.55","35","63.64","5","9.09","2","3.64","57","54","94.74","8","14.81","4","7.41","35","64.81","1","1.85","3","5.56"
"10805  :  โรงพยาบาลสรรคบุรี","196","113","57.65","6","5.31","10","8.85","78","69.03","4","3.54","12","10.62","190","81","42.63","6","7.41","4","4.94","58","71.60","5","6.17","7","8.64","181","90","49.72","6","6.67","6","6.67","59","65.56","4","4.44","11","12.22","159","95","59.75","8","8.42","5","5.26","75","78.95","1","1.05","6","6.32"
"10806  :  โรงพยาบาลหันคา","245","163","66.53","17","10.43","19","11.66","103","63.19","4","2.45","17","10.43","234","107","45.73","9","8.41","4","3.74","71","66.36","9","8.41","14","13.08","220","186","84.55","22","11.83","32","17.20","110","59.14","6","3.23","9","4.84","210","158","75.24","27","17.09","18","11.39","94","59.49","3","1.90","14","8.86"
"27974  :  โรงพยาบาลหนองมะโมง","47","31","65.96","4","12.90","2","6.45","22","70.97","0","0.00","1","3.23","41","25","60.98","3","12.00","2","8.00","17","68.00","0","0.00","1","4.00","41","18","43.90","4","22.22","2","11.11","11","61.11","1","5.56","0","0.00","34","2","5.88","1","50.00","0","0.00","1","50.00","0","0.00","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","296","46","15.54","6","13.04","6","13.04","30","65.22","2","4.35","2","4.35","236","55","23.31","2","3.64","7","12.73","42","76.36","1","1.82","2","3.64","195","66","33.85","8","12.12","5","7.58","47","71.21","3","4.55","3","4.55","148","75","50.68","11","14.67","7","9.33","49","65.33","4","5.33","2","2.67"
"10808  :  โรงพยาบาลหนองแค","131","79","60.31","17","21.52","9","11.39","49","62.03","1","1.27","3","3.80","120","70","58.33","14","20.00","7","10.00","39","55.71","3","4.29","5","7.14","111","66","59.46","15","22.73","3","4.55","35","53.03","3","4.55","8","12.12","98","83","84.69","14","16.87","7","8.43","53","63.86","3","3.61","5","6.02"
"10809  :  โรงพยาบาลวิหารแดง","246","75","30.49","5","6.67","9","12.00","54","72.00","5","6.67","1","1.33","235","72","30.64","5","6.94","6","8.33","57","79.17","1","1.39","3","4.17","216","86","39.81","6","6.98","10","11.63","64","74.42","3","3.49","3","3.49","198","64","32.32","3","4.69","6","9.38","47","73.44","6","9.38","2","3.13"
"10810  :  โรงพยาบาลหนองแซง","99","17","17.17","3","17.65","2","11.76","10","58.82","1","5.88","0","0.00","91","16","17.58","3","18.75","1","6.25","12","75.00","0","0.00","0","0.00","81","17","20.99","2","11.76","1","5.88","14","82.35","0","0.00","0","0.00","72","36","50.00","3","8.33","3","8.33","28","77.78","1","2.78","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","140","85","60.71","8","9.41","17","20.00","54","63.53","3","3.53","3","3.53","129","93","72.09","3","3.23","20","21.51","58","62.37","3","3.23","8","8.60","120","79","65.83","2","2.53","11","13.92","57","72.15","5","6.33","4","5.06","115","111","96.52","2","1.80","21","18.92","84","75.68","1","0.90","3","2.70"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","145","71","48.97","10","14.08","10","14.08","43","60.56","1","1.41","5","7.04","136","111","81.62","4","3.60","16","14.41","82","73.87","5","4.50","4","3.60","127","62","48.82","8","12.90","6","9.68","35","56.45","5","8.06","2","3.23","121","84","69.42","17","20.24","7","8.33","48","57.14","3","3.57","5","5.95"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","76","43","56.58","7","16.28","3","6.98","26","60.47","0","0.00","3","6.98","70","43","61.43","4","9.30","4","9.30","29","67.44","3","6.98","1","2.33","63","50","79.37","8","16.00","4","8.00","33","66.00","2","4.00","2","4.00","59","54","91.53","8","14.81","6","11.11","31","57.41","3","5.56","5","9.26"
"10815  :  โรงพยาบาลมวกเหล็ก","307","164","53.42","56","34.15","11","6.71","83","50.61","4","2.44","6","3.66","292","167","57.19","43","25.75","15","8.98","95","56.89","3","1.80","6","3.59","275","158","57.45","46","29.11","18","11.39","80","50.63","2","1.27","9","5.70","256","200","78.13","35","17.50","24","12.00","69","34.50","7","3.50","32","16.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","118","63","53.39","14","22.22","9","14.29","37","58.73","1","1.59","1","1.59","106","59","55.66","13","22.03","6","10.17","33","55.93","2","3.39","4","6.78","101","61","60.40","15","24.59","7","11.48","33","54.10","4","6.56","2","3.28","99","66","66.67","12","18.18","8","12.12","45","68.18","1","1.52","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","217","10","4.61","0","0.00","2","20.00","5","50.00","0","0.00","2","20.00","194","13","6.70","2","15.38","1","7.69","8","61.54","0","0.00","0","0.00","176","19","10.80","1","5.26","4","21.05","13","68.42","0","0.00","1","5.26","141","21","14.89","4","19.05","3","14.29","10","47.62","0","0.00","4","19.05"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","1,160","397","34.22","26","6.55","44","11.08","312","78.59","4","1.01","10","2.52","1,077","396","36.77","19","4.80","37","9.34","312","78.79","16","4.04","8","2.02","1,011","419","41.44","26","6.21","37","8.83","324","77.33","17","4.06","12","2.86","911","575","63.12","84","14.61","61","10.61","363","63.13","20","3.48","39","6.78"
"10818  :  โรงพยาบาลหนองใหญ่","134","117","87.31","21","17.95","12","10.26","60","51.28","5","4.27","17","14.53","117","111","94.87","9","8.11","1","0.90","78","70.27","8","7.21","14","12.61","98","38","38.78","6","15.79","1","2.63","30","78.95","0","0.00","1","2.63","80","91","113.75","12","13.19","6","6.59","68","74.73","1","1.10","1","1.10"
"10819  :  โรงพยาบาลบางละมุง","722","109","15.10","6","5.50","10","9.17","76","69.72","11","10.09","5","4.59","658","173","26.29","10","5.78","15","8.67","127","73.41","12","6.94","8","4.62","603","243","40.30","48","19.75","21","8.64","146","60.08","8","3.29","9","3.70","541","314","58.04","77","24.52","24","7.64","180","57.32","4","1.27","13","4.14"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","90","9","10.00","2","22.22","1","11.11","4","44.44","0","0.00","1","11.11","80","22","27.50","0","0.00","3","13.64","18","81.82","1","4.55","0","0.00","67","22","32.84","2","9.09","1","4.55","18","81.82","0","0.00","0","0.00","57","18","31.58","6","33.33","2","11.11","6","33.33","0","0.00","2","11.11"
"10821  :  โรงพยาบาลพานทอง","277","170","61.37","30","17.65","20","11.76","109","64.12","6","3.53","4","2.35","252","186","73.81","27","14.52","17","9.14","132","70.97","4","2.15","5","2.69","233","174","74.68","28","16.09","18","10.34","121","69.54","3","1.72","4","2.30","216","141","65.28","25","17.73","14","9.93","93","65.96","2","1.42","4","2.84"
"10822  :  โรงพยาบาลพนัสนิคม","245","145","59.18","24","16.55","6","4.14","105","72.41","1","0.69","7","4.83","221","127","57.47","16","12.60","10","7.87","89","70.08","5","3.94","6","4.72","194","95","48.97","22","23.16","8","8.42","59","62.11","1","1.05","4","4.21","171","95","55.56","24","25.26","13","13.68","54","56.84","1","1.05","3","3.16"
"10823  :  โรงพยาบาลแหลมฉบัง","2,012","253","12.57","20","7.91","21","8.30","189","74.70","12","4.74","10","3.95","1,896","526","27.74","28","5.32","69","13.12","395","75.10","13","2.47","18","3.42","1,776","556","31.31","67","12.05","44","7.91","390","70.14","20","3.60","23","4.14","1,669","535","32.06","78","14.58","38","7.10","341","63.74","24","4.49","26","4.86"
"10824  :  โรงพยาบาลเกาะสีชัง","143","115","80.42","11","9.57","17","14.78","76","66.09","9","7.83","1","0.87","134","100","74.63","23","23.00","15","15.00","55","55.00","0","0.00","1","1.00","124","98","79.03","30","30.61","10","10.20","50","51.02","0","0.00","2","2.04","111","95","85.59","27","28.42","9","9.47","53","55.79","2","2.11","1","1.05"
"10825  :  โรงพยาบาลสัตหีบกม10","659","280","42.49","36","12.86","27","9.64","189","67.50","12","4.29","13","4.64","614","253","41.21","34","13.44","34","13.44","172","67.98","5","1.98","7","2.77","553","283","51.18","25","8.83","26","9.19","221","78.09","7","2.47","2","0.71","516","183","35.47","17","9.29","23","12.57","135","73.77","2","1.09","5","2.73"
"10826  :  โรงพยาบาลบ่อทอง","115","83","72.17","16","19.28","14","16.87","51","61.45","0","0.00","2","2.41","107","86","80.37","32","37.21","9","10.47","41","47.67","1","1.16","2","2.33","104","43","41.35","10","23.26","2","4.65","29","67.44","0","0.00","0","0.00","93","59","63.44","23","38.98","7","11.86","24","40.68","0","0.00","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","73","4","5.48","0","0.00","0","0.00","4","100.00","0","0.00","0","0.00","68","9","13.24","2","22.22","0","0.00","7","77.78","0","0.00","0","0.00","59","17","28.81","3","17.65","0","0.00","12","70.59","0","0.00","1","5.88","51","36","70.59","9","25.00","3","8.33","22","61.11","0","0.00","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","16","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","14","2","14.29","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","12","2","16.67","0","0.00","0","0.00","1","50.00","0","0.00","0","0.00","8","2","25.00","0","0.00","0","0.00","1","50.00","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","753","163","21.65","6","3.68","12","7.36","124","76.07","12","7.36","9","5.52","672","76","11.31","5","6.58","2","2.63","68","89.47","0","0.00","1","1.32","598","81","13.55","7","8.64","10","12.35","60","74.07","0","0.00","4","4.94","508","91","17.91","5","5.49","11","12.09","58","63.74","3","3.30","3","3.30"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","488","136","27.87","4","2.94","9","6.62","103","75.74","9","6.62","10","7.35","443","157","35.44","4","2.55","5","3.18","117","74.52","13","8.28","16","10.19","399","144","36.09","13","9.03","7","4.86","103","71.53","7","4.86","10","6.94","355","130","36.62","11","8.46","6","4.62","86","66.15","7","5.38","16","12.31"
"28006  :  โรงพยาบาลเกาะจันทร์","165","83","50.30","11","13.25","5","6.02","55","66.27","2","2.41","8","9.64","156","89","57.05","7","7.87","6","6.74","65","73.03","5","5.62","5","5.62","143","87","60.84","12","13.79","10","11.49","57","65.52","3","3.45","4","4.60","136","86","63.24","11","12.79","5","5.81","59","68.60","4","4.65","7","8.14"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","195","19","9.74","0","0.00","4","21.05","15","78.95","0","0.00","0","0.00","179","25","13.97","2","8.00","1","4.00","21","84.00","0","0.00","1","4.00","147","58","39.46","13","22.41","5","8.62","37","63.79","0","0.00","2","3.45","115","54","46.96","7","12.96","2","3.70","43","79.63","1","1.85","1","1.85"
"10828  :  โรงพยาบาลบ้านฉาง","502","112","22.31","9","8.04","5","4.46","78","69.64","6","5.36","13","11.61","472","145","30.72","3","2.07","3","2.07","112","77.24","9","6.21","18","12.41","433","118","27.25","3","2.54","11","9.32","83","70.34","9","7.63","12","10.17","388","63","16.24","5","7.94","7","11.11","39","61.90","5","7.94","7","11.11"
"10829  :  โรงพยาบาลแกลง","128","29","22.66","0","0.00","0","0.00","28","96.55","1","3.45","0","0.00","119","33","27.73","1","3.03","3","9.09","24","72.73","3","9.09","1","3.03","116","32","27.59","0","0.00","0","0.00","32","100.00","0","0.00","0","0.00","105","30","28.57","0","0.00","4","13.33","23","76.67","1","3.33","2","6.67"
"10830  :  โรงพยาบาลวังจันทร์","161","81","50.31","2","2.47","8","9.88","67","82.72","2","2.47","1","1.23","152","45","29.61","4","8.89","5","11.11","34","75.56","1","2.22","1","2.22","139","66","47.48","4","6.06","6","9.09","56","84.85","0","0.00","0","0.00","128","116","90.63","6","5.17","11","9.48","96","82.76","0","0.00","3","2.59"
"10831  :  โรงพยาบาลบ้านค่าย","74","27","36.49","2","7.41","0","0.00","24","88.89","0","0.00","1","3.70","69","38","55.07","3","7.89","0","0.00","32","84.21","1","2.63","2","5.26","66","36","54.55","4","11.11","1","2.78","28","77.78","0","0.00","2","5.56","60","37","61.67","5","13.51","3","8.11","25","67.57","1","2.70","2","5.41"
"10832  :  โรงพยาบาลปลวกแดง","705","245","34.75","16","6.53","13","5.31","188","76.73","10","4.08","16","6.53","644","268","41.61","23","8.58","26","9.70","191","71.27","11","4.10","17","6.34","580","266","45.86","18","6.77","16","6.02","190","71.43","22","8.27","20","7.52","524","272","51.91","12","4.41","25","9.19","182","66.91","26","9.56","27","9.93"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","89","29","32.58","4","13.79","1","3.45","16","55.17","0","0.00","2","6.90","86","19","22.09","0","0.00","3","15.79","14","73.68","0","0.00","1","5.26","79","39","49.37","8","20.51","3","7.69","20","51.28","3","7.69","4","10.26","75","45","60.00","9","20.00","2","4.44","24","53.33","4","8.89","2","4.44"
"23962  :  โรงพยาบาลนิคมพัฒนา","117","43","36.75","2","4.65","4","9.30","31","72.09","2","4.65","3","6.98","106","64","60.38","7","10.94","9","14.06","39","60.94","3","4.69","5","7.81","94","46","48.94","5","10.87","6","13.04","30","65.22","2","4.35","3","6.52","85","50","58.82","6","12.00","14","28.00","24","48.00","2","4.00","3","6.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","6","2","33.33","1","50.00","0","0.00","1","50.00","0","0.00","0","0.00","6","1","16.67","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","5","2","40.00","0","0.00","1","50.00","1","50.00","0","0.00","0","0.00","5","1","20.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","149","63","42.28","3","4.76","3","4.76","50","79.37","2","3.17","4","6.35","140","77","55.00","3","3.90","2","2.60","65","84.42","4","5.19","3","3.90","130","62","47.69","5","8.06","7","11.29","44","70.97","3","4.84","3","4.84","118","59","50.00","2","3.39","4","6.78","43","72.88","5","8.47","5","8.47"
"10837  :  โรงพยาบาลสองพี่น้อง","174","20","11.49","1","5.00","3","15.00","13","65.00","2","10.00","0","0.00","161","21","13.04","0","0.00","2","9.52","17","80.95","0","0.00","2","9.52","135","24","17.78","2","8.33","5","20.83","16","66.67","1","4.17","0","0.00","118","7","5.93","1","14.29","1","14.29","5","71.43","0","0.00","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","397","304","76.57","3","0.99","17","5.59","256","84.21","17","5.59","11","3.62","353","322","91.22","14","4.35","17","5.28","269","83.54","16","4.97","6","1.86","319","314","98.43","38","12.10","19","6.05","226","71.97","11","3.50","17","5.41","291","307","105.50","32","10.42","20","6.51","227","73.94","12","3.91","12","3.91"
"10839  :  โรงพยาบาลมะขาม","45","40","88.89","3","7.50","7","17.50","28","70.00","1","2.50","1","2.50","40","40","100.00","2","5.00","5","12.50","29","72.50","1","2.50","3","7.50","36","17","47.22","0","0.00","1","5.88","14","82.35","0","0.00","2","11.76","34","34","100.00","10","29.41","5","14.71","18","52.94","0","0.00","1","2.94"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","155","115","74.19","7","6.09","10","8.70","85","73.91","6","5.22","5","4.35","143","108","75.52","3","2.78","10","9.26","90","83.33","4","3.70","1","0.93","133","104","78.20","2","1.92","17","16.35","81","77.88","1","0.96","3","2.88","119","110","92.44","11","10.00","13","11.82","78","70.91","2","1.82","4","3.64"
"10843  :  โรงพยาบาลนายายอาม","55","30","54.55","3","10.00","1","3.33","19","63.33","4","13.33","3","10.00","54","33","61.11","1","3.03","1","3.03","26","78.79","2","6.06","3","9.09","53","43","81.13","7","16.28","4","9.30","22","51.16","1","2.33","7","16.28","50","46","92.00","4","8.70","0","0.00","34","73.91","3","6.52","3","6.52"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","109","96","88.07","11","11.46","10","10.42","63","65.63","7","7.29","1","1.04","100","99","99.00","5","5.05","8","8.08","79","79.80","0","0.00","1","1.01","91","69","75.82","9","13.04","10","14.49","42","60.87","1","1.45","2","2.90","78","76","97.44","4","5.26","5","6.58","67","88.16","0","0.00","0","0.00"
"10696  :  โรงพยาบาลตราด","75","53","70.67","6","11.32","8","15.09","35","66.04","0","0.00","4","7.55","67","32","47.76","1","3.13","0","0.00","27","84.38","1","3.13","3","9.38","56","45","80.36","4","8.89","5","11.11","32","71.11","3","6.67","1","2.22","53","24","45.28","5","20.83","1","4.17","18","75.00","0","0.00","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","367","142","38.69","11","7.75","14","9.86","112","78.87","4","2.82","1","0.70","360","160","44.44","8","5.00","20","12.50","124","77.50","5","3.13","3","1.88","339","215","63.42","18","8.37","26","12.09","163","75.81","3","1.40","4","1.86","316","196","62.03","12","6.12","27","13.78","143","72.96","6","3.06","8","4.08"
"10846  :  โรงพยาบาลเขาสมิง","268","166","61.94","17","10.24","17","10.24","119","71.69","5","3.01","8","4.82","254","166","65.35","16","9.64","12","7.23","125","75.30","2","1.20","9","5.42","244","184","75.41","15","8.15","20","10.87","131","71.20","8","4.35","7","3.80","225","159","70.67","13","8.18","21","13.21","110","69.18","8","5.03","6","3.77"
"10847  :  โรงพยาบาลบ่อไร่","275","86","31.27","6","6.98","8","9.30","62","72.09","3","3.49","7","8.14","266","106","39.85","4","3.77","10","9.43","81","76.42","6","5.66","5","4.72","247","55","22.27","7","12.73","6","10.91","33","60.00","3","5.45","5","9.09","219","49","22.37","3","6.12","8","16.33","33","67.35","2","4.08","2","4.08"
"10848  :  โรงพยาบาลแหลมงอบ","196","101","51.53","14","13.86","9","8.91","70","69.31","3","2.97","3","2.97","189","124","65.61","18","14.52","13","10.48","83","66.94","4","3.23","2","1.61","172","124","72.09","27","21.77","17","13.71","71","57.26","3","2.42","5","4.03","163","135","82.82","25","18.52","19","14.07","73","54.07","4","2.96","10","7.41"
"10849  :  โรงพยาบาลเกาะกูด","55","15","27.27","2","13.33","2","13.33","11","73.33","0","0.00","0","0.00","54","12","22.22","2","16.67","0","0.00","7","58.33","1","8.33","2","16.67","51","28","54.90","5","17.86","3","10.71","14","50.00","2","7.14","2","7.14","49","33","67.35","10","30.30","2","6.06","15","45.45","1","3.03","4","12.12"
"13816  :  โรงพยาบาลเกาะช้าง","35","24","68.57","0","0.00","3","12.50","19","79.17","1","4.17","1","4.17","33","27","81.82","0","0.00","2","7.41","20","74.07","2","7.41","2","7.41","30","26","86.67","0","0.00","1","3.85","19","73.08","3","11.54","3","11.54","29","14","48.28","1","7.14","1","7.14","7","50.00","2","14.29","2","14.29"
"10697  :  โรงพยาบาลพุทธโสธร","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","6","1","16.67","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","6","3","50.00","0","0.00","0","0.00","1","33.33","1","33.33","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","191","132","69.11","4","3.03","6","4.55","118","89.39","2","1.52","2","1.52","175","71","40.57","5","7.04","9","12.68","52","73.24","1","1.41","3","4.23","155","85","54.84","7","8.24","3","3.53","69","81.18","2","2.35","3","3.53","143","116","81.12","24","20.69","9","7.76","74","63.79","3","2.59","4","3.45"
"10850  :  โรงพยาบาลบางคล้า","289","127","43.94","23","18.11","10","7.87","81","63.78","4","3.15","8","6.30","255","159","62.35","48","30.19","15","9.43","78","49.06","6","3.77","7","4.40","226","205","90.71","19","9.27","10","4.88","154","75.12","9","4.39","8","3.90","201","151","75.12","33","21.85","16","10.60","85","56.29","6","3.97","4","2.65"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","2","2","100.00","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","2","1","50.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","52","40","76.92","1","2.50","4","10.00","32","80.00","2","5.00","1","2.50","51","12","23.53","2","16.67","0","0.00","9","75.00","0","0.00","1","8.33","45","25","55.56","1","4.00","2","8.00","22","88.00","0","0.00","0","0.00","44","21","47.73","3","14.29","4","19.05","11","52.38","1","4.76","1","4.76"
"10854  :  โรงพยาบาลพนมสารคาม","212","157","74.06","20","12.74","14","8.92","111","70.70","5","3.18","4","2.55","193","141","73.06","17","12.06","18","12.77","99","70.21","2","1.42","3","2.13","185","121","65.41","20","16.53","12","9.92","82","67.77","4","3.31","3","2.48","169","138","81.66","24","17.39","20","14.49","85","61.59","4","2.90","2","1.45"
"10855  :  โรงพยาบาลสนามชัยเขต","230","116","50.43","8","6.90","7","6.03","81","69.83","3","2.59","16","13.79","212","103","48.58","17","16.50","5","4.85","60","58.25","11","10.68","9","8.74","199","92","46.23","8","8.70","6","6.52","60","65.22","3","3.26","14","15.22","183","117","63.93","11","9.40","6","5.13","87","74.36","2","1.71","9","7.69"
