"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่วัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","เตี้ย[A1]","ร้อยละ","ค่อนข้างเตี้ย[A2]","ร้อยละ","สูงตามเกณฑ์[A3]","ร้อยละ","ค่อนข้างสูง[A4]","ร้อยละ","สูง[A5]","ร้อยละ"
"10883  :  โรงพยาบาลปักธงชัย","92","90","97.83","6","6.67","2","2.22","73","81.11","5","5.56","4","4.44","95","90","94.74","2","2.22","3","3.33","80","88.89","2","2.22","3","3.33","93","21","22.58","1","4.76","1","4.76","17","80.95","0","0.00","2","9.52","94","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10884  :  โรงพยาบาลพิมาย","150","90","60.00","13","14.44","11","12.22","64","71.11","0","0.00","0","0.00","144","80","55.56","10","12.50","4","5.00","55","68.75","4","5.00","5","6.25","139","81","58.27","9","11.11","6","7.41","54","66.67","2","2.47","8","9.88","134","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","229","213","93.01","21","9.86","11","5.16","168","78.87","8","3.76","5","2.35","232","106","45.69","18","16.98","7","6.60","78","73.58","1","0.94","2","1.89","243","132","54.32","23","17.42","9","6.82","91","68.94","4","3.03","3","2.27","242","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","226","209","92.48","25","11.96","5","2.39","158","75.60","9","4.31","12","5.74","233","201","86.27","9","4.48","15","7.46","160","79.60","7","3.48","7","3.48","228","164","71.93","8","4.88","14","8.54","126","76.83","7","4.27","7","4.27","228","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","516","179","34.69","26","14.53","12","6.70","128","71.51","4","2.23","8","4.47","518","286","55.21","54","18.88","31","10.84","179","62.59","8","2.80","8","2.80","511","134","26.22","17","12.69","12","8.96","95","70.90","7","5.22","3","2.24","510","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","168","143","85.12","2","1.40","6","4.20","124","86.71","4","2.80","7","4.90","166","112","67.47","11","9.82","8","7.14","80","71.43","5","4.46","7","6.25","147","122","82.99","9","7.38","4","3.28","101","82.79","1","0.82","6","4.92","137","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","231","192","83.12","39","20.31","21","10.94","119","61.98","3","1.56","7","3.65","228","209","91.67","40","19.14","12","5.74","137","65.55","3","1.44","11","5.26","215","201","93.49","25","12.44","23","11.44","139","69.15","7","3.48","4","1.99","212","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","136","84","61.76","6","7.14","7","8.33","57","67.86","4","4.76","6","7.14","139","66","47.48","10","15.15","2","3.03","33","50.00","4","6.06","2","3.03","145","38","26.21","13","34.21","2","5.26","13","34.21","2","5.26","2","5.26","147","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","105","100","95.24","8","8.00","5","5.00","82","82.00","3","3.00","1","1.00","100","104","104.00","11","10.58","6","5.77","79","75.96","4","3.85","1","0.96","102","22","21.57","4","18.18","2","9.09","14","63.64","1","4.55","1","4.55","100","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","162","112","69.14","15","13.39","6","5.36","88","78.57","0","0.00","1","0.89","162","153","94.44","22","14.38","8","5.23","115","75.16","0","0.00","6","3.92","163","149","91.41","6","4.03","18","12.08","113","75.84","3","2.01","8","5.37","170","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","176","80","45.45","8","10.00","7","8.75","56","70.00","2","2.50","6","7.50","162","152","93.83","18","11.84","12","7.89","105","69.08","8","5.26","7","4.61","152","49","32.24","3","6.12","4","8.16","37","75.51","1","2.04","2","4.08","150","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","78","75","96.15","10","13.33","7","9.33","46","61.33","10","13.33","0","0.00","70","73","104.29","10","13.70","8","10.96","45","61.64","3","4.11","7","9.59","69","69","100.00","5","7.25","1","1.45","39","56.52","9","13.04","14","20.29","68","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","70","69","98.57","2","2.90","4","5.80","53","76.81","3","4.35","5","7.25","69","69","100.00","2","2.90","3","4.35","60","86.96","0","0.00","2","2.90","63","67","106.35","1","1.49","3","4.48","58","86.57","1","1.49","2","2.99","60","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","89","57","64.04","28","49.12","1","1.75","22","38.60","0","0.00","1","1.75","88","53","60.23","9","16.98","7","13.21","25","47.17","1","1.89","5","9.43","96","22","22.92","4","18.18","1","4.55","12","54.55","0","0.00","1","4.55","101","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","718","520","72.42","135","25.96","90","17.31","263","50.58","4","0.77","8","1.54","655","447","68.24","193","43.18","56","12.53","134","29.98","6","1.34","21","4.70","617","68","11.02","11","16.18","6","8.82","39","57.35","5","7.35","3","4.41","551","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","307","37","12.05","3","8.11","2","5.41","27","72.97","3","8.11","2","5.41","291","27","9.28","1","3.70","2","7.41","15","55.56","0","0.00","7","25.93","269","21","7.81","1","4.76","4","19.05","12","57.14","2","9.52","2","9.52","265","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","23","3","13.04","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","26","8","30.77","0","0.00","2","25.00","5","62.50","0","0.00","0","0.00","26","1","3.85","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","22","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","126","41","32.54","5","12.20","5","12.20","28","68.29","1","2.44","0","0.00","130","40","30.77","7","17.50","1","2.50","30","75.00","1","2.50","1","2.50","133","18","13.53","5","27.78","2","11.11","11","61.11","0","0.00","0","0.00","128","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","37","15","40.54","1","6.67","0","0.00","13","86.67","0","0.00","1","6.67","36","15","41.67","4","26.67","1","6.67","10","66.67","0","0.00","0","0.00","32","9","28.13","0","0.00","1","11.11","8","88.89","0","0.00","0","0.00","31","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","40","17","42.50","0","0.00","1","5.88","14","82.35","2","11.76","0","0.00","45","17","37.78","0","0.00","2","11.76","14","82.35","1","5.88","0","0.00","45","12","26.67","4","33.33","1","8.33","7","58.33","0","0.00","0","0.00","49","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","54","52","96.30","3","5.77","3","5.77","41","78.85","4","7.69","0","0.00","54","52","96.30","6","11.54","3","5.77","41","78.85","1","1.92","1","1.92","54","53","98.15","2","3.77","1","1.89","48","90.57","0","0.00","2","3.77","54","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","75","72","96.00","1","1.39","3","4.17","65","90.28","1","1.39","2","2.78","68","67","98.53","2","2.99","1","1.49","57","85.07","5","7.46","2","2.99","66","6","9.09","1","16.67","0","0.00","3","50.00","0","0.00","0","0.00","67","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27840  :  โรงพยาบาลสีดา","53","53","100.00","3","5.66","4","7.55","41","77.36","1","1.89","4","7.55","53","53","100.00","0","0.00","1","1.89","48","90.57","1","1.89","3","5.66","54","16","29.63","1","6.25","1","6.25","11","68.75","2","12.50","0","0.00","49","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","182","85","46.70","19","22.35","17","20.00","41","48.24","0","0.00","2","2.35","181","131","72.38","39","29.77","11","8.40","75","57.25","0","0.00","2","1.53","183","65","35.52","15","23.08","7","10.77","30","46.15","4","6.15","5","7.69","184","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","340","311","91.47","2","0.64","7","2.25","265","85.21","17","5.47","20","6.43","327","324","99.08","7","2.16","7","2.16","271","83.64","16","4.94","22","6.79","326","220","67.48","5","2.27","2","0.91","188","85.45","15","6.82","8","3.64","311","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10896  :  โรงพยาบาลกระสัง","193","158","81.87","8","5.06","11","6.96","133","84.18","3","1.90","2","1.27","187","186","99.47","7","3.76","7","3.76","165","88.71","3","1.61","3","1.61","188","182","96.81","4","2.20","2","1.10","171","93.96","1","0.55","4","2.20","183","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","203","84","41.38","7","8.33","6","7.14","62","73.81","2","2.38","3","3.57","196","163","83.16","21","12.88","9","5.52","109","66.87","8","4.91","8","4.91","182","89","48.90","13","14.61","3","3.37","58","65.17","2","2.25","8","8.99","175","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","224","216","96.43","26","12.04","9","4.17","175","81.02","2","0.93","1","0.46","200","191","95.50","27","14.14","12","6.28","141","73.82","4","2.09","6","3.14","193","89","46.11","14","15.73","3","3.37","58","65.17","4","4.49","5","5.62","188","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","367","327","89.10","16","4.89","9","2.75","296","90.52","4","1.22","2","0.61","365","326","89.32","24","7.36","17","5.21","276","84.66","7","2.15","2","0.61","357","125","35.01","21","16.80","8","6.40","84","67.20","5","4.00","6","4.80","345","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","305","124","40.66","29","23.39","14","11.29","77","62.10","3","2.42","1","0.81","308","208","67.53","35","16.83","15","7.21","153","73.56","4","1.92","1","0.48","302","146","48.34","18","12.33","8","5.48","108","73.97","4","2.74","3","2.05","290","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","229","112","48.91","13","11.61","8","7.14","75","66.96","4","3.57","11","9.82","221","199","90.05","11","5.53","10","5.03","151","75.88","14","7.04","12","6.03","217","215","99.08","14","6.51","11","5.12","170","79.07","7","3.26","12","5.58","219","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","143","135","94.41","6","4.44","10","7.41","116","85.93","1","0.74","1","0.74","138","86","62.32","12","13.95","8","9.30","64","74.42","1","1.16","1","1.16","125","54","43.20","6","11.11","5","9.26","37","68.52","2","3.70","3","5.56","110","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10906  :  โรงพยาบาลปะคำ","142","62","43.66","4","6.45","0","0.00","56","90.32","0","0.00","2","3.23","143","136","95.10","22","16.18","6","4.41","96","70.59","4","2.94","1","0.74","144","76","52.78","16","21.05","3","3.95","43","56.58","5","6.58","6","7.89","142","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","108","52","48.15","11","21.15","4","7.69","36","69.23","0","0.00","1","1.92","111","108","97.30","7","6.48","5","4.63","83","76.85","5","4.63","7","6.48","110","63","57.27","7","11.11","4","6.35","48","76.19","3","4.76","0","0.00","111","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","136","126","92.65","2","1.59","0","0.00","116","92.06","4","3.17","3","2.38","137","132","96.35","1","0.76","2","1.52","121","91.67","4","3.03","4","3.03","129","134","103.88","0","0.00","0","0.00","129","96.27","2","1.49","3","2.24","125","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","303","293","96.70","13","4.44","17","5.80","260","88.74","1","0.34","2","0.68","291","230","79.04","20","8.70","15","6.52","190","82.61","2","0.87","2","0.87","296","105","35.47","22","20.95","12","11.43","62","59.05","5","4.76","3","2.86","280","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","68","62","91.18","3","4.84","4","6.45","53","85.48","2","3.23","0","0.00","67","65","97.01","5","7.69","2","3.08","50","76.92","2","3.08","3","4.62","71","63","88.73","3","4.76","3","4.76","49","77.78","3","4.76","4","6.35","70","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","155","146","94.19","4","2.74","4","2.74","131","89.73","3","2.05","3","2.05","153","148","96.73","5","3.38","9","6.08","122","82.43","6","4.05","4","2.70","155","119","76.77","1","0.84","2","1.68","112","94.12","2","1.68","1","0.84","144","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10912  :  โรงพยาบาลชำนิ","74","73","98.65","8","10.96","2","2.74","57","78.08","2","2.74","4","5.48","69","67","97.10","4","5.97","1","1.49","31","46.27","7","10.45","24","35.82","66","47","71.21","3","6.38","0","0.00","39","82.98","5","10.64","0","0.00","65","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","84","77","91.67","10","12.99","2","2.60","59","76.62","2","2.60","3","3.90","88","84","95.45","2","2.38","1","1.19","78","92.86","2","2.38","1","1.19","78","78","100.00","3","3.85","3","3.85","67","85.90","2","2.56","2","2.56","73","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","177","171","96.61","15","8.77","5","2.92","148","86.55","0","0.00","2","1.17","176","177","100.57","13","7.34","5","2.82","157","88.70","0","0.00","0","0.00","168","163","97.02","4","2.45","0","0.00","156","95.71","1","0.61","2","1.23","160","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","134","131","97.76","7","5.34","9","6.87","110","83.97","3","2.29","1","0.76","128","127","99.22","36","28.35","13","10.24","73","57.48","3","2.36","1","0.79","136","63","46.32","12","19.05","6","9.52","43","68.25","1","1.59","0","0.00","131","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23578  :  โรงพยาบาลแคนดง","260","232","89.23","19","8.19","13","5.60","187","80.60","4","1.72","4","1.72","257","193","75.10","71","36.79","26","13.47","78","40.41","4","2.07","2","1.04","248","116","46.77","36","31.03","14","12.07","53","45.69","1","0.86","3","2.59","239","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","225","203","90.22","16","7.88","6","2.96","175","86.21","3","1.48","2","0.99","219","220","100.46","37","16.82","18","8.18","159","72.27","3","1.36","2","0.91","211","199","94.31","7","3.52","3","1.51","177","88.94","4","2.01","8","4.02","210","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","158","130","82.28","15","11.54","14","10.77","92","70.77","2","1.54","6","4.62","152","143","94.08","15","10.49","17","11.89","102","71.33","2","1.40","6","4.20","151","130","86.09","5","3.85","7","5.38","108","83.08","4","3.08","5","3.85","141","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","382","351","91.88","19","5.41","10","2.85","308","87.75","7","1.99","6","1.71","373","355","95.17","21","5.92","14","3.94","307","86.48","6","1.69","5","1.41","356","360","101.12","46","12.78","25","6.94","275","76.39","6","1.67","6","1.67","347","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","307","269","87.62","19","7.06","14","5.20","222","82.53","3","1.12","9","3.35","296","270","91.22","30","11.11","17","6.30","207","76.67","5","1.85","10","3.70","287","77","26.83","16","20.78","7","9.09","44","57.14","2","2.60","5","6.49","278","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10918  :  โรงพยาบาลปราสาท","290","113","38.97","27","23.89","11","9.73","69","61.06","0","0.00","5","4.42","285","179","62.81","24","13.41","16","8.94","119","66.48","4","2.23","14","7.82","289","95","32.87","17","17.89","8","8.42","55","57.89","5","5.26","8","8.42","285","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","210","165","78.57","13","7.88","18","10.91","125","75.76","5","3.03","4","2.42","218","161","73.85","19","11.80","19","11.80","114","70.81","2","1.24","7","4.35","221","73","33.03","8","10.96","11","15.07","46","63.01","4","5.48","4","5.48","228","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","332","313","94.28","21","6.71","16","5.11","264","84.35","5","1.60","7","2.24","320","234","73.13","20","8.55","15","6.41","174","74.36","10","4.27","13","5.56","317","313","98.74","6","1.92","5","1.60","273","87.22","9","2.88","19","6.07","314","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10921  :  โรงพยาบาลสนม","142","126","88.73","21","16.67","12","9.52","87","69.05","1","0.79","3","2.38","136","131","96.32","10","7.63","8","6.11","103","78.63","4","3.05","4","3.05","133","31","23.31","6","19.35","1","3.23","21","67.74","2","6.45","1","3.23","121","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","221","207","93.67","10","4.83","13","6.28","179","86.47","3","1.45","2","0.97","217","217","100.00","2","0.92","11","5.07","196","90.32","4","1.84","4","1.84","209","215","102.87","1","0.47","9","4.19","197","91.63","2","0.93","5","2.33","207","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10923  :  โรงพยาบาลสังขะ","276","205","74.28","40","19.51","19","9.27","127","61.95","8","3.90","4","1.95","269","235","87.36","45","19.15","30","12.77","141","60.00","7","2.98","6","2.55","268","81","30.22","16","19.75","11","13.58","47","58.02","1","1.23","2","2.47","266","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10924  :  โรงพยาบาลลำดวน","183","125","68.31","3","2.40","6","4.80","96","76.80","8","6.40","11","8.80","191","140","73.30","4","2.86","6","4.29","114","81.43","6","4.29","9","6.43","188","169","89.89","11","6.51","9","5.33","125","73.96","9","5.33","14","8.28","177","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","211","95","45.02","5","5.26","13","13.68","73","76.84","1","1.05","3","3.16","212","182","85.85","19","10.44","16","8.79","136","74.73","8","4.40","2","1.10","211","71","33.65","6","8.45","7","9.86","54","76.06","1","1.41","1","1.41","207","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","170","153","90.00","17","11.11","8","5.23","123","80.39","1","0.65","2","1.31","155","128","82.58","23","17.97","9","7.03","89","69.53","4","3.13","0","0.00","149","61","40.94","13","21.31","9","14.75","36","59.02","0","0.00","1","1.64","141","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","74","68","91.89","7","10.29","1","1.47","59","86.76","0","0.00","1","1.47","65","67","103.08","10","14.93","7","10.45","46","68.66","2","2.99","2","2.99","62","61","98.39","7","11.48","3","4.92","49","80.33","1","1.64","1","1.64","54","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","111","48","43.24","5","10.42","5","10.42","33","68.75","1","2.08","4","8.33","108","63","58.33","9","14.29","7","11.11","43","68.25","0","0.00","2","3.17","112","28","25.00","2","7.14","4","14.29","21","75.00","0","0.00","1","3.57","109","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","63","23","36.51","3","13.04","2","8.70","16","69.57","0","0.00","1","4.35","58","51","87.93","6","11.76","2","3.92","28","54.90","2","3.92","13","25.49","50","27","54.00","4","14.81","1","3.70","15","55.56","2","7.41","5","18.52","46","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","41","37","90.24","0","0.00","4","10.81","30","81.08","3","8.11","0","0.00","39","41","105.13","0","0.00","2","4.88","35","85.37","3","7.32","1","2.44","39","33","84.62","0","0.00","0","0.00","31","93.94","0","0.00","2","6.06","34","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","27","2","7.41","1","50.00","0","0.00","1","50.00","0","0.00","0","0.00","27","4","14.81","2","50.00","0","0.00","2","50.00","0","0.00","0","0.00","29","2","6.90","2","100.00","0","0.00","0","0.00","0","0.00","0","0.00","29","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","140","106","75.71","1","0.94","6","5.66","79","74.53","6","5.66","14","13.21","143","66","46.15","0","0.00","3","4.55","54","81.82","6","9.09","3","4.55","135","15","11.11","0","0.00","0","0.00","9","60.00","3","20.00","3","20.00","131","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","238","76","31.93","3","3.95","3","3.95","68","89.47","1","1.32","1","1.32","241","40","16.60","3","7.50","4","10.00","29","72.50","1","2.50","2","5.00","231","26","11.26","4","15.38","2","7.69","18","69.23","1","3.85","1","3.85","236","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","323","19","5.88","2","10.53","2","10.53","14","73.68","1","5.26","0","0.00","313","25","7.99","4","16.00","2","8.00","18","72.00","1","4.00","0","0.00","306","15","4.90","3","20.00","0","0.00","10","66.67","2","13.33","0","0.00","311","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
