"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-5 ปีทั้งหมด[B1]","เด็ก 0-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-5 ปีทั้งหมด[B1]","เด็ก 0-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-5 ปีทั้งหมด[B1]","เด็ก 0-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 0-5 ปีทั้งหมด[B1]","เด็ก 0-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ"
"10915  :  โรงพยาบาลชุมพลบุรี","271","229","84.50","22","9.61","11","4.80","144","62.88","9","3.93","23","10.04","14","6.11","37","16.16","257","240","93.39","21","8.75","16","6.67","153","63.75","11","4.58","18","7.50","13","5.42","31","12.92","243","218","89.71","21","9.63","16","7.34","135","61.93","13","5.96","19","8.72","8","3.67","27","12.39","221","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","723","645","89.21","20","3.10","24","3.72","539","83.57","20","3.10","29","4.50","7","1.09","36","5.58","690","665","96.38","17","2.56","11","1.65","540","81.20","34","5.11","34","5.11","21","3.16","55","8.27","657","661","100.61","54","8.17","27","4.08","475","71.86","29","4.39","36","5.45","25","3.78","61","9.23","619","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","508","451","88.78","13","2.88","9","2.00","365","80.93","16","3.55","20","4.43","15","3.33","35","7.76","484","460","95.04","18","3.91","12","2.61","342","74.35","24","5.22","25","5.43","14","3.04","39","8.48","455","150","32.97","5","3.33","9","6.00","80","53.33","9","6.00","13","8.67","5","3.33","18","12.00","424","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10918  :  โรงพยาบาลปราสาท","534","281","52.62","13","4.63","12","4.27","190","67.62","16","5.69","25","8.90","16","5.69","41","14.59","513","341","66.47","31","9.09","13","3.81","224","65.69","16","4.69","17","4.99","26","7.62","43","12.61","492","215","43.70","17","7.91","19","8.84","151","70.23","6","2.79","6","2.79","10","4.65","16","7.44","469","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","397","324","81.61","18","5.56","10","3.09","240","74.07","17","5.25","27","8.33","7","2.16","34","10.49","389","289","74.29","21","7.27","18","6.23","203","70.24","20","6.92","19","6.57","6","2.08","25","8.65","379","182","48.02","27","14.84","11","6.04","117","64.29","9","4.95","10","5.49","2","1.10","12","6.59","365","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","610","577","94.59","31","5.37","14","2.43","448","77.64","24","4.16","28","4.85","23","3.99","51","8.84","582","429","73.71","30","6.99","16","3.73","315","73.43","12","2.80","30","6.99","15","3.50","45","10.49","557","554","99.46","34","6.14","21","3.79","425","76.71","18","3.25","33","5.96","10","1.81","43","7.76","532","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10921  :  โรงพยาบาลสนม","273","243","89.01","14","5.76","14","5.76","153","62.96","18","7.41","22","9.05","11","4.53","33","13.58","261","248","95.02","8","3.23","17","6.85","159","64.11","17","6.85","23","9.27","13","5.24","36","14.52","250","84","33.60","9","10.71","7","8.33","48","57.14","7","8.33","5","5.95","3","3.57","8","9.52","233","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","385","370","96.10","17","4.59","15","4.05","293","79.19","17","4.59","14","3.78","9","2.43","23","6.22","365","372","101.92","19","5.11","11","2.96","293","78.76","9","2.42","20","5.38","7","1.88","27","7.26","343","359","104.66","6","1.67","8","2.23","304","84.68","8","2.23","17","4.74","8","2.23","25","6.96","328","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10923  :  โรงพยาบาลสังขะ","513","413","80.51","55","13.32","31","7.51","228","55.21","22","5.33","33","7.99","19","4.60","52","12.59","488","452","92.62","55","12.17","35","7.74","257","56.86","25","5.53","36","7.96","18","3.98","54","11.95","465","166","35.70","21","12.65","6","3.61","100","60.24","5","3.01","16","9.64","8","4.82","24","14.46","438","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10924  :  โรงพยาบาลลำดวน","331","218","65.86","27","12.39","19","8.72","152","69.72","6","2.75","7","3.21","4","1.83","11","5.05","318","244","76.73","39","15.98","24","9.84","160","65.57","4","1.64","8","3.28","4","1.64","12","4.92","304","279","91.78","50","17.92","18","6.45","179","64.16","10","3.58","15","5.38","2","0.72","17","6.09","282","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","378","192","50.79","8","4.17","6","3.13","140","72.92","16","8.33","13","6.77","6","3.13","19","9.90","364","289","79.40","21","7.27","11","3.81","201","69.55","17","5.88","17","5.88","16","5.54","33","11.42","350","146","41.71","9","6.16","7","4.79","99","67.81","4","2.74","14","9.59","8","5.48","22","15.07","336","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","331","293","88.52","17","5.80","21","7.17","222","75.77","13","4.44","7","2.39","6","2.05","13","4.44","309","238","77.02","25","10.50","16","6.72","164","68.91","9","3.78","14","5.88","6","2.52","20","8.40","287","157","54.70","15","9.55","7","4.46","108","68.79","7","4.46","11","7.01","5","3.18","16","10.19","271","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","95","91","95.79","3","3.30","2","2.20","72","79.12","2","2.20","3","3.30","5","5.49","8","8.79","86","88","102.33","4","4.55","1","1.14","73","82.95","3","3.41","5","5.68","2","2.27","7","7.95","77","80","103.90","6","7.50","6","7.50","64","80.00","0","0.00","1","1.25","1","1.25","2","2.50","66","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","188","85","45.21","3","3.53","3","3.53","56","65.88","5","5.88","8","9.41","6","7.06","14","16.47","181","105","58.01","8","7.62","2","1.90","68","64.76","7","6.67","8","7.62","6","5.71","14","13.33","175","58","33.14","2","3.45","1","1.72","38","65.52","3","5.17","8","13.79","3","5.17","11","18.97","165","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","83","33","39.76","2","6.06","1","3.03","20","60.61","3","9.09","2","6.06","1","3.03","3","9.09","74","67","90.54","16","23.88","6","8.96","32","47.76","4","5.97","3","4.48","3","4.48","6","8.96","64","38","59.38","6","15.79","3","7.89","18","47.37","1","2.63","3","7.89","4","10.53","7","18.42","56","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","66","60","90.91","4","6.67","2","3.33","48","80.00","3","5.00","2","3.33","1","1.67","3","5.00","63","65","103.17","7","10.77","4","6.15","48","73.85","1","1.54","1","1.54","4","6.15","5","7.69","61","57","93.44","5","8.77","3","5.26","40","70.18","2","3.51","5","8.77","1","1.75","6","10.53","53","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","152","19","12.50","0","0.00","0","0.00","16","84.21","2","10.53","1","5.26","0","0.00","1","5.26","152","19","12.50","4","21.05","1","5.26","11","57.89","1","5.26","1","5.26","0","0.00","1","5.26","152","5","3.29","0","0.00","0","0.00","5","100.00","0","0.00","0","0.00","0","0.00","0","0.00","150","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","225","166","73.78","1","0.60","1","0.60","135","81.33","16","9.64","6","3.61","5","3.01","11","6.63","218","95","43.58","3","3.16","2","2.11","73","76.84","9","9.47","5","5.26","3","3.16","8","8.42","205","46","22.44","0","0.00","1","2.17","34","73.91","2","4.35","4","8.70","4","8.70","8","17.39","193","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","462","184","39.83","16","8.70","9","4.89","135","73.37","6","3.26","10","5.43","6","3.26","16","8.70","444","131","29.50","4","3.05","7","5.34","99","75.57","4","3.05","10","7.63","5","3.82","15","11.45","419","95","22.67","11","11.58","8","8.42","60","63.16","4","4.21","5","5.26","5","5.26","10","10.53","396","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","549","109","19.85","6","5.50","5","4.59","79","72.48","6","5.50","8","7.34","4","3.67","12","11.01","513","103","20.08","0","0.00","3","2.91","75","72.82","8","7.77","6","5.83","5","4.85","11","10.68","486","35","7.20","4","11.43","1","2.86","25","71.43","1","2.86","2","5.71","2","5.71","4","11.43","461","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","441","190","43.08","14","7.37","12","6.32","131","68.95","7","3.68","9","4.74","12","6.32","21","11.05","428","410","95.79","17","4.15","9","2.20","321","78.29","28","6.83","17","4.15","8","1.95","25","6.10","406","137","33.74","8","5.84","6","4.38","94","68.61","5","3.65","8","5.84","7","5.11","15","10.95","384","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","814","540","66.34","54","10.00","51","9.44","378","70.00","18","3.33","14","2.59","19","3.52","33","6.11","789","639","80.99","83","12.99","46","7.20","438","68.54","25","3.91","24","3.76","19","2.97","43","6.73","759","430","56.65","72","16.74","43","10.00","269","62.56","14","3.26","23","5.35","6","1.40","29","6.74","712","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","299","54","18.06","6","11.11","0","0.00","38","70.37","5","9.26","3","5.56","2","3.70","5","9.26","291","58","19.93","3","5.17","2","3.45","43","74.14","4","6.90","1","1.72","4","6.90","5","8.62","274","45","16.42","2","4.44","3","6.67","36","80.00","1","2.22","1","2.22","1","2.22","2","4.44","259","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","370","86","23.24","6","6.98","7","8.14","59","68.60","3","3.49","6","6.98","1","1.16","7","8.14","360","120","33.33","12","10.00","9","7.50","82","68.33","4","3.33","10","8.33","2","1.67","12","10.00","338","34","10.06","3","8.82","3","8.82","22","64.71","0","0.00","1","2.94","2","5.88","3","8.82","315","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","233","183","78.54","1","0.55","2","1.09","180","98.36","0","0.00","0","0.00","0","0.00","0","0.00","219","135","61.64","5","3.70","5","3.70","120","88.89","2","1.48","0","0.00","1","0.74","1","0.74","207","53","25.60","6","11.32","5","9.43","39","73.58","1","1.89","1","1.89","1","1.89","2","3.77","195","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","282","113","40.07","2","1.77","1","0.88","85","75.22","12","10.62","4","3.54","2","1.77","6","5.31","263","99","37.64","3","3.03","2","2.02","83","83.84","3","3.03","2","2.02","3","3.03","5","5.05","250","90","36.00","5","5.56","0","0.00","66","73.33","4","4.44","9","10.00","4","4.44","13","14.44","233","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","172","78","45.35","1","1.28","8","10.26","58","74.36","4","5.13","3","3.85","3","3.85","6","7.69","167","88","52.69","1","1.14","3","3.41","69","78.41","3","3.41","6","6.82","5","5.68","11","12.50","154","42","27.27","3","7.14","4","9.52","29","69.05","1","2.38","2","4.76","2","4.76","4","9.52","145","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","249","193","77.51","6","3.11","7","3.63","151","78.24","7","3.63","14","7.25","5","2.59","19","9.84","235","239","101.70","5","2.09","5","2.09","193","80.75","11","4.60","17","7.11","5","2.09","22","9.21","226","222","98.23","20","9.01","14","6.31","143","64.41","10","4.50","22","9.91","6","2.70","28","12.61","216","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","47","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","44","38","86.36","1","2.63","0","0.00","36","94.74","0","0.00","1","2.63","0","0.00","1","2.63","41","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","40","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","301","248","82.39","3","1.21","9","3.63","210","84.68","8","3.23","11","4.44","3","1.21","14","5.65","294","273","92.86","6","2.20","11","4.03","219","80.22","12","4.40","13","4.76","7","2.56","20","7.33","278","238","85.61","10","4.20","9","3.78","185","77.73","9","3.78","15","6.30","4","1.68","19","7.98","265","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10940  :  โรงพยาบาลวังหิน","195","183","93.85","2","1.09","5","2.73","161","87.98","6","3.28","5","2.73","3","1.64","8","4.37","185","176","95.14","1","0.57","6","3.41","161","91.48","2","1.14","2","1.14","3","1.70","5","2.84","176","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","166","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","131","21","16.03","3","14.29","2","9.52","11","52.38","1","4.76","3","14.29","1","4.76","4","19.05","125","40","32.00","2","5.00","2","5.00","28","70.00","3","7.50","2","5.00","2","5.00","4","10.00","121","34","28.10","2","5.88","1","2.94","20","58.82","6","17.65","1","2.94","3","8.82","4","11.76","120","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","383","300","78.33","27","9.00","13","4.33","219","73.00","27","9.00","5","1.67","4","1.33","9","3.00","372","176","47.31","13","7.39","13","7.39","126","71.59","6","3.41","12","6.82","4","2.27","16","9.09","345","66","19.13","4","6.06","5","7.58","44","66.67","2","3.03","4","6.06","4","6.06","8","12.12","331","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","80","79","98.75","0","0.00","0","0.00","71","89.87","3","3.80","2","2.53","1","1.27","3","3.80","77","78","101.30","0","0.00","1","1.28","74","94.87","0","0.00","1","1.28","2","2.56","3","3.85","73","49","67.12","2","4.08","1","2.04","42","85.71","2","4.08","1","2.04","1","2.04","2","4.08","68","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","181","88","48.62","2","2.27","4","4.55","61","69.32","6","6.82","4","4.55","4","4.55","8","9.09","171","125","73.10","10","8.00","2","1.60","72","57.60","6","4.80","13","10.40","13","10.40","26","20.80","166","123","74.10","7","5.69","8","6.50","76","61.79","6","4.88","7","5.69","9","7.32","16","13.01","153","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28014  :  โรงพยาบาลพยุห์","103","92","89.32","4","4.35","4","4.35","67","72.83","3","3.26","8","8.70","6","6.52","14","15.22","98","54","55.10","2","3.70","1","1.85","42","77.78","1","1.85","6","11.11","2","3.70","8","14.81","92","12","13.04","3","25.00","1","8.33","8","66.67","0","0.00","0","0.00","0","0.00","0","0.00","80","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","57","53","92.98","0","0.00","0","0.00","44","83.02","1","1.89","3","5.66","5","9.43","8","15.09","54","54","100.00","2","3.70","2","3.70","39","72.22","3","5.56","3","5.56","4","7.41","7","12.96","51","52","101.96","1","1.92","0","0.00","43","82.69","3","5.77","2","3.85","3","5.77","5","9.62","47","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","168","139","82.74","1","0.72","0","0.00","107","76.98","12","8.63","7","5.04","11","7.91","18","12.95","160","125","78.13","0","0.00","0","0.00","100","80.00","12","9.60","4","3.20","6","4.80","10","8.00","155","134","86.45","0","0.00","0","0.00","112","83.58","8","5.97","7","5.22","5","3.73","12","8.96","151","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","320","98","30.63","10","10.20","1","1.02","65","66.33","8","8.16","9","9.18","5","5.10","14","14.29","303","58","19.14","2","3.45","3","5.17","40","68.97","3","5.17","4","6.90","6","10.34","10","17.24","287","15","5.23","1","6.67","1","6.67","8","53.33","0","0.00","3","20.00","0","0.00","3","20.00","267","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","358","351","98.04","28","7.98","13","3.70","278","79.20","8","2.28","13","3.70","6","1.71","19","5.41","342","339","99.12","13","3.83","11","3.24","287","84.66","7","2.06","14","4.13","3","0.88","17","5.01","325","320","98.46","19","5.94","24","7.50","249","77.81","7","2.19","11","3.44","5","1.56","16","5.00","303","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","641","467","72.85","5","1.07","4","0.86","457","97.86","0","0.00","0","0.00","0","0.00","0","0.00","618","489","79.13","13","2.66","6","1.23","458","93.66","5","1.02","4","0.82","1","0.20","5","1.02","579","383","66.15","9","2.35","16","4.18","349","91.12","7","1.83","2","0.52","0","0.00","2","0.52","540","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","411","161","39.17","10","6.21","6","3.73","87","54.04","13","8.07","18","11.18","12","7.45","30","18.63","369","181","49.05","11","6.08","5","2.76","90","49.72","11","6.08","27","14.92","20","11.05","47","25.97","343","141","41.11","8","5.67","8","5.67","78","55.32","8","5.67","13","9.22","11","7.80","24","17.02","312","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","412","274","66.50","20","7.30","19","6.93","194","70.80","12","4.38","11","4.01","12","4.38","23","8.39","403","266","66.00","20","7.52","16","6.02","193","72.56","10","3.76","11","4.14","9","3.38","20","7.52","387","202","52.20","14","6.93","14","6.93","145","71.78","8","3.96","10","4.95","7","3.47","17","8.42","368","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","153","31","20.26","0","0.00","0","0.00","24","77.42","2","6.45","1","3.23","3","9.68","4","12.90","139","27","19.42","1","3.70","1","3.70","19","70.37","1","3.70","4","14.81","1","3.70","5","18.52","131","12","9.16","1","8.33","2","16.67","8","66.67","0","0.00","1","8.33","0","0.00","1","8.33","124","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","436","159","36.47","12","7.55","2","1.26","116","72.96","12","7.55","13","8.18","3","1.89","16","10.06","417","189","45.32","9","4.76","3","1.59","131","69.31","14","7.41","20","10.58","8","4.23","28","14.81","401","70","17.46","3","4.29","3","4.29","50","71.43","6","8.57","3","4.29","4","5.71","7","10.00","381","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","298","163","54.70","5","3.07","6","3.68","120","73.62","10","6.13","10","6.13","5","3.07","15","9.20","281","284","101.07","11","3.87","10","3.52","199","70.07","11","3.87","29","10.21","16","5.63","45","15.85","263","269","102.28","14","5.20","10","3.72","186","69.14","24","8.92","20","7.43","11","4.09","31","11.52","253","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","30","9","30.00","0","0.00","0","0.00","7","77.78","0","0.00","1","11.11","0","0.00","1","11.11","28","8","28.57","0","0.00","0","0.00","6","75.00","1","12.50","0","0.00","0","0.00","0","0.00","25","3","12.00","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","0","0.00","0","0.00","25","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","235","213","90.64","10","4.69","12","5.63","134","62.91","13","6.10","21","9.86","15","7.04","36","16.90","220","223","101.36","14","6.28","13","5.83","124","55.61","22","9.87","23","10.31","21","9.42","44","19.73","213","14","6.57","1","7.14","0","0.00","10","71.43","1","7.14","2","14.29","0","0.00","2","14.29","202","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","231","76","32.90","3","3.95","3","3.95","54","71.05","5","6.58","6","7.89","4","5.26","10","13.16","224","68","30.36","7","10.29","5","7.35","46","67.65","6","8.82","1","1.47","2","2.94","3","4.41","211","38","18.01","3","7.89","2","5.26","23","60.53","4","10.53","2","5.26","2","5.26","4","10.53","202","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","341","327","95.89","6","1.83","12","3.67","247","75.54","28","8.56","22","6.73","8","2.45","30","9.17","330","52","15.76","1","1.92","6","11.54","37","71.15","4","7.69","0","0.00","3","5.77","3","5.77","308","3","0.97","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","0","0.00","0","0.00","290","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10959  :  โรงพยาบาลสำโรง","179","28","15.64","0","0.00","2","7.14","18","64.29","1","3.57","4","14.29","2","7.14","6","21.43","176","37","21.02","3","8.11","2","5.41","19","51.35","3","8.11","5","13.51","2","5.41","7","18.92","169","5","2.96","0","0.00","1","20.00","3","60.00","0","0.00","1","20.00","0","0.00","1","20.00","159","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","122","85","69.67","5","5.88","4","4.71","57","67.06","3","3.53","7","8.24","7","8.24","14","16.47","112","58","51.79","1","1.72","4","6.90","48","82.76","1","1.72","3","5.17","1","1.72","4","6.90","108","1","0.93","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","1","100.00","100","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","388","355","91.49","37","10.42","22","6.20","230","64.79","19","5.35","27","7.61","11","3.10","38","10.70","366","370","101.09","36","9.73","30","8.11","229","61.89","26","7.03","29","7.84","10","2.70","39","10.54","352","326","92.61","34","10.43","22","6.75","207","63.50","26","7.98","21","6.44","8","2.45","29","8.90","329","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
