"โรงพยาบาล","จำนวนหญิงตั้งครรภ์ (B)","ผลรวมอายุครรภ์ (A)","อายุครรภ์เฉลี่ย"
"10944  :  โรงพยาบาลศรีเมืองใหม่","31","308","9.94"
"10945  :  โรงพยาบาลโขงเจียม","11","121","11.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","40","356","8.90"
"10948  :  โรงพยาบาลนาจะหลวย","16","136","8.50"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","14","147","10.50"
"10951  :  โรงพยาบาลตระการพืชผล","41","377","9.20"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","11","119","10.82"
"10953  :  โรงพยาบาลม่วงสามสิบ","9","83","9.22"
"10954  :  โรงพยาบาลวารินชำราบ","158","1,493","9.45"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","73","662","9.07"
"10957  :  โรงพยาบาลตาลสุม","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","19","178","9.37"
"10959  :  โรงพยาบาลสำโรง","19","176","9.26"
"10960  :  โรงพยาบาลดอนมดแดง","3","29","9.67"
"10961  :  โรงพยาบาลสิรินธร","16","150","9.38"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","4","44","11.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","1","9","9.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","99","890","8.99"
"10963  :  โรงพยาบาลทรายมูล","1","7","7.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","4","38","9.50"
"10967  :  โรงพยาบาลมหาชนะชัย","3","27","9.00"
"10968  :  โรงพยาบาลค้อวัง","3","24","8.00"
"10969  :  โรงพยาบาลไทยเจริญ","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","214","1,867","8.72"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","254","2,157","8.49"
"10970  :  โรงพยาบาลบ้านเขว้า","12","105","8.75"
"10971  :  โรงพยาบาลคอนสวรรค์","28","250","8.93"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","24","211","8.79"
"10973  :  โรงพยาบาลหนองบัวแดง","249","2,026","8.14"
"10974  :  โรงพยาบาลจัตุรัส","125","1,001","8.01"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","100","881","8.81"
"10976  :  โรงพยาบาลหนองบัวระเหว","41","345","8.41"
"10977  :  โรงพยาบาลเทพสถิต","45","398","8.84"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","311","2,500","8.04"
"10979  :  โรงพยาบาลบ้านแท่น","2","23","11.50"
"10980  :  โรงพยาบาลแก้งคร้อ","199","1,703","8.56"
"10981  :  โรงพยาบาลคอนสาร","61","394","6.46"
"10982  :  โรงพยาบาลภักดีชุมพล","20","160","8.00"
"10983  :  โรงพยาบาลเนินสง่า","18","175","9.72"
"10703  :  โรงพยาบาลอำนาจเจริญ","74","617","8.34"
"10985  :  โรงพยาบาลชานุมาน","51","448","8.78"
"10986  :  โรงพยาบาลปทุมราชวงศา","0","0","0.00"
"10987  :  โรงพยาบาลพนา","1","11","11.00"
"10988  :  โรงพยาบาลเสนางคนิคม","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","7","62","8.86"
"10990  :  โรงพยาบาลลืออำนาจ","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","183","1,595","8.72"
"11041  :  โรงพยาบาลพรเจริญ","32","260","8.13"
"11043  :  โรงพยาบาลโซ่พิสัย","74","636","8.59"
"11046  :  โรงพยาบาลเซกา","151","1,311","8.68"
"11047  :  โรงพยาบาลปากคาด","21","186","8.86"
"11048  :  โรงพยาบาลบึงโขงหลง","63","547","8.68"
"11049  :  โรงพยาบาลศรีวิไล","3","29","9.67"
"11050  :  โรงพยาบาลบุ่งคล้า","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","161","1,377","8.55"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","27","232","8.59"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","210","1,662","7.91"
"10995  :  โรงพยาบาลบ้านฝาง","23","180","7.83"
"10996  :  โรงพยาบาลพระยืน","10","87","8.70"
"10997  :  โรงพยาบาลหนองเรือ","6","66","11.00"
"10998  :  โรงพยาบาลชุมแพ","135","1,141","8.45"
"10999  :  โรงพยาบาลสีชมพู","31","263","8.48"
"11000  :  โรงพยาบาลน้ำพอง","39","367","9.41"
"11001  :  โรงพยาบาลอุบลรัตน์","24","206","8.58"
"11002  :  โรงพยาบาลบ้านไผ่","83","698","8.41"
"11003  :  โรงพยาบาลเปือยน้อย","2","21","10.50"
"11004  :  โรงพยาบาลพล","325","2,964","9.12"
"11005  :  โรงพยาบาลแวงใหญ่","17","138","8.12"
"11006  :  โรงพยาบาลแวงน้อย","20","177","8.85"
"11007  :  โรงพยาบาลหนองสองห้อง","25","198","7.92"
"11008  :  โรงพยาบาลภูเวียง","2","21","10.50"
"11009  :  โรงพยาบาลมัญจาคีรี","34","280","8.24"
"11010  :  โรงพยาบาลชนบท","6","52","8.67"
"11011  :  โรงพยาบาลเขาสวนกวาง","47","381","8.11"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","52","448","8.62"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","46","396","8.61"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","1","7","7.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","1","8","8.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","89","829","9.31"
"11013  :  โรงพยาบาลกุดจับ","7","67","9.57"
"11014  :  โรงพยาบาลหนองวัวซอ","42","389","9.26"
"11015  :  โรงพยาบาลกุมภวาปี","0","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","21","155","7.38"
"11018  :  โรงพยาบาลหนองหาน","79","738","9.34"
"11019  :  โรงพยาบาลทุ่งฝน","11","96","8.73"
"11020  :  โรงพยาบาลไชยวาน","8","82","10.25"
"11021  :  โรงพยาบาลศรีธาตุ","9","82","9.11"
"11022  :  โรงพยาบาลวังสามหมอ","20","188","9.40"
"11023  :  โรงพยาบาลบ้านผือ","204","1,770","8.68"
"11024  :  โรงพยาบาลน้ำโสม","21","182","8.67"
"11025  :  โรงพยาบาลเพ็ญ","46","441","9.59"
"11026  :  โรงพยาบาลสร้างคอม","4","37","9.25"
"11027  :  โรงพยาบาลหนองแสง","0","0","0.00"
"11028  :  โรงพยาบาลนายูง","0","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","6","50","8.33"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","210","2,017","9.60"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00"
"10705  :  โรงพยาบาลเลย","206","1,785","8.67"
"11030  :  โรงพยาบาลนาด้วง","9","81","9.00"
"11031  :  โรงพยาบาลเชียงคาน","8","64","8.00"
"11032  :  โรงพยาบาลปากชม","40","329","8.23"
"11033  :  โรงพยาบาลนาแห้ว","0","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","0","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","2","17","8.50"
"11036  :  โรงพยาบาลวังสะพุง","25","240","9.60"
"11037  :  โรงพยาบาลภูกระดึง","37","321","8.68"
"11038  :  โรงพยาบาลภูหลวง","5","41","8.20"
"11039  :  โรงพยาบาลผาขาว","23","163","7.09"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","124","1,111","8.96"
"14133  :  โรงพยาบาลเอราวัณ","19","163","8.58"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","0","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","185","1,587","8.58"
"11042  :  โรงพยาบาลโพนพิสัย","224","1,853","8.27"
"11044  :  โรงพยาบาลศรีเชียงใหม่","2","17","8.50"
"11045  :  โรงพยาบาลสังคม","4","34","8.50"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","130","1,076","8.28"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0.00"
"21356  :  โรงพยาบาลสระใคร","0","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","95","811","8.54"
"11051  :  โรงพยาบาลแกดำ","8","63","7.88"
"11052  :  โรงพยาบาลโกสุมพิสัย","79","694","8.78"
"11053  :  โรงพยาบาลกันทรวิชัย","8","75","9.38"
"11054  :  โรงพยาบาลเชียงยืน","7","59","8.43"
"11055  :  โรงพยาบาลบรบือ","125","1,162","9.30"
"11056  :  โรงพยาบาลนาเชือก","21","202","9.62"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","169","1,381","8.17"
"11058  :  โรงพยาบาลวาปีปทุม","105","875","8.33"
"11059  :  โรงพยาบาลนาดูน","1","10","10.00"
"11060  :  โรงพยาบาลยางสีสุราช","1","9","9.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","328","2,924","8.91"
"11061  :  โรงพยาบาลเกษตรวิสัย","201","1,739","8.65"
"11062  :  โรงพยาบาลปทุมรัตต์","4","41","10.25"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","7","70","10.00"
"11064  :  โรงพยาบาลธวัชบุรี","3","21","7.00"
"11065  :  โรงพยาบาลพนมไพร","27","225","8.33"
"11066  :  โรงพยาบาลโพนทอง","168","1,396","8.31"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","13","108","8.31"
"11069  :  โรงพยาบาลเสลภูมิ","109","922","8.46"
"11070  :  โรงพยาบาลสุวรรณภูมิ","192","1,746","9.09"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","4","35","8.75"
"11074  :  โรงพยาบาลเมยวดี","4","38","9.50"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","1","6","6.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","161","1,366","8.48"
"11077  :  โรงพยาบาลนามน","17","154","9.06"
"11078  :  โรงพยาบาลกมลาไสย","43","358","8.33"
"11079  :  โรงพยาบาลร่องคำ","7","66","9.43"
"11080  :  โรงพยาบาลเขาวง","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","110","959","8.72"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","1","10","10.00"
"11084  :  โรงพยาบาลคำม่วง","14","121","8.64"
"11085  :  โรงพยาบาลท่าคันโท","17","133","7.82"
"11086  :  โรงพยาบาลหนองกุงศรี","27","245","9.07"
"11087  :  โรงพยาบาลสมเด็จ","85","733","8.62"
"11088  :  โรงพยาบาลห้วยผึ้ง","1","9","9.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","143","1,218","8.52"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","33","344","10.42"
"11089  :  โรงพยาบาลกุสุมาลย์","11","97","8.82"
"11090  :  โรงพยาบาลกุดบาก","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","2","17","8.50"
"11092  :  โรงพยาบาลพังโคน","13","110","8.46"
"11093  :  โรงพยาบาลวาริชภูมิ","5","50","10.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","85","755","8.88"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","43","408","9.49"
"11098  :  โรงพยาบาลอากาศอำนวย","1","7","7.00"
"11099  :  โรงพยาบาลส่องดาว","4","31","7.75"
"11100  :  โรงพยาบาลเต่างอย","9","76","8.44"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","6","63","10.50"
"11102  :  โรงพยาบาลเจริญศิลป์","17","162","9.53"
"11103  :  โรงพยาบาลโพนนาแก้ว","24","213","8.88"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","358","3,286","9.18"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","33","315","9.55"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","10","87","8.70"
"11105  :  โรงพยาบาลท่าอุเทน","33","274","8.30"
"11106  :  โรงพยาบาลบ้านแพง","22","207","9.41"
"11107  :  โรงพยาบาลนาทม","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","11","95","8.64"
"11110  :  โรงพยาบาลศรีสงคราม","101","880","8.71"
"11111  :  โรงพยาบาลนาหว้า","5","48","9.60"
"11112  :  โรงพยาบาลโพนสวรรค์","11","98","8.91"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","105","889","8.47"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","248","2,234","9.01"
"11113  :  โรงพยาบาลนิคมคำสร้อย","16","141","8.81"
"11114  :  โรงพยาบาลดอนตาล","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","9","90","10.00"
"11116  :  โรงพยาบาลคำชะอี","4","38","9.50"
"11117  :  โรงพยาบาลหว้านใหญ่","3","31","10.33"
"11118  :  โรงพยาบาลหนองสูง","3","28","9.33"
"06009  :  โรงพยาบาลแม่ตื่น","6","50","8.33"
"10713  :  โรงพยาบาลนครพิงค์","136","1,287","9.46"
"11119  :  โรงพยาบาลจอมทอง","113","1,020","9.03"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","24","185","7.71"
"11121  :  โรงพยาบาลเชียงดาว","18","170","9.44"
"11122  :  โรงพยาบาลดอยสะเก็ด","25","202","8.08"
"11123  :  โรงพยาบาลแม่แตง","55","490","8.91"
"11124  :  โรงพยาบาลสะเมิง","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","16","154","9.63"
"11126  :  โรงพยาบาลแม่อาย","45","439","9.76"
"11127  :  โรงพยาบาลพร้าว","2","15","7.50"
"11128  :  โรงพยาบาลสันป่าตอง","28","218","7.79"
"11129  :  โรงพยาบาลสันกำแพง","6","59","9.83"
"11130  :  โรงพยาบาลสันทราย","266","2,866","10.77"
"11131  :  โรงพยาบาลหางดง","10","82","8.20"
"11132  :  โรงพยาบาลฮอด","14","126","9.00"
"11133  :  โรงพยาบาลดอยเต่า","20","157","7.85"
"11134  :  โรงพยาบาลอมก๋อย","171","1,513","8.85"
"11135  :  โรงพยาบาลสารภี","30","260","8.67"
"11136  :  โรงพยาบาลเวียงแหง","26","213","8.19"
"11137  :  โรงพยาบาลไชยปราการ","11","119","10.82"
"11138  :  โรงพยาบาลแม่วาง","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","5","44","8.80"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","28","253","9.04"
"10714  :  โรงพยาบาลลำพูน","79","688","8.71"
"11140  :  โรงพยาบาลแม่ทา","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","7","54","7.71"
"11144  :  โรงพยาบาลป่าซาง","1","4","4.00"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","237","1,981","8.36"
"11146  :  โรงพยาบาลแม่เมาะ","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","94","824","8.77"
"11148  :  โรงพยาบาลเสริมงาม","0","0","0.00"
"11149  :  โรงพยาบาลงาว","17","146","8.59"
"11150  :  โรงพยาบาลแจ้ห่ม","7","63","9.00"
"11151  :  โรงพยาบาลวังเหนือ","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","87","675","7.76"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","2","16","8.00"
"11156  :  โรงพยาบาลห้างฉัตร","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","2","14","7.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","186","1,652","8.88"
"11158  :  โรงพยาบาลตรอน","4","36","9.00"
"11159  :  โรงพยาบาลท่าปลา","19","177","9.32"
"11160  :  โรงพยาบาลน้ำปาด","13","83","6.38"
"11161  :  โรงพยาบาลฟากท่า","2","21","10.50"
"11162  :  โรงพยาบาลบ้านโคก","5","40","8.00"
"11163  :  โรงพยาบาลพิชัย","6","57","9.50"
"11164  :  โรงพยาบาลลับแล","6","56","9.33"
"11165  :  โรงพยาบาลทองแสนขัน","5","38","7.60"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","271","2,351","8.68"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0.00"
"11167  :  โรงพยาบาลลอง","3","28","9.33"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00"
"11170  :  โรงพยาบาลสอง","3","27","9.00"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2","10","5.00"
"10716  :  โรงพยาบาลน่าน","106","920","8.68"
"11173  :  โรงพยาบาลแม่จริม","0","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","0","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","0","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","46","396","8.61"
"11178  :  โรงพยาบาลทุ่งช้าง","20","146","7.30"
"11179  :  โรงพยาบาลเชียงกลาง","0","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","1","6","6.00"
"11181  :  โรงพยาบาลสันติสุข","1","9","9.00"
"11182  :  โรงพยาบาลบ่อเกลือ","0","0","0.00"
"11183  :  โรงพยาบาลสองแคว","4","45","11.25"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","68","644","9.47"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","184","1,622","8.82"
"10718  :  โรงพยาบาลเชียงคำ","132","1,135","8.60"
"11184  :  โรงพยาบาลจุน","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","0","0","0.00"
"11187  :  โรงพยาบาลปง","13","92","7.08"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","388","3,459","8.91"
"11189  :  โรงพยาบาลเทิง","9","74","8.22"
"11190  :  โรงพยาบาลพาน","57","452","7.93"
"11191  :  โรงพยาบาลป่าแดด","2","19","9.50"
"11192  :  โรงพยาบาลแม่จัน","158","1,295","8.20"
"11193  :  โรงพยาบาลเชียงแสน","31","296","9.55"
"11194  :  โรงพยาบาลแม่สาย","52","487","9.37"
"11195  :  โรงพยาบาลแม่สรวย","99","871","8.80"
"11196  :  โรงพยาบาลเวียงป่าเป้า","77","716","9.30"
"11197  :  โรงพยาบาลพญาเม็งราย","46","369","8.02"
"11198  :  โรงพยาบาลเวียงแก่น","101","867","8.58"
"11199  :  โรงพยาบาลขุนตาล","0","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","5","38","7.60"
"11201  :  โรงพยาบาลแม่ลาว","1","5","5.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","73","593","8.12"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","25","186","7.44"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","1","6","6.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","122","1,036","8.49"
"11203  :  โรงพยาบาลขุนยวม","18","127","7.06"
"11204  :  โรงพยาบาลปาย","99","876","8.85"
"11205  :  โรงพยาบาลแม่สะเรียง","203","1,748","8.61"
"11206  :  โรงพยาบาลแม่ลาน้อย","49","453","9.24"
"11207  :  โรงพยาบาลสบเมย","20","188","9.40"
"11208  :  โรงพยาบาลปางมะผ้า","72","559","7.76"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","221","1,821","8.24"
"11209  :  โรงพยาบาลโกรกพระ","4","40","10.00"
"11210  :  โรงพยาบาลชุมแสง","23","201","8.74"
"11211  :  โรงพยาบาลหนองบัว","28","195","6.96"
"11212  :  โรงพยาบาลบรรพตพิสัย","159","1,312","8.25"
