"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ","เด็ก 0-2 ปีทั้งหมด[B1]","เด็ก 0-2 ปีชั่งหนัก[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","น้ำหนักน้อย[A1]","ร้อยละ","น้ำหนักค่อนข้างน้อย[A2]","ร้อยละ","น้ำหนักตามเกณฑ์[A3]","ร้อยละ","น้ำหนักค่อนข้างมาก[A4]","ร้อยละ","น้ำหนักมาก[A5]","ร้อยละ"
"10793  :  โรงพยาบาลท่าหลวง","153","149","97.39","1","0.67","2","1.34","136","91.28","4","2.68","5","3.36","155","151","97.42","2","1.32","4","2.65","135","89.40","5","3.31","4","2.65","145","57","39.31","2","3.51","1","1.75","49","85.96","1","1.75","4","7.02","132","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","25","24","96.00","1","4.17","0","0.00","19","79.17","2","8.33","2","8.33","25","22","88.00","5","22.73","0","0.00","14","63.64","2","9.09","1","4.55","23","12","52.17","0","0.00","0","0.00","9","75.00","1","8.33","1","8.33","21","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","110","108","98.18","4","3.70","3","2.78","86","79.63","7","6.48","6","5.56","104","104","100.00","3","2.88","6","5.77","78","75.00","7","6.73","8","7.69","94","91","96.81","6","6.59","5","5.49","64","70.33","4","4.40","12","13.19","84","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","128","87","67.97","2","2.30","2","2.30","73","83.91","1","1.15","6","6.90","128","64","50.00","3","4.69","3","4.69","52","81.25","2","3.13","3","4.69","116","54","46.55","2","3.70","6","11.11","38","70.37","4","7.41","3","5.56","109","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","89","37","41.57","0","0.00","1","2.70","30","81.08","0","0.00","5","13.51","85","68","80.00","0","0.00","0","0.00","64","94.12","1","1.47","3","4.41","78","43","55.13","0","0.00","0","0.00","29","67.44","4","9.30","8","18.60","66","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","77","79","102.60","0","0.00","2","2.53","67","84.81","2","2.53","7","8.86","75","74","98.67","0","0.00","3","4.05","56","75.68","2","2.70","10","13.51","70","74","105.71","0","0.00","1","1.35","62","83.78","2","2.70","9","12.16","59","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","36","24","66.67","1","4.17","0","0.00","19","79.17","2","8.33","1","4.17","32","17","53.13","2","11.76","2","11.76","13","76.47","0","0.00","0","0.00","30","20","66.67","1","5.00","1","5.00","14","70.00","4","20.00","0","0.00","27","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","69","64","92.75","1","1.56","1","1.56","52","81.25","7","10.94","3","4.69","69","67","97.10","0","0.00","0","0.00","58","86.57","7","10.45","2","2.99","60","34","56.67","2","5.88","1","2.94","28","82.35","2","5.88","1","2.94","55","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","129","77","59.69","4","5.19","2","2.60","52","67.53","3","3.90","16","20.78","118","53","44.92","5","9.43","3","5.66","35","66.04","2","3.77","8","15.09","109","65","59.63","2","3.08","4","6.15","43","66.15","8","12.31","7","10.77","96","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","77","71","92.21","2","2.82","4","5.63","55","77.46","3","4.23","6","8.45","73","72","98.63","4","5.56","4","5.56","52","72.22","6","8.33","5","6.94","67","37","55.22","2","5.41","2","5.41","24","64.86","3","8.11","6","16.22","57","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","36","29","80.56","1","3.45","0","0.00","21","72.41","2","6.90","5","17.24","32","31","96.88","1","3.23","1","3.23","23","74.19","1","3.23","4","12.90","28","13","46.43","3","23.08","1","7.69","4","30.77","1","7.69","3","23.08","23","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","96","91","94.79","9","9.89","3","3.30","71","78.02","2","2.20","6","6.59","94","91","96.81","3","3.30","5","5.49","69","75.82","5","5.49","9","9.89","83","86","103.61","0","0.00","4","4.65","71","82.56","3","3.49","8","9.30","76","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","51","49","96.08","2","4.08","1","2.04","41","83.67","2","4.08","3","6.12","45","46","102.22","1","2.17","2","4.35","36","78.26","4","8.70","3","6.52","41","43","104.88","1","2.33","2","4.65","38","88.37","2","4.65","0","0.00","38","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","48","34","70.83","1","2.94","1","2.94","25","73.53","5","14.71","2","5.88","44","42","95.45","0","0.00","0","0.00","33","78.57","5","11.90","3","7.14","34","42","123.53","0","0.00","1","2.38","33","78.57","2","4.76","6","14.29","30","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","133","118","88.72","4","3.39","6","5.08","89","75.42","7","5.93","11","9.32","129","115","89.15","4","3.48","4","3.48","79","68.70","9","7.83","17","14.78","115","69","60.00","2","2.90","1","1.45","51","73.91","3","4.35","7","10.14","103","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10806  :  โรงพยาบาลหันคา","128","124","96.88","1","0.81","2","1.61","103","83.06","6","4.84","10","8.06","125","119","95.20","3","2.52","1","0.84","96","80.67","10","8.40","8","6.72","118","103","87.29","3","2.91","2","1.94","84","81.55","2","1.94","11","10.68","111","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","19","11","57.89","0","0.00","0","0.00","9","81.82","1","9.09","0","0.00","17","13","76.47","1","7.69","2","15.38","7","53.85","1","7.69","2","15.38","17","17","100.00","0","0.00","2","11.76","13","76.47","1","5.88","1","5.88","15","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","149","86","57.72","2","2.33","5","5.81","58","67.44","10","11.63","11","12.79","141","57","40.43","0","0.00","2","3.51","41","71.93","6","10.53","7","12.28","125","28","22.40","3","10.71","1","3.57","19","67.86","0","0.00","5","17.86","116","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10808  :  โรงพยาบาลหนองแค","37","16","43.24","1","6.25","1","6.25","12","75.00","0","0.00","1","6.25","31","7","22.58","0","0.00","0","0.00","4","57.14","0","0.00","3","42.86","21","5","23.81","0","0.00","0","0.00","4","80.00","0","0.00","1","20.00","19","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","8","3","37.50","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","12","7","58.33","0","0.00","0","0.00","7","100.00","0","0.00","0","0.00","12","4","33.33","0","0.00","0","0.00","4","100.00","0","0.00","0","0.00","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","74","52","70.27","1","1.92","5","9.62","36","69.23","7","13.46","3","5.77","73","52","71.23","1","1.92","2","3.85","38","73.08","5","9.62","5","9.62","66","35","53.03","1","2.86","1","2.86","28","80.00","0","0.00","5","14.29","59","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","88","46","52.27","0","0.00","1","2.17","41","89.13","1","2.17","3","6.52","87","73","83.91","3","4.11","0","0.00","67","91.78","2","2.74","1","1.37","84","28","33.33","0","0.00","0","0.00","20","71.43","3","10.71","5","17.86","80","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","62","59","95.16","5","8.47","5","8.47","40","67.80","3","5.08","6","10.17","54","46","85.19","2","4.35","2","4.35","35","76.09","2","4.35","4","8.70","47","28","59.57","1","3.57","1","3.57","23","82.14","1","3.57","1","3.57","46","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","18","18","100.00","0","0.00","0","0.00","14","77.78","3","16.67","1","5.56","14","17","121.43","1","5.88","0","0.00","14","82.35","1","5.88","1","5.88","14","12","85.71","1","8.33","0","0.00","8","66.67","2","16.67","1","8.33","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","180","115","63.89","6","5.22","9","7.83","87","75.65","4","3.48","6","5.22","177","121","68.36","11","9.09","10","8.26","82","67.77","8","6.61","5","4.13","158","92","58.23","9","9.78","5","5.43","68","73.91","9","9.78","1","1.09","141","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","55","29","52.73","1","3.45","1","3.45","23","79.31","3","10.34","1","3.45","52","37","71.15","1","2.70","4","10.81","28","75.68","3","8.11","1","2.70","51","20","39.22","1","5.00","1","5.00","15","75.00","1","5.00","2","10.00","47","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","24","12","50.00","2","16.67","1","8.33","8","66.67","0","0.00","1","8.33","21","10","47.62","0","0.00","0","0.00","9","90.00","1","10.00","0","0.00","14","3","21.43","0","0.00","0","0.00","1","33.33","1","33.33","1","33.33","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","614","389","63.36","9","2.31","10","2.57","336","86.38","11","2.83","20","5.14","590","382","64.75","14","3.66","10","2.62","322","84.29","11","2.88","22","5.76","533","302","56.66","6","1.99","6","1.99","264","87.42","9","2.98","16","5.30","471","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","96","56","58.33","6","10.71","2","3.57","39","69.64","2","3.57","7","12.50","74","89","120.27","0","0.00","2","2.25","81","91.01","1","1.12","3","3.37","57","18","31.58","0","0.00","1","5.56","11","61.11","1","5.56","4","22.22","44","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","126","116","92.06","3","2.59","4","3.45","97","83.62","5","4.31","7","6.03","153","84","54.90","5","5.95","8","9.52","64","76.19","4","4.76","3","3.57","140","58","41.43","5","8.62","1","1.72","47","81.03","3","5.17","2","3.45","136","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","21","11","52.38","0","0.00","0","0.00","11","100.00","0","0.00","0","0.00","10","4","40.00","0","0.00","0","0.00","4","100.00","0","0.00","0","0.00","4","7","175.00","0","0.00","0","0.00","7","100.00","0","0.00","0","0.00","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10821  :  โรงพยาบาลพานทอง","166","67","40.36","6","8.96","5","7.46","47","70.15","4","5.97","4","5.97","163","78","47.85","7","8.97","6","7.69","55","70.51","4","5.13","3","3.85","153","59","38.56","3","5.08","3","5.08","42","71.19","3","5.08","7","11.86","136","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","53","52","98.11","1","1.92","5","9.62","40","76.92","2","3.85","4","7.69","58","51","87.93","0","0.00","0","0.00","44","86.27","2","3.92","5","9.80","58","57","98.28","1","1.75","1","1.75","46","80.70","5","8.77","4","7.02","57","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","590","295","50.00","41","13.90","15","5.08","212","71.86","11","3.73","10","3.39","561","384","68.45","34","8.85","16","4.17","297","77.34","9","2.34","21","5.47","512","248","48.44","11","4.44","9","3.63","203","81.85","11","4.44","13","5.24","464","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","76","73","96.05","2","2.74","4","5.48","56","76.71","2","2.74","7","9.59","74","71","95.95","4","5.63","3","4.23","55","77.46","2","2.82","6","8.45","68","62","91.18","4","6.45","4","6.45","45","72.58","5","8.06","3","4.84","63","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","319","163","51.10","9","5.52","8","4.91","127","77.91","8","4.91","9","5.52","312","143","45.83","10","6.99","8","5.59","109","76.22","6","4.20","8","5.59","283","152","53.71","5","3.29","13","8.55","117","76.97","5","3.29","10","6.58","254","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","80","82","102.50","3","3.66","3","3.66","70","85.37","3","3.66","2","2.44","82","84","102.44","1","1.19","5","5.95","70","83.33","5","5.95","3","3.57","74","81","109.46","0","0.00","0","0.00","80","98.77","0","0.00","1","1.23","64","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","20","12","60.00","1","8.33","1","8.33","9","75.00","0","0.00","1","8.33","18","9","50.00","1","11.11","1","11.11","6","66.67","0","0.00","1","11.11","17","7","41.18","0","0.00","1","14.29","4","57.14","0","0.00","2","28.57","16","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","1","100.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","392","118","30.10","2","1.69","3","2.54","89","75.42","5","4.24","16","13.56","361","96","26.59","1","1.04","3","3.13","76","79.17","5","5.21","9","9.38","313","35","11.18","0","0.00","1","2.86","31","88.57","2","5.71","1","2.86","273","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","40","39","97.50","2","5.13","5","12.82","29","74.36","1","2.56","1","2.56","37","25","67.57","0","0.00","2","8.00","20","80.00","0","0.00","2","8.00","34","17","50.00","0","0.00","2","11.76","14","82.35","0","0.00","1","5.88","28","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","20","20","100.00","0","0.00","0","0.00","18","90.00","0","0.00","2","10.00","18","20","111.11","0","0.00","0","0.00","18","90.00","1","5.00","1","5.00","15","18","120.00","0","0.00","0","0.00","16","88.89","1","5.56","1","5.56","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","146","78","53.42","1","1.28","1","1.28","67","85.90","4","5.13","5","6.41","130","52","40.00","0","0.00","0","0.00","48","92.31","1","1.92","3","5.77","107","13","12.15","0","0.00","0","0.00","12","92.31","0","0.00","1","7.69","82","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10829  :  โรงพยาบาลแกลง","66","12","18.18","1","8.33","1","8.33","7","58.33","1","8.33","1","8.33","58","7","12.07","0","0.00","0","0.00","5","71.43","1","14.29","1","14.29","51","21","41.18","2","9.52","1","4.76","14","66.67","2","9.52","1","4.76","43","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","75","73","97.33","1","1.37","3","4.11","61","83.56","3","4.11","5","6.85","70","66","94.29","6","9.09","2","3.03","50","75.76","5","7.58","3","4.55","62","28","45.16","2","7.14","1","3.57","18","64.29","4","14.29","3","10.71","58","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","36","13","36.11","0","0.00","1","7.69","8","61.54","3","23.08","1","7.69","32","21","65.63","0","0.00","1","4.76","17","80.95","0","0.00","1","4.76","27","7","25.93","0","0.00","1","14.29","6","85.71","0","0.00","0","0.00","18","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","643","158","24.57","10","6.33","4","2.53","131","82.91","5","3.16","7","4.43","617","160","25.93","9","5.63","5","3.13","134","83.75","5","3.13","6","3.75","569","118","20.74","11","9.32","4","3.39","93","78.81","5","4.24","5","4.24","503","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","24","14","58.33","1","7.14","2","14.29","10","71.43","1","7.14","0","0.00","22","10","45.45","0","0.00","0","0.00","9","90.00","0","0.00","0","0.00","18","9","50.00","1","11.11","0","0.00","6","66.67","0","0.00","0","0.00","15","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","65","18","27.69","2","11.11","0","0.00","12","66.67","0","0.00","3","16.67","56","25","44.64","0","0.00","1","4.00","20","80.00","3","12.00","1","4.00","48","4","8.33","1","25.00","0","0.00","3","75.00","0","0.00","0","0.00","39","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","89","87","97.75","2","2.30","2","2.30","79","90.80","1","1.15","2","2.30","88","83","94.32","2","2.41","3","3.61","69","83.13","5","6.02","4","4.82","82","78","95.12","0","0.00","1","1.28","73","93.59","3","3.85","1","1.28","75","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","95","37","38.95","0","0.00","1","2.70","30","81.08","3","8.11","3","8.11","90","31","34.44","2","6.45","1","3.23","22","70.97","4","12.90","1","3.23","69","7","10.14","1","14.29","0","0.00","6","85.71","0","0.00","0","0.00","61","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","53","28","52.83","2","7.14","2","7.14","19","67.86","1","3.57","4","14.29","49","31","63.27","0","0.00","1","3.23","24","77.42","2","6.45","3","9.68","42","23","54.76","1","4.35","2","8.70","17","73.91","1","4.35","2","8.70","35","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","48","25","52.08","0","0.00","2","8.00","17","68.00","4","16.00","2","8.00","44","28","63.64","2","7.14","2","7.14","21","75.00","1","3.57","2","7.14","42","20","47.62","1","5.00","0","0.00","14","70.00","0","0.00","4","20.00","38","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","6","6","100.00","0","0.00","0","0.00","6","100.00","0","0.00","0","0.00","6","5","83.33","0","0.00","0","0.00","4","80.00","1","20.00","0","0.00","6","6","100.00","0","0.00","0","0.00","6","100.00","0","0.00","0","0.00","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","64","32","50.00","1","3.13","1","3.13","29","90.63","1","3.13","0","0.00","55","36","65.45","2","5.56","4","11.11","27","75.00","0","0.00","1","2.78","48","21","43.75","3","14.29","0","0.00","16","76.19","1","4.76","1","4.76","40","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","52","43","82.69","1","2.33","3","6.98","34","79.07","1","2.33","4","9.30","53","32","60.38","2","6.25","1","3.13","23","71.88","1","3.13","4","12.50","44","11","25.00","1","9.09","0","0.00","6","54.55","0","0.00","2","18.18","33","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
