"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ","เด็ก 3-5 ปีทั้งหมด[B1]","เด็ก 3-5 ปีที่ชั่งน้ำหนักและวัดความยาว[B2]","ความครอบคลุม[ร้อยละ][B2/B1]x100","ภาวะผอม[A1]","ร้อยละ","ค่อนข้างผอม[A2]","ร้อยละ","สมส่วน[A3]","ร้อยละ","ภาวะท้วม[A4]","ร้อยละ","ภาวะเริ่มอ้วน[A5]","ร้อยละ","ภาวะอ้วน[A6]","ร้อยละ","ภาวะเริ่มอ้วนและอ้วน[A7]","ร้อยละ"
"10830  :  โรงพยาบาลวังจันทร์","121","113","93.39","5","4.42","9","7.96","74","65.49","8","7.08","9","7.96","5","4.42","14","12.39","120","117","97.50","10","8.55","7","5.98","74","63.25","3","2.56","10","8.55","8","6.84","18","15.38","119","63","52.94","11","17.46","1","1.59","42","66.67","4","6.35","3","4.76","0","0.00","3","4.76","110","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","54","11","20.37","0","0.00","0","0.00","5","45.45","1","9.09","3","27.27","2","18.18","5","45.45","52","20","38.46","2","10.00","1","5.00","11","55.00","2","10.00","1","5.00","2","10.00","3","15.00","52","5","9.62","1","20.00","0","0.00","4","80.00","0","0.00","0","0.00","0","0.00","0","0.00","57","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","754","28","3.71","2","7.14","1","3.57","22","78.57","0","0.00","2","7.14","0","0.00","2","7.14","726","42","5.79","0","0.00","4","9.52","33","78.57","2","4.76","1","2.38","0","0.00","1","2.38","686","20","2.92","2","10.00","1","5.00","14","70.00","1","5.00","0","0.00","2","10.00","2","10.00","665","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","49","7","14.29","0","0.00","0","0.00","6","85.71","0","0.00","0","0.00","0","0.00","0","0.00","47","17","36.17","0","0.00","0","0.00","11","64.71","0","0.00","3","17.65","0","0.00","3","17.65","45","7","15.56","1","14.29","0","0.00","1","14.29","0","0.00","2","28.57","2","28.57","4","57.14","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","77","11","14.29","1","9.09","1","9.09","6","54.55","1","9.09","1","9.09","0","0.00","1","9.09","78","23","29.49","1","4.35","0","0.00","13","56.52","3","13.04","5","21.74","0","0.00","5","21.74","81","6","7.41","1","16.67","0","0.00","3","50.00","0","0.00","1","16.67","0","0.00","1","16.67","80","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","127","123","96.85","1","0.81","4","3.25","110","89.43","2","1.63","0","0.00","2","1.63","2","1.63","121","124","102.48","6","4.84","1","0.81","94","75.81","15","12.10","2","1.61","2","1.61","4","3.23","110","120","109.09","2","1.67","0","0.00","100","83.33","10","8.33","5","4.17","1","0.83","6","5.00","103","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","122","15","12.30","1","6.67","0","0.00","11","73.33","2","13.33","0","0.00","1","6.67","1","6.67","115","12","10.43","1","8.33","0","0.00","9","75.00","2","16.67","0","0.00","0","0.00","0","0.00","126","5","3.97","0","0.00","0","0.00","4","80.00","0","0.00","0","0.00","1","20.00","1","20.00","121","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","143","36","25.17","2","5.56","2","5.56","23","63.89","1","2.78","5","13.89","1","2.78","6","16.67","135","49","36.30","4","8.16","3","6.12","29","59.18","1","2.04","3","6.12","5","10.20","8","16.33","131","46","35.11","1","2.17","1","2.17","33","71.74","1","2.17","4","8.70","2","4.35","6","13.04","124","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","259","91","35.14","6","6.59","7","7.69","64","70.33","5","5.49","3","3.30","1","1.10","4","4.40","231","84","36.36","12","14.29","3","3.57","50","59.52","6","7.14","6","7.14","2","2.38","8","9.52","206","50","24.27","11","22.00","4","8.00","23","46.00","2","4.00","3","6.00","2","4.00","5","10.00","173","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","3","2","66.67","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","0","0.00","0","0.00","3","2","66.67","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","0","0.00","0","0.00","3","2","66.67","0","0.00","0","0.00","2","100.00","0","0.00","0","0.00","0","0.00","0","0.00","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","175","59","33.71","4","6.78","3","5.08","37","62.71","4","6.78","3","5.08","3","5.08","6","10.17","169","109","64.50","10","9.17","12","11.01","64","58.72","5","4.59","7","6.42","3","2.75","10","9.17","162","36","22.22","5","13.89","1","2.78","21","58.33","1","2.78","4","11.11","4","11.11","8","22.22","158","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","61","38","62.30","1","2.63","3","7.89","25","65.79","4","10.53","2","5.26","2","5.26","4","10.53","63","31","49.21","3","9.68","0","0.00","23","74.19","1","3.23","3","9.68","1","3.23","4","12.90","68","12","17.65","2","16.67","1","8.33","6","50.00","2","16.67","0","0.00","0","0.00","0","0.00","75","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","69","18","26.09","1","5.56","0","0.00","14","77.78","1","5.56","0","0.00","1","5.56","1","5.56","65","25","38.46","3","12.00","0","0.00","19","76.00","0","0.00","1","4.00","1","4.00","2","8.00","57","15","26.32","3","20.00","2","13.33","7","46.67","0","0.00","1","6.67","0","0.00","1","6.67","48","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10696  :  โรงพยาบาลตราด","38","6","15.79","0","0.00","0","0.00","6","100.00","0","0.00","0","0.00","0","0.00","0","0.00","34","10","29.41","2","20.00","0","0.00","6","60.00","0","0.00","0","0.00","0","0.00","0","0.00","33","5","15.15","1","20.00","0","0.00","3","60.00","0","0.00","0","0.00","0","0.00","0","0.00","33","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","223","105","47.09","1","0.95","3","2.86","71","67.62","7","6.67","13","12.38","7","6.67","20","19.05","234","123","52.56","9","7.32","6","4.88","63","51.22","12","9.76","16","13.01","9","7.32","25","20.33","243","89","36.63","5","5.62","4","4.49","53","59.55","8","8.99","8","8.99","7","7.87","15","16.85","252","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","188","174","92.55","5","2.87","3","1.72","129","74.14","7","4.02","14","8.05","12","6.90","26","14.94","198","183","92.42","6","3.28","3","1.64","128","69.95","18","9.84","10","5.46","14","7.65","24","13.11","199","64","32.16","7","10.94","3","4.69","34","53.13","4","6.25","5","7.81","8","12.50","13","20.31","203","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","169","160","94.67","1","0.63","1","0.63","129","80.63","12","7.50","7","4.38","7","4.38","14","8.75","169","165","97.63","2","1.21","6","3.64","132","80.00","8","4.85","6","3.64","6","3.64","12","7.27","166","9","5.42","0","0.00","1","11.11","4","44.44","0","0.00","2","22.22","2","22.22","4","44.44","167","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","132","110","83.33","6","5.45","4","3.64","77","70.00","5","4.55","6","5.45","10","9.09","16","14.55","129","108","83.72","7","6.48","8","7.41","73","67.59","7","6.48","4","3.70","3","2.78","7","6.48","121","35","28.93","2","5.71","4","11.43","21","60.00","1","2.86","2","5.71","2","5.71","4","11.43","126","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","47","41","87.23","0","0.00","1","2.44","29","70.73","2","4.88","7","17.07","0","0.00","7","17.07","47","43","91.49","1","2.33","2","4.65","29","67.44","4","9.30","3","6.98","1","2.33","4","9.30","45","38","84.44","0","0.00","1","2.63","30","78.95","1","2.63","2","5.26","3","7.89","5","13.16","42","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","30","10","33.33","1","10.00","1","10.00","7","70.00","0","0.00","0","0.00","0","0.00","0","0.00","33","8","24.24","0","0.00","2","25.00","3","37.50","0","0.00","1","12.50","0","0.00","1","12.50","34","13","38.24","0","0.00","1","7.69","5","38.46","0","0.00","3","23.08","2","15.38","5","38.46","35","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","142","56","39.44","2","3.57","4","7.14","37","66.07","2","3.57","2","3.57","2","3.57","4","7.14","145","124","85.52","6","4.84","4","3.23","85","68.55","3","2.42","8","6.45","8","6.45","16","12.90","142","115","80.99","7","6.09","2","1.74","85","73.91","3","2.61","4","3.48","4","3.48","8","6.96","145","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","164","151","92.07","2","1.32","2","1.32","77","50.99","16","10.60","44","29.14","5","3.31","49","32.45","150","148","98.67","7","4.73","0","0.00","74","50.00","14","9.46","40","27.03","6","4.05","46","31.08","141","117","82.98","5","4.27","1","0.85","35","29.91","16","13.68","52","44.44","5","4.27","57","48.72","127","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","60","20","33.33","3","15.00","0","0.00","9","45.00","2","10.00","3","15.00","2","10.00","5","25.00","53","32","60.38","4","12.50","0","0.00","19","59.38","1","3.13","2","6.25","3","9.38","5","15.63","47","22","46.81","4","18.18","2","9.09","10","45.45","0","0.00","2","9.09","2","9.09","4","18.18","44","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","252","224","88.89","6","2.68","4","1.79","172","76.79","14","6.25","13","5.80","12","5.36","25","11.16","249","245","98.39","8","3.27","7","2.86","185","75.51","6","2.45","14","5.71","18","7.35","32","13.06","245","229","93.47","11","4.80","9","3.93","165","72.05","9","3.93","11","4.80","16","6.99","27","11.79","237","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","280","225","80.36","3","1.33","1","0.44","149","66.22","38","16.89","23","10.22","8","3.56","31","13.78","284","199","70.07","5","2.51","8","4.02","119","59.80","25","12.56","21","10.55","10","5.03","31","15.58","276","42","15.22","5","11.90","1","2.38","19","45.24","3","7.14","4","9.52","4","9.52","8","19.05","272","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","144","141","97.92","3","2.13","0","0.00","123","87.23","2","1.42","7","4.96","3","2.13","10","7.09","148","144","97.30","1","0.69","1","0.69","121","84.03","2","1.39","7","4.86","7","4.86","14","9.72","149","35","23.49","1","2.86","0","0.00","20","57.14","3","8.57","1","2.86","2","5.71","3","8.57","150","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","4","1","25.00","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","1","100.00","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","1","33.33","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","1","100.00","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","277","68","24.55","5","7.35","2","2.94","46","67.65","3","4.41","7","10.29","4","5.88","11","16.18","297","160","53.87","20","12.50","11","6.88","93","58.13","6","3.75","11","6.88","5","3.13","16","10.00","297","71","23.91","6","8.45","6","8.45","44","61.97","3","4.23","3","4.23","4","5.63","7","9.86","311","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10858  :  โรงพยาบาลนาดี","175","162","92.57","12","7.41","9","5.56","87","53.70","15","9.26","14","8.64","20","12.35","34","20.99","164","151","92.07","17","11.26","13","8.61","76","50.33","5","3.31","14","9.27","17","11.26","31","20.53","159","147","92.45","14","9.52","8","5.44","70","47.62","10","6.80","14","9.52","17","11.56","31","21.09","159","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","56","3","5.36","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","0","0.00","0","0.00","53","7","13.21","1","14.29","0","0.00","5","71.43","0","0.00","0","0.00","1","14.29","1","14.29","51","5","9.80","1","20.00","0","0.00","1","20.00","0","0.00","2","40.00","1","20.00","3","60.00","47","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","152","5","3.29","0","0.00","0","0.00","4","80.00","0","0.00","1","20.00","0","0.00","1","20.00","150","10","6.67","1","10.00","0","0.00","7","70.00","0","0.00","0","0.00","1","10.00","1","10.00","142","3","2.11","0","0.00","0","0.00","3","100.00","0","0.00","0","0.00","0","0.00","0","0.00","136","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","186","104","55.91","0","0.00","4","3.85","91","87.50","4","3.85","4","3.85","1","0.96","5","4.81","197","104","52.79","2","1.92","3","2.88","92","88.46","1","0.96","1","0.96","5","4.81","6","5.77","199","77","38.69","2","2.60","2","2.60","69","89.61","0","0.00","3","3.90","1","1.30","4","5.19","193","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","195","54","27.69","3","5.56","0","0.00","41","75.93","5","9.26","1","1.85","3","5.56","4","7.41","189","69","36.51","2","2.90","4","5.80","44","63.77","4","5.80","6","8.70","3","4.35","9","13.04","185","75","40.54","8","10.67","3","4.00","38","50.67","8","10.67","9","12.00","4","5.33","13","17.33","186","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","13","1","7.69","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","12","3","25.00","1","33.33","0","0.00","1","33.33","0","0.00","0","0.00","0","0.00","0","0.00","11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10698  :  โรงพยาบาลนครนายก","239","26","10.88","2","7.69","0","0.00","14","53.85","0","0.00","3","11.54","4","15.38","7","26.92","235","43","18.30","4","9.30","1","2.33","24","55.81","2","4.65","4","9.30","2","4.65","6","13.95","234","28","11.97","3","10.71","0","0.00","11","39.29","1","3.57","4","14.29","1","3.57","5","17.86","229","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10863  :  โรงพยาบาลปากพลี","24","7","29.17","2","28.57","1","14.29","1","14.29","0","0.00","0","0.00","2","28.57","2","28.57","22","10","45.45","2","20.00","0","0.00","3","30.00","0","0.00","3","30.00","2","20.00","5","50.00","21","5","23.81","0","0.00","0","0.00","3","60.00","0","0.00","0","0.00","2","40.00","2","40.00","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","125","28","22.40","0","0.00","0","0.00","22","78.57","0","0.00","1","3.57","4","14.29","5","17.86","112","89","79.46","5","5.62","4","4.49","56","62.92","4","4.49","6","6.74","9","10.11","15","16.85","106","31","29.25","1","3.23","1","3.23","14","45.16","2","6.45","3","9.68","9","29.03","12","38.71","100","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","38","15","39.47","3","20.00","0","0.00","9","60.00","0","0.00","3","20.00","0","0.00","3","20.00","37","16","43.24","2","12.50","0","0.00","5","31.25","3","18.75","2","12.50","2","12.50","4","25.00","39","10","25.64","1","10.00","1","10.00","4","40.00","1","10.00","2","20.00","0","0.00","2","20.00","36","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","290","153","52.76","15","9.80","11","7.19","88","57.52","7","4.58","9","5.88","10","6.54","19","12.42","288","281","97.57","28","9.96","19","6.76","193","68.68","6","2.14","15","5.34","8","2.85","23","8.19","294","283","96.26","18","6.36","12","4.24","226","79.86","3","1.06","9","3.18","10","3.53","19","6.71","283","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","121","40","33.06","5","12.50","1","2.50","24","60.00","1","2.50","4","10.00","2","5.00","6","15.00","117","66","56.41","6","9.09","3","4.55","40","60.61","5","7.58","2","3.03","2","3.03","4","6.06","108","36","33.33","2","5.56","1","2.78","24","66.67","4","11.11","2","5.56","1","2.78","3","8.33","102","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","426","175","41.08","6","3.43","11","6.29","103","58.86","15","8.57","7","4.00","23","13.14","30","17.14","416","282","67.79","12","4.26","10","3.55","151","53.55","23","8.16","35","12.41","33","11.70","68","24.11","416","388","93.27","6","1.55","7","1.80","203","52.32","38","9.79","60","15.46","49","12.63","109","28.09","399","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","135","129","95.56","8","6.20","4","3.10","92","71.32","4","3.10","5","3.88","10","7.75","15","11.63","130","125","96.15","7","5.60","7","5.60","82","65.60","6","4.80","5","4.00","11","8.80","16","12.80","120","114","95.00","9","7.89","3","2.63","79","69.30","4","3.51","3","2.63","10","8.77","13","11.40","106","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","265","99","37.36","6","6.06","2","2.02","52","52.53","8","8.08","11","11.11","7","7.07","18","18.18","287","254","88.50","14","5.51","9","3.54","159","62.60","21","8.27","27","10.63","10","3.94","37","14.57","284","278","97.89","22","7.91","7","2.52","179","64.39","19","6.83","28","10.07","13","4.68","41","14.75","295","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","143","42","29.37","0","0.00","2","4.76","27","64.29","4","9.52","2","4.76","4","9.52","6","14.29","130","73","56.15","5","6.85","1","1.37","43","58.90","3","4.11","7","9.59","6","8.22","13","17.81","126","30","23.81","2","6.67","1","3.33","18","60.00","5","16.67","3","10.00","0","0.00","3","10.00","126","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
