"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","99","19","19.19","210","34","16.19"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","6","2","33.33","7","3","42.86"
"14161  :  โรงพยาบาลกองบิน กองบิน1","152","45","29.61","432","22","5.09"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","298","173","58.05","706","277","39.24"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","399","40","10.03","839","293","34.92"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","736","184","25.00","1,603","158","9.86"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","278","11","3.96","625","247","39.52"
"27839  :  โรงพยาบาลบัวลาย","200","8","4.00","307","97","31.60"
"27840  :  โรงพยาบาลสีดา","160","45","28.13","404","176","43.56"
"27841  :  โรงพยาบาลเทพารักษ์","275","35","12.73","533","189","35.46"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","471","125","26.54","792","488","61.62"
"10896  :  โรงพยาบาลกระสัง","369","203","55.01","760","306","40.26"
"10897  :  โรงพยาบาลนางรอง","1,280","405","31.64","3,067","391","12.75"
"10898  :  โรงพยาบาลหนองกี่","513","239","46.59","921","617","66.99"
"10899  :  โรงพยาบาลละหานทราย","397","146","36.78","837","528","63.08"
"10900  :  โรงพยาบาลประโคนชัย","1,025","342","33.37","1,814","719","39.64"
"10901  :  โรงพยาบาลบ้านกรวด","474","89","18.78","1,167","506","43.36"
"10902  :  โรงพยาบาลพุทไธสง","781","284","36.36","1,305","764","58.54"
"10904  :  โรงพยาบาลลำปลายมาศ","2","1","50.00","2","0","0.00"
"10905  :  โรงพยาบาลสตึก","558","99","17.74","924","643","69.59"
"10906  :  โรงพยาบาลปะคำ","246","117","47.56","663","338","50.98"
"10907  :  โรงพยาบาลนาโพธิ์","394","195","49.49","684","489","71.49"
"10908  :  โรงพยาบาลหนองหงส์","251","86","34.26","523","193","36.90"
"10909  :  โรงพยาบาลพลับพลาชัย","283","53","18.73","584","377","64.55"
"10910  :  โรงพยาบาลห้วยราช","155","36","23.23","379","180","47.49"
"10911  :  โรงพยาบาลโนนสุวรรณ","296","78","26.35","563","255","45.29"
"10912  :  โรงพยาบาลชำนิ","170","34","20.00","503","267","53.08"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","215","49","22.79","453","273","60.26"
"10914  :  โรงพยาบาลโนนดินแดง","422","82","19.43","937","375","40.02"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","212","24","11.32","397","75","18.89"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","195","73","37.44","621","188","30.27"
"23578  :  โรงพยาบาลแคนดง","328","108","32.93","708","282","39.83"
"28020  :  โรงพยาบาลบ้านด่าน","354","195","55.08","784","315","40.18"
"10668  :  โรงพยาบาลสุรินทร์","52","9","17.31","89","35","39.33"
"10915  :  โรงพยาบาลชุมพลบุรี","367","182","49.59","706","436","61.76"
"10916  :  โรงพยาบาลท่าตูม","727","262","36.04","1,528","712","46.60"
"10917  :  โรงพยาบาลจอมพระ","383","118","30.81","889","394","44.32"
"10918  :  โรงพยาบาลปราสาท","741","209","28.21","1,172","464","39.59"
"10919  :  โรงพยาบาลกาบเชิง","201","54","26.87","439","137","31.21"
"10920  :  โรงพยาบาลรัตนบุรี","582","252","43.30","1,191","437","36.69"
"10921  :  โรงพยาบาลสนม","298","63","21.14","618","336","54.37"
"10922  :  โรงพยาบาลศีขรภูมิ","474","32","6.75","932","273","29.29"
"10923  :  โรงพยาบาลสังขะ","393","118","30.03","751","292","38.88"
"10924  :  โรงพยาบาลลำดวน","420","82","19.52","999","546","54.65"
"10925  :  โรงพยาบาลสำโรงทาบ","240","10","4.17","610","310","50.82"
"10926  :  โรงพยาบาลบัวเชด","253","83","32.81","618","262","42.39"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","44","8","18.18","80","14","17.50"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","106","22","20.75","247","129","52.23"
"27842  :  โรงพยาบาลเขวาสินรินทร์","148","26","17.57","310","114","36.77"
"27843  :  โรงพยาบาลศรีณรงค์","138","8","5.80","319","121","37.93"
"27844  :  โรงพยาบาลโนนนารายณ์","108","19","17.59","208","101","48.56"
"10700  :  โรงพยาบาลศรีสะเกษ","273","50","18.32","514","161","31.32"
"10927  :  โรงพยาบาลยางชุมน้อย","301","53","17.61","642","434","67.60"
"10928  :  โรงพยาบาลกันทรารมย์","480","102","21.25","1,051","425","40.44"
"10929  :  โรงพยาบาลกันทรลักษ์","659","148","22.46","1,095","602","54.98"
"10930  :  โรงพยาบาลขุขันธ์","360","112","31.11","932","404","43.35"
"10931  :  โรงพยาบาลไพรบึง","298","92","30.87","1,129","690","61.12"
"10932  :  โรงพยาบาลปรางค์กู่","207","43","20.77","363","188","51.79"
"10933  :  โรงพยาบาลขุนหาญ","295","67","22.71","717","381","53.14"
"10934  :  โรงพยาบาลราษีไศล","340","120","35.29","680","358","52.65"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","373","116","31.10","864","362","41.90"
"10936  :  โรงพยาบาลบึงบูรพ์","219","86","39.27","634","394","62.15"
"10937  :  โรงพยาบาลห้วยทับทัน","185","54","29.19","389","143","36.76"
"10938  :  โรงพยาบาลโนนคูณ","139","28","20.14","148","73","49.32"
"10939  :  โรงพยาบาลศรีรัตนะ","157","67","42.68","330","193","58.48"
"10940  :  โรงพยาบาลวังหิน","95","28","29.47","246","149","60.57"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","83","16","19.28","136","74","54.41"
"10942  :  โรงพยาบาลภูสิงห์","244","86","35.25","417","178","42.69"
"10943  :  โรงพยาบาลเมืองจันทร์","58","27","46.55","172","127","73.84"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","242","49","20.25","421","174","41.33"
"28014  :  โรงพยาบาลพยุห์","91","32","35.16","195","96","49.23"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","73","18","24.66","150","83","55.33"
"28016  :  โรงพยาบาลศิลาลาด","214","62","28.97","421","152","36.10"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","239","5","2.09","375","214","57.07"
"10946  :  โรงพยาบาลเขื่องใน","2","1","50.00","1","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","802","27","3.37","1,272","699","54.95"
"10948  :  โรงพยาบาลนาจะหลวย","599","83","13.86","1,021","510","49.95"
"10949  :  โรงพยาบาลน้ำยืน","303","28","9.24","719","369","51.32"
"10950  :  โรงพยาบาลบุณฑริก","495","101","20.40","885","395","44.63"
"10951  :  โรงพยาบาลตระการพืชผล","678","46","6.78","1,252","496","39.62"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","748","17","2.27","1,099","417","37.94"
"10953  :  โรงพยาบาลม่วงสามสิบ","541","121","22.37","1,072","546","50.93"
"10954  :  โรงพยาบาลวารินชำราบ","1","0","0.00","1","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","237","18","7.59","498","204","40.96"
"10958  :  โรงพยาบาลโพธิ์ไทร","358","11","3.07","619","371","59.94"
"10959  :  โรงพยาบาลสำโรง","378","44","11.64","532","252","47.37"
"10960  :  โรงพยาบาลดอนมดแดง","199","54","27.14","407","240","58.97"
"10961  :  โรงพยาบาลสิรินธร","354","15","4.24","717","389","54.25"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","392","6","1.53","610","336","55.08"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","1","1","100.00"
"11495  :  โรงพยาบาลกองบิน 21","32","0","0.00","64","5","7.81"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","458","71","15.50","823","228","27.70"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","77","0","0.00","100","28","28.00"
"24821  :  โรงพยาบาลนาเยีย","40","2","5.00","64","22","34.38"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","77","7","9.09","184","115","62.50"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","680","121","17.79","1,096","574","52.37"
"10966  :  โรงพยาบาลป่าติ้ว","386","43","11.14","789","261","33.08"
"10967  :  โรงพยาบาลมหาชนะชัย","323","53","16.41","696","341","48.99"
"10968  :  โรงพยาบาลค้อวัง","263","51","19.39","419","294","70.17"
"10969  :  โรงพยาบาลไทยเจริญ","254","49","19.29","325","181","55.69"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","700","60","8.57","1,137","511","44.94"
"11921  :  โรงพยาบาลนายแพทย์หาญ","153","16","10.46","261","76","29.12"
"04007  :  โรงพยาบาลซับใหญ่","134","10","7.46","303","123","40.59"
"10702  :  โรงพยาบาลชัยภูมิ","2","0","0.00","4","2","50.00"
"10970  :  โรงพยาบาลบ้านเขว้า","1,167","383","32.82","2,239","1,116","49.84"
"10971  :  โรงพยาบาลคอนสวรรค์","595","252","42.35","887","445","50.17"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","659","200","30.35","1,056","543","51.42"
"10973  :  โรงพยาบาลหนองบัวแดง","1,207","144","11.93","1,424","844","59.27"
"10974  :  โรงพยาบาลจัตุรัส","565","184","32.57","1,246","633","50.80"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","866","225","25.98","1,839","997","54.21"
"10976  :  โรงพยาบาลหนองบัวระเหว","191","15","7.85","387","109","28.17"
"10977  :  โรงพยาบาลเทพสถิต","474","100","21.10","1,043","437","41.90"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,291","381","29.51","1,988","635","31.94"
"10979  :  โรงพยาบาลบ้านแท่น","660","107","16.21","943","382","40.51"
"10980  :  โรงพยาบาลแก้งคร้อ","890","86","9.66","1,396","555","39.76"
"10981  :  โรงพยาบาลคอนสาร","449","99","22.05","678","383","56.49"
"10982  :  โรงพยาบาลภักดีชุมพล","276","64","23.19","466","267","57.30"
"10983  :  โรงพยาบาลเนินสง่า","156","35","22.44","393","217","55.22"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","276","79","28.62","519","180","34.68"
"10986  :  โรงพยาบาลปทุมราชวงศา","411","71","17.27","656","194","29.57"
"10987  :  โรงพยาบาลพนา","392","130","33.16","582","337","57.90"
"10988  :  โรงพยาบาลเสนางคนิคม","636","147","23.11","842","312","37.05"
"10989  :  โรงพยาบาลหัวตะพาน","213","119","55.87","354","180","50.85"
"10990  :  โรงพยาบาลลืออำนาจ","287","91","31.71","608","258","42.43"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","522","183","35.06","759","384","50.59"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","375","23","6.13","632","264","41.77"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","529","44","8.32","906","524","57.84"
"11050  :  โรงพยาบาลบุ่งคล้า","99","21","21.21","254","99","38.98"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","2","1","50.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","1","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","1","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","123","17","13.82","228","43","18.86"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","1","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","440","45","10.23","759","289","38.08"
"11000  :  โรงพยาบาลน้ำพอง","547","224","40.95","812","361","44.46"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","201","30","14.93","331","189","57.10"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","2","0","0.00","1","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","701","86","12.27","1,051","242","23.03"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","41","5","12.20","64","6","9.38"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","8","0","0.00","11","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","206","18","8.74","221","60","27.15"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","412","42","10.19","483","314","65.01"
"11014  :  โรงพยาบาลหนองวัวซอ","368","36","9.78","578","454","78.55"
"11015  :  โรงพยาบาลกุมภวาปี","912","186","20.39","1,423","443","31.13"
"11016  :  โรงพยาบาลห้วยเกิ้ง","98","12","12.24","176","67","38.07"
"11017  :  โรงพยาบาลโนนสะอาด","466","41","8.80","681","386","56.68"
"11018  :  โรงพยาบาลหนองหาน","847","72","8.50","1,324","678","51.21"
"11019  :  โรงพยาบาลทุ่งฝน","606","31","5.12","946","625","66.07"
"11020  :  โรงพยาบาลไชยวาน","544","161","29.60","905","677","74.81"
"11021  :  โรงพยาบาลศรีธาตุ","275","49","17.82","394","233","59.14"
"11022  :  โรงพยาบาลวังสามหมอ","470","41","8.72","644","310","48.14"
"11023  :  โรงพยาบาลบ้านผือ","660","82","12.42","1,164","552","47.42"
"11024  :  โรงพยาบาลน้ำโสม","750","29","3.87","1,202","751","62.48"
"11025  :  โรงพยาบาลเพ็ญ","585","45","7.69","831","488","58.72"
"11026  :  โรงพยาบาลสร้างคอม","448","71","15.85","966","503","52.07"
"11027  :  โรงพยาบาลหนองแสง","358","125","34.92","514","184","35.80"
"11028  :  โรงพยาบาลนายูง","214","10","4.67","353","109","30.88"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","215","33","15.35","360","250","69.44"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","880","141","16.02","1,407","183","13.01"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","932","334","35.84","1,856","507","27.32"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","180","23","12.78","390","61","15.64"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","1,153","110","9.54","2,736","836","30.56"
"11030  :  โรงพยาบาลนาด้วง","353","60","17.00","713","411","57.64"
"11031  :  โรงพยาบาลเชียงคาน","597","70","11.73","1,318","437","33.16"
"11032  :  โรงพยาบาลปากชม","229","7","3.06","571","186","32.57"
"11033  :  โรงพยาบาลนาแห้ว","90","13","14.44","192","51","26.56"
"11034  :  โรงพยาบาลภูเรือ","321","20","6.23","584","222","38.01"
"11035  :  โรงพยาบาลท่าลี่","308","48","15.58","560","221","39.46"
"11036  :  โรงพยาบาลวังสะพุง","901","75","8.32","1,652","696","42.13"
"11037  :  โรงพยาบาลภูกระดึง","588","2","0.34","1,259","501","39.79"
"11038  :  โรงพยาบาลภูหลวง","372","38","10.22","605","337","55.70"
"11039  :  โรงพยาบาลผาขาว","496","25","5.04","1,025","264","25.76"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","583","153","26.24","1,205","231","19.17"
"14133  :  โรงพยาบาลเอราวัณ","436","28","6.42","765","360","47.06"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","49","0","0.00","84","26","30.95"
"10706  :  โรงพยาบาลหนองคาย","1,258","251","19.95","2,077","646","31.10"
"11042  :  โรงพยาบาลโพนพิสัย","432","41","9.49","544","295","54.23"
"11044  :  โรงพยาบาลศรีเชียงใหม่","632","67","10.60","1,249","756","60.53"
"11045  :  โรงพยาบาลสังคม","197","21","10.66","486","322","66.26"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1,007","160","15.89","1,930","549","28.45"
"14558  :  โรงพยาบาลพิสัยเวช","526","55","10.46","758","109","14.38"
"21356  :  โรงพยาบาลสระใคร","125","13","10.40","210","73","34.76"
"28778  :  โรงพยาบาลโพธิ์ตาก","79","26","32.91","151","62","41.06"
"28811  :  โรงพยาบาลเฝ้าไร่","177","22","12.43","235","151","64.26"
"28815  :  โรงพยาบาลรัตนวาปี","67","0","0.00","104","38","36.54"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","402","97","24.13","658","345","52.43"
"11052  :  โรงพยาบาลโกสุมพิสัย","1,201","120","9.99","1,911","251","13.13"
"11053  :  โรงพยาบาลกันทรวิชัย","514","80","15.56","794","551","69.40"
"11054  :  โรงพยาบาลเชียงยืน","687","69","10.04","1,040","393","37.79"
"11055  :  โรงพยาบาลบรบือ","578","105","18.17","756","215","28.44"
"11056  :  โรงพยาบาลนาเชือก","306","28","9.15","529","239","45.18"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","612","89","14.54","1,211","614","50.70"
"11058  :  โรงพยาบาลวาปีปทุม","762","112","14.70","1,094","694","63.44"
"11059  :  โรงพยาบาลนาดูน","245","40","16.33","436","231","52.98"
"11060  :  โรงพยาบาลยางสีสุราช","327","57","17.43","601","271","45.09"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","572","47","8.22","947","232","24.50"
"24704  :  โรงพยาบาลกุดรัง","144","11","7.64","134","82","61.19"
"28843  :  โรงพยาบาลชื่นชม","72","18","25.00","83","35","42.17"
"10708  :  โรงพยาบาลร้อยเอ็ด","17","5","29.41","26","13","50.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","769","177","23.02","1,462","772","52.80"
"11062  :  โรงพยาบาลปทุมรัตต์","533","66","12.38","907","383","42.23"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","818","163","19.93","1,159","497","42.88"
"11064  :  โรงพยาบาลธวัชบุรี","369","37","10.03","568","211","37.15"
"11065  :  โรงพยาบาลพนมไพร","1","0","0.00","1","1","100.00"
"11066  :  โรงพยาบาลโพนทอง","701","130","18.54","1,186","443","37.35"
"11067  :  โรงพยาบาลโพธิ์ชัย","403","64","15.88","483","206","42.65"
"11068  :  โรงพยาบาลหนองพอก","510","81","15.88","678","280","41.30"
"11069  :  โรงพยาบาลเสลภูมิ","833","166","19.93","1,321","625","47.31"
"11070  :  โรงพยาบาลสุวรรณภูมิ","984","250","25.41","1,912","559","29.24"
"11071  :  โรงพยาบาลเมืองสรวง","181","52","28.73","288","136","47.22"
"11072  :  โรงพยาบาลโพนทราย","319","44","13.79","654","384","58.72"
"11073  :  โรงพยาบาลอาจสามารถ","482","79","16.39","900","434","48.22"
"11074  :  โรงพยาบาลเมยวดี","304","36","11.84","476","200","42.02"
"11075  :  โรงพยาบาลศรีสมเด็จ","405","65","16.05","477","220","46.12"
"11076  :  โรงพยาบาลจังหาร","339","54","15.93","504","219","43.45"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","165","34","20.61","293","52","17.75"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","334","49","14.67","502","170","33.86"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","75","5","6.67","158","59","37.34"
"27989  :  โรงพยาบาลเชียงขวัญ","167","13","7.78","211","98","46.45"
"27990  :  โรงพยาบาลหนองฮี","216","59","27.31","362","114","31.49"
"10709  :  โรงพยาบาลกาฬสินธุ์","305","31","10.16","525","143","27.24"
"11077  :  โรงพยาบาลนามน","477","53","11.11","540","239","44.26"
"11078  :  โรงพยาบาลกมลาไสย","659","166","25.19","1,101","607","55.13"
"11079  :  โรงพยาบาลร่องคำ","411","108","26.28","582","318","54.64"
"11080  :  โรงพยาบาลเขาวง","755","99","13.11","1,070","463","43.27"
"11081  :  โรงพยาบาลยางตลาด","852","99","11.62","1,177","549","46.64"
"11082  :  โรงพยาบาลห้วยเม็ก","555","51","9.19","873","529","60.60"
"11083  :  โรงพยาบาลสหัสขันธ์","308","25","8.12","532","262","49.25"
"11084  :  โรงพยาบาลคำม่วง","468","79","16.88","713","357","50.07"
"11085  :  โรงพยาบาลท่าคันโท","565","72","12.74","811","315","38.84"
"11086  :  โรงพยาบาลหนองกุงศรี","372","40","10.75","387","226","58.40"
"11087  :  โรงพยาบาลสมเด็จ","570","78","13.68","981","690","70.34"
"11088  :  โรงพยาบาลห้วยผึ้ง","486","27","5.56","660","308","46.67"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","807","138","17.10","1,323","414","31.29"
"11965  :  โรงพยาบาลธีรวัฒน์","3","0","0.00","4","0","0.00"
"28017  :  โรงพยาบาลนาคู","275","33","12.00","375","177","47.20"
"28789  :  โรงพยาบาลฆ้องชัย","224","126","56.25","372","189","50.81"
"28790  :  โรงพยาบาลดอนจาน","312","74","23.72","279","129","46.24"
"28791  :  โรงพยาบาลสามชัย","180","1","0.56","173","44","25.43"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","496","38","7.66","532","254","47.74"
"11090  :  โรงพยาบาลกุดบาก","248","64","25.81","363","177","48.76"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","333","74","22.22","565","216","38.23"
"11092  :  โรงพยาบาลพังโคน","790","145","18.35","1,219","580","47.58"
"11093  :  โรงพยาบาลวาริชภูมิ","547","108","19.74","975","616","63.18"
"11094  :  โรงพยาบาลนิคมน้ำอูน","199","37","18.59","337","165","48.96"
"11095  :  โรงพยาบาลวานรนิวาส","4","1","25.00","4","1","25.00"
"11096  :  โรงพยาบาลคำตากล้า","588","185","31.46","1,029","439","42.66"
"11097  :  โรงพยาบาลบ้านม่วง","442","84","19.00","736","290","39.40"
"11098  :  โรงพยาบาลอากาศอำนวย","704","107","15.20","1,125","768","68.27"
"11099  :  โรงพยาบาลส่องดาว","460","94","20.43","590","293","49.66"
"11100  :  โรงพยาบาลเต่างอย","60","23","38.33","137","88","64.23"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","377","47","12.47","560","351","62.68"
"11102  :  โรงพยาบาลเจริญศิลป์","484","66","13.64","563","292","51.87"
"11103  :  โรงพยาบาลโพนนาแก้ว","186","0","0.00","235","90","38.30"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,381","265","19.19","2,246","488","21.73"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","412","17","4.13","824","216","26.21"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","123","13","10.57","176","58","32.95"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","1","0","0.00","1","1","100.00"
"10711  :  โรงพยาบาลนครพนม","9","0","0.00","15","5","33.33"
"11104  :  โรงพยาบาลปลาปาก","333","45","13.51","399","178","44.61"
"11105  :  โรงพยาบาลท่าอุเทน","198","15","7.58","484","238","49.17"
"11106  :  โรงพยาบาลบ้านแพง","435","100","22.99","1,003","542","54.04"
"11107  :  โรงพยาบาลนาทม","123","19","15.45","162","48","29.63"
"11108  :  โรงพยาบาลเรณูนคร","458","31","6.77","871","473","54.31"
"11109  :  โรงพยาบาลนาแก","465","80","17.20","583","115","19.73"
"11110  :  โรงพยาบาลศรีสงคราม","336","71","21.13","566","212","37.46"
"11111  :  โรงพยาบาลนาหว้า","548","147","26.82","1,038","570","54.91"
"11112  :  โรงพยาบาลโพนสวรรค์","484","88","18.18","681","336","49.34"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","137","16","11.68","233","150","64.38"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00"
