"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"10819  :  โรงพยาบาลบางละมุง","533","42","7.88","74","24","32.43","451","18","3.99","8","0","0.00","136","14","10.29","16","6","37.50","117","8","6.84","3","0","0.00","137","6","4.38","21","3","14.29","114","3","2.63","2","0","0.00","132","11","8.33","21","7","33.33","110","4","3.64","1","0","0.00","128","11","8.59","16","8","50.00","110","3","2.73","2","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","47","0","0.00","5","0","0.00","18","0","0.00","24","0","0.00","10","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","11","0","0.00","1","0","0.00","4","0","0.00","6","0","0.00","10","0","0.00","1","0","0.00","5","0","0.00","4","0","0.00","16","0","0.00","1","0","0.00","6","0","0.00","9","0","0.00"
"10821  :  โรงพยาบาลพานทอง","158","14","8.86","22","8","36.36","28","3","10.71","141","8","5.67","35","4","11.43","7","3","42.86","7","1","14.29","28","1","3.57","38","3","7.89","4","1","25.00","7","1","14.29","36","2","5.56","44","4","9.09","8","3","37.50","8","0","0.00","39","3","7.69","41","3","7.32","3","1","33.33","6","1","16.67","38","2","5.26"
"10822  :  โรงพยาบาลพนัสนิคม","336","24","7.14","58","14","24.14","269","9","3.35","48","3","6.25","80","10","12.50","19","7","36.84","57","3","5.26","40","2","5.00","88","4","4.55","19","3","15.79","68","1","1.47","4","0","0.00","90","4","4.44","15","2","13.33","74","2","2.70","1","0","0.00","78","6","7.69","5","2","40.00","70","3","4.29","3","1","33.33"
"10823  :  โรงพยาบาลแหลมฉบัง","240","13","5.42","28","6","21.43","104","4","3.85","108","3","2.78","68","5","7.35","10","2","20.00","26","2","7.69","32","1","3.13","46","1","2.17","4","0","0.00","21","0","0.00","21","1","4.76","69","4","5.80","9","2","22.22","27","1","3.70","33","1","3.03","57","3","5.26","5","2","40.00","30","1","3.33","22","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","9","1","11.11","2","0","0.00","2","0","0.00","5","1","20.00","3","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","2","1","50.00","0","0","0.00","1","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","187","15","8.02","32","11","34.38","138","2","1.45","50","4","8.00","43","4","9.30","9","3","33.33","32","1","3.13","8","1","12.50","54","3","5.56","7","2","28.57","43","0","0.00","9","1","11.11","40","3","7.50","8","2","25.00","28","1","3.57","14","1","7.14","50","5","10.00","8","4","50.00","35","0","0.00","19","1","5.26"
"10826  :  โรงพยาบาลบ่อทอง","101","11","10.89","33","7","21.21","20","2","10.00","71","5","7.04","24","3","12.50","7","2","28.57","6","1","16.67","15","1","6.67","32","2","6.25","11","1","9.09","3","0","0.00","24","1","4.17","22","3","13.64","5","2","40.00","3","0","0.00","17","1","5.88","23","3","13.04","10","2","20.00","8","1","12.50","15","2","13.33"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","564","68","12.06","184","55","29.89","364","12","3.30","16","1","6.25","124","15","12.10","40","12","30.00","82","3","3.66","2","0","0.00","152","19","12.50","49","15","30.61","98","3","3.06","5","1","20.00","148","21","14.19","47","19","40.43","96","2","2.08","5","0","0.00","140","13","9.29","48","9","18.75","88","4","4.55","4","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","95","12","12.63","24","10","41.67","45","2","4.44","26","0","0.00","17","2","11.76","8","2","25.00","8","0","0.00","1","0","0.00","24","2","8.33","5","2","40.00","14","0","0.00","5","0","0.00","25","3","12.00","4","3","75.00","10","0","0.00","11","0","0.00","29","5","17.24","7","3","42.86","13","2","15.38","9","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","115","4","3.48","14","0","0.00","72","2","2.78","29","2","6.90","31","2","6.45","2","0","0.00","22","2","9.09","7","0","0.00","28","1","3.57","3","0","0.00","16","0","0.00","9","1","11.11","29","0","0.00","5","0","0.00","19","0","0.00","5","0","0.00","27","1","3.70","4","0","0.00","15","0","0.00","8","1","12.50"
"28006  :  โรงพยาบาลเกาะจันทร์","68","4","5.88","13","2","15.38","10","0","0.00","51","2","3.92","8","0","0.00","3","0","0.00","0","0","0.00","5","0","0.00","17","1","5.88","4","1","25.00","7","0","0.00","11","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","24","3","12.50","6","1","16.67","3","0","0.00","16","2","12.50"
"10663  :  โรงพยาบาลระยอง","1,537","236","15.35","564","175","31.03","949","59","6.22","24","2","8.33","359","56","15.60","136","41","30.15","215","15","6.98","8","0","0.00","389","65","16.71","155","51","32.90","230","14","6.09","4","0","0.00","394","55","13.96","126","40","31.75","264","13","4.92","4","2","50.00","395","60","15.19","147","43","29.25","240","17","7.08","8","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","154","5","3.25","5","0","0.00","66","4","6.06","83","1","1.20","44","1","2.27","1","0","0.00","28","1","3.57","15","0","0.00","37","0","0.00","3","0","0.00","14","0","0.00","20","0","0.00","42","2","4.76","1","0","0.00","10","2","20.00","31","0","0.00","31","2","6.45","0","0","0.00","14","1","7.14","17","1","5.88"
"10828  :  โรงพยาบาลบ้านฉาง","62","0","0.00","4","0","0.00","48","0","0.00","10","0","0.00","11","0","0.00","1","0","0.00","10","0","0.00","0","0","0.00","18","0","0.00","1","0","0.00","14","0","0.00","3","0","0.00","14","0","0.00","1","0","0.00","11","0","0.00","2","0","0.00","19","0","0.00","1","0","0.00","13","0","0.00","5","0","0.00"
"10829  :  โรงพยาบาลแกลง","403","3","0.74","13","0","0.00","333","2","0.60","59","1","1.69","84","0","0.00","4","0","0.00","74","0","0.00","6","0","0.00","116","2","1.72","4","0","0.00","99","2","2.02","13","0","0.00","105","1","0.95","2","0","0.00","93","0","0.00","10","1","10.00","98","0","0.00","3","0","0.00","67","0","0.00","30","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","12","0","0.00","6","0","0.00","5","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","23","2","8.70","4","0","0.00","9","0","0.00","14","2","14.29","5","2","40.00","1","0","0.00","1","0","0.00","3","2","66.67","5","0","0.00","2","0","0.00","3","0","0.00","3","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","6","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","102","7","6.86","4","2","50.00","86","5","5.81","12","0","0.00","24","1","4.17","2","0","0.00","22","1","4.55","0","0","0.00","24","2","8.33","2","2","100.00","18","0","0.00","4","0","0.00","31","2","6.45","0","0","0.00","24","2","8.33","7","0","0.00","23","2","8.70","0","0","0.00","22","2","9.09","1","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","15","2","13.33","0","0","0.00","8","1","12.50","13","2","15.38","4","1","25.00","0","0","0.00","4","1","25.00","4","1","25.00","4","1","25.00","0","0","0.00","1","0","0.00","3","1","33.33","7","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","10","0","0.00","2","0","0.00","1","0","0.00","7","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","1,868","187","10.01","501","130","25.95","1,297","56","4.32","74","2","2.70","469","53","11.30","130","37","28.46","320","15","4.69","20","2","10.00","491","57","11.61","143","38","26.57","334","19","5.69","15","0","0.00","409","28","6.85","88","17","19.32","302","11","3.64","19","0","0.00","499","49","9.82","140","38","27.14","341","11","3.23","20","0","0.00"
"10834  :  โรงพยาบาลขลุง","74","4","5.41","17","2","11.76","18","2","11.11","45","0","0.00","15","1","6.67","3","0","0.00","5","1","20.00","8","0","0.00","29","1","3.45","7","0","0.00","6","1","16.67","21","0","0.00","14","1","7.14","5","1","20.00","3","0","0.00","6","0","0.00","16","1","6.25","2","1","50.00","4","0","0.00","10","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","29","0","0.00","8","0","0.00","7","0","0.00","14","0","0.00","7","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","6","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","8","0","0.00","3","0","0.00","0","0","0.00","5","0","0.00","8","0","0.00","1","0","0.00","3","0","0.00","4","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","31","1","3.23","7","0","0.00","15","1","6.67","16","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","9","1","11.11","0","0","0.00","8","1","12.50","2","0","0.00","12","0","0.00","6","0","0.00","4","0","0.00","5","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","30","0","0.00","1","0","0.00","20","0","0.00","21","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00","9","0","0.00","0","0","0.00","6","0","0.00","5","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","12","0","0.00","0","0","0.00","10","0","0.00","9","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","115","8","6.96","18","3","16.67","73","4","5.48","29","1","3.45","32","1","3.13","2","0","0.00","15","0","0.00","18","1","5.56","37","5","13.51","8","2","25.00","22","3","13.64","9","0","0.00","21","2","9.52","3","1","33.33","16","1","6.25","2","0","0.00","25","0","0.00","5","0","0.00","20","0","0.00","0","0","0.00"
"10839  :  โรงพยาบาลมะขาม","51","3","5.88","13","2","15.38","36","1","2.78","2","0","0.00","12","1","8.33","4","1","25.00","8","0","0.00","0","0","0.00","15","1","6.67","4","0","0.00","11","1","9.09","0","0","0.00","6","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","18","1","5.56","4","1","25.00","14","0","0.00","0","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","44","1","2.27","6","0","0.00","13","1","7.69","25","0","0.00","14","0","0.00","3","0","0.00","3","0","0.00","8","0","0.00","9","0","0.00","1","0","0.00","3","0","0.00","5","0","0.00","12","1","8.33","1","0","0.00","3","1","33.33","8","0","0.00","9","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","111","13","11.71","16","4","25.00","73","6","8.22","27","3","11.11","24","4","16.67","2","0","0.00","19","3","15.79","3","1","33.33","30","4","13.33","7","1","14.29","18","3","16.67","8","0","0.00","30","5","16.67","3","3","100.00","21","0","0.00","6","2","33.33","27","0","0.00","4","0","0.00","15","0","0.00","10","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","58","4","6.90","10","1","10.00","42","1","2.38","13","2","15.38","12","1","8.33","2","0","0.00","8","0","0.00","3","1","33.33","13","1","7.69","1","0","0.00","11","1","9.09","3","0","0.00","11","0","0.00","2","0","0.00","8","0","0.00","3","0","0.00","22","2","9.09","5","1","20.00","15","0","0.00","4","1","25.00"
"10843  :  โรงพยาบาลนายายอาม","37","1","2.70","4","0","0.00","8","1","12.50","28","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","16","1","6.25","3","0","0.00","2","1","50.00","12","0","0.00","11","0","0.00","1","0","0.00","3","0","0.00","7","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","33","0","0.00","0","0","0.00","0","0","0.00","33","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00"
"10696  :  โรงพยาบาลตราด","769","80","10.40","163","57","34.97","585","23","3.93","21","0","0.00","164","15","9.15","33","11","33.33","125","4","3.20","6","0","0.00","205","20","9.76","40","16","40.00","161","4","2.48","4","0","0.00","204","16","7.84","39","10","25.64","158","6","3.80","7","0","0.00","196","29","14.80","51","20","39.22","141","9","6.38","4","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","9","0","0.00","2","0","0.00","5","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","13","0","0.00","3","0","0.00","3","0","0.00","7","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","19","1","5.26","6","1","16.67","6","0","0.00","8","1","12.50","6","1","16.67","1","1","100.00","2","0","0.00","4","1","25.00","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","5","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","4","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","35","1","2.86","2","0","0.00","5","1","20.00","28","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","11","0","0.00","0","0","0.00","2","0","0.00","9","0","0.00","12","1","8.33","2","0","0.00","3","1","33.33","7","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","1,520","219","14.41","488","151","30.94","949","63","6.64","83","5","6.02","368","53","14.40","119","33","27.73","231","20","8.66","18","0","0.00","383","52","13.58","113","40","35.40","245","9","3.67","25","3","12.00","374","50","13.37","115","33","28.70","241","15","6.22","18","2","11.11","395","64","16.20","141","45","31.91","232","19","8.19","22","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","52","0","0.00","8","0","0.00","8","0","0.00","44","0","0.00","13","0","0.00","1","0","0.00","1","0","0.00","12","0","0.00","12","0","0.00","1","0","0.00","5","0","0.00","9","0","0.00","16","0","0.00","2","0","0.00","1","0","0.00","13","0","0.00","11","0","0.00","4","0","0.00","1","0","0.00","10","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","54","1","1.85","4","0","0.00","48","1","2.08","9","0","0.00","17","0","0.00","3","0","0.00","13","0","0.00","4","0","0.00","9","0","0.00","0","0","0.00","9","0","0.00","1","0","0.00","14","0","0.00","0","0","0.00","14","0","0.00","1","0","0.00","14","1","7.14","1","0","0.00","12","1","8.33","3","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","83","3","3.61","5","1","20.00","61","0","0.00","20","3","15.00","25","1","4.00","3","1","33.33","14","0","0.00","9","1","11.11","16","0","0.00","2","0","0.00","14","0","0.00","2","0","0.00","19","2","10.53","0","0","0.00","13","0","0.00","6","2","33.33","23","0","0.00","0","0","0.00","20","0","0.00","3","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","77","1","1.30","12","1","8.33","16","0","0.00","54","0","0.00","22","0","0.00","5","0","0.00","3","0","0.00","16","0","0.00","23","0","0.00","4","0","0.00","4","0","0.00","18","0","0.00","15","0","0.00","2","0","0.00","3","0","0.00","10","0","0.00","17","1","5.88","1","1","100.00","6","0","0.00","10","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","43","3","6.98","4","1","25.00","22","0","0.00","31","2","6.45","10","1","10.00","1","1","100.00","5","0","0.00","7","0","0.00","14","1","7.14","2","0","0.00","7","0","0.00","9","1","11.11","6","0","0.00","0","0","0.00","4","0","0.00","6","0","0.00","13","1","7.69","1","0","0.00","6","0","0.00","9","1","11.11"
"10854  :  โรงพยาบาลพนมสารคาม","203","6","2.96","30","3","10.00","125","2","1.60","66","1","1.52","47","1","2.13","8","1","12.50","33","0","0.00","12","0","0.00","54","2","3.70","6","1","16.67","40","1","2.50","13","0","0.00","47","1","2.13","5","1","20.00","30","0","0.00","15","0","0.00","55","2","3.64","11","0","0.00","22","1","4.55","26","1","3.85"
"10855  :  โรงพยาบาลสนามชัยเขต","103","1","0.97","22","1","4.55","38","0","0.00","53","0","0.00","18","0","0.00","4","0","0.00","6","0","0.00","8","0","0.00","26","0","0.00","6","0","0.00","9","0","0.00","19","0","0.00","24","0","0.00","5","0","0.00","4","0","0.00","17","0","0.00","35","1","2.86","7","1","14.29","19","0","0.00","9","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","32","0","0.00","6","0","0.00","24","0","0.00","2","0","0.00","8","0","0.00","2","0","0.00","6","0","0.00","0","0","0.00","9","0","0.00","3","0","0.00","6","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","9","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","10","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","11","0","0.00","2","0","0.00","6","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","908","107","11.78","250","82","32.80","622","24","3.86","36","1","2.78","254","25","9.84","65","19","29.23","179","6","3.35","10","0","0.00","256","38","14.84","83","30","36.14","164","8","4.88","9","0","0.00","210","22","10.48","49","18","36.73","154","4","2.60","7","0","0.00","188","22","11.70","53","15","28.30","125","6","4.80","10","1","10.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","450","46","10.22","100","29","29.00","342","15","4.39","8","2","25.00","102","9","8.82","23","7","30.43","77","1","1.30","2","1","50.00","110","13","11.82","29","11","37.93","79","2","2.53","2","0","0.00","115","10","8.70","15","3","20.00","98","7","7.14","2","0","0.00","123","14","11.38","33","8","24.24","88","5","5.68","2","1","50.00"
"10858  :  โรงพยาบาลนาดี","64","1","1.56","6","1","16.67","42","0","0.00","16","0","0.00","10","0","0.00","3","0","0.00","2","0","0.00","5","0","0.00","18","1","5.56","3","1","33.33","12","0","0.00","3","0","0.00","20","0","0.00","0","0","0.00","15","0","0.00","5","0","0.00","16","0","0.00","0","0","0.00","13","0","0.00","3","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","4","1","25.00","2","1","50.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","1","100.00","1","1","100.00","0","0","0.00","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","16","1","6.25","2","1","50.00","2","0","0.00","12","0","0.00","2","1","50.00","2","1","50.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","10","0","0.00","1","0","0.00","1","0","0.00","8","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","20","4","20.00","4","3","75.00","4","1","25.00","12","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","6","2","33.33","2","2","100.00","1","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","8","2","25.00","2","1","50.00","3","1","33.33","3","0","0.00"
"10698  :  โรงพยาบาลนครนายก","751","107","14.25","211","69","32.70","498","35","7.03","44","3","6.82","218","22","10.09","65","17","26.15","143","4","2.80","10","1","10.00","167","23","13.77","46","15","32.61","110","7","6.36","12","1","8.33","168","28","16.67","42","16","38.10","117","12","10.26","9","0","0.00","198","34","17.17","58","21","36.21","128","12","9.38","13","1","7.69"
"10863  :  โรงพยาบาลปากพลี","26","0","0.00","1","0","0.00","16","0","0.00","9","0","0.00","6","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","8","0","0.00","0","0","0.00","4","0","0.00","4","0","0.00","11","0","0.00","0","0","0.00","8","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","82","1","1.22","3","0","0.00","27","0","0.00","75","1","1.33","16","0","0.00","1","0","0.00","1","0","0.00","15","0","0.00","16","0","0.00","0","0","0.00","4","0","0.00","15","0","0.00","25","0","0.00","0","0","0.00","13","0","0.00","25","0","0.00","25","1","4.00","2","0","0.00","9","0","0.00","20","1","5.00"
"10865  :  โรงพยาบาลองครักษ์","66","1","1.52","2","0","0.00","30","1","3.33","34","0","0.00","21","0","0.00","0","0","0.00","9","0","0.00","12","0","0.00","13","0","0.00","1","0","0.00","6","0","0.00","6","0","0.00","15","1","6.67","0","0","0.00","8","1","12.50","7","0","0.00","17","0","0.00","1","0","0.00","7","0","0.00","9","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","286","0","0.00","71","0","0.00","192","0","0.00","34","0","0.00","62","0","0.00","14","0","0.00","44","0","0.00","4","0","0.00","63","0","0.00","14","0","0.00","43","0","0.00","6","0","0.00","67","0","0.00","19","0","0.00","39","0","0.00","14","0","0.00","94","0","0.00","24","0","0.00","66","0","0.00","10","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,060","140","13.21","308","88","28.57","743","52","7.00","9","0","0.00","299","33","11.04","76","19","25.00","221","14","6.33","2","0","0.00","279","39","13.98","90","26","28.89","186","13","6.99","3","0","0.00","223","24","10.76","54","12","22.22","167","12","7.19","2","0","0.00","259","44","16.99","88","31","35.23","169","13","7.69","2","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","15","0","0.00","1","0","0.00","2","0","0.00","12","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","36","0","0.00","11","0","0.00","17","0","0.00","17","0","0.00","5","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00","8","0","0.00","2","0","0.00","5","0","0.00","4","0","0.00","10","0","0.00","2","0","0.00","7","0","0.00","3","0","0.00","13","0","0.00","5","0","0.00","4","0","0.00","7","0","0.00"
