"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"10836  :  โรงพยาบาลเขาสุกิม","215","4","1.86","2","0.93","1","0.47","1","0.47","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","321","6","1.87","3","0.93","1","0.31","0","0.00","2","0.62"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","48","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10839  :  โรงพยาบาลมะขาม","112","1","0.89","1","0.89","0","0.00","0","0.00","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","40","2","5.00","1","2.50","0","0.00","1","2.50","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","70","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","45","5","11.11","1","2.22","0","0.00","0","0.00","4","8.89"
"10696  :  โรงพยาบาลตราด","256","1","0.39","0","0.00","0","0.00","0","0.00","1","0.39"
"10845  :  โรงพยาบาลคลองใหญ่","365","5","1.37","1","0.27","1","0.27","3","0.82","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","797","21","2.63","6","0.75","4","0.50","5","0.63","6","0.75"
"10847  :  โรงพยาบาลบ่อไร่","329","11","3.34","4","1.22","4","1.22","1","0.30","2","0.61"
"10848  :  โรงพยาบาลแหลมงอบ","302","7","2.32","1","0.33","3","0.99","2","0.66","1","0.33"
"10849  :  โรงพยาบาลเกาะกูด","99","6","6.06","4","4.04","0","0.00","0","0.00","2","2.02"
"13816  :  โรงพยาบาลเกาะช้าง","79","4","5.06","3","3.80","0","0.00","0","0.00","1","1.27"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","52","4","7.69","1","1.92","0","0.00","2","3.85","1","1.92"
"10850  :  โรงพยาบาลบางคล้า","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","32","2","6.25","1","3.13","0","0.00","0","0.00","1","3.13"
"10854  :  โรงพยาบาลพนมสารคาม","185","6","3.24","0","0.00","1","0.54","3","1.62","2","1.08"
"10855  :  โรงพยาบาลสนามชัยเขต","18","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","16","1","6.25","1","6.25","0","0.00","0","0.00","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","77","3","3.90","1","1.30","0","0.00","2","2.60","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","26","2","7.69","1","3.85","1","3.85","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","120","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10858  :  โรงพยาบาลนาดี","967","5","0.52","2","0.21","0","0.00","3","0.31","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","149","7","4.70","1","0.67","3","2.01","0","0.00","3","2.01"
"10860  :  โรงพยาบาลประจันตคาม","778","14","1.80","4","0.51","4","0.51","1","0.13","5","0.64"
"10861  :  โรงพยาบาลศรีมหาโพธิ","436","9","2.06","2","0.46","4","0.92","1","0.23","2","0.46"
"10862  :  โรงพยาบาลศรีมโหสถ","151","6","3.97","3","1.99","2","1.32","1","0.66","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","225","11","4.89","2","0.89","2","0.89","5","2.22","2","0.89"
"10698  :  โรงพยาบาลนครนายก","541","38","7.02","18","3.33","8","1.48","6","1.11","6","1.11"
"10863  :  โรงพยาบาลปากพลี","49","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","118","9","7.63","2","1.69","2","1.69","4","3.39","1","0.85"
"10865  :  โรงพยาบาลองครักษ์","266","7","2.63","2","0.75","0","0.00","0","0.00","5","1.88"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","50","5","10.00","2","4.00","2","4.00","1","2.00","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","65","2","3.08","1","1.54","0","0.00","1","1.54","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","54","1","1.85","0","0.00","0","0.00","1","1.85","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","229","6","2.62","1","0.44","3","1.31","2","0.87","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","197","4","2.03","2","1.02","1","0.51","1","0.51","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","391","9","2.30","3","0.77","5","1.28","1","0.26","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","612","6","0.98","4","0.65","1","0.16","0","0.00","1","0.16"
"10873  :  โรงพยาบาลคง","284","8","2.82","5","1.76","2","0.70","0","0.00","1","0.35"
"10874  :  โรงพยาบาลบ้านเหลื่อม","348","6","1.72","1","0.29","3","0.86","1","0.29","1","0.29"
"10875  :  โรงพยาบาลจักราช","28","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","838","11","1.31","2","0.24","5","0.60","0","0.00","4","0.48"
"10877  :  โรงพยาบาลด่านขุนทด","379","10","2.64","2","0.53","2","0.53","2","0.53","4","1.06"
"10878  :  โรงพยาบาลโนนไทย","233","7","3.00","4","1.72","0","0.00","2","0.86","1","0.43"
"10879  :  โรงพยาบาลโนนสูง","261","6","2.30","0","0.00","3","1.15","1","0.38","2","0.77"
"10880  :  โรงพยาบาลขามสะแกแสง","84","3","3.57","1","1.19","2","2.38","0","0.00","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","48","2","4.17","1","2.08","1","2.08","0","0.00","0","0.00"
"10882  :  โรงพยาบาลประทาย","343","8","2.33","0","0.00","3","0.87","1","0.29","4","1.17"
"10883  :  โรงพยาบาลปักธงชัย","87","1","1.15","0","0.00","1","1.15","0","0.00","0","0.00"
"10884  :  โรงพยาบาลพิมาย","381","10","2.62","3","0.79","1","0.26","2","0.52","4","1.05"
"10885  :  โรงพยาบาลห้วยแถลง","87","6","6.90","0","0.00","3","3.45","0","0.00","3","3.45"
"10886  :  โรงพยาบาลชุมพวง","420","1","0.24","1","0.24","0","0.00","0","0.00","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","851","21","2.47","2","0.24","4","0.47","9","1.06","6","0.71"
"10888  :  โรงพยาบาลขามทะเลสอ","238","9","3.78","0","0.00","1","0.42","1","0.42","7","2.94"
"10889  :  โรงพยาบาลสีคิ้ว","424","8","1.89","3","0.71","2","0.47","1","0.24","2","0.47"
"10890  :  โรงพยาบาลปากช่องนานา","65","1","1.54","1","1.54","0","0.00","0","0.00","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","41","6","14.63","3","7.32","2","4.88","0","0.00","1","2.44"
"10892  :  โรงพยาบาลแก้งสนามนาง","500","11","2.20","2","0.40","6","1.20","1","0.20","2","0.40"
"10893  :  โรงพยาบาลโนนแดง","310","4","1.29","2","0.65","0","0.00","1","0.32","1","0.32"
"10894  :  โรงพยาบาลวังน้ำเขียว","31","1","3.23","0","0.00","1","3.23","0","0.00","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","54","2","3.70","2","3.70","0","0.00","0","0.00","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","14","1","7.14","0","0.00","1","7.14","0","0.00","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","757","15","1.98","8","1.06","1","0.13","2","0.26","4","0.53"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","156","6","3.85","1","0.64","3","1.92","0","0.00","2","1.28"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","100","2","2.00","2","2.00","0","0.00","0","0.00","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","262","7","2.67","1","0.38","1","0.38","1","0.38","4","1.53"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","62","1","1.61","1","1.61","0","0.00","0","0.00","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","395","5","1.27","1","0.25","2","0.51","2","0.51","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","26","2","7.69","1","3.85","1","3.85","0","0.00","0","0.00"
"27840  :  โรงพยาบาลสีดา","48","2","4.17","2","4.17","0","0.00","0","0.00","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","33","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","126","5","3.97","2","1.59","1","0.79","2","1.59","0","0.00"
"10896  :  โรงพยาบาลกระสัง","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","358","7","1.96","1","0.28","3","0.84","3","0.84","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","10","1","10.00","0","0.00","1","10.00","0","0.00","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","45","2","4.44","1","2.22","1","2.22","0","0.00","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","21","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","302","7","2.32","1","0.33","1","0.33","2","0.66","3","0.99"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","122","4","3.28","2","1.64","0","0.00","1","0.82","1","0.82"
"10906  :  โรงพยาบาลปะคำ","88","3","3.41","1","1.14","1","1.14","1","1.14","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","222","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","25","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","51","1","1.96","1","1.96","0","0.00","0","0.00","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","76","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","29","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10912  :  โรงพยาบาลชำนิ","230","7","3.04","2","0.87","2","0.87","2","0.87","1","0.43"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","99","2","2.02","0","0.00","2","2.02","0","0.00","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","60","3","5.00","1","1.67","0","0.00","2","3.33","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","13","1","7.69","0","0.00","0","0.00","0","0.00","1","7.69"
"23578  :  โรงพยาบาลแคนดง","173","9","5.20","0","0.00","2","1.16","0","0.00","7","4.05"
"28020  :  โรงพยาบาลบ้านด่าน","48","1","2.08","0","0.00","0","0.00","0","0.00","1","2.08"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","187","12","6.42","4","2.14","2","1.07","4","2.14","2","1.07"
"10916  :  โรงพยาบาลท่าตูม","72","3","4.17","2","2.78","1","1.39","0","0.00","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","278","4","1.44","2","0.72","1","0.36","1","0.36","0","0.00"
"10918  :  โรงพยาบาลปราสาท","222","6","2.70","0","0.00","5","2.25","1","0.45","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","135","2","1.48","1","0.74","1","0.74","0","0.00","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","55","1","1.82","0","0.00","1","1.82","0","0.00","0","0.00"
"10921  :  โรงพยาบาลสนม","154","2","1.30","0","0.00","0","0.00","0","0.00","2","1.30"
"10922  :  โรงพยาบาลศีขรภูมิ","145","3","2.07","1","0.69","1","0.69","1","0.69","0","0.00"
"10923  :  โรงพยาบาลสังขะ","99","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10924  :  โรงพยาบาลลำดวน","43","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","74","3","4.05","0","0.00","0","0.00","3","4.05","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","31","1","3.23","0","0.00","0","0.00","1","3.23","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","135","6","4.44","1","0.74","4","2.96","1","0.74","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","231","3","1.30","0","0.00","2","0.87","0","0.00","1","0.43"
"27843  :  โรงพยาบาลศรีณรงค์","245","4","1.63","0","0.00","1","0.41","2","0.82","1","0.41"
"27844  :  โรงพยาบาลโนนนารายณ์","26","1","3.85","0","0.00","0","0.00","1","3.85","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","41","3","7.32","1","2.44","0","0.00","0","0.00","2","4.88"
"10927  :  โรงพยาบาลยางชุมน้อย","55","3","5.45","2","3.64","0","0.00","0","0.00","1","1.82"
"10928  :  โรงพยาบาลกันทรารมย์","170","11","6.47","3","1.76","2","1.18","2","1.18","4","2.35"
"10929  :  โรงพยาบาลกันทรลักษ์","15","2","13.33","1","6.67","0","0.00","1","6.67","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","233","2","0.86","0","0.00","2","0.86","0","0.00","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","185","11","5.95","1","0.54","4","2.16","2","1.08","4","2.16"
"10932  :  โรงพยาบาลปรางค์กู่","41","3","7.32","0","0.00","2","4.88","0","0.00","1","2.44"
"10933  :  โรงพยาบาลขุนหาญ","714","16","2.24","7","0.98","4","0.56","2","0.28","3","0.42"
"10934  :  โรงพยาบาลราษีไศล","58","1","1.72","0","0.00","0","0.00","0","0.00","1","1.72"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","209","7","3.35","2","0.96","3","1.44","0","0.00","2","0.96"
"10936  :  โรงพยาบาลบึงบูรพ์","218","3","1.38","1","0.46","1","0.46","1","0.46","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","247","6","2.43","4","1.62","1","0.40","0","0.00","1","0.40"
"10938  :  โรงพยาบาลโนนคูณ","110","9","8.18","0","0.00","7","6.36","1","0.91","1","0.91"
"10939  :  โรงพยาบาลศรีรัตนะ","122","3","2.46","0","0.00","0","0.00","3","2.46","0","0.00"
"10940  :  โรงพยาบาลวังหิน","55","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","96","1","1.04","0","0.00","0","0.00","1","1.04","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","80","4","5.00","2","2.50","0","0.00","1","1.25","1","1.25"
"10943  :  โรงพยาบาลเมืองจันทร์","27","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","389","6","1.54","1","0.26","2","0.51","1","0.26","2","0.51"
"28014  :  โรงพยาบาลพยุห์","98","2","2.04","1","1.02","0","0.00","0","0.00","1","1.02"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","37","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","5","2","40.00","0","0.00","0","0.00","0","0.00","2","40.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","128","5","3.91","1","0.78","1","0.78","2","1.56","1","0.78"
"10945  :  โรงพยาบาลโขงเจียม","131","1","0.76","0","0.00","0","0.00","1","0.76","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","252","2","0.79","0","0.00","1","0.40","1","0.40","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","117","5","4.27","1","0.85","3","2.56","1","0.85","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","254","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","216","5","2.31","2","0.93","2","0.93","1","0.46","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","506","21","4.15","5","0.99","8","1.58","4","0.79","4","0.79"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","88","2","2.27","0","0.00","0","0.00","0","0.00","2","2.27"
"10958  :  โรงพยาบาลโพธิ์ไทร","85","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10959  :  โรงพยาบาลสำโรง","153","6","3.92","3","1.96","1","0.65","0","0.00","2","1.31"
"10960  :  โรงพยาบาลดอนมดแดง","81","2","2.47","1","1.23","1","1.23","0","0.00","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","8","1","12.50","0","0.00","1","12.50","0","0.00","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","79","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","193","1","0.52","1","0.52","0","0.00","0","0.00","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24032  :  โรงพยาบาลนาตาล","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","41","1","2.44","0","0.00","0","0.00","1","2.44","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","161","2","1.24","1","0.62","0","0.00","1","0.62","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","401","14","3.49","2","0.50","2","0.50","5","1.25","5","1.25"
"10967  :  โรงพยาบาลมหาชนะชัย","15","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","165","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","135","3","2.22","2","1.48","1","0.74","0","0.00","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","31","3","9.68","2","6.45","0","0.00","1","3.23","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","103","1","0.97","1","0.97","0","0.00","0","0.00","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","167","7","4.19","2","1.20","0","0.00","2","1.20","3","1.80"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","425","6","1.41","0","0.00","2","0.47","1","0.24","3","0.71"
"10973  :  โรงพยาบาลหนองบัวแดง","77","9","11.69","2","2.60","1","1.30","4","5.19","2","2.60"
"10974  :  โรงพยาบาลจัตุรัส","442","19","4.30","1","0.23","3","0.68","7","1.58","8","1.81"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","1,200","24","2.00","3","0.25","10","0.83","8","0.67","3","0.25"
"10976  :  โรงพยาบาลหนองบัวระเหว","300","9","3.00","2","0.67","4","1.33","2","0.67","1","0.33"
"10977  :  โรงพยาบาลเทพสถิต","123","2","1.63","0","0.00","1","0.81","0","0.00","1","0.81"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","501","13","2.59","5","1.00","3","0.60","1","0.20","4","0.80"
"10979  :  โรงพยาบาลบ้านแท่น","810","21","2.59","5","0.62","8","0.99","5","0.62","3","0.37"
"10980  :  โรงพยาบาลแก้งคร้อ","132","2","1.52","1","0.76","1","0.76","0","0.00","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","205","7","3.41","4","1.95","1","0.49","1","0.49","1","0.49"
"10982  :  โรงพยาบาลภักดีชุมพล","975","14","1.44","10","1.03","2","0.21","2","0.21","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","219","5","2.28","2","0.91","0","0.00","0","0.00","3","1.37"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","58","2","3.45","1","1.72","1","1.72","0","0.00","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","216","8","3.70","2","0.93","3","1.39","3","1.39","0","0.00"
"10987  :  โรงพยาบาลพนา","86","5","5.81","1","1.16","2","2.33","1","1.16","1","1.16"
"10988  :  โรงพยาบาลเสนางคนิคม","41","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","1","1","100.00","0","0.00","1","100.00","0","0.00","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","42","1","2.38","0","0.00","0","0.00","0","0.00","1","2.38"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","296","24","8.11","0","0.00","15","5.07","7","2.36","2","0.68"
"11043  :  โรงพยาบาลโซ่พิสัย","16","3","18.75","1","6.25","0","0.00","2","12.50","0","0.00"
"11046  :  โรงพยาบาลเซกา","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11047  :  โรงพยาบาลปากคาด","296","5","1.69","3","1.01","1","0.34","1","0.34","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","639","10","1.56","4","0.63","3","0.47","1","0.16","2","0.31"
"11050  :  โรงพยาบาลบุ่งคล้า","53","2","3.77","0","0.00","0","0.00","1","1.89","1","1.89"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","109","1","0.92","0","0.00","0","0.00","0","0.00","1","0.92"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","68","1","1.47","0","0.00","1","1.47","0","0.00","0","0.00"
