"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0.00","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","426","85","19.95","642","201","31.31"
"10896  :  โรงพยาบาลกระสัง","309","84","27.18","557","164","29.44"
"10897  :  โรงพยาบาลนางรอง","1,039","3","0.29","2,267","302","13.32"
"10898  :  โรงพยาบาลหนองกี่","430","95","22.09","760","326","42.89"
"10899  :  โรงพยาบาลละหานทราย","378","8","2.12","911","408","44.79"
"10900  :  โรงพยาบาลประโคนชัย","895","264","29.50","1,494","723","48.39"
"10901  :  โรงพยาบาลบ้านกรวด","495","98","19.80","1,194","498","41.71"
"10902  :  โรงพยาบาลพุทไธสง","740","239","32.30","1,204","679","56.40"
"10904  :  โรงพยาบาลลำปลายมาศ","2","0","0.00","5","3","60.00"
"10905  :  โรงพยาบาลสตึก","545","40","7.34","920","363","39.46"
"10906  :  โรงพยาบาลปะคำ","216","54","25.00","568","239","42.08"
"10907  :  โรงพยาบาลนาโพธิ์","374","0","0.00","629","465","73.93"
"10908  :  โรงพยาบาลหนองหงส์","223","25","11.21","444","199","44.82"
"10909  :  โรงพยาบาลพลับพลาชัย","257","57","22.18","501","374","74.65"
"10910  :  โรงพยาบาลห้วยราช","141","43","30.50","342","135","39.47"
"10911  :  โรงพยาบาลโนนสุวรรณ","246","56","22.76","347","109","31.41"
"10912  :  โรงพยาบาลชำนิ","135","11","8.15","407","111","27.27"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","203","63","31.03","399","212","53.13"
"10914  :  โรงพยาบาลโนนดินแดง","356","7","1.97","733","309","42.16"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","104","8","7.69","182","45","24.73"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","212","68","32.08","603","276","45.77"
"23578  :  โรงพยาบาลแคนดง","314","5","1.59","638","200","31.35"
"28020  :  โรงพยาบาลบ้านด่าน","201","65","32.34","450","172","38.22"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","343","38","11.08","708","263","37.15"
"10916  :  โรงพยาบาลท่าตูม","698","198","28.37","1,479","537","36.31"
"10917  :  โรงพยาบาลจอมพระ","386","83","21.50","828","274","33.09"
"10918  :  โรงพยาบาลปราสาท","572","106","18.53","1,064","383","36.00"
"10919  :  โรงพยาบาลกาบเชิง","223","49","21.97","457","163","35.67"
"10920  :  โรงพยาบาลรัตนบุรี","545","217","39.82","1,121","413","36.84"
"10921  :  โรงพยาบาลสนม","302","95","31.46","626","249","39.78"
"10922  :  โรงพยาบาลศีขรภูมิ","446","72","16.14","887","213","24.01"
"10923  :  โรงพยาบาลสังขะ","403","91","22.58","741","255","34.41"
"10924  :  โรงพยาบาลลำดวน","409","104","25.43","965","464","48.08"
"10925  :  โรงพยาบาลสำโรงทาบ","228","34","14.91","611","262","42.88"
"10926  :  โรงพยาบาลบัวเชด","268","58","21.64","665","178","26.77"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","33","4","12.12","76","21","27.63"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","86","10","11.63","223","78","34.98"
"27842  :  โรงพยาบาลเขวาสินรินทร์","144","73","50.69","298","83","27.85"
"27843  :  โรงพยาบาลศรีณรงค์","107","4","3.74","277","36","13.00"
"27844  :  โรงพยาบาลโนนนารายณ์","81","22","27.16","171","49","28.65"
"10700  :  โรงพยาบาลศรีสะเกษ","290","66","22.76","589","87","14.77"
"10927  :  โรงพยาบาลยางชุมน้อย","249","28","11.24","545","308","56.51"
"10928  :  โรงพยาบาลกันทรารมย์","353","74","20.96","398","175","43.97"
"10929  :  โรงพยาบาลกันทรลักษ์","550","126","22.91","702","262","37.32"
"10930  :  โรงพยาบาลขุขันธ์","293","113","38.57","629","342","54.37"
"10931  :  โรงพยาบาลไพรบึง","237","80","33.76","936","481","51.39"
"10932  :  โรงพยาบาลปรางค์กู่","119","38","31.93","181","88","48.62"
"10933  :  โรงพยาบาลขุนหาญ","246","51","20.73","519","229","44.12"
"10934  :  โรงพยาบาลราษีไศล","274","82","29.93","462","166","35.93"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","175","36","20.57","330","135","40.91"
"10936  :  โรงพยาบาลบึงบูรพ์","166","69","41.57","446","122","27.35"
"10937  :  โรงพยาบาลห้วยทับทัน","157","56","35.67","310","113","36.45"
"10938  :  โรงพยาบาลโนนคูณ","114","24","21.05","77","40","51.95"
"10939  :  โรงพยาบาลศรีรัตนะ","142","7","4.93","296","135","45.61"
"10940  :  โรงพยาบาลวังหิน","64","19","29.69","191","121","63.35"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","66","6","9.09","114","48","42.11"
"10942  :  โรงพยาบาลภูสิงห์","189","63","33.33","291","104","35.74"
"10943  :  โรงพยาบาลเมืองจันทร์","44","12","27.27","125","58","46.40"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","211","31","14.69","345","123","35.65"
"28014  :  โรงพยาบาลพยุห์","86","12","13.95","202","60","29.70"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","59","15","25.42","89","37","41.57"
"28016  :  โรงพยาบาลศิลาลาด","193","45","23.32","371","208","56.06"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0.00","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0.00","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0.00","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0.00","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0.00","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0.00","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","0","0","0.00","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0.00","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","0","0","0.00","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0.00","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","0","0","0.00","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","1","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","646","140","21.67","1,025","503","49.07"
"10966  :  โรงพยาบาลป่าติ้ว","382","9","2.36","763","309","40.50"
"10967  :  โรงพยาบาลมหาชนะชัย","307","0","0.00","674","209","31.01"
"10968  :  โรงพยาบาลค้อวัง","245","32","13.06","409","261","63.81"
"10969  :  โรงพยาบาลไทยเจริญ","229","35","15.28","310","139","44.84"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","658","42","6.38","1,098","322","29.33"
"11921  :  โรงพยาบาลนายแพทย์หาญ","134","18","13.43","230","63","27.39"
"04007  :  โรงพยาบาลซับใหญ่","121","16","13.22","295","119","40.34"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","2","1","50.00"
"10970  :  โรงพยาบาลบ้านเขว้า","1,149","271","23.59","2,181","368","16.87"
"10971  :  โรงพยาบาลคอนสวรรค์","561","27","4.81","865","293","33.87"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","650","115","17.69","1,033","414","40.08"
"10973  :  โรงพยาบาลหนองบัวแดง","1,158","169","14.59","1,341","266","19.84"
"10974  :  โรงพยาบาลจัตุรัส","556","193","34.71","1,248","526","42.15"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","837","290","34.65","1,706","892","52.29"
"10976  :  โรงพยาบาลหนองบัวระเหว","140","2","1.43","374","11","2.94"
"10977  :  โรงพยาบาลเทพสถิต","443","103","23.25","1,014","292","28.80"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,214","271","22.32","1,835","657","35.80"
"10979  :  โรงพยาบาลบ้านแท่น","621","146","23.51","915","337","36.83"
"10980  :  โรงพยาบาลแก้งคร้อ","867","108","12.46","1,282","418","32.61"
"10981  :  โรงพยาบาลคอนสาร","456","86","18.86","662","367","55.44"
"10982  :  โรงพยาบาลภักดีชุมพล","239","38","15.90","416","134","32.21"
"10983  :  โรงพยาบาลเนินสง่า","150","25","16.67","362","147","40.61"
"10703  :  โรงพยาบาลอำนาจเจริญ","693","89","12.84","902","112","12.42"
"10985  :  โรงพยาบาลชานุมาน","296","41","13.85","526","161","30.61"
"10986  :  โรงพยาบาลปทุมราชวงศา","413","69","16.71","620","168","27.10"
"10987  :  โรงพยาบาลพนา","399","63","15.79","569","225","39.54"
"10988  :  โรงพยาบาลเสนางคนิคม","632","78","12.34","806","248","30.77"
"10989  :  โรงพยาบาลหัวตะพาน","207","69","33.33","341","175","51.32"
"10990  :  โรงพยาบาลลืออำนาจ","266","54","20.30","541","229","42.33"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","467","53","11.35","698","372","53.30"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","377","19","5.04","568","226","39.79"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","505","35","6.93","833","409","49.10"
"11050  :  โรงพยาบาลบุ่งคล้า","115","27","23.48","261","91","34.87"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","2","0","0.00","5","1","20.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","3","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","2","0","0.00","1","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","431","41","9.51","668","71","10.63"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","335","1","0.30","512","254","49.61"
"11000  :  โรงพยาบาลน้ำพอง","476","45","9.45","644","346","53.73"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","179","22","12.29","284","87","30.63"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","1","0","0.00","2","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","494","55","11.13","722","82","11.36"
"11010  :  โรงพยาบาลชนบท","8","0","0.00","13","1","7.69"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","38","1","2.63","57","14","24.56"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","5","0","0.00","7","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","257","17","6.61","291","106","36.43"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","364","56","15.38","416","160","38.46"
"11014  :  โรงพยาบาลหนองวัวซอ","365","18","4.93","506","393","77.67"
"11015  :  โรงพยาบาลกุมภวาปี","867","101","11.65","1,276","637","49.92"
"11016  :  โรงพยาบาลห้วยเกิ้ง","79","1","1.27","148","63","42.57"
"11017  :  โรงพยาบาลโนนสะอาด","464","26","5.60","651","361","55.45"
"11018  :  โรงพยาบาลหนองหาน","959","19","1.98","1,415","772","54.56"
"11019  :  โรงพยาบาลทุ่งฝน","589","53","9.00","918","597","65.03"
"11020  :  โรงพยาบาลไชยวาน","524","81","15.46","864","419","48.50"
"11021  :  โรงพยาบาลศรีธาตุ","255","30","11.76","363","189","52.07"
"11022  :  โรงพยาบาลวังสามหมอ","450","3","0.67","611","292","47.79"
"11023  :  โรงพยาบาลบ้านผือ","625","59","9.44","1,063","509","47.88"
"11024  :  โรงพยาบาลน้ำโสม","664","2","0.30","993","512","51.56"
"11025  :  โรงพยาบาลเพ็ญ","563","18","3.20","841","582","69.20"
"11026  :  โรงพยาบาลสร้างคอม","427","43","10.07","884","453","51.24"
"11027  :  โรงพยาบาลหนองแสง","345","10","2.90","486","215","44.24"
"11028  :  โรงพยาบาลนายูง","188","7","3.72","322","117","36.34"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","39","5","12.82","96","35","36.46"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","837","177","21.15","1,346","395","29.35"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","728","179","24.59","1,433","328","22.89"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","1","0","0.00","1","1","100.00"
"10705  :  โรงพยาบาลเลย","1,187","103","8.68","2,848","1","0.04"
"11030  :  โรงพยาบาลนาด้วง","326","59","18.10","696","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","593","34","5.73","1,264","0","0.00"
"11032  :  โรงพยาบาลปากชม","229","2","0.87","540","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","82","16","19.51","179","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","263","1","0.38","520","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","305","73","23.93","566","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","873","32","3.67","1,607","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","583","31","5.32","1,242","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","343","24","7.00","572","0","0.00"
"11039  :  โรงพยาบาลผาขาว","495","53","10.71","992","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","577","159","27.56","1,128","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","442","9","2.04","723","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","50","0","0.00","75","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","955","5","0.52","1,637","19","1.16"
"11042  :  โรงพยาบาลโพนพิสัย","395","9","2.28","480","241","50.21"
"11044  :  โรงพยาบาลศรีเชียงใหม่","562","66","11.74","1,079","538","49.86"
"11045  :  โรงพยาบาลสังคม","179","18","10.06","432","273","63.19"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","838","0","0.00","1,641","433","26.39"
"14558  :  โรงพยาบาลพิสัยเวช","551","7","1.27","748","94","12.57"
"21356  :  โรงพยาบาลสระใคร","97","0","0.00","152","54","35.53"
"28778  :  โรงพยาบาลโพธิ์ตาก","72","2","2.78","138","41","29.71"
"28811  :  โรงพยาบาลเฝ้าไร่","211","7","3.32","195","63","32.31"
"28815  :  โรงพยาบาลรัตนวาปี","48","4","8.33","80","45","56.25"
"10707  :  โรงพยาบาลมหาสารคาม","3","0","0.00","3","0","0.00"
"11051  :  โรงพยาบาลแกดำ","407","33","8.11","648","237","36.57"
"11052  :  โรงพยาบาลโกสุมพิสัย","1,135","122","10.75","1,766","238","13.48"
"11053  :  โรงพยาบาลกันทรวิชัย","489","78","15.95","749","444","59.28"
"11054  :  โรงพยาบาลเชียงยืน","638","33","5.17","889","208","23.40"
"11055  :  โรงพยาบาลบรบือ","1,091","79","7.24","1,420","265","18.66"
"11056  :  โรงพยาบาลนาเชือก","299","28","9.36","528","141","26.70"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","592","110","18.58","1,175","581","49.45"
"11058  :  โรงพยาบาลวาปีปทุม","694","20","2.88","1,017","319","31.37"
"11059  :  โรงพยาบาลนาดูน","232","12","5.17","371","185","49.87"
"11060  :  โรงพยาบาลยางสีสุราช","300","48","16.00","564","190","33.69"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","556","68","12.23","977","117","11.98"
"24704  :  โรงพยาบาลกุดรัง","83","4","4.82","67","1","1.49"
"28843  :  โรงพยาบาลชื่นชม","59","1","1.69","57","6","10.53"
"10708  :  โรงพยาบาลร้อยเอ็ด","15","4","26.67","16","11","68.75"
"11061  :  โรงพยาบาลเกษตรวิสัย","650","143","22.00","1,202","557","46.34"
"11062  :  โรงพยาบาลปทุมรัตต์","479","4","0.84","816","378","46.32"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","688","130","18.90","956","225","23.54"
"11064  :  โรงพยาบาลธวัชบุรี","324","31","9.57","485","188","38.76"
"11065  :  โรงพยาบาลพนมไพร","1","0","0.00","1","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","584","105","17.98","918","312","33.99"
"11067  :  โรงพยาบาลโพธิ์ชัย","335","20","5.97","379","174","45.91"
"11068  :  โรงพยาบาลหนองพอก","429","39","9.09","546","211","38.64"
"11069  :  โรงพยาบาลเสลภูมิ","735","100","13.61","1,060","384","36.23"
"11070  :  โรงพยาบาลสุวรรณภูมิ","755","84","11.13","1,684","448","26.60"
"11071  :  โรงพยาบาลเมืองสรวง","150","28","18.67","249","110","44.18"
"11072  :  โรงพยาบาลโพนทราย","265","22","8.30","519","261","50.29"
"11073  :  โรงพยาบาลอาจสามารถ","410","102","24.88","786","411","52.29"
"11074  :  โรงพยาบาลเมยวดี","245","24","9.80","336","104","30.95"
"11075  :  โรงพยาบาลศรีสมเด็จ","309","106","34.30","374","188","50.27"
"11076  :  โรงพยาบาลจังหาร","275","79","28.73","365","162","44.38"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","129","26","20.16","258","37","14.34"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","263","22","8.37","367","99","26.98"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","67","14","20.90","125","39","31.20"
"27989  :  โรงพยาบาลเชียงขวัญ","118","32","27.12","181","109","60.22"
"27990  :  โรงพยาบาลหนองฮี","134","31","23.13","306","144","47.06"
"10709  :  โรงพยาบาลกาฬสินธุ์","318","11","3.46","517","108","20.89"
"11077  :  โรงพยาบาลนามน","401","18","4.49","389","132","33.93"
"11078  :  โรงพยาบาลกมลาไสย","695","62","8.92","1,073","291","27.12"
"11079  :  โรงพยาบาลร่องคำ","436","27","6.19","588","239","40.65"
"11080  :  โรงพยาบาลเขาวง","705","46","6.52","910","385","42.31"
"11081  :  โรงพยาบาลยางตลาด","814","108","13.27","1,037","470","45.32"
"11082  :  โรงพยาบาลห้วยเม็ก","538","144","26.77","834","389","46.64"
"11083  :  โรงพยาบาลสหัสขันธ์","351","58","16.52","580","274","47.24"
"11084  :  โรงพยาบาลคำม่วง","444","0","0.00","663","250","37.71"
"11085  :  โรงพยาบาลท่าคันโท","568","71","12.50","721","311","43.13"
"11086  :  โรงพยาบาลหนองกุงศรี","377","12","3.18","366","111","30.33"
"11087  :  โรงพยาบาลสมเด็จ","541","56","10.35","1,033","631","61.08"
"11088  :  โรงพยาบาลห้วยผึ้ง","496","8","1.61","671","208","31.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","889","114","12.82","1,398","610","43.63"
"11965  :  โรงพยาบาลธีรวัฒน์","4","0","0.00","6","0","0.00"
"28017  :  โรงพยาบาลนาคู","311","18","5.79","390","14","3.59"
"28789  :  โรงพยาบาลฆ้องชัย","316","49","15.51","440","131","29.77"
"28790  :  โรงพยาบาลดอนจาน","293","5","1.71","276","78","28.26"
"28791  :  โรงพยาบาลสามชัย","88","0","0.00","96","31","32.29"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","450","1","0.22","442","204","46.15"
"11090  :  โรงพยาบาลกุดบาก","206","2","0.97","261","163","62.45"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","309","4","1.29","504","184","36.51"
"11092  :  โรงพยาบาลพังโคน","705","5","0.71","1,092","382","34.98"
"11093  :  โรงพยาบาลวาริชภูมิ","479","63","13.15","854","526","61.59"
"11094  :  โรงพยาบาลนิคมน้ำอูน","173","0","0.00","299","157","52.51"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0.00","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","479","173","36.12","832","453","54.45"
"11097  :  โรงพยาบาลบ้านม่วง","424","89","20.99","675","283","41.93"
"11098  :  โรงพยาบาลอากาศอำนวย","645","286","44.34","994","738","74.25"
"11099  :  โรงพยาบาลส่องดาว","387","3","0.78","457","219","47.92"
"11100  :  โรงพยาบาลเต่างอย","87","15","17.24","181","102","56.35"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","328","2","0.61","509","321","63.06"
"11102  :  โรงพยาบาลเจริญศิลป์","424","5","1.18","468","322","68.80"
"11103  :  โรงพยาบาลโพนนาแก้ว","131","0","0.00","165","84","50.91"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,222","238","19.48","1,877","590","31.43"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","345","65","18.84","751","22","2.93"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","85","0","0.00","146","66","45.21"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","22","1","4.55","30","9","30.00"
"11104  :  โรงพยาบาลปลาปาก","349","56","16.05","431","148","34.34"
"11105  :  โรงพยาบาลท่าอุเทน","152","26","17.11","400","192","48.00"
"11106  :  โรงพยาบาลบ้านแพง","420","4","0.95","994","445","44.77"
"11107  :  โรงพยาบาลนาทม","127","9","7.09","173","46","26.59"
"11108  :  โรงพยาบาลเรณูนคร","419","32","7.64","827","344","41.60"
"11109  :  โรงพยาบาลนาแก","369","54","14.63","400","84","21.00"
"11110  :  โรงพยาบาลศรีสงคราม","337","92","27.30","543","196","36.10"
"11111  :  โรงพยาบาลนาหว้า","527","136","25.81","966","475","49.17"
"11112  :  โรงพยาบาลโพนสวรรค์","531","56","10.55","743","364","48.99"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","132","26","19.70","233","112","48.07"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","219","10","4.57","268","99","36.94"
"10712  :  โรงพยาบาลมุกดาหาร","1,907","221","11.59","2,880","260","9.03"
"11113  :  โรงพยาบาลนิคมคำสร้อย","337","48","14.24","502","142","28.29"
"11114  :  โรงพยาบาลดอนตาล","363","79","21.76","546","180","32.97"
