"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"10836  :  โรงพยาบาลเขาสุกิม","721","10","1.39","4","0.55","2","0.28","2","0.28","2","0.28"
"10837  :  โรงพยาบาลสองพี่น้อง","210","4","1.90","0","0.00","1","0.48","3","1.43","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,818","24","1.32","6","0.33","7","0.39","2","0.11","9","0.50"
"10839  :  โรงพยาบาลมะขาม","123","2","1.63","0","0.00","2","1.63","0","0.00","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","277","1","0.36","1","0.36","0","0.00","0","0.00","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","531","6","1.13","1","0.19","2","0.38","1","0.19","2","0.38"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","577","10","1.73","2","0.35","1","0.17","7","1.21","0","0.00"
"10696  :  โรงพยาบาลตราด","77","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","93","1","1.08","0","0.00","0","0.00","1","1.08","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","766","16","2.09","2","0.26","2","0.26","4","0.52","8","1.04"
"10847  :  โรงพยาบาลบ่อไร่","405","8","1.98","0","0.00","6","1.48","0","0.00","2","0.49"
"10848  :  โรงพยาบาลแหลมงอบ","217","5","2.30","1","0.46","2","0.92","0","0.00","2","0.92"
"10849  :  โรงพยาบาลเกาะกูด","31","1","3.23","0","0.00","0","0.00","1","3.23","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","69","2","2.90","0","0.00","0","0.00","1","1.45","1","1.45"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","131","1","0.76","0","0.00","0","0.00","1","0.76","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","48","1","2.08","0","0.00","0","0.00","0","0.00","1","2.08"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","212","2","0.94","2","0.94","0","0.00","0","0.00","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","106","4","3.77","0","0.00","0","0.00","2","1.89","2","1.89"
"10855  :  โรงพยาบาลสนามชัยเขต","129","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","171","6","3.51","0","0.00","3","1.75","1","0.58","2","1.17"
"13747  :  โรงพยาบาลราชสาส์น","1,503","12","0.80","3","0.20","4","0.27","2","0.13","3","0.20"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","21","1","4.76","1","4.76","0","0.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","176","4","2.27","3","1.70","0","0.00","0","0.00","1","0.57"
"10858  :  โรงพยาบาลนาดี","546","11","2.01","5","0.92","4","0.73","1","0.18","1","0.18"
"10859  :  โรงพยาบาลบ้านสร้าง","109","3","2.75","1","0.92","2","1.83","0","0.00","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","86","1","1.16","0","0.00","0","0.00","0","0.00","1","1.16"
"10861  :  โรงพยาบาลศรีมหาโพธิ","561","12","2.14","1","0.18","3","0.53","4","0.71","4","0.71"
"10862  :  โรงพยาบาลศรีมโหสถ","251","4","1.59","4","1.59","0","0.00","0","0.00","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","67","2","2.99","0","0.00","0","0.00","1","1.49","1","1.49"
"10698  :  โรงพยาบาลนครนายก","213","6","2.82","1","0.47","1","0.47","3","1.41","1","0.47"
"10863  :  โรงพยาบาลปากพลี","37","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","106","1","0.94","0","0.00","1","0.94","0","0.00","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","107","2","1.87","0","0.00","1","0.93","0","0.00","1","0.93"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","376","13","3.46","1","0.27","0","0.00","11","2.93","1","0.27"
"10867  :  โรงพยาบาลตาพระยา","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","3,088","34","1.10","5","0.16","7","0.23","9","0.29","13","0.42"
"10869  :  โรงพยาบาลวัฒนานคร","443","13","2.93","4","0.90","1","0.23","4","0.90","4","0.90"
"10870  :  โรงพยาบาลอรัญประเทศ","465","5","1.08","3","0.65","0","0.00","2","0.43","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","104","1","0.96","0","0.00","0","0.00","0","0.00","1","0.96"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","993","12","1.21","2","0.20","2","0.20","3","0.30","5","0.50"
"10872  :  โรงพยาบาลเสิงสาง","343","7","2.04","0","0.00","3","0.87","4","1.17","0","0.00"
"10873  :  โรงพยาบาลคง","876","18","2.05","10","1.14","5","0.57","1","0.11","2","0.23"
"10874  :  โรงพยาบาลบ้านเหลื่อม","275","1","0.36","1","0.36","0","0.00","0","0.00","0","0.00"
"10875  :  โรงพยาบาลจักราช","61","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","923","25","2.71","0","0.00","4","0.43","17","1.84","4","0.43"
"10877  :  โรงพยาบาลด่านขุนทด","273","2","0.73","0","0.00","2","0.73","0","0.00","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","404","14","3.47","4","0.99","4","0.99","2","0.50","4","0.99"
"10879  :  โรงพยาบาลโนนสูง","828","13","1.57","4","0.48","3","0.36","2","0.24","4","0.48"
"10880  :  โรงพยาบาลขามสะแกแสง","1,131","12","1.06","5","0.44","3","0.27","3","0.27","1","0.09"
"10881  :  โรงพยาบาลบัวใหญ่","611","5","0.82","0","0.00","1","0.16","2","0.33","2","0.33"
"10882  :  โรงพยาบาลประทาย","889","7","0.79","1","0.11","3","0.34","3","0.34","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","727","9","1.24","2","0.28","4","0.55","0","0.00","3","0.41"
"10884  :  โรงพยาบาลพิมาย","261","7","2.68","0","0.00","2","0.77","3","1.15","2","0.77"
"10885  :  โรงพยาบาลห้วยแถลง","614","7","1.14","2","0.33","3","0.49","0","0.00","2","0.33"
"10886  :  โรงพยาบาลชุมพวง","1,356","21","1.55","12","0.88","6","0.44","1","0.07","2","0.15"
"10887  :  โรงพยาบาลสูงเนิน","2,174","31","1.43","4","0.18","7","0.32","7","0.32","13","0.60"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","977","22","2.25","5","0.51","4","0.41","4","0.41","9","0.92"
"10890  :  โรงพยาบาลปากช่องนานา","708","7","0.99","1","0.14","1","0.14","2","0.28","3","0.42"
"10891  :  โรงพยาบาลหนองบุญมาก","408","7","1.72","2","0.49","2","0.49","1","0.25","2","0.49"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","271","6","2.21","2","0.74","2","0.74","0","0.00","2","0.74"
"10894  :  โรงพยาบาลวังน้ำเขียว","221","4","1.81","0","0.00","2","0.90","2","0.90","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","725","13","1.79","3","0.41","7","0.97","1","0.14","2","0.28"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","80","4","5.00","1","1.25","0","0.00","2","2.50","1","1.25"
"11608  :  โรงพยาบาลลำทะเมนชัย","16","1","6.25","0","0.00","0","0.00","0","0.00","1","6.25"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","256","6","2.34","3","1.17","0","0.00","3","1.17","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","436","9","2.06","2","0.46","6","1.38","1","0.23","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","50","2","4.00","1","2.00","0","0.00","0","0.00","1","2.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","208","3","1.44","0","0.00","0","0.00","2","0.96","1","0.48"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","775","6","0.77","1","0.13","2","0.26","0","0.00","3","0.39"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","400","7","1.75","4","1.00","2","0.50","1","0.25","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","298","3","1.01","1","0.34","2","0.67","0","0.00","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","118","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","167","2","1.20","0","0.00","1","0.60","0","0.00","1","0.60"
"27840  :  โรงพยาบาลสีดา","67","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","695","15","2.16","1","0.14","9","1.29","1","0.14","4","0.58"
"10896  :  โรงพยาบาลกระสัง","447","7","1.57","1","0.22","2","0.45","3","0.67","1","0.22"
"10897  :  โรงพยาบาลนางรอง","253","2","0.79","0","0.00","0","0.00","1","0.40","1","0.40"
"10898  :  โรงพยาบาลหนองกี่","938","17","1.81","3","0.32","5","0.53","7","0.75","2","0.21"
"10899  :  โรงพยาบาลละหานทราย","14","1","7.14","0","0.00","0","0.00","1","7.14","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","1,252","14","1.12","3","0.24","4","0.32","3","0.24","4","0.32"
"10902  :  โรงพยาบาลพุทไธสง","347","3","0.86","1","0.29","1","0.29","1","0.29","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","3,264","37","1.13","7","0.21","10","0.31","12","0.37","8","0.25"
"10906  :  โรงพยาบาลปะคำ","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","367","5","1.36","0","0.00","3","0.82","2","0.54","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","70","1","1.43","0","0.00","1","1.43","0","0.00","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","720","10","1.39","0","0.00","6","0.83","1","0.14","3","0.42"
"10910  :  โรงพยาบาลห้วยราช","187","4","2.14","1","0.53","1","0.53","0","0.00","2","1.07"
"10911  :  โรงพยาบาลโนนสุวรรณ","20","1","5.00","0","0.00","0","0.00","1","5.00","0","0.00"
"10912  :  โรงพยาบาลชำนิ","43","2","4.65","1","2.33","0","0.00","0","0.00","1","2.33"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","78","1","1.28","0","0.00","0","0.00","1","1.28","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","16","1","6.25","0","0.00","0","0.00","0","0.00","1","6.25"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","108","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23578  :  โรงพยาบาลแคนดง","315","2","0.63","1","0.32","1","0.32","0","0.00","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","443","9","2.03","5","1.13","2","0.45","0","0.00","2","0.45"
"10668  :  โรงพยาบาลสุรินทร์","24","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","173","6","3.47","0","0.00","0","0.00","4","2.31","2","1.16"
"10916  :  โรงพยาบาลท่าตูม","78","6","7.69","3","3.85","0","0.00","1","1.28","2","2.56"
"10917  :  โรงพยาบาลจอมพระ","414","6","1.45","0","0.00","2","0.48","3","0.72","1","0.24"
"10918  :  โรงพยาบาลปราสาท","910","21","2.31","2","0.22","10","1.10","6","0.66","3","0.33"
"10919  :  โรงพยาบาลกาบเชิง","201","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","450","6","1.33","2","0.44","2","0.44","2","0.44","0","0.00"
"10921  :  โรงพยาบาลสนม","425","7","1.65","0","0.00","3","0.71","3","0.71","1","0.24"
"10922  :  โรงพยาบาลศีขรภูมิ","307","7","2.28","1","0.33","4","1.30","0","0.00","2","0.65"
"10923  :  โรงพยาบาลสังขะ","219","2","0.91","0","0.00","1","0.46","1","0.46","0","0.00"
"10924  :  โรงพยาบาลลำดวน","669","9","1.35","1","0.15","2","0.30","5","0.75","1","0.15"
"10925  :  โรงพยาบาลสำโรงทาบ","103","3","2.91","0","0.00","1","0.97","1","0.97","1","0.97"
"10926  :  โรงพยาบาลบัวเชด","31","1","3.23","0","0.00","0","0.00","1","3.23","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","15","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","438","2","0.46","0","0.00","0","0.00","0","0.00","2","0.46"
"27842  :  โรงพยาบาลเขวาสินรินทร์","252","5","1.98","2","0.79","2","0.79","1","0.40","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","73","2","2.74","1","1.37","1","1.37","0","0.00","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","59","2","3.39","0","0.00","0","0.00","0","0.00","2","3.39"
"10700  :  โรงพยาบาลศรีสะเกษ","43","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","201","3","1.49","0","0.00","3","1.49","0","0.00","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","91","1","1.10","0","0.00","0","0.00","1","1.10","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","988","10","1.01","0","0.00","4","0.40","2","0.20","4","0.40"
"10931  :  โรงพยาบาลไพรบึง","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","68","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","463","2","0.43","0","0.00","0","0.00","2","0.43","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","230","6","2.61","1","0.43","2","0.87","0","0.00","3","1.30"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","332","6","1.81","3","0.90","2","0.60","0","0.00","1","0.30"
"10936  :  โรงพยาบาลบึงบูรพ์","110","1","0.91","1","0.91","0","0.00","0","0.00","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","24","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","171","3","1.75","0","0.00","3","1.75","0","0.00","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10940  :  โรงพยาบาลวังหิน","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","237","4","1.69","1","0.42","0","0.00","2","0.84","1","0.42"
"10942  :  โรงพยาบาลภูสิงห์","341","1","0.29","0","0.00","1","0.29","0","0.00","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","38","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","33","1","3.03","1","3.03","0","0.00","0","0.00","0","0.00"
"28014  :  โรงพยาบาลพยุห์","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","29","1","3.45","0","0.00","0","0.00","0","0.00","1","3.45"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","55","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","17","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","165","5","3.03","1","0.61","1","0.61","0","0.00","3","1.82"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","52","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","156","10","6.41","4","2.56","4","2.56","2","1.28","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","19","4","21.05","1","5.26","1","5.26","0","0.00","2","10.53"
"10958  :  โรงพยาบาลโพธิ์ไทร","9","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10959  :  โรงพยาบาลสำโรง","11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","116","3","2.59","1","0.86","1","0.86","1","0.86","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","308","11","3.57","5","1.62","2","0.65","1","0.32","3","0.97"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24032  :  โรงพยาบาลนาตาล","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","119","1","0.84","1","0.84","0","0.00","0","0.00","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","648","6","0.93","0","0.00","2","0.31","3","0.46","1","0.15"
"10966  :  โรงพยาบาลป่าติ้ว","313","5","1.60","0","0.00","2","0.64","0","0.00","3","0.96"
"10967  :  โรงพยาบาลมหาชนะชัย","285","1","0.35","0","0.00","0","0.00","0","0.00","1","0.35"
"10968  :  โรงพยาบาลค้อวัง","126","11","8.73","0","0.00","6","4.76","4","3.17","1","0.79"
"10969  :  โรงพยาบาลไทยเจริญ","207","5","2.42","1","0.48","0","0.00","4","1.93","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","220","5","2.27","0","0.00","0","0.00","2","0.91","3","1.36"
"11921  :  โรงพยาบาลนายแพทย์หาญ","89","2","2.25","0","0.00","0","0.00","1","1.12","1","1.12"
"04007  :  โรงพยาบาลซับใหญ่","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","266","5","1.88","0","0.00","1","0.38","4","1.50","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","196","7","3.57","1","0.51","3","1.53","1","0.51","2","1.02"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","68","5","7.35","0","0.00","5","7.35","0","0.00","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","33","1","3.03","0","0.00","1","3.03","0","0.00","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","660","9","1.36","2","0.30","3","0.45","2","0.30","2","0.30"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","706","10","1.42","2","0.28","5","0.71","1","0.14","2","0.28"
"10976  :  โรงพยาบาลหนองบัวระเหว","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","114","4","3.51","0","0.00","3","2.63","0","0.00","1","0.88"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","826","18","2.18","9","1.09","1","0.12","3","0.36","5","0.61"
"10979  :  โรงพยาบาลบ้านแท่น","147","3","2.04","1","0.68","1","0.68","1","0.68","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","43","1","2.33","0","0.00","0","0.00","0","0.00","1","2.33"
"10981  :  โรงพยาบาลคอนสาร","188","4","2.13","1","0.53","2","1.06","1","0.53","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","146","1","0.68","1","0.68","0","0.00","0","0.00","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","188","6","3.19","1","0.53","2","1.06","3","1.60","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","60","2","3.33","0","0.00","1","1.67","0","0.00","1","1.67"
"10986  :  โรงพยาบาลปทุมราชวงศา","121","5","4.13","2","1.65","2","1.65","1","0.83","0","0.00"
"10987  :  โรงพยาบาลพนา","145","3","2.07","2","1.38","1","0.69","0","0.00","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","348","7","2.01","2","0.57","5","1.44","0","0.00","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","77","2","2.60","1","1.30","0","0.00","1","1.30","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","355","10","2.82","0","0.00","6","1.69","1","0.28","3","0.85"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11047  :  โรงพยาบาลปากคาด","124","1","0.81","0","0.00","0","0.00","0","0.00","1","0.81"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","302","4","1.32","3","0.99","0","0.00","0","0.00","1","0.33"
"11050  :  โรงพยาบาลบุ่งคล้า","58","2","3.45","0","0.00","1","1.72","1","1.72","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","28","2","7.14","0","0.00","0","0.00","0","0.00","2","7.14"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","58","1","1.72","0","0.00","0","0.00","0","0.00","1","1.72"
