"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0.00","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","426","97","22.77","642","208","32.40"
"10896  :  โรงพยาบาลกระสัง","309","44","14.24","557","166","29.80"
"10897  :  โรงพยาบาลนางรอง","1,039","22","2.12","2,267","6","0.26"
"10898  :  โรงพยาบาลหนองกี่","430","104","24.19","760","326","42.89"
"10899  :  โรงพยาบาลละหานทราย","378","17","4.50","911","388","42.59"
"10900  :  โรงพยาบาลประโคนชัย","894","214","23.94","1,494","750","50.20"
"10901  :  โรงพยาบาลบ้านกรวด","498","101","20.28","1,198","424","35.39"
"10902  :  โรงพยาบาลพุทไธสง","740","178","24.05","1,204","12","1.00"
"10904  :  โรงพยาบาลลำปลายมาศ","2","0","0.00","5","2","40.00"
"10905  :  โรงพยาบาลสตึก","545","23","4.22","920","383","41.63"
"10906  :  โรงพยาบาลปะคำ","216","40","18.52","568","4","0.70"
"10907  :  โรงพยาบาลนาโพธิ์","374","23","6.15","629","411","65.34"
"10908  :  โรงพยาบาลหนองหงส์","223","18","8.07","444","3","0.68"
"10909  :  โรงพยาบาลพลับพลาชัย","257","54","21.01","501","362","72.26"
"10910  :  โรงพยาบาลห้วยราช","141","50","35.46","342","124","36.26"
"10911  :  โรงพยาบาลโนนสุวรรณ","246","55","22.36","347","149","42.94"
"10912  :  โรงพยาบาลชำนิ","135","10","7.41","407","110","27.03"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","203","82","40.39","399","171","42.86"
"10914  :  โรงพยาบาลโนนดินแดง","356","2","0.56","733","309","42.16"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","104","8","7.69","182","40","21.98"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","212","57","26.89","603","206","34.16"
"23578  :  โรงพยาบาลแคนดง","314","105","33.44","638","203","31.82"
"28020  :  โรงพยาบาลบ้านด่าน","202","41","20.30","450","180","40.00"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0","0.00","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","0","0","0.00","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","0","0","0.00","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","0","0","0.00","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0.00","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0.00","0","0","0.00"
"10921  :  โรงพยาบาลสนม","0","0","0.00","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0.00","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","0","0","0.00","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","0","0","0.00","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0.00","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","0","0","0.00","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0.00","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0.00","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","411","76","18.49","779","195","25.03"
"10927  :  โรงพยาบาลยางชุมน้อย","268","47","17.54","618","259","41.91"
"10928  :  โรงพยาบาลกันทรารมย์","419","46","10.98","754","205","27.19"
"10929  :  โรงพยาบาลกันทรลักษ์","618","89","14.40","933","360","38.59"
"10930  :  โรงพยาบาลขุขันธ์","340","99","29.12","848","262","30.90"
"10931  :  โรงพยาบาลไพรบึง","259","56","21.62","1,063","474","44.59"
"10932  :  โรงพยาบาลปรางค์กู่","147","13","8.84","266","126","47.37"
"10933  :  โรงพยาบาลขุนหาญ","274","36","13.14","659","197","29.89"
"10934  :  โรงพยาบาลราษีไศล","312","119","38.14","610","189","30.98"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","290","60","20.69","638","134","21.00"
"10936  :  โรงพยาบาลบึงบูรพ์","195","60","30.77","604","265","43.87"
"10937  :  โรงพยาบาลห้วยทับทัน","171","57","33.33","346","116","33.53"
"10938  :  โรงพยาบาลโนนคูณ","121","16","13.22","124","68","54.84"
"10939  :  โรงพยาบาลศรีรัตนะ","160","4","2.50","329","93","28.27"
"10940  :  โรงพยาบาลวังหิน","70","11","15.71","222","115","51.80"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","71","4","5.63","124","44","35.48"
"10942  :  โรงพยาบาลภูสิงห์","214","38","17.76","337","44","13.06"
"10943  :  โรงพยาบาลเมืองจันทร์","51","6","11.76","153","75","49.02"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","232","52","22.41","380","125","32.89"
"28014  :  โรงพยาบาลพยุห์","113","11","9.73","261","42","16.09"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","66","14","21.21","118","39","33.05"
"28016  :  โรงพยาบาลศิลาลาด","205","59","28.78","414","157","37.92"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0.00","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0.00","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0.00","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0.00","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0.00","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0.00","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","0","0","0.00","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0.00","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","0","0","0.00","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0.00","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","0","0","0.00","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","1","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","641","83","12.95","1,015","349","34.38"
"10966  :  โรงพยาบาลป่าติ้ว","372","2","0.54","745","244","32.75"
"10967  :  โรงพยาบาลมหาชนะชัย","299","1","0.33","685","2","0.29"
"10968  :  โรงพยาบาลค้อวัง","240","34","14.17","393","198","50.38"
"10969  :  โรงพยาบาลไทยเจริญ","228","14","6.14","303","118","38.94"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","653","29","4.44","1,082","233","21.53"
"11921  :  โรงพยาบาลนายแพทย์หาญ","125","14","11.20","219","50","22.83"
"04007  :  โรงพยาบาลซับใหญ่","118","8","6.78","299","90","30.10"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","2","1","50.00"
"10970  :  โรงพยาบาลบ้านเขว้า","1,142","269","23.56","2,181","580","26.59"
"10971  :  โรงพยาบาลคอนสวรรค์","560","53","9.46","851","207","24.32"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","641","118","18.41","1,019","389","38.17"
"10973  :  โรงพยาบาลหนองบัวแดง","1,156","158","13.67","1,358","252","18.56"
"10974  :  โรงพยาบาลจัตุรัส","551","118","21.42","1,236","537","43.45"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","841","301","35.79","1,672","772","46.17"
"10976  :  โรงพยาบาลหนองบัวระเหว","134","6","4.48","359","6","1.67"
"10977  :  โรงพยาบาลเทพสถิต","439","2","0.46","994","254","25.55"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,203","108","8.98","1,799","702","39.02"
"10979  :  โรงพยาบาลบ้านแท่น","628","40","6.37","899","289","32.15"
"10980  :  โรงพยาบาลแก้งคร้อ","848","14","1.65","1,265","391","30.91"
"10981  :  โรงพยาบาลคอนสาร","445","111","24.94","659","354","53.72"
"10982  :  โรงพยาบาลภักดีชุมพล","237","36","15.19","409","139","33.99"
"10983  :  โรงพยาบาลเนินสง่า","149","9","6.04","360","125","34.72"
"10703  :  โรงพยาบาลอำนาจเจริญ","562","39","6.94","861","64","7.43"
"10985  :  โรงพยาบาลชานุมาน","305","29","9.51","529","141","26.65"
"10986  :  โรงพยาบาลปทุมราชวงศา","397","24","6.05","590","120","20.34"
"10987  :  โรงพยาบาลพนา","380","31","8.16","561","194","34.58"
"10988  :  โรงพยาบาลเสนางคนิคม","619","108","17.45","730","265","36.30"
"10989  :  โรงพยาบาลหัวตะพาน","209","67","32.06","334","129","38.62"
"10990  :  โรงพยาบาลลืออำนาจ","265","54","20.38","524","199","37.98"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","448","48","10.71","669","370","55.31"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","353","32","9.07","539","192","35.62"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","507","60","11.83","809","351","43.39"
"11050  :  โรงพยาบาลบุ่งคล้า","106","8","7.55","252","55","21.83"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00","0","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","0","0","0.00","0","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","0","0","0.00","0","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","0","0","0.00","0","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0.00","0","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","0","0","0.00","0","0","0.00"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0.00","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","335","70","20.90","381","142","37.27"
"11014  :  โรงพยาบาลหนองวัวซอ","357","6","1.68","502","200","39.84"
"11015  :  โรงพยาบาลกุมภวาปี","808","68","8.42","1,191","431","36.19"
"11016  :  โรงพยาบาลห้วยเกิ้ง","82","6","7.32","142","36","25.35"
"11017  :  โรงพยาบาลโนนสะอาด","444","25","5.63","614","359","58.47"
"11018  :  โรงพยาบาลหนองหาน","931","75","8.06","1,361","488","35.86"
"11019  :  โรงพยาบาลทุ่งฝน","583","47","8.06","907","479","52.81"
"11020  :  โรงพยาบาลไชยวาน","523","42","8.03","864","260","30.09"
"11021  :  โรงพยาบาลศรีธาตุ","240","2","0.83","361","159","44.04"
"11022  :  โรงพยาบาลวังสามหมอ","449","99","22.05","611","203","33.22"
"11023  :  โรงพยาบาลบ้านผือ","617","23","3.73","1,025","504","49.17"
"11024  :  โรงพยาบาลน้ำโสม","648","1","0.15","938","49","5.22"
"11025  :  โรงพยาบาลเพ็ญ","506","19","3.75","768","265","34.51"
"11026  :  โรงพยาบาลสร้างคอม","428","56","13.08","894","364","40.72"
"11027  :  โรงพยาบาลหนองแสง","340","1","0.29","450","177","39.33"
"11028  :  โรงพยาบาลนายูง","173","2","1.16","302","71","23.51"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","132","21","15.91","257","97","37.74"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","820","127","15.49","1,306","303","23.20"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","656","5","0.76","1,287","6","0.47"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","1","0","0.00","1","1","100.00"
"10705  :  โรงพยาบาลเลย","1,115","125","11.21","2,667","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","322","68","21.12","682","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","586","37","6.31","1,231","0","0.00"
"11032  :  โรงพยาบาลปากชม","230","3","1.30","526","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","81","17","20.99","174","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","263","0","0.00","508","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","305","19","6.23","565","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","894","30","3.36","1,614","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","575","88","15.30","1,248","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","348","37","10.63","557","0","0.00"
"11039  :  โรงพยาบาลผาขาว","500","35","7.00","959","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","590","184","31.19","1,140","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","420","22","5.24","684","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","46","1","2.17","77","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","927","1","0.11","1,512","18","1.19"
"11042  :  โรงพยาบาลโพนพิสัย","323","0","0.00","436","90","20.64"
"11044  :  โรงพยาบาลศรีเชียงใหม่","513","63","12.28","1,018","522","51.28"
"11045  :  โรงพยาบาลสังคม","164","17","10.37","409","199","48.66"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","784","0","0.00","1,487","297","19.97"
"14558  :  โรงพยาบาลพิสัยเวช","483","2","0.41","669","75","11.21"
"21356  :  โรงพยาบาลสระใคร","88","4","4.55","138","68","49.28"
"28778  :  โรงพยาบาลโพธิ์ตาก","63","6","9.52","119","45","37.82"
"28811  :  โรงพยาบาลเฝ้าไร่","133","2","1.50","166","48","28.92"
"28815  :  โรงพยาบาลรัตนวาปี","40","0","0.00","57","7","12.28"
"10707  :  โรงพยาบาลมหาสารคาม","3","0","0.00","3","0","0.00"
"11051  :  โรงพยาบาลแกดำ","358","4","1.12","551","258","46.82"
"11052  :  โรงพยาบาลโกสุมพิสัย","1,113","8","0.72","1,648","256","15.53"
"11053  :  โรงพยาบาลกันทรวิชัย","469","20","4.26","687","353","51.38"
"11054  :  โรงพยาบาลเชียงยืน","640","22","3.44","743","139","18.71"
"11055  :  โรงพยาบาลบรบือ","982","35","3.56","1,273","254","19.95"
"11056  :  โรงพยาบาลนาเชือก","293","30","10.24","492","161","32.72"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","573","91","15.88","1,122","481","42.87"
"11058  :  โรงพยาบาลวาปีปทุม","663","47","7.09","894","276","30.87"
"11059  :  โรงพยาบาลนาดูน","107","0","0.00","125","19","15.20"
"11060  :  โรงพยาบาลยางสีสุราช","289","40","13.84","486","121","24.90"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","481","48","9.98","777","86","11.07"
"24704  :  โรงพยาบาลกุดรัง","120","9","7.50","89","2","2.25"
"28843  :  โรงพยาบาลชื่นชม","20","0","0.00","12","3","25.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","14","1","7.14","11","7","63.64"
"11061  :  โรงพยาบาลเกษตรวิสัย","612","72","11.76","1,072","505","47.11"
"11062  :  โรงพยาบาลปทุมรัตต์","433","1","0.23","709","389","54.87"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","640","163","25.47","832","240","28.85"
"11064  :  โรงพยาบาลธวัชบุรี","249","27","10.84","418","121","28.95"
"11065  :  โรงพยาบาลพนมไพร","1","0","0.00","1","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","540","3","0.56","855","319","37.31"
"11067  :  โรงพยาบาลโพธิ์ชัย","307","26","8.47","296","83","28.04"
"11068  :  โรงพยาบาลหนองพอก","392","17","4.34","486","193","39.71"
"11069  :  โรงพยาบาลเสลภูมิ","685","52","7.59","932","378","40.56"
"11070  :  โรงพยาบาลสุวรรณภูมิ","704","154","21.88","1,529","389","25.44"
"11071  :  โรงพยาบาลเมืองสรวง","132","6","4.55","213","95","44.60"
"11072  :  โรงพยาบาลโพนทราย","239","34","14.23","464","184","39.66"
"11073  :  โรงพยาบาลอาจสามารถ","380","30","7.89","739","429","58.05"
"11074  :  โรงพยาบาลเมยวดี","223","32","14.35","283","97","34.28"
"11075  :  โรงพยาบาลศรีสมเด็จ","297","19","6.40","349","169","48.42"
"11076  :  โรงพยาบาลจังหาร","253","38","15.02","324","177","54.63"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","108","0","0.00","234","36","15.38"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","234","4","1.71","344","79","22.97"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","58","5","8.62","104","35","33.65"
"27989  :  โรงพยาบาลเชียงขวัญ","116","0","0.00","166","91","54.82"
"27990  :  โรงพยาบาลหนองฮี","118","18","15.25","275","92","33.45"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","0.00","0","0","0.00"
"11077  :  โรงพยาบาลนามน","0","0","0.00","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0.00","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","0","0","0.00","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","0","0","0.00","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","0","0","0.00","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0.00","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","0","0","0.00","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0.00","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","0.00","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0.00","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","0.00","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","0.00","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0.00","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","404","0","0.00","384","115","29.95"
"11090  :  โรงพยาบาลกุดบาก","169","0","0.00","221","118","53.39"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","281","1","0.36","459","81","17.65"
"11092  :  โรงพยาบาลพังโคน","672","4","0.60","972","330","33.95"
"11093  :  โรงพยาบาลวาริชภูมิ","465","16","3.44","782","180","23.02"
"11094  :  โรงพยาบาลนิคมน้ำอูน","159","3","1.89","280","136","48.57"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0.00","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","422","0","0.00","736","217","29.48"
"11097  :  โรงพยาบาลบ้านม่วง","366","35","9.56","617","117","18.96"
"11098  :  โรงพยาบาลอากาศอำนวย","585","20","3.42","922","589","63.88"
"11099  :  โรงพยาบาลส่องดาว","353","0","0.00","406","5","1.23"
"11100  :  โรงพยาบาลเต่างอย","74","3","4.05","149","52","34.90"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","293","26","8.87","469","263","56.08"
"11102  :  โรงพยาบาลเจริญศิลป์","369","0","0.00","441","232","52.61"
"11103  :  โรงพยาบาลโพนนาแก้ว","108","0","0.00","140","45","32.14"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,091","87","7.97","1,694","508","29.99"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","308","9","2.92","707","58","8.20"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","75","0","0.00","133","72","54.14"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","20","5","25.00","27","8","29.63"
"11104  :  โรงพยาบาลปลาปาก","344","38","11.05","440","117","26.59"
"11105  :  โรงพยาบาลท่าอุเทน","149","56","37.58","394","128","32.49"
"11106  :  โรงพยาบาลบ้านแพง","417","25","6.00","976","360","36.89"
"11107  :  โรงพยาบาลนาทม","123","16","13.01","167","40","23.95"
"11108  :  โรงพยาบาลเรณูนคร","420","47","11.19","844","297","35.19"
"11109  :  โรงพยาบาลนาแก","359","53","14.76","385","95","24.68"
"11110  :  โรงพยาบาลศรีสงคราม","342","23","6.73","544","165","30.33"
"11111  :  โรงพยาบาลนาหว้า","524","94","17.94","998","468","46.89"
"11112  :  โรงพยาบาลโพนสวรรค์","513","82","15.98","733","349","47.61"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","134","30","22.39","232","65","28.02"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","218","22","10.09","268","113","42.16"
"10712  :  โรงพยาบาลมุกดาหาร","0","0","0.00","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","0.00","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","0","0","0.00","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","0","0","0.00","0","0","0.00"
