"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"10836  :  โรงพยาบาลเขาสุกิม","210","8","3.81","4","1.90","2","0.95","1","0.48","1","0.48"
"10837  :  โรงพยาบาลสองพี่น้อง","175","6","3.43","3","1.71","3","1.71","0","0.00","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","13","3","23.08","3","23.08","0","0.00","0","0.00","0","0.00"
"10839  :  โรงพยาบาลมะขาม","88","3","3.41","0","0.00","0","0.00","1","1.14","2","2.27"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","43","3","6.98","2","4.65","1","2.33","0","0.00","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","96","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10696  :  โรงพยาบาลตราด","133","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","262","6","2.29","2","0.76","1","0.38","1","0.38","2","0.76"
"10846  :  โรงพยาบาลเขาสมิง","758","15","1.98","4","0.53","3","0.40","4","0.53","4","0.53"
"10847  :  โรงพยาบาลบ่อไร่","362","14","3.87","2","0.55","3","0.83","6","1.66","3","0.83"
"10848  :  โรงพยาบาลแหลมงอบ","61","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","51","1","1.96","1","1.96","0","0.00","0","0.00","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","116","4","3.45","2","1.72","0","0.00","1","0.86","1","0.86"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","92","2","2.17","1","1.09","1","1.09","0","0.00","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","18","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","32","1","3.13","0","0.00","0","0.00","0","0.00","1","3.13"
"10854  :  โรงพยาบาลพนมสารคาม","226","11","4.87","4","1.77","0","0.00","5","2.21","2","0.88"
"10855  :  โรงพยาบาลสนามชัยเขต","6","1","16.67","0","0.00","0","0.00","0","0.00","1","16.67"
"10856  :  โรงพยาบาลแปลงยาว","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","99","3","3.03","0","0.00","1","1.01","0","0.00","2","2.02"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","248","3","1.21","1","0.40","2","0.81","0","0.00","0","0.00"
"10858  :  โรงพยาบาลนาดี","727","26","3.58","5","0.69","10","1.38","9","1.24","2","0.28"
"10859  :  โรงพยาบาลบ้านสร้าง","620","5","0.81","0","0.00","1","0.16","1","0.16","3","0.48"
"10860  :  โรงพยาบาลประจันตคาม","323","8","2.48","2","0.62","1","0.31","1","0.31","4","1.24"
"10861  :  โรงพยาบาลศรีมหาโพธิ","370","11","2.97","6","1.62","2","0.54","2","0.54","1","0.27"
"10862  :  โรงพยาบาลศรีมโหสถ","160","3","1.88","0","0.00","3","1.88","0","0.00","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","132","10","7.58","3","2.27","2","1.52","3","2.27","2","1.52"
"10698  :  โรงพยาบาลนครนายก","459","17","3.70","3","0.65","2","0.44","2","0.44","10","2.18"
"10863  :  โรงพยาบาลปากพลี","68","2","2.94","0","0.00","0","0.00","2","2.94","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","85","2","2.35","1","1.18","0","0.00","0","0.00","1","1.18"
"10865  :  โรงพยาบาลองครักษ์","197","8","4.06","2","1.02","0","0.00","3","1.52","3","1.52"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","118","6","5.08","3","2.54","1","0.85","2","1.69","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","177","4","2.26","0","0.00","0","0.00","3","1.69","1","0.56"
"10869  :  โรงพยาบาลวัฒนานคร","38","1","2.63","1","2.63","0","0.00","0","0.00","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","336","7","2.08","2","0.60","2","0.60","3","0.89","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","147","4","2.72","1","0.68","2","1.36","0","0.00","1","0.68"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","677","11","1.62","3","0.44","3","0.44","2","0.30","3","0.44"
"10872  :  โรงพยาบาลเสิงสาง","529","12","2.27","5","0.95","5","0.95","1","0.19","1","0.19"
"10873  :  โรงพยาบาลคง","246","9","3.66","7","2.85","0","0.00","1","0.41","1","0.41"
"10874  :  โรงพยาบาลบ้านเหลื่อม","237","7","2.95","2","0.84","3","1.27","1","0.42","1","0.42"
"10875  :  โรงพยาบาลจักราช","27","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","396","7","1.77","2","0.51","1","0.25","1","0.25","3","0.76"
"10877  :  โรงพยาบาลด่านขุนทด","228","8","3.51","3","1.32","3","1.32","2","0.88","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","190","4","2.11","1","0.53","0","0.00","2","1.05","1","0.53"
"10879  :  โรงพยาบาลโนนสูง","108","6","5.56","2","1.85","0","0.00","1","0.93","3","2.78"
"10880  :  โรงพยาบาลขามสะแกแสง","81","1","1.23","1","1.23","0","0.00","0","0.00","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","30","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10882  :  โรงพยาบาลประทาย","506","7","1.38","2","0.40","2","0.40","0","0.00","3","0.59"
"10883  :  โรงพยาบาลปักธงชัย","367","10","2.72","0","0.00","2","0.54","3","0.82","5","1.36"
"10884  :  โรงพยาบาลพิมาย","643","14","2.18","4","0.62","3","0.47","3","0.47","4","0.62"
"10885  :  โรงพยาบาลห้วยแถลง","67","2","2.99","1","1.49","0","0.00","0","0.00","1","1.49"
"10886  :  โรงพยาบาลชุมพวง","817","11","1.35","2","0.24","4","0.49","3","0.37","2","0.24"
"10887  :  โรงพยาบาลสูงเนิน","133","6","4.51","2","1.50","1","0.75","2","1.50","1","0.75"
"10888  :  โรงพยาบาลขามทะเลสอ","26","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","351","5","1.42","2","0.57","1","0.28","2","0.57","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","86","1","1.16","0","0.00","0","0.00","1","1.16","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","26","1","3.85","0","0.00","0","0.00","0","0.00","1","3.85"
"10892  :  โรงพยาบาลแก้งสนามนาง","5","1","20.00","1","20.00","0","0.00","0","0.00","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","179","8","4.47","2","1.12","3","1.68","1","0.56","2","1.12"
"10894  :  โรงพยาบาลวังน้ำเขียว","29","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","576","22","3.82","4","0.69","4","0.69","10","1.74","4","0.69"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","349","2","0.57","0","0.00","0","0.00","1","0.29","1","0.29"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","363","9","2.48","0","0.00","4","1.10","5","1.38","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","149","5","3.36","2","1.34","2","1.34","0","0.00","1","0.67"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","17","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","110","4","3.64","0","0.00","3","2.73","1","0.91","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","188","1","0.53","0","0.00","0","0.00","1","0.53","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","229","1","0.44","0","0.00","1","0.44","0","0.00","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","193","4","2.07","0","0.00","0","0.00","2","1.04","2","1.04"
"27839  :  โรงพยาบาลบัวลาย","50","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27840  :  โรงพยาบาลสีดา","72","1","1.39","0","0.00","0","0.00","1","1.39","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","33","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","134","9","6.72","3","2.24","3","2.24","1","0.75","2","1.49"
"10896  :  โรงพยาบาลกระสัง","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10897  :  โรงพยาบาลนางรอง","118","1","0.85","0","0.00","0","0.00","1","0.85","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","41","1","2.44","0","0.00","0","0.00","0","0.00","1","2.44"
"10901  :  โรงพยาบาลบ้านกรวด","159","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","220","5","2.27","3","1.36","0","0.00","2","0.91","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","30","2","6.67","0","0.00","1","3.33","1","3.33","0","0.00"
"10906  :  โรงพยาบาลปะคำ","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","211","2","0.95","0","0.00","1","0.47","1","0.47","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","120","3","2.50","0","0.00","0","0.00","1","0.83","2","1.67"
"10911  :  โรงพยาบาลโนนสุวรรณ","23","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10912  :  โรงพยาบาลชำนิ","128","4","3.13","1","0.78","0","0.00","2","1.56","1","0.78"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3","1","33.33","0","0.00","0","0.00","0","0.00","1","33.33"
"10914  :  โรงพยาบาลโนนดินแดง","10","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23578  :  โรงพยาบาลแคนดง","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","185","10","5.41","3","1.62","0","0.00","6","3.24","1","0.54"
"10668  :  โรงพยาบาลสุรินทร์","25","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","216","4","1.85","0","0.00","2","0.93","2","0.93","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","73","1","1.37","0","0.00","0","0.00","0","0.00","1","1.37"
"10917  :  โรงพยาบาลจอมพระ","160","7","4.38","1","0.63","4","2.50","1","0.63","1","0.63"
"10918  :  โรงพยาบาลปราสาท","193","4","2.07","1","0.52","0","0.00","0","0.00","3","1.55"
"10919  :  โรงพยาบาลกาบเชิง","224","3","1.34","0","0.00","1","0.45","0","0.00","2","0.89"
"10920  :  โรงพยาบาลรัตนบุรี","47","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10921  :  โรงพยาบาลสนม","216","5","2.31","0","0.00","1","0.46","1","0.46","3","1.39"
"10922  :  โรงพยาบาลศีขรภูมิ","168","5","2.98","1","0.60","1","0.60","2","1.19","1","0.60"
"10923  :  โรงพยาบาลสังขะ","61","1","1.64","0","0.00","0","0.00","1","1.64","0","0.00"
"10924  :  โรงพยาบาลลำดวน","45","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","162","3","1.85","0","0.00","1","0.62","0","0.00","2","1.23"
"10926  :  โรงพยาบาลบัวเชด","68","2","2.94","2","2.94","0","0.00","0","0.00","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","10","1","10.00","0","0.00","0","0.00","1","10.00","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","39","1","2.56","0","0.00","1","2.56","0","0.00","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","121","3","2.48","0","0.00","2","1.65","1","0.83","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","36","2","5.56","0","0.00","1","2.78","0","0.00","1","2.78"
"10700  :  โรงพยาบาลศรีสะเกษ","54","8","14.81","2","3.70","0","0.00","4","7.41","2","3.70"
"10927  :  โรงพยาบาลยางชุมน้อย","57","2","3.51","0","0.00","0","0.00","2","3.51","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","97","8","8.25","5","5.15","2","2.06","0","0.00","1","1.03"
"10929  :  โรงพยาบาลกันทรลักษ์","87","3","3.45","1","1.15","1","1.15","1","1.15","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","42","1","2.38","1","2.38","0","0.00","0","0.00","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","40","3","7.50","2","5.00","0","0.00","1","2.50","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","66","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","615","9","1.46","1","0.16","3","0.49","0","0.00","5","0.81"
"10934  :  โรงพยาบาลราษีไศล","234","16","6.84","3","1.28","3","1.28","4","1.71","6","2.56"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","382","13","3.40","4","1.05","3","0.79","2","0.52","4","1.05"
"10936  :  โรงพยาบาลบึงบูรพ์","349","17","4.87","6","1.72","4","1.15","5","1.43","2","0.57"
"10937  :  โรงพยาบาลห้วยทับทัน","55","4","7.27","1","1.82","2","3.64","0","0.00","1","1.82"
"10938  :  โรงพยาบาลโนนคูณ","133","5","3.76","1","0.75","3","2.26","0","0.00","1","0.75"
"10939  :  โรงพยาบาลศรีรัตนะ","118","5","4.24","1","0.85","1","0.85","0","0.00","3","2.54"
"10940  :  โรงพยาบาลวังหิน","98","1","1.02","1","1.02","0","0.00","0","0.00","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","104","3","2.88","0","0.00","1","0.96","1","0.96","1","0.96"
"10942  :  โรงพยาบาลภูสิงห์","121","6","4.96","2","1.65","3","2.48","0","0.00","1","0.83"
"10943  :  โรงพยาบาลเมืองจันทร์","71","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","570","10","1.75","3","0.53","2","0.35","4","0.70","1","0.18"
"28014  :  โรงพยาบาลพยุห์","16","1","6.25","0","0.00","0","0.00","0","0.00","1","6.25"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","21","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","10","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","20","1","5.00","0","0.00","0","0.00","1","5.00","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","83","2","2.41","0","0.00","0","0.00","0","0.00","2","2.41"
"10948  :  โรงพยาบาลนาจะหลวย","28","1","3.57","0","0.00","1","3.57","0","0.00","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","96","1","1.04","0","0.00","1","1.04","0","0.00","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","356","2","0.56","0","0.00","0","0.00","1","0.28","1","0.28"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","235","8","3.40","1","0.43","1","0.43","4","1.70","2","0.85"
"10953  :  โรงพยาบาลม่วงสามสิบ","534","13","2.43","4","0.75","5","0.94","1","0.19","3","0.56"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","69","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","52","1","1.92","0","0.00","0","0.00","1","1.92","0","0.00"
"10959  :  โรงพยาบาลสำโรง","173","10","5.78","3","1.73","2","1.16","0","0.00","5","2.89"
"10960  :  โรงพยาบาลดอนมดแดง","55","2","3.64","0","0.00","2","3.64","0","0.00","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","101","3","2.97","0","0.00","0","0.00","3","2.97","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","208","11","5.29","1","0.48","8","3.85","1","0.48","1","0.48"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","130","7","5.38","2","1.54","2","1.54","1","0.77","2","1.54"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24032  :  โรงพยาบาลนาตาล","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","236","3","1.27","1","0.42","1","0.42","0","0.00","1","0.42"
"10966  :  โรงพยาบาลป่าติ้ว","292","6","2.05","1","0.34","3","1.03","1","0.34","1","0.34"
"10967  :  โรงพยาบาลมหาชนะชัย","17","1","5.88","0","0.00","0","0.00","1","5.88","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","125","1","0.80","0","0.00","1","0.80","0","0.00","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","64","5","7.81","1","1.56","2","3.13","1","1.56","1","1.56"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","122","8","6.56","1","0.82","1","0.82","4","3.28","2","1.64"
"11921  :  โรงพยาบาลนายแพทย์หาญ","7","1","14.29","0","0.00","0","0.00","1","14.29","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","85","4","4.71","0","0.00","1","1.18","2","2.35","1","1.18"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","231","1","0.43","0","0.00","0","0.00","1","0.43","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","356","7","1.97","3","0.84","1","0.28","1","0.28","2","0.56"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","300","7","2.33","0","0.00","5","1.67","1","0.33","1","0.33"
"10973  :  โรงพยาบาลหนองบัวแดง","131","18","13.74","7","5.34","9","6.87","1","0.76","1","0.76"
"10974  :  โรงพยาบาลจัตุรัส","488","6","1.23","3","0.61","2","0.41","0","0.00","1","0.20"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","768","18","2.34","4","0.52","6","0.78","8","1.04","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","43","2","4.65","0","0.00","0","0.00","1","2.33","1","2.33"
"10977  :  โรงพยาบาลเทพสถิต","158","6","3.80","0","0.00","3","1.90","1","0.63","2","1.27"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,013","27","2.67","11","1.09","9","0.89","3","0.30","4","0.39"
"10979  :  โรงพยาบาลบ้านแท่น","83","3","3.61","1","1.20","1","1.20","1","1.20","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","164","3","1.83","1","0.61","2","1.22","0","0.00","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","119","2","1.68","1","0.84","1","0.84","0","0.00","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","292","4","1.37","1","0.34","1","0.34","2","0.68","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","405","8","1.98","2","0.49","3","0.74","2","0.49","1","0.25"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","33","1","3.03","1","3.03","0","0.00","0","0.00","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","111","5","4.50","0","0.00","3","2.70","0","0.00","2","1.80"
"10987  :  โรงพยาบาลพนา","84","3","3.57","0","0.00","1","1.19","2","2.38","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","107","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","21","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","102","3","2.94","0","0.00","0","0.00","1","0.98","2","1.96"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","371","16","4.31","3","0.81","12","3.23","1","0.27","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11047  :  โรงพยาบาลปากคาด","424","7","1.65","0","0.00","5","1.18","0","0.00","2","0.47"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","405","10","2.47","1","0.25","3","0.74","6","1.48","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","82","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","60","2","3.33","1","1.67","1","1.67","0","0.00","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","93","1","1.08","1","1.08","0","0.00","0","0.00","0","0.00"
