"โรงพยาบาล","โรคเบาหวาน","โรคความดันโลหิตสูง"
"จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ","จำนวนผู้ป่วย","ควบคุมได้ดี","ร้อยละ"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0.00","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","426","66","15.49","642","179","27.88"
"10896  :  โรงพยาบาลกระสัง","307","138","44.95","556","220","39.57"
"10897  :  โรงพยาบาลนางรอง","1,039","276","26.56","2,267","365","16.10"
"10898  :  โรงพยาบาลหนองกี่","430","95","22.09","760","366","48.16"
"10899  :  โรงพยาบาลละหานทราย","377","80","21.22","906","460","50.77"
"10900  :  โรงพยาบาลประโคนชัย","895","277","30.95","1,495","766","51.24"
"10901  :  โรงพยาบาลบ้านกรวด","495","94","18.99","1,194","439","36.77"
"10902  :  โรงพยาบาลพุทไธสง","740","296","40.00","1,204","686","56.98"
"10904  :  โรงพยาบาลลำปลายมาศ","2","0","0.00","5","3","60.00"
"10905  :  โรงพยาบาลสตึก","545","60","11.01","920","565","61.41"
"10906  :  โรงพยาบาลปะคำ","216","95","43.98","568","280","49.30"
"10907  :  โรงพยาบาลนาโพธิ์","374","2","0.53","629","452","71.86"
"10908  :  โรงพยาบาลหนองหงส์","223","20","8.97","443","190","42.89"
"10909  :  โรงพยาบาลพลับพลาชัย","257","65","25.29","501","354","70.66"
"10910  :  โรงพยาบาลห้วยราช","141","38","26.95","342","141","41.23"
"10911  :  โรงพยาบาลโนนสุวรรณ","246","91","36.99","347","130","37.46"
"10912  :  โรงพยาบาลชำนิ","135","50","37.04","407","146","35.87"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","203","62","30.54","399","235","58.90"
"10914  :  โรงพยาบาลโนนดินแดง","356","10","2.81","733","139","18.96"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","104","13","12.50","182","64","35.16"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","212","1","0.47","603","281","46.60"
"23578  :  โรงพยาบาลแคนดง","314","4","1.27","638","253","39.66"
"28020  :  โรงพยาบาลบ้านด่าน","202","124","61.39","448","254","56.70"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","333","64","19.22","679","297","43.74"
"10916  :  โรงพยาบาลท่าตูม","791","246","31.10","1,662","610","36.70"
"10917  :  โรงพยาบาลจอมพระ","384","58","15.10","861","288","33.45"
"10918  :  โรงพยาบาลปราสาท","542","156","28.78","1,058","356","33.65"
"10919  :  โรงพยาบาลกาบเชิง","221","47","21.27","432","160","37.04"
"10920  :  โรงพยาบาลรัตนบุรี","552","196","35.51","1,137","486","42.74"
"10921  :  โรงพยาบาลสนม","299","84","28.09","626","240","38.34"
"10922  :  โรงพยาบาลศีขรภูมิ","458","107","23.36","929","198","21.31"
"10923  :  โรงพยาบาลสังขะ","401","102","25.44","758","286","37.73"
"10924  :  โรงพยาบาลลำดวน","387","62","16.02","955","461","48.27"
"10925  :  โรงพยาบาลสำโรงทาบ","222","31","13.96","598","301","50.33"
"10926  :  โรงพยาบาลบัวเชด","265","63","23.77","676","243","35.95"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","32","5","15.63","66","20","30.30"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","89","2","2.25","228","77","33.77"
"27842  :  โรงพยาบาลเขวาสินรินทร์","141","61","43.26","242","134","55.37"
"27843  :  โรงพยาบาลศรีณรงค์","102","2","1.96","251","54","21.51"
"27844  :  โรงพยาบาลโนนนารายณ์","81","2","2.47","184","91","49.46"
"10700  :  โรงพยาบาลศรีสะเกษ","243","53","21.81","483","120","24.84"
"10927  :  โรงพยาบาลยางชุมน้อย","273","34","12.45","623","352","56.50"
"10928  :  โรงพยาบาลกันทรารมย์","431","105","24.36","861","340","39.49"
"10929  :  โรงพยาบาลกันทรลักษ์","598","137","22.91","1,019","535","52.50"
"10930  :  โรงพยาบาลขุขันธ์","327","110","33.64","856","393","45.91"
"10931  :  โรงพยาบาลไพรบึง","242","90","37.19","987","499","50.56"
"10932  :  โรงพยาบาลปรางค์กู่","188","43","22.87","316","111","35.13"
"10933  :  โรงพยาบาลขุนหาญ","279","77","27.60","666","358","53.75"
"10934  :  โรงพยาบาลราษีไศล","304","134","44.08","617","279","45.22"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","330","83","25.15","758","293","38.65"
"10936  :  โรงพยาบาลบึงบูรพ์","204","90","44.12","624","338","54.17"
"10937  :  โรงพยาบาลห้วยทับทัน","171","57","33.33","356","118","33.15"
"10938  :  โรงพยาบาลโนนคูณ","127","22","17.32","126","63","50.00"
"10939  :  โรงพยาบาลศรีรัตนะ","149","58","38.93","317","160","50.47"
"10940  :  โรงพยาบาลวังหิน","75","30","40.00","222","131","59.01"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","70","7","10.00","119","54","45.38"
"10942  :  โรงพยาบาลภูสิงห์","231","123","53.25","363","146","40.22"
"10943  :  โรงพยาบาลเมืองจันทร์","53","19","35.85","151","69","45.70"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","222","38","17.12","376","117","31.12"
"28014  :  โรงพยาบาลพยุห์","76","15","19.74","184","58","31.52"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","70","16","22.86","132","39","29.55"
"28016  :  โรงพยาบาลศิลาลาด","211","56","26.54","386","154","39.90"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0.00","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0.00","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0.00","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0.00","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0.00","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0.00","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0.00","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","0","0","0.00","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0.00","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","0","0","0.00","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0.00","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","0","0","0.00","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","1","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","659","173","26.25","1,053","606","57.55"
"10966  :  โรงพยาบาลป่าติ้ว","378","71","18.78","798","266","33.33"
"10967  :  โรงพยาบาลมหาชนะชัย","322","25","7.76","703","274","38.98"
"10968  :  โรงพยาบาลค้อวัง","246","2","0.81","402","283","70.40"
"10969  :  โรงพยาบาลไทยเจริญ","230","28","12.17","307","164","53.42"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","678","50","7.37","1,135","333","29.34"
"11921  :  โรงพยาบาลนายแพทย์หาญ","138","19","13.77","228","45","19.74"
"04007  :  โรงพยาบาลซับใหญ่","130","24","18.46","308","118","38.31"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","3","1","33.33"
"10970  :  โรงพยาบาลบ้านเขว้า","1,148","259","22.56","2,225","264","11.87"
"10971  :  โรงพยาบาลคอนสวรรค์","579","87","15.03","863","278","32.21"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","657","66","10.05","1,042","433","41.55"
"10973  :  โรงพยาบาลหนองบัวแดง","1,167","164","14.05","1,299","236","18.17"
"10974  :  โรงพยาบาลจัตุรัส","556","234","42.09","1,247","576","46.19"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","844","141","16.71","1,741","972","55.83"
"10976  :  โรงพยาบาลหนองบัวระเหว","139","2","1.44","373","33","8.85"
"10977  :  โรงพยาบาลเทพสถิต","453","74","16.34","1,036","306","29.54"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,233","18","1.46","1,864","622","33.37"
"10979  :  โรงพยาบาลบ้านแท่น","637","96","15.07","901","317","35.18"
"10980  :  โรงพยาบาลแก้งคร้อ","861","65","7.55","1,328","429","32.30"
"10981  :  โรงพยาบาลคอนสาร","445","92","20.67","651","376","57.76"
"10982  :  โรงพยาบาลภักดีชุมพล","245","53","21.63","418","198","47.37"
"10983  :  โรงพยาบาลเนินสง่า","153","15","9.80","371","184","49.60"
"10703  :  โรงพยาบาลอำนาจเจริญ","708","81","11.44","932","109","11.70"
"10985  :  โรงพยาบาลชานุมาน","248","61","24.60","450","182","40.44"
"10986  :  โรงพยาบาลปทุมราชวงศา","378","136","35.98","591","155","26.23"
"10987  :  โรงพยาบาลพนา","363","136","37.47","499","254","50.90"
"10988  :  โรงพยาบาลเสนางคนิคม","591","74","12.52","776","429","55.28"
"10989  :  โรงพยาบาลหัวตะพาน","194","88","45.36","315","121","38.41"
"10990  :  โรงพยาบาลลืออำนาจ","254","60","23.62","557","245","43.99"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","465","59","12.69","686","355","51.75"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","344","17","4.94","628","260","41.40"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","499","32","6.41","841","482","57.31"
"11050  :  โรงพยาบาลบุ่งคล้า","99","24","24.24","248","135","54.44"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","104","12","11.54","191","18","9.42"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","1","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","2","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","405","4","0.99","677","329","48.60"
"11000  :  โรงพยาบาลน้ำพอง","519","119","22.93","721","406","56.31"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","187","30","16.04","308","123","39.94"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","3","0","0.00","2","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","636","62","9.75","944","205","21.72"
"11010  :  โรงพยาบาลชนบท","29","3","10.34","41","7","17.07"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","42","2","4.76","60","8","13.33"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","3","0","0.00","2","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","7","0","0.00","9","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","194","16","8.25","201","65","32.34"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","397","9","2.27","451","161","35.70"
"11014  :  โรงพยาบาลหนองวัวซอ","335","21","6.27","531","412","77.59"
"11015  :  โรงพยาบาลกุมภวาปี","820","111","13.54","1,284","373","29.05"
"11016  :  โรงพยาบาลห้วยเกิ้ง","81","14","17.28","154","50","32.47"
"11017  :  โรงพยาบาลโนนสะอาด","443","26","5.87","628","334","53.18"
"11018  :  โรงพยาบาลหนองหาน","750","164","21.87","1,142","705","61.73"
"11019  :  โรงพยาบาลทุ่งฝน","564","74","13.12","894","562","62.86"
"11020  :  โรงพยาบาลไชยวาน","512","95","18.55","843","437","51.84"
"11021  :  โรงพยาบาลศรีธาตุ","268","2","0.75","361","194","53.74"
"11022  :  โรงพยาบาลวังสามหมอ","434","6","1.38","602","243","40.37"
"11023  :  โรงพยาบาลบ้านผือ","692","85","12.28","1,237","560","45.27"
"11024  :  โรงพยาบาลน้ำโสม","695","28","4.03","1,084","615","56.73"
"11025  :  โรงพยาบาลเพ็ญ","542","39","7.20","782","505","64.58"
"11026  :  โรงพยาบาลสร้างคอม","411","38","9.25","868","439","50.58"
"11027  :  โรงพยาบาลหนองแสง","360","34","9.44","490","208","42.45"
"11028  :  โรงพยาบาลนายูง","185","5","2.70","334","106","31.74"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","199","20","10.05","328","162","49.39"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","832","176","21.15","1,319","153","11.60"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","861","259","30.08","1,745","479","27.45"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","94","11","11.70","209","56","26.79"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","1,128","127","11.26","2,714","1","0.04"
"11030  :  โรงพยาบาลนาด้วง","335","52","15.52","685","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","620","40","6.45","1,283","0","0.00"
"11032  :  โรงพยาบาลปากชม","231","1","0.43","554","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","82","10","12.20","182","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","265","1","0.38","527","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","303","48","15.84","552","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","889","37","4.16","1,636","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","595","10","1.68","1,268","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","357","23","6.44","599","0","0.00"
"11039  :  โรงพยาบาลผาขาว","509","12","2.36","1,022","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","576","141","24.48","1,116","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","433","18","4.16","744","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","44","0","0.00","78","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","1,259","146","11.60","1,900","551","29.00"
"11042  :  โรงพยาบาลโพนพิสัย","416","8","1.92","506","224","44.27"
"11044  :  โรงพยาบาลศรีเชียงใหม่","602","46","7.64","1,190","477","40.08"
"11045  :  โรงพยาบาลสังคม","193","12","6.22","484","324","66.94"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","880","93","10.57","1,736","466","26.84"
"14558  :  โรงพยาบาลพิสัยเวช","579","9","1.55","821","121","14.74"
"21356  :  โรงพยาบาลสระใคร","103","1","0.97","163","53","32.52"
"28778  :  โรงพยาบาลโพธิ์ตาก","68","23","33.82","147","56","38.10"
"28811  :  โรงพยาบาลเฝ้าไร่","217","2","0.92","206","129","62.62"
"28815  :  โรงพยาบาลรัตนวาปี","61","2","3.28","91","33","36.26"
"10707  :  โรงพยาบาลมหาสารคาม","3","1","33.33","3","0","0.00"
"11051  :  โรงพยาบาลแกดำ","358","71","19.83","551","256","46.46"
"11052  :  โรงพยาบาลโกสุมพิสัย","1,114","38","3.41","1,648","227","13.77"
"11053  :  โรงพยาบาลกันทรวิชัย","469","109","23.24","687","332","48.33"
"11054  :  โรงพยาบาลเชียงยืน","641","29","4.52","743","273","36.74"
"11055  :  โรงพยาบาลบรบือ","982","166","16.90","1,273","381","29.93"
"11056  :  โรงพยาบาลนาเชือก","293","22","7.51","492","140","28.46"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","573","108","18.85","1,122","653","58.20"
"11058  :  โรงพยาบาลวาปีปทุม","663","137","20.66","894","522","58.39"
"11059  :  โรงพยาบาลนาดูน","107","10","9.35","125","34","27.20"
"11060  :  โรงพยาบาลยางสีสุราช","289","28","9.69","486","157","32.30"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","481","46","9.56","777","200","25.74"
"24704  :  โรงพยาบาลกุดรัง","120","26","21.67","89","2","2.25"
"28843  :  โรงพยาบาลชื่นชม","21","1","4.76","12","5","41.67"
"10708  :  โรงพยาบาลร้อยเอ็ด","12","4","33.33","18","13","72.22"
"11061  :  โรงพยาบาลเกษตรวิสัย","703","175","24.89","1,347","679","50.41"
"11062  :  โรงพยาบาลปทุมรัตต์","513","28","5.46","905","367","40.55"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","837","140","16.73","1,133","279","24.62"
"11064  :  โรงพยาบาลธวัชบุรี","356","42","11.80","541","215","39.74"
"11065  :  โรงพยาบาลพนมไพร","1","0","0.00","1","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","635","103","16.22","1,044","344","32.95"
"11067  :  โรงพยาบาลโพธิ์ชัย","356","32","8.99","417","181","43.41"
"11068  :  โรงพยาบาลหนองพอก","466","47","10.09","620","245","39.52"
"11069  :  โรงพยาบาลเสลภูมิ","764","119","15.58","1,172","414","35.32"
"11070  :  โรงพยาบาลสุวรรณภูมิ","825","215","26.06","1,803","507","28.12"
"11071  :  โรงพยาบาลเมืองสรวง","166","40","24.10","268","147","54.85"
"11072  :  โรงพยาบาลโพนทราย","297","20","6.73","579","327","56.48"
"11073  :  โรงพยาบาลอาจสามารถ","442","118","26.70","837","396","47.31"
"11074  :  โรงพยาบาลเมยวดี","276","3","1.09","433","179","41.34"
"11075  :  โรงพยาบาลศรีสมเด็จ","363","22","6.06","436","195","44.72"
"11076  :  โรงพยาบาลจังหาร","308","41","13.31","428","184","42.99"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","147","10","6.80","261","49","18.77"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","288","38","13.19","424","131","30.90"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","76","10","13.16","147","50","34.01"
"27989  :  โรงพยาบาลเชียงขวัญ","134","20","14.93","185","87","47.03"
"27990  :  โรงพยาบาลหนองฮี","228","57","25.00","331","128","38.67"
"10709  :  โรงพยาบาลกาฬสินธุ์","324","38","11.73","549","142","25.87"
"11077  :  โรงพยาบาลนามน","459","11","2.40","497","164","33.00"
"11078  :  โรงพยาบาลกมลาไสย","641","134","20.90","1,047","463","44.22"
"11079  :  โรงพยาบาลร่องคำ","390","23","5.90","549","244","44.44"
"11080  :  โรงพยาบาลเขาวง","692","54","7.80","991","449","45.31"
"11081  :  โรงพยาบาลยางตลาด","789","138","17.49","1,068","504","47.19"
"11082  :  โรงพยาบาลห้วยเม็ก","513","25","4.87","773","457","59.12"
"11083  :  โรงพยาบาลสหัสขันธ์","299","87","29.10","501","284","56.69"
"11084  :  โรงพยาบาลคำม่วง","425","45","10.59","646","278","43.03"
"11085  :  โรงพยาบาลท่าคันโท","532","79","14.85","736","350","47.55"
"11086  :  โรงพยาบาลหนองกุงศรี","370","8","2.16","333","128","38.44"
"11087  :  โรงพยาบาลสมเด็จ","560","79","14.11","940","387","41.17"
"11088  :  โรงพยาบาลห้วยผึ้ง","467","4","0.86","643","302","46.97"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","700","100","14.29","1,134","376","33.16"
"11965  :  โรงพยาบาลธีรวัฒน์","2","0","0.00","4","0","0.00"
"28017  :  โรงพยาบาลนาคู","287","5","1.74","376","146","38.83"
"28789  :  โรงพยาบาลฆ้องชัย","239","83","34.73","357","156","43.70"
"28790  :  โรงพยาบาลดอนจาน","283","10","3.53","278","104","37.41"
"28791  :  โรงพยาบาลสามชัย","172","2","1.16","195","62","31.79"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","492","1","0.20","485","225","46.39"
"11090  :  โรงพยาบาลกุดบาก","222","2","0.90","297","174","58.59"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","321","9","2.80","540","230","42.59"
"11092  :  โรงพยาบาลพังโคน","758","244","32.19","1,177","576","48.94"
"11093  :  โรงพยาบาลวาริชภูมิ","528","65","12.31","949","545","57.43"
"11094  :  โรงพยาบาลนิคมน้ำอูน","188","36","19.15","321","161","50.16"
"11095  :  โรงพยาบาลวานรนิวาส","195","8","4.10","371","74","19.95"
"11096  :  โรงพยาบาลคำตากล้า","530","2","0.38","907","410","45.20"
"11097  :  โรงพยาบาลบ้านม่วง","436","5","1.15","714","283","39.64"
"11098  :  โรงพยาบาลอากาศอำนวย","675","134","19.85","1,047","765","73.07"
"11099  :  โรงพยาบาลส่องดาว","418","66","15.79","512","229","44.73"
"11100  :  โรงพยาบาลเต่างอย","100","30","30.00","213","93","43.66"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","363","2","0.55","546","357","65.38"
"11102  :  โรงพยาบาลเจริญศิลป์","448","2","0.45","505","271","53.66"
"11103  :  โรงพยาบาลโพนนาแก้ว","167","0","0.00","185","84","45.41"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,305","312","23.91","2,038","544","26.69"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","389","21","5.40","803","218","27.15"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","107","3","2.80","174","46","26.44"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","7","1","14.29","13","3","23.08"
"11104  :  โรงพยาบาลปลาปาก","314","71","22.61","367","139","37.87"
"11105  :  โรงพยาบาลท่าอุเทน","186","12","6.45","457","189","41.36"
"11106  :  โรงพยาบาลบ้านแพง","417","45","10.79","962","440","45.74"
"11107  :  โรงพยาบาลนาทม","124","8","6.45","161","41","25.47"
"11108  :  โรงพยาบาลเรณูนคร","424","22","5.19","839","337","40.17"
"11109  :  โรงพยาบาลนาแก","408","70","17.16","462","97","21.00"
"11110  :  โรงพยาบาลศรีสงคราม","310","77","24.84","515","182","35.34"
"11111  :  โรงพยาบาลนาหว้า","505","67","13.27","976","491","50.31"
"11112  :  โรงพยาบาลโพนสวรรค์","465","38","8.17","637","351","55.10"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","122","13","10.66","218","129","59.17"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","183","25","13.66","236","76","32.20"
"10712  :  โรงพยาบาลมุกดาหาร","2,006","195","9.72","3,324","308","9.27"
"11113  :  โรงพยาบาลนิคมคำสร้อย","339","3","0.88","507","194","38.26"
