"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"10776  :  โรงพยาบาลลาดบัวหลวง","36","1","2.78","0","0","0.00","0","0","0.00","0","0","0.00","5","1","20.00","0","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","80","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","26","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","26","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","64","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","30","1","3.33","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","1","10.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","17","2","11.76","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","2","33.33","0","0","0.00","0","0","0.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","691","119","17.22","224","84","37.50","407","30","7.37","196","17","8.67","166","33","19.88","58","23","39.66","85","7","8.24","48","7","14.58","176","29","16.48","59","21","35.59","109","6","5.50","55","4","7.27","175","25","14.29","57","19","33.33","105","6","5.71","43","2","4.65","174","32","18.39","50","21","42.00","108","11","10.19","50","4","8.00"
"10782  :  โรงพยาบาลไชโย","20","0","0.00","0","0","0.00","13","0","0.00","8","0","0.00","8","0","0.00","0","0","0.00","4","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","25","0","0.00","4","0","0.00","18","0","0.00","4","0","0.00","5","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","9","0","0.00","1","0","0.00","8","0","0.00","1","0","0.00","6","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","89","3","3.37","13","3","23.08","50","0","0.00","26","0","0.00","21","1","4.76","3","1","33.33","11","0","0.00","7","0","0.00","20","2","10.00","3","2","66.67","13","0","0.00","4","0","0.00","13","0","0.00","3","0","0.00","8","0","0.00","2","0","0.00","35","0","0.00","4","0","0.00","18","0","0.00","13","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","33","0","0.00","1","0","0.00","20","0","0.00","12","0","0.00","8","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","7","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00","8","0","0.00","1","0","0.00","4","0","0.00","3","0","0.00","10","0","0.00","0","0","0.00","6","0","0.00","4","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","106","1","0.94","7","0","0.00","47","0","0.00","73","1","1.37","36","0","0.00","2","0","0.00","17","0","0.00","21","0","0.00","23","0","0.00","2","0","0.00","8","0","0.00","16","0","0.00","28","1","3.57","2","0","0.00","13","0","0.00","22","1","4.55","19","0","0.00","1","0","0.00","9","0","0.00","14","0","0.00"
"10788  :  โรงพยาบาลสามโก้","15","0","0.00","0","0","0.00","9","0","0.00","6","0","0.00","8","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","691","141","20.41","0","0","0.00","0","0","0.00","0","0","0.00","71","16","22.54","0","0","0.00","0","0","0.00","0","0","0.00","226","45","19.91","0","0","0.00","0","0","0.00","0","0","0.00","186","33","17.74","0","0","0.00","0","0","0.00","0","0","0.00","208","47","22.60","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","311","51","16.40","0","0","0.00","0","0","0.00","0","0","0.00","69","8","11.59","0","0","0.00","0","0","0.00","0","0","0.00","74","12","16.22","0","0","0.00","0","0","0.00","0","0","0.00","76","14","18.42","0","0","0.00","0","0","0.00","0","0","0.00","92","17","18.48","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","68","1","1.47","0","0","0.00","0","0","0.00","0","0","0.00","21","1","4.76","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","86","8","9.30","0","0","0.00","0","0","0.00","0","0","0.00","26","2","7.69","0","0","0.00","0","0","0.00","0","0","0.00","20","1","5.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","32","5","15.63","0","0","0.00","0","0","0.00","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","128","10","7.81","0","0","0.00","0","0","0.00","0","0","0.00","37","2","5.41","0","0","0.00","0","0","0.00","0","0","0.00","40","5","12.50","0","0","0.00","0","0","0.00","0","0","0.00","20","2","10.00","0","0","0.00","0","0","0.00","0","0","0.00","31","1","3.23","0","0","0.00","0","0","0.00","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","67","1","1.49","0","0","0.00","0","0","0.00","0","0","0.00","22","1","4.55","0","0","0.00","0","0","0.00","0","0","0.00","22","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","46","1","2.17","0","0","0.00","0","0","0.00","0","0","0.00","15","1","6.67","0","0","0.00","0","0","0.00","0","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","29","1","3.45","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","1","11.11","0","0","0.00","0","0","0.00","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","36","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","45","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","33","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","562","84","14.95","165","51","30.91","330","30","9.09","176","11","6.25","152","22","14.47","56","15","26.79","76","7","9.21","20","0","0.00","134","17","12.69","34","10","29.41","85","6","7.06","18","1","5.56","115","18","15.65","28","7","25.00","73","10","13.70","60","6","10.00","161","27","16.77","47","19","40.43","96","7","7.29","78","4","5.13"
"10693  :  โรงพยาบาลอินทร์บุรี","181","23","12.71","47","16","34.04","80","4","5.00","56","3","5.36","35","4","11.43","12","4","33.33","12","0","0.00","13","0","0.00","49","4","8.16","16","3","18.75","26","0","0.00","7","1","14.29","34","7","20.59","6","4","66.67","19","3","15.79","9","0","0.00","63","8","12.70","13","5","38.46","23","1","4.35","27","2","7.41"
"10798  :  โรงพยาบาลบางระจัน","63","0","0.00","12","0","0.00","28","0","0.00","35","0","0.00","10","0","0.00","1","0","0.00","6","0","0.00","4","0","0.00","18","0","0.00","3","0","0.00","9","0","0.00","12","0","0.00","21","0","0.00","5","0","0.00","6","0","0.00","13","0","0.00","14","0","0.00","3","0","0.00","7","0","0.00","6","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","62","0","0.00","8","0","0.00","26","0","0.00","50","0","0.00","9","0","0.00","0","0","0.00","7","0","0.00","3","0","0.00","9","0","0.00","1","0","0.00","4","0","0.00","6","0","0.00","26","0","0.00","4","0","0.00","11","0","0.00","23","0","0.00","18","0","0.00","3","0","0.00","4","0","0.00","18","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","24","0","0.00","1","0","0.00","15","0","0.00","13","0","0.00","6","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","7","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","6","0","0.00","0","0","0.00","6","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","38","0","0.00","3","0","0.00","28","0","0.00","7","0","0.00","12","0","0.00","1","0","0.00","10","0","0.00","1","0","0.00","6","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","8","0","0.00","3","0","0.00","9","0","0.00","0","0","0.00","6","0","0.00","3","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","831","143","17.21","0","0","0.00","0","0","0.00","0","0","0.00","239","47","19.67","0","0","0.00","0","0","0.00","0","0","0.00","186","36","19.35","0","0","0.00","0","0","0.00","0","0","0.00","212","30","14.15","0","0","0.00","0","0","0.00","0","0","0.00","194","30","15.46","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","66","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","20","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","26","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","71","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","22","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","18","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","53","1","1.89","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","12","1","8.33","0","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","109","1","0.92","0","0","0.00","0","0","0.00","0","0","0.00","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","25","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","26","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","30","1","3.33","0","0","0.00","0","0","0.00","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","126","3","2.38","0","0","0.00","0","0","0.00","0","0","0.00","30","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","32","1","3.13","0","0","0.00","0","0","0.00","0","0","0.00","33","2","6.06","0","0","0.00","0","0","0.00","0","0","0.00","31","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","1,618","261","16.13","0","0","0.00","0","0","0.00","0","0","0.00","456","67","14.69","0","0","0.00","0","0","0.00","0","0","0.00","451","75","16.63","0","0","0.00","0","0","0.00","0","0","0.00","396","55","13.89","0","0","0.00","0","0","0.00","0","0","0.00","315","64","20.32","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","526","80","15.21","0","0","0.00","0","0","0.00","0","0","0.00","129","20","15.50","0","0","0.00","0","0","0.00","0","0","0.00","124","22","17.74","0","0","0.00","0","0","0.00","0","0","0.00","152","16","10.53","0","0","0.00","0","0","0.00","0","0","0.00","121","22","18.18","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","33","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","26","1","3.85","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","1","16.67","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","4","1","25.00","0","0","0.00","0","0","0.00","0","0","0.00","2","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","39","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","20","1","5.00","0","0","0.00","0","0","0.00","0","0","0.00","7","1","14.29","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","495","77","15.56","0","0","0.00","0","0","0.00","0","0","0.00","177","21","11.86","0","0","0.00","0","0","0.00","0","0","0.00","123","21","17.07","0","0","0.00","0","0","0.00","0","0","0.00","72","11","15.28","0","0","0.00","0","0","0.00","0","0","0.00","123","24","19.51","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","180","15","8.33","0","0","0.00","0","0","0.00","0","0","0.00","52","6","11.54","0","0","0.00","0","0","0.00","0","0","0.00","36","2","5.56","0","0","0.00","0","0","0.00","0","0","0.00","44","5","11.36","0","0","0.00","0","0","0.00","0","0","0.00","48","2","4.17","0","0","0.00","0","0","0.00","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","40","4","10.00","0","0","0.00","0","0","0.00","0","0","0.00","11","3","27.27","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","1","10.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","491","28","5.70","0","0","0.00","0","0","0.00","0","0","0.00","130","4","3.08","0","0","0.00","0","0","0.00","0","0","0.00","128","8","6.25","0","0","0.00","0","0","0.00","0","0","0.00","101","5","4.95","0","0","0.00","0","0","0.00","0","0","0.00","132","11","8.33","0","0","0.00","0","0","0.00","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","32","4","12.50","0","0","0.00","0","0","0.00","0","0","0.00","4","1","25.00","0","0","0.00","0","0","0.00","0","0","0.00","12","1","8.33","0","0","0.00","0","0","0.00","0","0","0.00","9","2","22.22","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","132","11","8.33","0","0","0.00","0","0","0.00","0","0","0.00","27","3","11.11","0","0","0.00","0","0","0.00","0","0","0.00","26","1","3.85","0","0","0.00","0","0","0.00","0","0","0.00","37","1","2.70","0","0","0.00","0","0","0.00","0","0","0.00","42","6","14.29","0","0","0.00","0","0","0.00","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","246","9","3.66","0","0","0.00","0","0","0.00","0","0","0.00","38","2","5.26","0","0","0.00","0","0","0.00","0","0","0.00","67","2","2.99","0","0","0.00","0","0","0.00","0","0","0.00","72","2","2.78","0","0","0.00","0","0","0.00","0","0","0.00","69","3","4.35","0","0","0.00","0","0","0.00","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","212","20","9.43","0","0","0.00","0","0","0.00","0","0","0.00","42","4","9.52","0","0","0.00","0","0","0.00","0","0","0.00","56","5","8.93","0","0","0.00","0","0","0.00","0","0","0.00","51","7","13.73","0","0","0.00","0","0","0.00","0","0","0.00","63","4","6.35","0","0","0.00","0","0","0.00","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","85","7","8.24","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","31","3","9.68","0","0","0.00","0","0","0.00","0","0","0.00","23","3","13.04","0","0","0.00","0","0","0.00","0","0","0.00","20","1","5.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","89","7","7.87","0","0","0.00","0","0","0.00","0","0","0.00","20","3","15.00","0","0","0.00","0","0","0.00","0","0","0.00","26","2","7.69","0","0","0.00","0","0","0.00","0","0","0.00","29","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","14","2","14.29","0","0","0.00","0","0","0.00","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","502","67","13.35","0","0","0.00","0","0","0.00","0","0","0.00","94","12","12.77","0","0","0.00","0","0","0.00","0","0","0.00","117","13","11.11","0","0","0.00","0","0","0.00","0","0","0.00","137","20","14.60","0","0","0.00","0","0","0.00","0","0","0.00","154","22","14.29","0","0","0.00","0","0","0.00","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","58","9","15.52","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","20","4","20.00","0","0","0.00","0","0","0.00","0","0","0.00","3","1","33.33","0","0","0.00","0","0","0.00","0","0","0.00","27","4","14.81","0","0","0.00","0","0","0.00","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","76","2","2.63","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","23","1","4.35","0","0","0.00","0","0","0.00","0","0","0.00","26","1","3.85","0","0","0.00","0","0","0.00","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","64","7","10.94","0","0","0.00","0","0","0.00","0","0","0.00","12","1","8.33","0","0","0.00","0","0","0.00","0","0","0.00","22","2","9.09","0","0","0.00","0","0","0.00","0","0","0.00","15","1","6.67","0","0","0.00","0","0","0.00","0","0","0.00","15","3","20.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10663  :  โรงพยาบาลระยอง","1,357","260","19.16","508","188","37.01","830","71","8.55","19","1","5.26","354","54","15.25","136","40","29.41","216","14","6.48","2","0","0.00","359","68","18.94","130","48","36.92","218","19","8.72","11","1","9.09","355","77","21.69","128","59","46.09","223","18","8.07","4","0","0.00","289","61","21.11","114","41","35.96","173","20","11.56","2","0","0.00"
