"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"10772  :  โรงพยาบาลบางปะอิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","253","56","22.13","0","0","0.00","0","0","0.00","0","0","0.00","90","24","26.67","0","0","0.00","0","0","0.00","0","0","0.00","87","16","18.39","0","0","0.00","0","0","0.00","0","0","0.00","50","11","22.00","0","0","0.00","0","0","0.00","0","0","0.00","26","5","19.23","0","0","0.00","0","0","0.00","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","18","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","104","1","0.96","0","0","0.00","0","0","0.00","0","0","0.00","27","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","27","1","3.70","0","0","0.00","0","0","0.00","0","0","0.00","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","22","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","33","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","103","3","2.91","0","0","0.00","0","0","0.00","0","0","0.00","35","2","5.71","0","0","0.00","0","0","0.00","0","0","0.00","26","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","25","1","4.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","27","1","3.70","0","0","0.00","0","0","0.00","0","0","0.00","8","1","12.50","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","398","57","14.32","0","0","0.00","0","0","0.00","0","0","0.00","104","21","20.19","0","0","0.00","0","0","0.00","0","0","0.00","99","12","12.12","0","0","0.00","0","0","0.00","0","0","0.00","86","12","13.95","0","0","0.00","0","0","0.00","0","0","0.00","109","12","11.01","0","0","0.00","0","0","0.00","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","61","11","18.03","0","0","0.00","0","0","0.00","0","0","0.00","14","3","21.43","0","0","0.00","0","0","0.00","0","0","0.00","14","5","35.71","0","0","0.00","0","0","0.00","0","0","0.00","11","1","9.09","0","0","0.00","0","0","0.00","0","0","0.00","22","2","9.09","0","0","0.00","0","0","0.00","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","45","1","2.22","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","13","1","7.69","0","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","33","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","20","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","730","159","21.78","0","0","0.00","0","0","0.00","0","0","0.00","175","38","21.71","0","0","0.00","0","0","0.00","0","0","0.00","189","46","24.34","0","0","0.00","0","0","0.00","0","0","0.00","164","40","24.39","0","0","0.00","0","0","0.00","0","0","0.00","202","35","17.33","0","0","0.00","0","0","0.00","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","51","2","3.92","0","0","0.00","0","0","0.00","0","0","0.00","13","1","7.69","0","0","0.00","0","0","0.00","0","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","1","9.09","0","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","81","2","2.47","0","0","0.00","0","0","0.00","0","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","18","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","23","2","8.70","0","0","0.00","0","0","0.00","0","0","0.00","23","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","451","101","22.39","0","0","0.00","0","0","0.00","0","0","0.00","137","28","20.44","0","0","0.00","0","0","0.00","0","0","0.00","101","29","28.71","0","0","0.00","0","0","0.00","0","0","0.00","212","44","20.75","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","23","1","4.35","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","20","1","5.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","20","1","5.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","1","10.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","103","3","2.91","0","0","0.00","0","0","0.00","0","0","0.00","16","2","12.50","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","40","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","36","1","2.78","0","0","0.00","0","0","0.00","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","23","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","44","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","115","5","4.35","0","0","0.00","0","0","0.00","0","0","0.00","23","2","8.70","0","0","0.00","0","0","0.00","0","0","0.00","36","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","28","1","3.57","0","0","0.00","0","0","0.00","0","0","0.00","28","2","7.14","0","0","0.00","0","0","0.00","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","174","9","5.17","0","0","0.00","0","0","0.00","0","0","0.00","38","3","7.89","0","0","0.00","0","0","0.00","0","0","0.00","52","3","5.77","0","0","0.00","0","0","0.00","0","0","0.00","43","1","2.33","0","0","0.00","0","0","0.00","0","0","0.00","41","2","4.88","0","0","0.00","0","0","0.00","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","44","1","2.27","0","0","0.00","0","0","0.00","0","0","0.00","7","1","14.29","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","35","2","5.71","0","0","0.00","0","0","0.00","0","0","0.00","5","1","20.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","1","9.09","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
