"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","101","4","3","75.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","536","115","69","60.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","671","83","50","60.24"
"27843  :  โรงพยาบาลศรีณรงค์","577","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","473","362","337","93.09"
"10700  :  โรงพยาบาลศรีสะเกษ","653","60","43","71.67"
"10927  :  โรงพยาบาลยางชุมน้อย","1,019","33","17","51.52"
"10928  :  โรงพยาบาลกันทรารมย์","1,562","207","77","37.20"
"10929  :  โรงพยาบาลกันทรลักษ์","1,973","380","202","53.16"
"10930  :  โรงพยาบาลขุขันธ์","1,910","731","479","65.53"
"10931  :  โรงพยาบาลไพรบึง","2,111","1","1","100.00"
"10932  :  โรงพยาบาลปรางค์กู่","1,017","20","8","40.00"
"10933  :  โรงพยาบาลขุนหาญ","1,355","396","241","60.86"
"10934  :  โรงพยาบาลราษีไศล","1,257","6","5","83.33"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","1,323","330","176","53.33"
"10936  :  โรงพยาบาลบึงบูรพ์","982","371","153","41.24"
"10937  :  โรงพยาบาลห้วยทับทัน","817","384","199","51.82"
"10938  :  โรงพยาบาลโนนคูณ","369","1","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","609","206","123","59.71"
"10940  :  โรงพยาบาลวังหิน","484","453","247","54.53"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","312","84","60","71.43"
"10942  :  โรงพยาบาลภูสิงห์","698","1","1","100.00"
"10943  :  โรงพยาบาลเมืองจันทร์","386","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","595","1","0","0.00"
"28014  :  โรงพยาบาลพยุห์","436","62","26","41.94"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","343","96","66","68.75"
"28016  :  โรงพยาบาลศิลาลาด","831","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","1,321","12","12","100.00"
"10945  :  โรงพยาบาลโขงเจียม","933","38","28","73.68"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","2,377","1,043","870","83.41"
"10948  :  โรงพยาบาลนาจะหลวย","1,767","473","324","68.50"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","1,260","186","124","66.67"
"10951  :  โรงพยาบาลตระการพืชผล","1,319","13","13","100.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","455","13","12","92.31"
"10953  :  โรงพยาบาลม่วงสามสิบ","1,456","141","57","40.43"
"10954  :  โรงพยาบาลวารินชำราบ","545","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","1,473","502","394","78.49"
"10957  :  โรงพยาบาลตาลสุม","754","32","21","65.63"
"10958  :  โรงพยาบาลโพธิ์ไทร","951","744","336","45.16"
"10959  :  โรงพยาบาลสำโรง","838","7","2","28.57"
"10960  :  โรงพยาบาลดอนมดแดง","594","51","29","56.86"
"10961  :  โรงพยาบาลสิรินธร","867","103","29","28.16"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","655","128","88","68.75"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","1,211","40","30","75.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","537","52","46","88.46"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","2","1","1","100.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","233","23","16","69.57"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","327","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","258","5","5","100.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2,040","333","151","45.35"
"10966  :  โรงพยาบาลป่าติ้ว","1,486","216","114","52.78"
"10967  :  โรงพยาบาลมหาชนะชัย","976","192","68","35.42"
"10968  :  โรงพยาบาลค้อวัง","921","360","174","48.33"
"10969  :  โรงพยาบาลไทยเจริญ","586","229","154","67.25"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","2,073","12","7","58.33"
"11921  :  โรงพยาบาลนายแพทย์หาญ","400","9","3","33.33"
"04007  :  โรงพยาบาลซับใหญ่","461","33","16","48.48"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","3,151","79","20","25.32"
"10971  :  โรงพยาบาลคอนสวรรค์","2,058","6","6","100.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","1,905","270","120","44.44"
"10973  :  โรงพยาบาลหนองบัวแดง","2,552","446","247","55.38"
"10974  :  โรงพยาบาลจัตุรัส","2,097","268","154","57.46"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,953","166","83","50.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","998","5","2","40.00"
"10977  :  โรงพยาบาลเทพสถิต","1,741","22","11","50.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","3,459","10","7","70.00"
"10979  :  โรงพยาบาลบ้านแท่น","1,987","184","94","51.09"
"10980  :  โรงพยาบาลแก้งคร้อ","2,387","480","264","55.00"
"10981  :  โรงพยาบาลคอนสาร","1,404","21","14","66.67"
"10982  :  โรงพยาบาลภักดีชุมพล","863","83","38","45.78"
"10983  :  โรงพยาบาลเนินสง่า","629","5","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","1,160","224","121","54.02"
"10986  :  โรงพยาบาลปทุมราชวงศา","1,093","1","0","0.00"
"10987  :  โรงพยาบาลพนา","960","43","30","69.77"
"10988  :  โรงพยาบาลเสนางคนิคม","1,915","18","12","66.67"
"10989  :  โรงพยาบาลหัวตะพาน","769","1","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","846","38","23","60.53"
"11040  :  โรงพยาบาลบึงกาฬ","1,567","24","19","79.17"
"11041  :  โรงพยาบาลพรเจริญ","1,262","104","46","44.23"
"11043  :  โรงพยาบาลโซ่พิสัย","1,960","429","331","77.16"
"11046  :  โรงพยาบาลเซกา","2,157","13","6","46.15"
"11047  :  โรงพยาบาลปากคาด","1,258","2","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","1,531","187","105","56.15"
"11050  :  โรงพยาบาลบุ่งคล้า","359","32","24","75.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","1","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","90","2","2","100.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","1,836","55","40","72.73"
"11000  :  โรงพยาบาลน้ำพอง","1,708","1,274","587","46.08"
"11001  :  โรงพยาบาลอุบลรัตน์","1,065","35","24","68.57"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","625","51","27","52.94"
"11004  :  โรงพยาบาลพล","0","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","930","19","9","47.37"
"11006  :  โรงพยาบาลแวงน้อย","1,521","71","26","36.62"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","2,083","8","8","100.00"
"11010  :  โรงพยาบาลชนบท","0","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","3,529","3,254","3,175","97.57"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","172","2","1","50.00"
"77650  :  โรงพยาบาลเวียงเก่า","148","7","3","42.86"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","583","4","3","75.00"
"77652  :  โรงพยาบาลโนนศิลา","233","11","9","81.82"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","1,084","182","93","51.10"
"11014  :  โรงพยาบาลหนองวัวซอ","1,283","269","180","66.91"
"11015  :  โรงพยาบาลกุมภวาปี","2,608","767","501","65.32"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","1,383","116","98","84.48"
"11018  :  โรงพยาบาลหนองหาน","2,783","575","410","71.30"
"11019  :  โรงพยาบาลทุ่งฝน","1,517","1,270","984","77.48"
"11020  :  โรงพยาบาลไชยวาน","1,499","198","157","79.29"
"11021  :  โรงพยาบาลศรีธาตุ","765","44","32","72.73"
"11022  :  โรงพยาบาลวังสามหมอ","1,219","54","30","55.56"
"11023  :  โรงพยาบาลบ้านผือ","1,955","1,042","769","73.80"
"11024  :  โรงพยาบาลน้ำโสม","2,261","94","51","54.26"
"11025  :  โรงพยาบาลเพ็ญ","1,825","36","22","61.11"
"11026  :  โรงพยาบาลสร้างคอม","1,279","162","79","48.77"
"11027  :  โรงพยาบาลหนองแสง","1,121","24","18","75.00"
"11028  :  โรงพยาบาลนายูง","473","57","35","61.40"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","690","60","38","63.33"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","2,746","1,036","616","59.46"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","77","1","1","100.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0.00"
"10705  :  โรงพยาบาลเลย","3,781","742","396","53.37"
"11030  :  โรงพยาบาลนาด้วง","1,489","834","542","64.99"
"11031  :  โรงพยาบาลเชียงคาน","2,231","759","505","66.53"
"11032  :  โรงพยาบาลปากชม","759","274","193","70.44"
"11033  :  โรงพยาบาลนาแห้ว","389","76","38","50.00"
"11034  :  โรงพยาบาลภูเรือ","985","172","105","61.05"
"11035  :  โรงพยาบาลท่าลี่","818","146","93","63.70"
"11036  :  โรงพยาบาลวังสะพุง","2,785","2,392","1,518","63.46"
"11037  :  โรงพยาบาลภูกระดึง","2,082","338","218","64.50"
"11038  :  โรงพยาบาลภูหลวง","1,090","244","151","61.89"
"11039  :  โรงพยาบาลผาขาว","1,400","937","661","70.54"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","1,823","424","261","61.56"
"14133  :  โรงพยาบาลเอราวัณ","1,075","400","208","52.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","134","15","8","53.33"
"10706  :  โรงพยาบาลหนองคาย","3,938","38","18","47.37"
"11042  :  โรงพยาบาลโพนพิสัย","861","88","57","64.77"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1,988","93","56","60.22"
"11045  :  โรงพยาบาลสังคม","592","71","42","59.15"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","3,045","245","103","42.04"
"14558  :  โรงพยาบาลพิสัยเวช","1,113","299","213","71.24"
"21356  :  โรงพยาบาลสระใคร","287","26","14","53.85"
"28778  :  โรงพยาบาลโพธิ์ตาก","240","3","3","100.00"
"28811  :  โรงพยาบาลเฝ้าไร่","560","43","21","48.84"
"28815  :  โรงพยาบาลรัตนวาปี","140","1","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","1,108","227","86","37.89"
"11052  :  โรงพยาบาลโกสุมพิสัย","3,222","317","229","72.24"
"11053  :  โรงพยาบาลกันทรวิชัย","1,617","131","97","74.05"
"11054  :  โรงพยาบาลเชียงยืน","2,404","222","107","48.20"
"11055  :  โรงพยาบาลบรบือ","3,108","94","76","80.85"
"11056  :  โรงพยาบาลนาเชือก","966","49","31","63.27"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","2,128","100","62","62.00"
"11058  :  โรงพยาบาลวาปีปทุม","2,593","185","95","51.35"
"11059  :  โรงพยาบาลนาดูน","758","22","15","68.18"
"11060  :  โรงพยาบาลยางสีสุราช","1,017","43","27","62.79"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","1,170","19","13","68.42"
"24704  :  โรงพยาบาลกุดรัง","359","23","10","43.48"
"28843  :  โรงพยาบาลชื่นชม","23","1","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","2,321","4","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","1,677","136","59","43.38"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2,184","17","7","41.18"
"11064  :  โรงพยาบาลธวัชบุรี","1,165","70","40","57.14"
"11065  :  โรงพยาบาลพนมไพร","1,720","143","69","48.25"
"11066  :  โรงพยาบาลโพนทอง","2,110","151","84","55.63"
"11067  :  โรงพยาบาลโพธิ์ชัย","1,286","3","2","66.67"
"11068  :  โรงพยาบาลหนองพอก","1,360","69","40","57.97"
"11069  :  โรงพยาบาลเสลภูมิ","2,423","420","252","60.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","3,582","61","31","50.82"
"11071  :  โรงพยาบาลเมืองสรวง","858","58","41","70.69"
"11072  :  โรงพยาบาลโพนทราย","1,126","36","23","63.89"
"11073  :  โรงพยาบาลอาจสามารถ","1,700","126","76","60.32"
"11074  :  โรงพยาบาลเมยวดี","811","56","42","75.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,006","29","14","48.28"
"11076  :  โรงพยาบาลจังหาร","1,191","92","41","44.57"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","240","1","1","100.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","803","21","15","71.43"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","335","26","15","57.69"
"27989  :  โรงพยาบาลเชียงขวัญ","430","50","34","68.00"
"27990  :  โรงพยาบาลหนองฮี","613","22","13","59.09"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,221","19","6","31.58"
"11077  :  โรงพยาบาลนามน","1,047","40","33","82.50"
"11078  :  โรงพยาบาลกมลาไสย","1,916","15","7","46.67"
"11079  :  โรงพยาบาลร่องคำ","1,046","202","81","40.10"
"11080  :  โรงพยาบาลเขาวง","1,914","156","98","62.82"
"11081  :  โรงพยาบาลยางตลาด","2,465","42","39","92.86"
"11082  :  โรงพยาบาลห้วยเม็ก","1,482","2","1","50.00"
"11083  :  โรงพยาบาลสหัสขันธ์","891","2","2","100.00"
"11084  :  โรงพยาบาลคำม่วง","1,301","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","1,629","1","1","100.00"
"11086  :  โรงพยาบาลหนองกุงศรี","1,214","60","34","56.67"
"11087  :  โรงพยาบาลสมเด็จ","1,468","429","239","55.71"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,465","104","63","60.58"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,849","2","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","1","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","750","668","463","69.31"
"28789  :  โรงพยาบาลฆ้องชัย","673","195","95","48.72"
"28790  :  โรงพยาบาลดอนจาน","534","87","70","80.46"
"28791  :  โรงพยาบาลสามชัย","208","1","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","1,431","2","2","100.00"
"11090  :  โรงพยาบาลกุดบาก","819","6","3","50.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","1,181","1","1","100.00"
"11092  :  โรงพยาบาลพังโคน","2,168","252","176","69.84"
"11093  :  โรงพยาบาลวาริชภูมิ","1,576","5","4","80.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","513","22","16","72.73"
"11095  :  โรงพยาบาลวานรนิวาส","2,208","38","30","78.95"
"11096  :  โรงพยาบาลคำตากล้า","1,834","2","2","100.00"
"11097  :  โรงพยาบาลบ้านม่วง","1,110","13","10","76.92"
"11098  :  โรงพยาบาลอากาศอำนวย","2,191","61","24","39.34"
"11099  :  โรงพยาบาลส่องดาว","947","53","35","66.04"
"11100  :  โรงพยาบาลเต่างอย","461","86","60","69.77"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,495","388","206","53.09"
"11102  :  โรงพยาบาลเจริญศิลป์","1,248","56","37","66.07"
"11103  :  โรงพยาบาลโพนนาแก้ว","460","69","43","62.32"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","4,619","240","178","74.17"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1,322","6","6","100.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","627","33","10","30.30"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","625","16","12","75.00"
"11104  :  โรงพยาบาลปลาปาก","1,171","577","526","91.16"
"11105  :  โรงพยาบาลท่าอุเทน","814","435","290","66.67"
"11106  :  โรงพยาบาลบ้านแพง","1,333","325","264","81.23"
"11107  :  โรงพยาบาลนาทม","431","90","47","52.22"
"11108  :  โรงพยาบาลเรณูนคร","1,464","1,035","989","95.56"
"11109  :  โรงพยาบาลนาแก","1,233","1,175","1,145","97.45"
"11110  :  โรงพยาบาลศรีสงคราม","1,175","59","30","50.85"
"11111  :  โรงพยาบาลนาหว้า","1,726","407","286","70.27"
"11112  :  โรงพยาบาลโพนสวรรค์","1,357","70","47","67.14"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","317","138","128","92.75"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","406","88","72","81.82"
"10712  :  โรงพยาบาลมุกดาหาร","3,980","111","84","75.68"
"11113  :  โรงพยาบาลนิคมคำสร้อย","978","85","44","51.76"
"11114  :  โรงพยาบาลดอนตาล","1,003","569","499","87.70"
"11115  :  โรงพยาบาลดงหลวง","997","800","667","83.38"
"11116  :  โรงพยาบาลคำชะอี","1,062","258","237","91.86"
"11117  :  โรงพยาบาลหว้านใหญ่","297","270","217","80.37"
"11118  :  โรงพยาบาลหนองสูง","535","36","20","55.56"
"06009  :  โรงพยาบาลแม่ตื่น","640","45","27","60.00"
"10713  :  โรงพยาบาลนครพิงค์","23","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","4,702","127","59","46.46"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","2,172","247","143","57.89"
"11121  :  โรงพยาบาลเชียงดาว","2,759","66","40","60.61"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","1,219","89","47","52.81"
"11125  :  โรงพยาบาลฝาง","570","154","101","65.58"
"11126  :  โรงพยาบาลแม่อาย","909","66","46","69.70"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","1,785","45","30","66.67"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","1,984","10","4","40.00"
"11133  :  โรงพยาบาลดอยเต่า","709","61","36","59.02"
"11134  :  โรงพยาบาลอมก๋อย","1,002","252","204","80.95"
"11135  :  โรงพยาบาลสารภี","0","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","909","241","147","61.00"
"11138  :  โรงพยาบาลแม่วาง","1,235","739","473","64.01"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","48","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","660","7","5","71.43"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,469","16","7","43.75"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,744","6","4","66.67"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,198","11","7","63.64"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","231","4","2","50.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","1,666","159","91","57.23"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,133","224","144","64.29"
"11142  :  โรงพยาบาลลี้","0","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","888","790","707","89.49"
"11144  :  โรงพยาบาลป่าซาง","1,332","36","25","69.44"
"11145  :  โรงพยาบาลบ้านธิ","2,367","1,529","1,148","75.08"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","436","6","6","100.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","565","7","7","100.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","2,708","260","140","53.85"
"11147  :  โรงพยาบาลเกาะคา","575","84","55","65.48"
"11148  :  โรงพยาบาลเสริมงาม","1,920","303","226","74.59"
"11149  :  โรงพยาบาลงาว","1,037","15","6","40.00"
"11150  :  โรงพยาบาลแจ้ห่ม","1,812","1,057","720","68.12"
"11151  :  โรงพยาบาลวังเหนือ","1,665","54","30","55.56"
"11152  :  โรงพยาบาลเถิน","1,479","198","117","59.09"
"11153  :  โรงพยาบาลแม่พริก","1,490","204","119","58.33"
"11154  :  โรงพยาบาลแม่ทะ","1,555","116","69","59.48"
"11155  :  โรงพยาบาลสบปราบ","2,570","174","118","67.82"
"11156  :  โรงพยาบาลห้างฉัตร","2,244","207","145","70.05"
"11157  :  โรงพยาบาลเมืองปาน","1,217","5","3","60.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","5,642","286","123","43.01"
"11158  :  โรงพยาบาลตรอน","1,639","243","65","26.75"
"11159  :  โรงพยาบาลท่าปลา","1,418","1,327","922","69.48"
"11160  :  โรงพยาบาลน้ำปาด","1,254","186","86","46.24"
"11161  :  โรงพยาบาลฟากท่า","1,135","317","178","56.15"
"11162  :  โรงพยาบาลบ้านโคก","660","184","104","56.52"
"11163  :  โรงพยาบาลพิชัย","1,517","263","81","30.80"
"11164  :  โรงพยาบาลลับแล","1,953","1,322","638","48.26"
"11165  :  โรงพยาบาลทองแสนขัน","1,057","185","79","42.70"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","60","1","1","100.00"
"10715  :  โรงพยาบาลแพร่","0","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","1,004","262","163","62.21"
"11167  :  โรงพยาบาลลอง","2,451","245","195","79.59"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0.00"
"11170  :  โรงพยาบาลสอง","2,794","427","260","60.89"
"11171  :  โรงพยาบาลวังชิ้น","1,132","119","76","63.87"
"11172  :  โรงพยาบาลหนองม่วงไข่","736","50","34","68.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,214","322","190","59.01"
