"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","204","111","54.41"
"10700  :  โรงพยาบาลศรีสะเกษ","0","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","0","137","57","41.61"
"10928  :  โรงพยาบาลกันทรารมย์","0","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","0","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","0","136","66","48.53"
"10931  :  โรงพยาบาลไพรบึง","0","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","0","28","13","46.43"
"10933  :  โรงพยาบาลขุนหาญ","0","94","57","60.64"
"10934  :  โรงพยาบาลราษีไศล","0","25","15","60.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","0","77","37","48.05"
"10936  :  โรงพยาบาลบึงบูรพ์","0","334","80","23.95"
"10937  :  โรงพยาบาลห้วยทับทัน","0","204","96","47.06"
"10938  :  โรงพยาบาลโนนคูณ","0","19","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","0","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","0","199","69","34.67"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","0","90","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","0","49","29","59.18"
"10943  :  โรงพยาบาลเมืองจันทร์","0","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","0","6","0","0.00"
"28014  :  โรงพยาบาลพยุห์","0","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0","5","2","40.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0","161","96","59.63"
"10949  :  โรงพยาบาลน้ำยืน","0","9","8","88.89"
"10950  :  โรงพยาบาลบุณฑริก","0","1","1","100.00"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","0","9","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","0","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","0","75","75","100.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","1","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","4","1","25.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","0","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","219","50","22.83"
"10964  :  โรงพยาบาลกุดชุม","0","760","634","83.42"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","0","43","43","100.00"
"10966  :  โรงพยาบาลป่าติ้ว","0","48","47","97.92"
"10967  :  โรงพยาบาลมหาชนะชัย","0","364","241","66.21"
"10968  :  โรงพยาบาลค้อวัง","0","2,046","1,446","70.67"
"10969  :  โรงพยาบาลไทยเจริญ","0","43","28","65.12"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","0","1,802","1,144","63.49"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","0","477","194","40.67"
"10702  :  โรงพยาบาลชัยภูมิ","0","2,098","1,413","67.35"
"10970  :  โรงพยาบาลบ้านเขว้า","0","710","324","45.63"
"10971  :  โรงพยาบาลคอนสวรรค์","0","1,196","526","43.98"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","0","1,017","711","69.91"
"10973  :  โรงพยาบาลหนองบัวแดง","0","3,878","2,508","64.67"
"10974  :  โรงพยาบาลจัตุรัส","0","1,020","584","57.25"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","0","213","42","19.72"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","267","56","20.97"
"10977  :  โรงพยาบาลเทพสถิต","0","920","456","49.57"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","0","469","261","55.65"
"10979  :  โรงพยาบาลบ้านแท่น","0","807","346","42.87"
"10980  :  โรงพยาบาลแก้งคร้อ","0","7,036","4,354","61.88"
"10981  :  โรงพยาบาลคอนสาร","0","109","53","48.62"
"10982  :  โรงพยาบาลภักดีชุมพล","0","714","439","61.48"
"10983  :  โรงพยาบาลเนินสง่า","0","330","190","57.58"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","0","5","1","20.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","0","0","0","0.00"
"10987  :  โรงพยาบาลพนา","0","96","50","52.08"
"10988  :  โรงพยาบาลเสนางคนิคม","0","39","25","64.10"
"10989  :  โรงพยาบาลหัวตะพาน","0","313","152","48.56"
"10990  :  โรงพยาบาลลืออำนาจ","0","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","0","29","9","31.03"
"11041  :  โรงพยาบาลพรเจริญ","0","13","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","0","66","35","53.03"
"11046  :  โรงพยาบาลเซกา","0","4","0","0.00"
"11047  :  โรงพยาบาลปากคาด","0","13","6","46.15"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","0","858","233","27.16"
"11050  :  โรงพยาบาลบุ่งคล้า","0","47","29","61.70"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","6","5","83.33"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","1","1","100.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","633","15","10","66.67"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","1,196","0","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","1,285","0","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","1","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","441","49","27","55.10"
"11004  :  โรงพยาบาลพล","0","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","7","0","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","1,407","0","0","0.00"
"11010  :  โรงพยาบาลชนบท","19","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","375","5","2","40.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","1","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","2","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","584","148","114","77.03"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","0","8","4","50.00"
"11014  :  โรงพยาบาลหนองวัวซอ","0","25","14","56.00"
"11015  :  โรงพยาบาลกุมภวาปี","0","1,389","561","40.39"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","0","285","142","49.82"
"11018  :  โรงพยาบาลหนองหาน","0","759","301","39.66"
"11019  :  โรงพยาบาลทุ่งฝน","0","165","97","58.79"
"11020  :  โรงพยาบาลไชยวาน","0","58","33","56.90"
"11021  :  โรงพยาบาลศรีธาตุ","0","0","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","0","258","134","51.94"
"11023  :  โรงพยาบาลบ้านผือ","0","245","151","61.63"
"11024  :  โรงพยาบาลน้ำโสม","0","0","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","0","146","71","48.63"
"11026  :  โรงพยาบาลสร้างคอม","0","131","64","48.85"
"11027  :  โรงพยาบาลหนองแสง","0","51","19","37.25"
"11028  :  โรงพยาบาลนายูง","0","280","149","53.21"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","0","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","0","316","66","20.89"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","429","358","83.45"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0.00"
"10705  :  โรงพยาบาลเลย","0","15","12","80.00"
"11030  :  โรงพยาบาลนาด้วง","0","193","33","17.10"
"11031  :  โรงพยาบาลเชียงคาน","0","196","19","9.69"
"11032  :  โรงพยาบาลปากชม","0","309","169","54.69"
"11033  :  โรงพยาบาลนาแห้ว","0","308","117","37.99"
"11034  :  โรงพยาบาลภูเรือ","0","393","274","69.72"
"11035  :  โรงพยาบาลท่าลี่","0","15","8","53.33"
"11036  :  โรงพยาบาลวังสะพุง","0","26","7","26.92"
"11037  :  โรงพยาบาลภูกระดึง","0","407","260","63.88"
"11038  :  โรงพยาบาลภูหลวง","0","258","153","59.30"
"11039  :  โรงพยาบาลผาขาว","0","158","106","67.09"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","0","449","274","61.02"
"14133  :  โรงพยาบาลเอราวัณ","0","637","291","45.68"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","0","3","3","100.00"
"10706  :  โรงพยาบาลหนองคาย","0","1,077","736","68.34"
"11042  :  โรงพยาบาลโพนพิสัย","0","0","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","0","366","277","75.68"
"11045  :  โรงพยาบาลสังคม","0","1,281","489","38.17"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","0","769","161","20.94"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0.00"
"21356  :  โรงพยาบาลสระใคร","0","0","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","17","11","64.71"
"28811  :  โรงพยาบาลเฝ้าไร่","0","78","64","82.05"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","1,832","653","35.64"
"11051  :  โรงพยาบาลแกดำ","0","125","18","14.40"
"11052  :  โรงพยาบาลโกสุมพิสัย","0","0","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","0","820","606","73.90"
"11054  :  โรงพยาบาลเชียงยืน","0","1,029","440","42.76"
"11055  :  โรงพยาบาลบรบือ","0","830","435","52.41"
"11056  :  โรงพยาบาลนาเชือก","0","643","290","45.10"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","0","1,330","492","36.99"
"11058  :  โรงพยาบาลวาปีปทุม","0","979","308","31.46"
"11059  :  โรงพยาบาลนาดูน","0","403","146","36.23"
"11060  :  โรงพยาบาลยางสีสุราช","0","57","21","36.84"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","32","2","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","1,590","148","65","43.92"
"11062  :  โรงพยาบาลปทุมรัตต์","1,261","306","161","52.61"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","1,636","66","42","63.64"
"11064  :  โรงพยาบาลธวัชบุรี","768","77","19","24.68"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","1,428","59","49","83.05"
"11067  :  โรงพยาบาลโพธิ์ชัย","1,106","73","66","90.41"
"11068  :  โรงพยาบาลหนองพอก","1,051","67","45","67.16"
"11069  :  โรงพยาบาลเสลภูมิ","1,579","335","198","59.10"
"11070  :  โรงพยาบาลสุวรรณภูมิ","2,475","223","120","53.81"
"11071  :  โรงพยาบาลเมืองสรวง","564","25","14","56.00"
"11072  :  โรงพยาบาลโพนทราย","767","77","46","59.74"
"11073  :  โรงพยาบาลอาจสามารถ","1,189","87","33","37.93"
"11074  :  โรงพยาบาลเมยวดี","593","1","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","763","75","44","58.67"
"11076  :  โรงพยาบาลจังหาร","863","9","5","55.56"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","180","12","7","58.33"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","1,024","35","23","65.71"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","264","2","1","50.00"
"27989  :  โรงพยาบาลเชียงขวัญ","293","5","5","100.00"
"27990  :  โรงพยาบาลหนองฮี","454","74","31","41.89"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","278","56","20.14"
"11077  :  โรงพยาบาลนามน","0","242","140","57.85"
"11078  :  โรงพยาบาลกมลาไสย","0","483","276","57.14"
"11079  :  โรงพยาบาลร่องคำ","0","417","107","25.66"
"11080  :  โรงพยาบาลเขาวง","0","918","419","45.64"
"11081  :  โรงพยาบาลยางตลาด","0","1,074","676","62.94"
"11082  :  โรงพยาบาลห้วยเม็ก","0","475","215","45.26"
"11083  :  โรงพยาบาลสหัสขันธ์","0","244","162","66.39"
"11084  :  โรงพยาบาลคำม่วง","0","36","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","0","248","141","56.85"
"11086  :  โรงพยาบาลหนองกุงศรี","0","84","54","64.29"
"11087  :  โรงพยาบาลสมเด็จ","0","112","60","53.57"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","593","312","52.61"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","289","129","44.64"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","5","4","80.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","26","14","53.85"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","0","292","138","47.26"
"11090  :  โรงพยาบาลกุดบาก","0","860","429","49.88"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","15","15","100.00"
"11092  :  โรงพยาบาลพังโคน","0","136","45","33.09"
"11093  :  โรงพยาบาลวาริชภูมิ","0","830","428","51.57"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","819","622","75.95"
"11095  :  โรงพยาบาลวานรนิวาส","0","3,053","2,310","75.66"
"11096  :  โรงพยาบาลคำตากล้า","0","402","123","30.60"
"11097  :  โรงพยาบาลบ้านม่วง","0","2,306","1,325","57.46"
"11098  :  โรงพยาบาลอากาศอำนวย","0","17","17","100.00"
"11099  :  โรงพยาบาลส่องดาว","0","1,480","931","62.91"
"11100  :  โรงพยาบาลเต่างอย","0","86","79","91.86"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","2,253","1,384","61.43"
"11102  :  โรงพยาบาลเจริญศิลป์","0","1,578","1,230","77.95"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","4","3","75.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","3,420","1,250","36.55"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","16","16","100.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","0","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","0","194","154","79.38"
"11105  :  โรงพยาบาลท่าอุเทน","0","924","410","44.37"
"11106  :  โรงพยาบาลบ้านแพง","0","20","10","50.00"
"11107  :  โรงพยาบาลนาทม","0","525","299","56.95"
"11108  :  โรงพยาบาลเรณูนคร","0","319","162","50.78"
"11109  :  โรงพยาบาลนาแก","0","53","36","67.92"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","0","852","537","63.03"
"11112  :  โรงพยาบาลโพนสวรรค์","0","696","411","59.05"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","175","128","73.14"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","0","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","42","41","97.62"
"11114  :  โรงพยาบาลดอนตาล","0","9","9","100.00"
"11115  :  โรงพยาบาลดงหลวง","0","131","128","97.71"
"11116  :  โรงพยาบาลคำชะอี","0","6","6","100.00"
"11117  :  โรงพยาบาลหว้านใหญ่","0","1","1","100.00"
"11118  :  โรงพยาบาลหนองสูง","0","612","353","57.68"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","0","128","65","50.78"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","2","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","0","116","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","114","52","45.61"
"11124  :  โรงพยาบาลสะเมิง","0","206","117","56.80"
"11125  :  โรงพยาบาลฝาง","0","54","41","75.93"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","54","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","0","194","138","71.13"
"11129  :  โรงพยาบาลสันกำแพง","0","388","196","50.52"
"11130  :  โรงพยาบาลสันทราย","0","47","4","8.51"
"11131  :  โรงพยาบาลหางดง","0","318","118","37.11"
"11132  :  โรงพยาบาลฮอด","0","109","32","29.36"
"11133  :  โรงพยาบาลดอยเต่า","0","23","15","65.22"
"11134  :  โรงพยาบาลอมก๋อย","0","111","61","54.95"
"11135  :  โรงพยาบาลสารภี","0","227","3","1.32"
"11136  :  โรงพยาบาลเวียงแหง","0","91","49","53.85"
"11137  :  โรงพยาบาลไชยปราการ","0","100","60","60.00"
"11138  :  โรงพยาบาลแม่วาง","0","334","19","5.69"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","192","57","29.69"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","56","33","58.93"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","0","385","229","59.48"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","1,001","733","73.23"
"11142  :  โรงพยาบาลลี้","0","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","689","513","74.46"
"11144  :  โรงพยาบาลป่าซาง","0","186","120","64.52"
"11145  :  โรงพยาบาลบ้านธิ","0","2,070","1,530","73.91"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","1,115","846","75.87"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","0","155","82","52.90"
"11147  :  โรงพยาบาลเกาะคา","0","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","0","112","85","75.89"
"11149  :  โรงพยาบาลงาว","0","1,209","751","62.12"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","0","1,531","871","56.89"
"11152  :  โรงพยาบาลเถิน","0","309","265","85.76"
"11153  :  โรงพยาบาลแม่พริก","0","1,148","849","73.95"
"11154  :  โรงพยาบาลแม่ทะ","0","2,285","1,562","68.36"
"11155  :  โรงพยาบาลสบปราบ","0","1,502","1,192","79.36"
"11156  :  โรงพยาบาลห้างฉัตร","0","465","363","78.06"
"11157  :  โรงพยาบาลเมืองปาน","0","327","217","66.36"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","0","0","0","0.00"
"11158  :  โรงพยาบาลตรอน","0","253","82","32.41"
"11159  :  โรงพยาบาลท่าปลา","0","225","114","50.67"
"11160  :  โรงพยาบาลน้ำปาด","0","302","87","28.81"
"11161  :  โรงพยาบาลฟากท่า","0","81","47","58.02"
"11162  :  โรงพยาบาลบ้านโคก","0","18","7","38.89"
"11163  :  โรงพยาบาลพิชัย","0","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","0","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","0","177","61","34.46"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","15","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","0","158","0","0.00"
"11167  :  โรงพยาบาลลอง","0","409","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","155","0","0.00"
"11170  :  โรงพยาบาลสอง","0","211","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","0","289","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","93","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","631","0","0.00"
"10716  :  โรงพยาบาลน่าน","0","0","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","0","1,131","793","70.11"
"11174  :  โรงพยาบาลบ้านหลวง","0","670","528","78.81"
"11175  :  โรงพยาบาลนาน้อย","0","700","459","65.57"
"11176  :  โรงพยาบาลท่าวังผา","0","1,292","627","48.53"
"11177  :  โรงพยาบาลเวียงสา","0","3,357","2,668","79.48"
"11178  :  โรงพยาบาลทุ่งช้าง","0","388","321","82.73"
"11179  :  โรงพยาบาลเชียงกลาง","0","520","205","39.42"
"11180  :  โรงพยาบาลนาหมื่น","0","321","190","59.19"
"11181  :  โรงพยาบาลสันติสุข","0","1,459","1,134","77.72"
"11182  :  โรงพยาบาลบ่อเกลือ","0","857","700","81.68"
"11183  :  โรงพยาบาลสองแคว","0","1,100","757","68.82"
