"โรงพยาบาล","ผู้สูงอายุ 60 ปีขึ้นไป"
"ทั้งหมด(คน)","ได้รับการตรวจสุขภาพช่องปาก (B)","มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ (A)","ร้อยละ"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","128","4","2","50.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","549","37","33","89.19"
"27842  :  โรงพยาบาลเขวาสินรินทร์","696","13","12","92.31"
"27843  :  โรงพยาบาลศรีณรงค์","597","13","8","61.54"
"27844  :  โรงพยาบาลโนนนารายณ์","493","28","23","82.14"
"10700  :  โรงพยาบาลศรีสะเกษ","183","3","3","100.00"
"10927  :  โรงพยาบาลยางชุมน้อย","1,081","4","2","50.00"
"10928  :  โรงพยาบาลกันทรารมย์","1,650","194","81","41.75"
"10929  :  โรงพยาบาลกันทรลักษ์","1,992","88","44","50.00"
"10930  :  โรงพยาบาลขุขันธ์","2,002","34","24","70.59"
"10931  :  โรงพยาบาลไพรบึง","2,246","259","259","100.00"
"10932  :  โรงพยาบาลปรางค์กู่","1,049","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","1,507","326","187","57.36"
"10934  :  โรงพยาบาลราษีไศล","1,324","9","6","66.67"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","1,398","79","42","53.16"
"10936  :  โรงพยาบาลบึงบูรพ์","1,030","538","281","52.23"
"10937  :  โรงพยาบาลห้วยทับทัน","856","84","42","50.00"
"10938  :  โรงพยาบาลโนนคูณ","377","147","72","48.98"
"10939  :  โรงพยาบาลศรีรัตนะ","844","73","61","83.56"
"10940  :  โรงพยาบาลวังหิน","481","104","61","58.65"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","332","183","143","78.14"
"10942  :  โรงพยาบาลภูสิงห์","709","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","402","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","716","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","448","22","8","36.36"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","363","2","2","100.00"
"28016  :  โรงพยาบาลศิลาลาด","875","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","1,408","13","12","92.31"
"10945  :  โรงพยาบาลโขงเจียม","988","18","10","55.56"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","2,334","714","605","84.73"
"10948  :  โรงพยาบาลนาจะหลวย","1,856","21","13","61.90"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","689","55","31","56.36"
"10951  :  โรงพยาบาลตระการพืชผล","1,385","24","21","87.50"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","1,508","2","2","100.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","1,495","8","4","50.00"
"10954  :  โรงพยาบาลวารินชำราบ","592","1","1","100.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","1,514","4","3","75.00"
"10957  :  โรงพยาบาลตาลสุม","794","3","2","66.67"
"10958  :  โรงพยาบาลโพธิ์ไทร","992","734","297","40.46"
"10959  :  โรงพยาบาลสำโรง","887","6","2","33.33"
"10960  :  โรงพยาบาลดอนมดแดง","600","43","28","65.12"
"10961  :  โรงพยาบาลสิรินธร","901","5","3","60.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","748","6","4","66.67"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","1,323","10","10","100.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","565","5","4","80.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","2","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","223","10","6","60.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","358","28","19","67.86"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","271","5","4","80.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2,130","96","52","54.17"
"10966  :  โรงพยาบาลป่าติ้ว","1,535","70","22","31.43"
"10967  :  โรงพยาบาลมหาชนะชัย","1,002","42","20","47.62"
"10968  :  โรงพยาบาลค้อวัง","882","483","323","66.87"
"10969  :  โรงพยาบาลไทยเจริญ","584","9","4","44.44"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","1,865","11","6","54.55"
"11921  :  โรงพยาบาลนายแพทย์หาญ","291","7","3","42.86"
"04007  :  โรงพยาบาลซับใหญ่","492","9","2","22.22"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","3,190","86","23","26.74"
"10971  :  โรงพยาบาลคอนสวรรค์","2,149","9","6","66.67"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","2,016","207","82","39.61"
"10973  :  โรงพยาบาลหนองบัวแดง","2,573","475","233","49.05"
"10974  :  โรงพยาบาลจัตุรัส","2,180","136","73","53.68"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,972","277","138","49.82"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,087","3","3","100.00"
"10977  :  โรงพยาบาลเทพสถิต","1,420","16","11","68.75"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","3,703","43","28","65.12"
"10979  :  โรงพยาบาลบ้านแท่น","1,724","36","11","30.56"
"10980  :  โรงพยาบาลแก้งคร้อ","2,514","272","153","56.25"
"10981  :  โรงพยาบาลคอนสาร","1,513","40","23","57.50"
"10982  :  โรงพยาบาลภักดีชุมพล","874","134","68","50.75"
"10983  :  โรงพยาบาลเนินสง่า","642","8","2","25.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","1,156","24","14","58.33"
"10986  :  โรงพยาบาลปทุมราชวงศา","1,115","1","1","100.00"
"10987  :  โรงพยาบาลพนา","978","10","3","30.00"
"10988  :  โรงพยาบาลเสนางคนิคม","1,930","205","154","75.12"
"10989  :  โรงพยาบาลหัวตะพาน","787","11","10","90.91"
"10990  :  โรงพยาบาลลืออำนาจ","874","1","1","100.00"
"11040  :  โรงพยาบาลบึงกาฬ","1,651","15","7","46.67"
"11041  :  โรงพยาบาลพรเจริญ","1,342","1","1","100.00"
"11043  :  โรงพยาบาลโซ่พิสัย","2,016","109","73","66.97"
"11046  :  โรงพยาบาลเซกา","2,308","43","28","65.12"
"11047  :  โรงพยาบาลปากคาด","1,331","1","1","100.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","1,709","24","6","25.00"
"11050  :  โรงพยาบาลบุ่งคล้า","377","2","1","50.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","3","2","2","100.00"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","1,842","81","51","62.96"
"11000  :  โรงพยาบาลน้ำพอง","1,662","31","16","51.61"
"11001  :  โรงพยาบาลอุบลรัตน์","1,111","22","14","63.64"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","659","2","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","949","9","3","33.33"
"11006  :  โรงพยาบาลแวงน้อย","1,578","32","17","53.13"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","1,761","3","1","33.33"
"11010  :  โรงพยาบาลชนบท","0","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","3,448","11","6","54.55"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","176","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","165","6","4","66.67"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","554","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","210","2","2","100.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","1,134","135","94","69.63"
"11014  :  โรงพยาบาลหนองวัวซอ","1,356","245","219","89.39"
"11015  :  โรงพยาบาลกุมภวาปี","2,868","313","188","60.06"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","1,533","64","57","89.06"
"11018  :  โรงพยาบาลหนองหาน","2,863","247","158","63.97"
"11019  :  โรงพยาบาลทุ่งฝน","1,637","246","134","54.47"
"11020  :  โรงพยาบาลไชยวาน","1,554","63","46","73.02"
"11021  :  โรงพยาบาลศรีธาตุ","789","25","18","72.00"
"11022  :  โรงพยาบาลวังสามหมอ","1,291","975","796","81.64"
"11023  :  โรงพยาบาลบ้านผือ","2,062","819","569","69.47"
"11024  :  โรงพยาบาลน้ำโสม","2,410","117","72","61.54"
"11025  :  โรงพยาบาลเพ็ญ","1,940","13","10","76.92"
"11026  :  โรงพยาบาลสร้างคอม","1,350","119","64","53.78"
"11027  :  โรงพยาบาลหนองแสง","1,183","339","301","88.79"
"11028  :  โรงพยาบาลนายูง","510","61","34","55.74"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","721","53","35","66.04"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","2,839","510","359","70.39"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","217","2","2","100.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0.00"
"10705  :  โรงพยาบาลเลย","3,944","836","494","59.09"
"11030  :  โรงพยาบาลนาด้วง","1,515","534","348","65.17"
"11031  :  โรงพยาบาลเชียงคาน","2,284","83","37","44.58"
"11032  :  โรงพยาบาลปากชม","802","136","116","85.29"
"11033  :  โรงพยาบาลนาแห้ว","402","73","30","41.10"
"11034  :  โรงพยาบาลภูเรือ","1,076","120","63","52.50"
"11035  :  โรงพยาบาลท่าลี่","853","37","21","56.76"
"11036  :  โรงพยาบาลวังสะพุง","2,951","413","224","54.24"
"11037  :  โรงพยาบาลภูกระดึง","2,172","15","8","53.33"
"11038  :  โรงพยาบาลภูหลวง","1,154","86","40","46.51"
"11039  :  โรงพยาบาลผาขาว","1,468","430","278","64.65"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","1,917","265","176","66.42"
"14133  :  โรงพยาบาลเอราวัณ","1,126","113","50","44.25"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","144","8","3","37.50"
"10706  :  โรงพยาบาลหนองคาย","4,199","36","28","77.78"
"11042  :  โรงพยาบาลโพนพิสัย","918","251","199","79.28"
"11044  :  โรงพยาบาลศรีเชียงใหม่","2,060","59","38","64.41"
"11045  :  โรงพยาบาลสังคม","616","75","46","61.33"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","3,207","212","80","37.74"
"14558  :  โรงพยาบาลพิสัยเวช","1,157","493","245","49.70"
"21356  :  โรงพยาบาลสระใคร","316","103","37","35.92"
"28778  :  โรงพยาบาลโพธิ์ตาก","255","2","2","100.00"
"28811  :  โรงพยาบาลเฝ้าไร่","594","137","80","58.39"
"28815  :  โรงพยาบาลรัตนวาปี","148","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","1,176","14","6","42.86"
"11052  :  โรงพยาบาลโกสุมพิสัย","3,403","202","144","71.29"
"11053  :  โรงพยาบาลกันทรวิชัย","1,679","85","55","64.71"
"11054  :  โรงพยาบาลเชียงยืน","2,499","319","158","49.53"
"11055  :  โรงพยาบาลบรบือ","3,016","66","53","80.30"
"11056  :  โรงพยาบาลนาเชือก","993","37","29","78.38"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","2,231","64","44","68.75"
"11058  :  โรงพยาบาลวาปีปทุม","2,594","17","8","47.06"
"11059  :  โรงพยาบาลนาดูน","800","20","9","45.00"
"11060  :  โรงพยาบาลยางสีสุราช","1,067","59","39","66.10"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","1,239","7","5","71.43"
"24704  :  โรงพยาบาลกุดรัง","401","73","36","49.32"
"28843  :  โรงพยาบาลชื่นชม","24","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","2,448","4","2","50.00"
"11062  :  โรงพยาบาลปทุมรัตต์","1,704","87","36","41.38"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2,341","19","7","36.84"
"11064  :  โรงพยาบาลธวัชบุรี","1,223","62","38","61.29"
"11065  :  โรงพยาบาลพนมไพร","1,778","44","17","38.64"
"11066  :  โรงพยาบาลโพนทอง","2,279","100","73","73.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","1,373","4","1","25.00"
"11068  :  โรงพยาบาลหนองพอก","1,528","37","28","75.68"
"11069  :  โรงพยาบาลเสลภูมิ","2,555","365","215","58.90"
"11070  :  โรงพยาบาลสุวรรณภูมิ","3,731","38","20","52.63"
"11071  :  โรงพยาบาลเมืองสรวง","871","64","43","67.19"
"11072  :  โรงพยาบาลโพนทราย","1,191","103","53","51.46"
"11073  :  โรงพยาบาลอาจสามารถ","1,764","76","52","68.42"
"11074  :  โรงพยาบาลเมยวดี","834","44","34","77.27"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,054","33","13","39.39"
"11076  :  โรงพยาบาลจังหาร","1,268","65","37","56.92"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","322","6","3","50.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","774","6","4","66.67"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","350","32","20","62.50"
"27989  :  โรงพยาบาลเชียงขวัญ","436","38","25","65.79"
"27990  :  โรงพยาบาลหนองฮี","619","25","11","44.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,316","12","8","66.67"
"11077  :  โรงพยาบาลนามน","1,113","36","16","44.44"
"11078  :  โรงพยาบาลกมลาไสย","2,049","6","5","83.33"
"11079  :  โรงพยาบาลร่องคำ","1,083","105","43","40.95"
"11080  :  โรงพยาบาลเขาวง","2,010","28","20","71.43"
"11081  :  โรงพยาบาลยางตลาด","2,658","166","76","45.78"
"11082  :  โรงพยาบาลห้วยเม็ก","1,559","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","961","1","1","100.00"
"11084  :  โรงพยาบาลคำม่วง","1,410","2","1","50.00"
"11085  :  โรงพยาบาลท่าคันโท","1,697","2","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","1,254","63","32","50.79"
"11087  :  โรงพยาบาลสมเด็จ","1,553","59","27","45.76"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,538","142","87","61.27"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,972","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","1","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","794","33","24","72.73"
"28789  :  โรงพยาบาลฆ้องชัย","688","184","128","69.57"
"28790  :  โรงพยาบาลดอนจาน","575","28","18","64.29"
"28791  :  โรงพยาบาลสามชัย","229","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","1,560","2","2","100.00"
"11090  :  โรงพยาบาลกุดบาก","867","2","2","100.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","1,263","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","2,319","216","159","73.61"
"11093  :  โรงพยาบาลวาริชภูมิ","1,652","2","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","541","14","9","64.29"
"11095  :  โรงพยาบาลวานรนิวาส","2,332","6","6","100.00"
"11096  :  โรงพยาบาลคำตากล้า","1,952","2","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","1,175","41","19","46.34"
"11098  :  โรงพยาบาลอากาศอำนวย","2,305","34","17","50.00"
"11099  :  โรงพยาบาลส่องดาว","664","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","486","1","1","100.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,610","126","67","53.17"
"11102  :  โรงพยาบาลเจริญศิลป์","1,340","29","27","93.10"
"11103  :  โรงพยาบาลโพนนาแก้ว","486","7","6","85.71"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","4,861","13","10","76.92"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1,434","2","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","669","15","8","53.33"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","671","7","4","57.14"
"11104  :  โรงพยาบาลปลาปาก","1,259","117","72","61.54"
"11105  :  โรงพยาบาลท่าอุเทน","818","353","216","61.19"
"11106  :  โรงพยาบาลบ้านแพง","1,360","188","113","60.11"
"11107  :  โรงพยาบาลนาทม","434","328","230","70.12"
"11108  :  โรงพยาบาลเรณูนคร","1,482","21","7","33.33"
"11109  :  โรงพยาบาลนาแก","1,325","5","4","80.00"
"11110  :  โรงพยาบาลศรีสงคราม","1,295","43","18","41.86"
"11111  :  โรงพยาบาลนาหว้า","1,836","110","65","59.09"
"11112  :  โรงพยาบาลโพนสวรรค์","1,457","41","23","56.10"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","322","43","28","65.12"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","423","109","81","74.31"
"10712  :  โรงพยาบาลมุกดาหาร","4,210","65","56","86.15"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1,054","121","59","48.76"
"11114  :  โรงพยาบาลดอนตาล","1,081","431","285","66.13"
"11115  :  โรงพยาบาลดงหลวง","1,056","170","115","67.65"
"11116  :  โรงพยาบาลคำชะอี","1,128","864","847","98.03"
"11117  :  โรงพยาบาลหว้านใหญ่","320","26","22","84.62"
"11118  :  โรงพยาบาลหนองสูง","561","274","190","69.34"
"06009  :  โรงพยาบาลแม่ตื่น","630","41","27","65.85"
"10713  :  โรงพยาบาลนครพิงค์","22","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","4,926","45","22","48.89"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","2,269","165","108","65.45"
"11121  :  โรงพยาบาลเชียงดาว","2,949","19","15","78.95"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","1,261","49","25","51.02"
"11125  :  โรงพยาบาลฝาง","1,339","19","11","57.89"
"11126  :  โรงพยาบาลแม่อาย","977","32","18","56.25"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","1,781","5","5","100.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","2,112","9","2","22.22"
"11133  :  โรงพยาบาลดอยเต่า","751","42","29","69.05"
"11134  :  โรงพยาบาลอมก๋อย","1,064","114","91","79.82"
"11135  :  โรงพยาบาลสารภี","0","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","965","121","64","52.89"
"11138  :  โรงพยาบาลแม่วาง","1,347","932","806","86.48"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","65","1","1","100.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","688","1","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,722","6","5","83.33"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,843","3","3","100.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,295","5","3","60.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","246","7","4","57.14"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","1,521","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,260","713","494","69.28"
"11142  :  โรงพยาบาลลี้","0","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","936","773","743","96.12"
"11144  :  โรงพยาบาลป่าซาง","1,405","8","6","75.00"
"11145  :  โรงพยาบาลบ้านธิ","2,590","508","447","87.99"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","448","1","1","100.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","612","9","9","100.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","2,929","222","134","60.36"
"11147  :  โรงพยาบาลเกาะคา","595","37","19","51.35"
"11148  :  โรงพยาบาลเสริมงาม","2,049","131","94","71.76"
"11149  :  โรงพยาบาลงาว","1,105","10","4","40.00"
"11150  :  โรงพยาบาลแจ้ห่ม","1,919","1,286","874","67.96"
"11151  :  โรงพยาบาลวังเหนือ","1,776","27","20","74.07"
"11152  :  โรงพยาบาลเถิน","1,490","168","103","61.31"
"11153  :  โรงพยาบาลแม่พริก","1,544","86","44","51.16"
"11154  :  โรงพยาบาลแม่ทะ","1,615","6","4","66.67"
"11155  :  โรงพยาบาลสบปราบ","2,677","198","121","61.11"
"11156  :  โรงพยาบาลห้างฉัตร","2,450","32","25","78.13"
"11157  :  โรงพยาบาลเมืองปาน","1,298","111","58","52.25"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","6,193","280","141","50.36"
"11158  :  โรงพยาบาลตรอน","1,707","138","37","26.81"
"11159  :  โรงพยาบาลท่าปลา","1,523","114","53","46.49"
"11160  :  โรงพยาบาลน้ำปาด","1,309","143","61","42.66"
"11161  :  โรงพยาบาลฟากท่า","1,204","520","279","53.65"
"11162  :  โรงพยาบาลบ้านโคก","692","17","11","64.71"
"11163  :  โรงพยาบาลพิชัย","1,617","38","15","39.47"
"11164  :  โรงพยาบาลลับแล","2,046","178","82","46.07"
"11165  :  โรงพยาบาลทองแสนขัน","1,145","204","75","36.76"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","75","1","1","100.00"
"10715  :  โรงพยาบาลแพร่","0","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","1,056","138","82","59.42"
"11167  :  โรงพยาบาลลอง","2,545","693","602","86.87"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0.00"
"11170  :  โรงพยาบาลสอง","2,876","1,725","1,531","88.75"
"11171  :  โรงพยาบาลวังชิ้น","1,185","116","65","56.03"
"11172  :  โรงพยาบาลหนองม่วงไข่","789","674","532","78.93"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,305","822","531","64.60"
"10716  :  โรงพยาบาลน่าน","5,451","167","84","50.30"
