"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"10869  :  โรงพยาบาลวัฒนานคร","9,084","6,459","1,023","1,253","19","5,337","14","7","0","0","1,901","365","0","0","2","38,218","174,277","27,052","91,067"
"10870  :  โรงพยาบาลอรัญประเทศ","10,778","6,787","857","1,558","0","11,900","20","6","0","1","1,933","708","0","0","160","64,496","232,536","38,079","109,957"
"13817  :  โรงพยาบาลเขาฉกรรจ์","3,776","2,825","276","450","2","2,341","6","3","0","1","767","279","0","0","10","24,918","92,199","19,110","56,268"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","8,040","6,671","409","206","172","3,842","14","8","0","3","1,774","532","0","0","290","49,992","192,216","38,503","118,329"
"10872  :  โรงพยาบาลเสิงสาง","9,937","7,589","783","522","4","6,356","14","7","0","2","1,687","714","0","0","109","36,559","145,592","26,915","78,843"
"10873  :  โรงพยาบาลคง","6,513","5,254","518","651","57","3,584","23","6","0","1","1,689","425","0","0","100","26,454","104,762","18,873","58,329"
"10874  :  โรงพยาบาลบ้านเหลื่อม","3,487","1,061","237","120","133","1,938","8","4","0","3","1,017","245","0","0","69","17,527","73,819","13,491","46,342"
"10875  :  โรงพยาบาลจักราช","7,654","6,328","639","529","0","4,558","20","8","0","3","1,418","600","0","0","253","31,097","119,432","24,728","79,279"
"10876  :  โรงพยาบาลโชคชัย","9,856","1,782","781","265","0","4,789","15","6","0","6","2,086","691","0","0","84","46,873","174,420","32,052","92,443"
"10877  :  โรงพยาบาลด่านขุนทด","10,090","4,378","4,570","1,037","0","10,711","30","7","0","0","2,341","508","0","0","10","59,742","227,212","43,407","132,352"
"10878  :  โรงพยาบาลโนนไทย","8,148","5,714","821","926","7","4,660","17","8","0","1","2,012","547","0","0","123","34,355","121,133","25,499","75,319"
"10879  :  โรงพยาบาลโนนสูง","7,708","5,380","560","699","205","3,437","14","5","0","0","1,602","369","0","0","179","49,573","164,066","34,148","98,880"
"10880  :  โรงพยาบาลขามสะแกแสง","7,947","6,473","504","741","5","3,511","27","8","0","0","2,035","562","0","0","130","26,000","118,448","19,535","71,650"
"10881  :  โรงพยาบาลบัวใหญ่","4,758","3,353","795","270","1","0","0","0","0","0","949","451","0","0","146","47,124","192,295","36,056","117,064"
"10882  :  โรงพยาบาลประทาย","6,535","5,239","388","711","214","3,998","17","9","0","1","1,382","407","0","0","127","33,879","132,814","26,860","88,937"
"10883  :  โรงพยาบาลปักธงชัย","5,602","4,271","877","319","21","3,711","16","4","0","2","1,093","242","0","3","25","54,877","214,301","45,101","139,916"
"10884  :  โรงพยาบาลพิมาย","7,972","5,228","945","1,388","10","4,124","10","2","0","0","1,971","334","0","0","115","61,927","216,649","49,539","148,005"
"10885  :  โรงพยาบาลห้วยแถลง","7,648","6,270","627","563","175","2,833","13","5","0","3","1,565","512","0","0","215","32,659","133,892","23,116","76,904"
"10886  :  โรงพยาบาลชุมพวง","7,871","4,723","644","821","0","5,436","29","9","0","5","1,656","569","0","0","112","36,533","143,754","29,084","84,924"
"10887  :  โรงพยาบาลสูงเนิน","17,538","10,484","4,939","1,439","403","15,292","15","4","0","0","3,173","1,164","0","0","212","52,368","195,043","35,565","112,123"
"10888  :  โรงพยาบาลขามทะเลสอ","4,675","2,758","1,282","580","1","2,661","10","4","0","0","1,154","283","0","0","119","23,647","83,139","18,544","53,730"
"10889  :  โรงพยาบาลสีคิ้ว","20,659","14,182","2,196","1,558","2","15,155","24","7","0","0","4,508","819","0","0","169","72,151","238,720","48,762","138,697"
"10890  :  โรงพยาบาลปากช่องนานา","9,787","4,310","4,357","674","49","4,795","8","4","0","0","2,051","288","0","0","49","142,304","463,927","94,213","265,721"
"10891  :  โรงพยาบาลหนองบุญมาก","4,010","3,328","314","276","2","2,458","8","2","0","0","601","259","0","0","45","30,149","106,874","23,820","68,432"
"10892  :  โรงพยาบาลแก้งสนามนาง","5,766","3,825","689","1,195","146","0","0","0","0","0","1,263","409","0","0","155","18,935","80,577","13,245","46,096"
"10893  :  โรงพยาบาลโนนแดง","4,811","4,050","328","407","0","2,298","17","7","0","0","1,305","362","0","0","102","17,292","66,073","12,405","38,436"
"10894  :  โรงพยาบาลวังน้ำเขียว","2,885","2,514","152","122","1","1,736","8","4","0","2","501","156","0","0","2","22,328","70,753","15,970","44,959"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2,012","1,699","147","159","9","980","4","2","0","1","485","143","0","0","65","11,983","57,400","9,950","36,741"
"11608  :  โรงพยาบาลลำทะเมนชัย","4,149","881","138","151","0","2,191","13","5","0","1","986","244","0","0","168","15,010","60,880","9,897","29,273"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","13,902","9,638","1,522","2,194","104","0","0","0","0","0","2,341","1,064","0","0","82","26,865","62,916","7,728","25,039"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","14,367","10,066","2,409","837","24","0","0","0","0","0","2,833","663","0","0","23","15,026","57,899","6,202","17,167"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","2,261","538","13","799","0","1,686","4","0","0","0","133","52","0","0","15","3,440","10,786","2,171","5,456"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","4,315","3,538","175","142","1","2,259","11","3","0","4","1,158","263","0","0","102","19,589","80,170","15,829","50,311"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","1,556","1,250","220","22","12","0","0","0","0","0","248","81","0","0","39","72,295","230,433","55,363","148,145"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","3,819","2,749","588","422","0","1,684","11","2","0","2","819","198","0","0","95","22,373","87,749","16,876","48,678"
"27839  :  โรงพยาบาลบัวลาย","2,768","508","99","74","67","1,515","6","2","0","0","768","180","0","0","69","12,049","53,361","8,773","28,994"
"27840  :  โรงพยาบาลสีดา","1,983","1,559","104","237","70","1,076","7","3","0","0","525","127","0","0","25","11,014","45,563","8,558","27,157"
"27841  :  โรงพยาบาลเทพารักษ์","5,940","4,950","149","104","0","2,092","16","4","0","0","1,084","378","0","0","99","13,676","62,368","9,973","31,981"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","8,872","4,711","3,170","402","187","4,528","15","10","0","7","1,481","751","0","0","199","31,729","121,597","24,290","76,053"
"10896  :  โรงพยาบาลกระสัง","6,981","5,669","398","620","28","3,516","14","6","0","2","1,432","478","0","0","210","39,300","131,693","30,457","81,615"
"10897  :  โรงพยาบาลนางรอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","7,435","3,812","549","488","0","3,186","16","6","0","0","1,649","494","0","0","364","36,334","135,325","25,476","76,693"
"10899  :  โรงพยาบาลละหานทราย","8,279","6,500","634","481","172","5,360","12","0","0","0","1,383","493","0","0","197","39,110","142,858","32,096","94,620"
"10900  :  โรงพยาบาลประโคนชัย","11,081","6,693","1,221","2,234","214","5,882","14","9","0","0","2,539","717","0","0","394","55,775","213,652","44,076","130,095"
"10901  :  โรงพยาบาลบ้านกรวด","11,255","9,221","556","590","250","4,883","23","12","0","1","1,734","696","0","0","183","37,622","145,359","30,433","95,357"
"10902  :  โรงพยาบาลพุทไธสง","7,292","4,587","616","1,137","210","4,262","18","7","0","4","1,832","487","0","0","260","26,918","116,946","20,060","68,572"
"10904  :  โรงพยาบาลลำปลายมาศ","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","51,019","205,306","43,233","149,534"
"10905  :  โรงพยาบาลสตึก","12,130","8,834","624","340","295","4,629","24","10","0","8","2,252","658","0","0","329","48,162","191,460","33,650","106,395"
"10906  :  โรงพยาบาลปะคำ","4,671","3,485","300","322","176","2,450","10","5","0","1","1,052","165","0","0","263","21,298","81,527","16,643","49,994"
"10907  :  โรงพยาบาลนาโพธิ์","3,218","2,168","138","334","124","1,400","10","5","0","3","971","230","0","0","289","16,502","72,507","14,014","48,587"
"10908  :  โรงพยาบาลหนองหงส์","3,949","3,086","267","372","128","1,935","15","4","0","3","1,030","305","0","0","139","27,288","112,344","22,536","69,547"
"10909  :  โรงพยาบาลพลับพลาชัย","5,748","3,319","413","254","99","2,475","13","4","0","1","1,136","640","0","0","169","23,737","89,467","17,886","51,760"
"10910  :  โรงพยาบาลห้วยราช","2,570","1,865","68","118","83","889","10","2","0","2","610","187","0","0","118","13,455","56,046","10,075","30,381"
"10911  :  โรงพยาบาลโนนสุวรรณ","4,365","3,913","130","307","109","2,289","17","3","0","3","833","289","0","0","79","14,156","56,589","11,344","34,813"
"10912  :  โรงพยาบาลชำนิ","2,408","2,066","70","91","81","1,387","8","2","0","3","622","151","0","0","107","21,506","84,082","17,183","49,965"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,610","2,077","260","159","70","1,381","8","3","0","0","684","192","0","0","128","14,731","60,889","11,967","38,426"
"10914  :  โรงพยาบาลโนนดินแดง","7,357","5,825","807","645","199","4,001","12","6","0","1","1,432","408","0","0","298","20,461","79,007","14,413","45,977"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","621","203","42","326","0","631","1","0","0","0","31","1","0","0","1","10,372","37,981","6,506","24,103"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","5,134","3,995","318","245","80","2,137","17","5","0","0","1,170","323","0","0","116","22,359","85,150","17,706","54,320"
"23578  :  โรงพยาบาลแคนดง","5,688","4,491","443","508","147","2,683","13","5","0","0","1,206","500","0","0","186","16,552","70,002","12,257","40,757"
"28020  :  โรงพยาบาลบ้านด่าน","6,061","4,727","502","343","195","2,394","15","5","0","4","1,378","477","0","0","286","18,283","72,117","13,455","38,835"
"10668  :  โรงพยาบาลสุรินทร์","188","71","12","66","0","41","2","0","0","0","55","1","0","0","0","163,728","594,516","133,603","445,402"
"10915  :  โรงพยาบาลชุมพลบุรี","6,336","5,057","565","695","190","6,195","14","5","0","1","1,285","411","0","0","159","25,837","115,244","19,994","74,898"
"10916  :  โรงพยาบาลท่าตูม","13,373","9,770","1,589","793","1","5,334","22","12","0","11","3,052","877","0","0","316","46,098","187,304","37,333","119,351"
"10917  :  โรงพยาบาลจอมพระ","7,868","6,384","573","834","0","2,932","16","4","0","0","1,754","642","0","0","155","27,493","101,922","21,647","62,750"
"10918  :  โรงพยาบาลปราสาท","8,846","6,062","966","1,187","187","5,094","18","6","0","4","1,768","634","0","0","208","73,950","274,634","57,882","180,020"
"10919  :  โรงพยาบาลกาบเชิง","5,010","2,734","170","297","2","2,761","13","3","0","4","1,027","435","0","0","143","25,736","91,483","20,113","57,279"
"10920  :  โรงพยาบาลรัตนบุรี","9,157","8,269","393","482","0","4,241","31","11","0","12","1,858","704","0","0","114","40,377","183,599","31,799","119,100"
"10921  :  โรงพยาบาลสนม","4,668","3,564","388","518","0","2,114","12","8","0","2","1,208","329","0","0","341","17,331","76,687","14,042","53,124"
"10922  :  โรงพยาบาลศีขรภูมิ","8,298","6,682","393","1,205","134","3,339","15","6","0","3","1,849","525","0","0","359","55,713","220,551","46,440","146,632"
"10923  :  โรงพยาบาลสังขะ","8,456","5,878","260","939","0","4,133","13","2","0","0","1,689","573","0","0","209","53,935","203,871","40,445","112,120"
"10924  :  โรงพยาบาลลำดวน","5,972","4,861","568","404","0","2,358","11","6","0","4","1,367","321","0","0","120","29,999","117,594","25,076","80,404"
"10925  :  โรงพยาบาลสำโรงทาบ","5,198","4,478","136","352","136","2,525","14","7","0","2","1,270","406","0","0","209","25,550","110,264","19,726","64,834"
"10926  :  โรงพยาบาลบัวเชด","6,221","5,683","201","279","0","2,706","13","6","0","2","1,065","408","0","0","26","23,357","94,819","17,828","53,572"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","1,918","57","167","1,212","0","606","1","2","0","1","71","0","0","1","1","23,641","75,213","12,904","40,366"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,413","2,123","156","127","0","1,084","6","2","0","0","500","181","0","0","97","18,386","80,329","15,063","50,690"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,384","1,993","163","187","21","871","6","1","0","0","642","207","0","0","45","16,423","61,727","13,180","39,891"
"27843  :  โรงพยาบาลศรีณรงค์","3,149","2,800","207","73","0","1,020","5","2","0","0","541","97","0","0","144","15,605","53,480","12,407","32,428"
"27844  :  โรงพยาบาลโนนนารายณ์","1,912","1,217","607","33","0","596","5","2","0","1","489","95","0","0","4","14,882","60,296","11,995","40,903"
"10700  :  โรงพยาบาลศรีสะเกษ","6,012","3,223","712","1,262","55","1,277","39","5","0","0","1,129","468","0","0","44","154,082","554,996","122,055","356,493"
"10927  :  โรงพยาบาลยางชุมน้อย","5,059","3,894","361","549","182","2,041","11","3","0","0","951","316","0","0","178","21,058","84,682","15,662","50,415"
"10928  :  โรงพยาบาลกันทรารมย์","7,740","5,240","669","1,480","220","3,220","15","5","0","0","1,478","483","0","0","159","45,059","164,824","31,973","88,832"
"10929  :  โรงพยาบาลกันทรลักษ์","9,845","7,248","693","1,362","0","2,777","21","10","0","0","1,909","774","0","0","160","73,869","282,903","55,292","157,590"
"10930  :  โรงพยาบาลขุขันธ์","8,889","7,116","368","597","143","3,595","14","9","0","1","1,754","544","0","0","172","57,915","212,801","40,875","110,965"
"10931  :  โรงพยาบาลไพรบึง","9,909","8,539","782","440","274","4,276","19","10","0","0","1,986","908","0","0","512","24,753","104,008","16,562","51,418"
"10932  :  โรงพยาบาลปรางค์กู่","4,300","3,336","253","454","165","1,532","13","5","0","0","989","342","0","0","65","29,160","119,201","21,620","65,332"
"10933  :  โรงพยาบาลขุนหาญ","6,244","4,733","231","789","187","2,158","15","6","0","0","1,276","488","0","0","271","49,143","214,628","39,252","134,722"
"10934  :  โรงพยาบาลราษีไศล","5,610","4,054","517","749","131","2,101","16","5","0","0","1,205","309","0","15","107","37,931","158,778","28,228","82,699"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","5,682","4,154","554","759","159","1,501","11","10","0","0","1,238","342","0","0","215","49,933","194,074","36,948","112,331"
"10936  :  โรงพยาบาลบึงบูรพ์","3,666","2,636","295","579","116","1,330","11","4","0","0","947","237","0","0","307","11,469","54,563","8,145","24,869"
"10937  :  โรงพยาบาลห้วยทับทัน","3,952","3,155","319","349","75","1,469","8","4","0","0","765","331","0","0","141","19,687","86,915","14,911","47,360"
"10938  :  โรงพยาบาลโนนคูณ","1,802","1,444","172","133","63","679","8","4","0","0","355","95","0","0","79","18,923","87,200","14,387","49,608"
"10939  :  โรงพยาบาลศรีรัตนะ","2,854","2,389","131","251","73","956","9","9","0","0","575","287","0","0","55","28,687","116,507","21,123","60,728"
"10940  :  โรงพยาบาลวังหิน","2,541","2,145","182","144","48","849","8","4","0","0","466","226","0","0","133","24,195","85,070","17,946","47,306"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1,890","1,546","143","160","39","750","6","5","0","0","291","190","0","0","60","19,859","83,250","15,700","50,999"
"10942  :  โรงพยาบาลภูสิงห์","3,578","3,153","172","211","73","1,361","12","5","0","0","678","472","0","0","295","26,991","111,501","20,325","66,240"
"10943  :  โรงพยาบาลเมืองจันทร์","1,197","1,030","46","103","45","528","18","2","0","0","380","108","0","0","70","10,724","50,681","8,409","29,991"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","3,246","2,614","197","326","108","1,302","10","4","0","0","665","258","0","0","151","20,322","86,038","14,735","48,756"
"28014  :  โรงพยาบาลพยุห์","1,835","1,471","23","79","55","666","6","3","0","0","400","151","0","0","67","19,247","68,996","14,806","40,362"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,695","1,368","174","113","44","538","10","15","0","0","334","92","0","0","74","11,771","47,048","8,105","25,580"
"28016  :  โรงพยาบาลศิลาลาด","2,742","2,467","130","118","81","1,151","10","4","0","0","780","191","0","10","90","9,118","44,575","6,889","25,719"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","6,806","5,788","129","474","3","1","0","0","0","0","1,213","446","0","0","82","34,982","159,405","26,250","93,478"
"10945  :  โรงพยาบาลโขงเจียม","4,279","2,788","558","386","96","1,627","7","4","0","0","463","366","0","0","45","19,561","72,565","13,129","37,402"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","13,160","9,595","793","1,189","96","4,882","22","9","0","0","2,070","849","0","3","53","40,215","168,083","27,974","87,680"
"10948  :  โรงพยาบาลนาจะหลวย","11,902","10,139","618","651","0","4,525","14","6","0","5","1,687","625","0","0","37","26,661","99,781","20,618","62,313"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","5,532","4,720","215","420","190","2,641","15","10","0","1","1,202","548","0","1","33","29,375","98,766","21,469","52,973"
"10951  :  โรงพยาบาลตระการพืชผล","5,491","4,575","190","504","5","2,916","9","10","0","0","1,302","240","0","2","9","57,700","216,884","41,410","120,632"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","5,431","3,950","294","354","131","2,163","15","7","0","0","1,008","435","0","0","133","20,718","100,462","14,094","51,102"
"10953  :  โรงพยาบาลม่วงสามสิบ","5,926","4,141","338","578","119","3,821","16","10","0","3","1,396","318","0","0","235","38,711","155,624","28,198","80,378"
"10954  :  โรงพยาบาลวารินชำราบ","2,364","1,463","35","45","52","1,018","6","0","0","0","498","40","0","0","1","85,634","347,198","62,092","183,405"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","6,100","3,152","476","1,352","77","0","0","0","0","0","1,427","248","0","0","16","62,517","254,771","48,344","157,413"
"10957  :  โรงพยาบาลตาลสุม","2,876","1,500","164","171","0","1,220","11","4","0","2","578","305","0","0","45","13,719","56,559","10,640","36,226"
"10958  :  โรงพยาบาลโพธิ์ไทร","4,511","3,592","178","515","106","2,330","13","5","0","3","907","441","0","0","67","23,743","96,311","18,300","56,332"
"10959  :  โรงพยาบาลสำโรง","4,838","3,691","441","665","14","1,660","12","7","0","3","881","290","0","1","48","28,594","112,495","20,250","65,023"
"10960  :  โรงพยาบาลดอนมดแดง","3,189","2,734","118","95","0","0","0","0","0","0","600","222","0","1","53","15,107","66,466","12,056","39,399"
"10961  :  โรงพยาบาลสิรินธร","2,913","2,395","136","279","8","1,868","13","5","0","2","581","221","0","0","74","25,563","105,983","18,919","67,040"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","4,896","3,712","296","230","48","1,655","12","4","0","3","726","304","0","1","88","16,074","76,350","11,370","42,708"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","7,359","2,916","929","1,595","0","2,415","4","4","0","0","814","252","0","0","8","56,304","214,517","35,629","107,699"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","5,496","4,355","295","767","145","0","0","0","0","0","1,043","114","0","0","81","868","2,325","456","598"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","315","259","11","14","1","444","20","4","0","1","49","25","0","0","12","15,618","62,252","12,023","37,945"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1,117","980","43","44","30","470","3","0","0","2","257","67","0","4","34","13,496","54,524","9,795","27,980"
"10701  :  โรงพยาบาลยโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","8,181","6,416","703","610","248","3,627","15","9","0","3","2,003","562","0","0","375","27,985","136,234","20,683","72,523"
"10966  :  โรงพยาบาลป่าติ้ว","6,740","5,195","444","540","197","2,557","12","7","0","2","1,483","371","0","1","204","18,210","80,760","14,145","51,075"
"10967  :  โรงพยาบาลมหาชนะชัย","4,632","3,793","255","447","67","2,201","10","4","0","1","962","351","0","0","167","23,383","101,326","17,988","67,757"
"10968  :  โรงพยาบาลค้อวัง","4,178","3,146","552","476","111","1,766","9","7","0","1","895","271","0","0","148","11,755","55,719","8,777","30,814"
"10969  :  โรงพยาบาลไทยเจริญ","3,145","2,729","185","212","92","1,598","6","6","0","0","541","250","0","0","73","13,046","61,267","10,386","37,632"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","8,933","7,585","338","526","427","4,144","16","9","0","2","1,900","823","0","4","204","44,144","185,618","34,669","117,742"
"11921  :  โรงพยาบาลนายแพทย์หาญ","1,429","1,137","99","172","22","563","4","0","0","0","427","2","0","0","25","1,273","7,999","802","5,027"
"04007  :  โรงพยาบาลซับใหญ่","3,126","2,705","163","135","81","1,563","8","4","0","1","481","253","0","0","44","10,938","41,838","7,736","21,272"
"10702  :  โรงพยาบาลชัยภูมิ","2","2","0","0","0","506","3","0","0","0","0","0","0","0","0","130,233","426,965","102,845","305,925"
"10970  :  โรงพยาบาลบ้านเขว้า","10,964","8,670","757","1,332","0","7,493","22","7","0","1","3,035","583","0","0","293","23,484","114,637","18,976","81,076"
"10971  :  โรงพยาบาลคอนสวรรค์","4,544","2,846","299","710","126","3,587","16","5","0","0","1,770","210","0","0","262","26,084","117,938","20,338","67,273"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","7,473","5,970","679","647","0","4,770","13","6","0","0","1,871","521","0","0","263","46,031","206,035","34,420","112,052"
"10973  :  โรงพยาบาลหนองบัวแดง","10,178","7,523","577","1,320","0","6,187","19","13","0","2","1,745","770","0","0","260","49,189","192,721","37,197","105,401"
"10974  :  โรงพยาบาลจัตุรัส","8,048","5,757","1,262","880","296","4,516","13","5","0","3","2,049","649","0","0","92","38,262","159,422","29,857","90,303"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","10,121","7,999","430","754","279","5,594","25","9","0","3","2,796","601","0","0","175","30,006","139,744","22,764","78,390"
"10976  :  โรงพยาบาลหนองบัวระเหว","4,174","2,485","157","168","3","2,218","9","5","0","1","918","305","0","0","18","20,332","84,568","16,330","55,854"
"10977  :  โรงพยาบาลเทพสถิต","9,059","6,240","828","338","2","6,063","18","10","0","0","1,689","607","0","0","66","22,621","76,098","15,961","40,196"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","15,478","10,682","1,181","1,189","57","6,618","17","11","0","9","3,367","833","0","0","10","66,156","270,755","47,271","145,935"
"10979  :  โรงพยาบาลบ้านแท่น","8,510","6,962","593","779","199","4,379","16","9","0","0","1,955","511","0","0","121","24,155","119,167","19,012","75,760"
"10980  :  โรงพยาบาลแก้งคร้อ","10,419","8,833","302","1,063","257","6,674","18","9","0","0","2,245","571","0","0","193","40,045","152,752","31,449","97,443"
"10981  :  โรงพยาบาลคอนสาร","4,736","3,622","374","646","208","2,367","9","3","0","5","1,335","287","0","0","79","28,885","118,179","22,884","78,402"
"10982  :  โรงพยาบาลภักดีชุมพล","3,814","1,136","1,999","105","153","1,947","9","4","0","2","785","253","0","0","297","17,407","69,706","14,838","47,803"
"10983  :  โรงพยาบาลเนินสง่า","2,578","2,326","94","130","70","1,258","6","4","0","2","592","204","0","0","89","14,529","64,532","11,737","41,071"
"10703  :  โรงพยาบาลอำนาจเจริญ","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","87,452","349,867","65,744","205,304"
"10985  :  โรงพยาบาลชานุมาน","6,560","4,934","500","664","118","2,354","10","5","0","2","1,122","513","0","0","194","18,457","73,930","14,453","45,189"
"10986  :  โรงพยาบาลปทุมราชวงศา","6,032","4,717","502","561","18","2,939","9","5","0","1","1,009","411","0","0","74","22,456","96,471","17,635","57,379"
"10987  :  โรงพยาบาลพนา","3,905","2,859","408","480","2","1,602","13","3","0","7","796","213","0","0","18","16,251","77,108","13,813","54,308"
"10988  :  โรงพยาบาลเสนางคนิคม","9,247","6,926","1,215","1,093","183","3,220","14","6","0","0","1,813","557","0","0","153","17,640","68,923","14,053","42,156"
"10989  :  โรงพยาบาลหัวตะพาน","3,513","2,703","379","352","70","1,276","7","4","0","3","717","254","0","0","96","23,123","108,303","18,219","62,462"
"10990  :  โรงพยาบาลลืออำนาจ","3,964","2,454","1,084","402","153","1,347","11","6","0","6","810","243","0","0","47","17,091","75,864","13,011","39,588"
"11040  :  โรงพยาบาลบึงกาฬ","7,578","5,081","1,608","788","2","11","7","0","0","0","1,465","296","0","0","84","64,729","261,356","47,962","144,322"
