"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","1,184","4","0.34","4","0","0","1,161","4","4","0","0","15","0","0","0","0","8","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","391","0","0.00","0","0","0","376","0","0","0","0","6","0","0","0","0","9","0","0","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","2,454","2,018","82.23","2,018","0","0","2,414","1,996","1,996","0","0","18","4","4","0","0","22","18","18","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","1,741","1","0.06","1","0","0","1,492","1","1","0","0","218","0","0","0","0","31","0","0","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","1,455","0","0.00","0","0","0","1,442","0","0","0","0","5","0","0","0","0","8","0","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","593","0","0.00","0","0","0","588","0","0","0","0","3","0","0","0","0","2","0","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","1,719","1","0.06","1","0","0","1,665","0","0","0","0","30","1","1","0","0","24","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","1,551","199","12.83","199","0","0","1,502","194","194","0","0","38","2","2","0","0","11","3","3","0","0"
"10873  :  โรงพยาบาลคง","1,556","0","0.00","0","0","0","1,525","0","0","0","0","21","0","0","0","0","10","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","967","0","0.00","0","0","0","946","0","0","0","0","19","0","0","0","0","2","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","1,351","0","0.00","0","0","0","1,320","0","0","0","0","22","0","0","0","0","9","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","1,765","2","0.11","2","0","0","1,760","2","2","0","0","1","0","0","0","0","4","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","2,270","11","0.48","11","0","0","2,242","11","11","0","0","20","0","0","0","0","8","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","1,927","0","0.00","0","0","0","1,907","0","0","0","0","12","0","0","0","0","8","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","1,568","6","0.38","6","0","0","1,541","6","6","0","0","16","0","0","0","0","11","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","1,621","0","0.00","0","0","0","1,614","0","0","0","0","5","0","0","0","0","2","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","945","0","0.00","0","0","0","889","0","0","0","0","43","0","0","0","0","13","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","1,225","0","0.00","0","0","0","1,201","0","0","0","0","20","0","0","0","0","4","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","999","0","0.00","0","0","0","977","0","0","0","0","18","0","0","0","0","4","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","1,841","4","0.22","4","0","0","1,819","4","4","0","0","15","0","0","0","0","7","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","1,538","1","0.07","1","0","0","1,520","1","1","0","0","11","0","0","0","0","7","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","1,557","0","0.00","0","0","0","1,513","0","0","0","0","37","0","0","0","0","7","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","3,051","11","0.36","11","0","0","2,983","11","11","0","0","45","0","0","0","0","23","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","1,077","3","0.28","3","0","0","1,056","3","3","0","0","13","0","0","0","0","8","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","4,171","2","0.05","2","0","0","4,127","2","2","0","0","35","0","0","0","0","9","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","1,697","35","2.06","35","0","0","1,688","34","34","0","0","7","1","1","0","0","2","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","593","1","0.17","1","0","0","586","1","1","0","0","7","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,245","139","11.16","137","2","0","1,187","129","127","2","0","52","9","9","0","0","6","1","1","0","0"
"10893  :  โรงพยาบาลโนนแดง","1,293","1","0.08","1","0","0","1,251","1","1","0","0","28","0","0","0","0","14","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","489","1","0.20","1","0","0","485","1","1","0","0","1","0","0","0","0","3","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","455","0","0.00","0","0","0","446","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","950","0","0.00","0","0","0","893","0","0","0","0","56","0","0","0","0","1","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2,139","11","0.51","11","0","0","2,133","11","11","0","0","4","0","0","0","0","2","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","95","7","7.37","7","0","0","92","7","7","0","0","2","0","0","0","0","1","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","11","0","0.00","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,115","1","0.09","1","0","0","1,092","1","1","0","0","13","0","0","0","0","10","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","246","0","0.00","0","0","0","245","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","775","0","0.00","0","0","0","767","0","0","0","0","3","0","0","0","0","5","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","694","0","0.00","0","0","0","666","0","0","0","0","22","0","0","0","0","6","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","514","0","0.00","0","0","0","502","0","0","0","0","11","0","0","0","0","1","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","1,028","1","0.10","1","0","0","1,023","1","1","0","0","4","0","0","0","0","1","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","1,417","1","0.07","1","0","0","1,382","1","1","0","0","28","0","0","0","0","7","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","1,319","2","0.15","2","0","0","1,262","2","2","0","0","48","0","0","0","0","9","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","1,613","0","0.00","0","0","0","1,598","0","0","0","0","10","0","0","0","0","5","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","1,301","51","3.92","51","0","0","1,254","50","50","0","0","30","1","1","0","0","17","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","2,147","1","0.05","1","0","0","2,008","1","1","0","0","139","0","0","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","1,687","335","19.86","335","0","0","1,647","335","335","0","0","29","0","0","0","0","11","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","1,704","0","0.00","0","0","0","1,633","0","0","0","0","61","0","0","0","0","10","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","1","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","2,203","0","0.00","0","0","0","2,144","0","0","0","0","56","0","0","0","0","3","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","1,004","982","97.81","982","0","0","968","947","947","0","0","34","34","34","0","0","2","1","1","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","885","0","0.00","0","0","0","867","0","0","0","0","13","0","0","0","0","5","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","978","0","0.00","0","0","0","961","0","0","0","0","6","0","0","0","0","11","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","1,101","213","19.35","213","0","0","968","211","211","0","0","108","1","1","0","0","25","1","1","0","0"
"10910  :  โรงพยาบาลห้วยราช","492","0","0.00","0","0","0","475","0","0","0","0","16","0","0","0","0","1","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","765","0","0.00","0","0","0","749","0","0","0","0","8","0","0","0","0","8","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","618","437","70.71","436","1","0","571","433","433","0","0","37","4","3","1","0","10","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","621","1","0.16","1","0","0","615","1","1","0","0","4","0","0","0","0","2","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","1,300","0","0.00","0","0","0","1,300","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","5","0","0.00","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,096","0","0.00","0","0","0","1,095","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","1,141","33","2.89","32","1","0","1,098","29","28","1","0","36","2","2","0","0","7","2","2","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","1,275","1,233","96.71","1,212","21","0","1,259","1,218","1,199","19","0","13","13","12","1","0","3","2","1","1","0"
"10668  :  โรงพยาบาลสุรินทร์","40","2","5.00","2","0","0","38","2","2","0","0","1","0","0","0","0","1","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","1,236","0","0.00","0","0","0","1,204","0","0","0","0","24","0","0","0","0","8","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","2,283","1","0.04","1","0","0","2,231","1","1","0","0","30","0","0","0","0","22","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","1,501","1","0.07","1","0","0","1,447","1","1","0","0","49","0","0","0","0","5","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","423","135","31.91","135","0","0","411","134","134","0","0","6","1","1","0","0","6","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","967","2","0.21","2","0","0","918","2","2","0","0","40","0","0","0","0","9","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","1,715","1,650","96.21","1,642","8","0","1,701","1,637","1,636","1","0","11","10","5","5","0","3","3","1","2","0"
"10921  :  โรงพยาบาลสนม","685","0","0.00","0","0","0","681","0","0","0","0","3","0","0","0","0","1","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","1,751","1","0.06","1","0","0","1,737","1","1","0","0","9","0","0","0","0","5","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","589","1","0.17","1","0","0","586","1","1","0","0","1","0","0","0","0","2","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","1,281","1,280","99.92","1,234","46","0","1,206","1,205","1,169","36","0","64","64","55","9","0","11","11","10","1","0"
"10925  :  โรงพยาบาลสำโรงทาบ","1,141","0","0.00","0","0","0","1,116","0","0","0","0","17","0","0","0","0","8","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","736","0","0.00","0","0","0","690","0","0","0","0","44","0","0","0","0","2","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","21","2","9.52","2","0","0","21","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","439","0","0.00","0","0","0","438","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","614","0","0.00","0","0","0","562","0","0","0","0","51","0","0","0","0","1","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","394","1","0.25","1","0","0","394","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","449","0","0.00","0","0","0","437","0","0","0","0","10","0","0","0","0","2","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","591","395","66.84","395","0","0","564","383","383","0","0","20","9","9","0","0","7","3","3","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","929","833","89.67","827","6","0","920","827","827","0","0","6","6","0","6","0","3","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","1,462","2","0.14","2","0","0","1,302","2","2","0","0","151","0","0","0","0","9","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","1,880","3","0.16","3","0","0","1,713","3","3","0","0","149","0","0","0","0","18","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","1,684","4","0.24","4","0","0","1,511","3","3","0","0","159","1","1","0","0","14","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","1,981","1,031","52.04","1,031","0","0","1,902","1,007","1,007","0","0","76","23","23","0","0","3","1","1","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","967","2","0.21","2","0","0","945","2","2","0","0","19","0","0","0","0","3","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","1,222","0","0.00","0","0","0","1,192","0","0","0","0","21","0","0","0","0","9","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","1,192","904","75.84","903","1","0","1,162","886","885","1","0","25","16","16","0","0","5","2","2","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","1,225","0","0.00","0","0","0","1,196","0","0","0","0","27","0","0","0","0","2","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","944","2","0.21","2","0","0","912","2","2","0","0","27","0","0","0","0","5","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","743","0","0.00","0","0","0","719","0","0","0","0","16","0","0","0","0","8","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","352","0","0.00","0","0","0","334","0","0","0","0","17","0","0","0","0","1","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","570","0","0.00","0","0","0","570","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","458","0","0.00","0","0","0","443","0","0","0","0","13","0","0","0","0","2","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","287","0","0.00","0","0","0","263","0","0","0","0","23","0","0","0","0","1","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","673","340","50.52","340","0","0","657","340","340","0","0","13","0","0","0","0","3","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","369","0","0.00","0","0","0","339","0","0","0","0","30","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","644","67","10.40","67","0","0","627","65","65","0","0","17","2","2","0","0","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","388","216","55.67","216","0","0","383","216","216","0","0","4","0","0","0","0","1","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","330","316","95.76","316","0","0","328","316","316","0","0","0","0","0","0","0","2","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","772","1","0.13","1","0","0","733","1","1","0","0","34","0","0","0","0","5","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","1,094","17","1.55","17","0","0","1,094","17","17","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","108","1","0.93","1","0","0","108","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","1,986","7","0.35","7","0","0","1,759","7","7","0","0","205","0","0","0","0","22","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","1,122","0","0.00","0","0","0","1,051","0","0","0","0","63","0","0","0","0","8","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","781","2","0.26","2","0","0","777","2","2","0","0","4","0","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","865","696","80.46","696","0","0","680","535","535","0","0","167","143","143","0","0","18","18","18","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","106","2","1.89","2","0","0","71","2","2","0","0","34","0","0","0","0","1","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","980","0","0.00","0","0","0","969","0","0","0","0","6","0","0","0","0","5","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","150","95","63.33","95","0","0","150","95","95","0","0","0","0","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","1,004","5","0.50","5","0","0","913","4","4","0","0","84","1","1","0","0","7","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","519","463","89.21","463","0","0","503","450","450","0","0","14","12","12","0","0","2","1","1","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","814","0","0.00","0","0","0","749","0","0","0","0","63","0","0","0","0","2","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","413","0","0.00","0","0","0","362","0","0","0","0","44","0","0","0","0","7","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","506","458","90.51","458","0","0","506","458","458","0","0","0","0","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","384","0","0.00","0","0","0","343","0","0","0","0","35","0","0","0","0","6","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","489","0","0.00","0","0","0","486","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","35","2","5.71","2","0","0","34","2","2","0","0","0","0","0","0","0","1","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","176","1","0.57","1","0","0","174","1","1","0","0","0","0","0","0","0","2","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","3","0","0.00","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","253","243","96.05","243","0","0","213","203","203","0","0","33","33","33","0","0","7","7","7","0","0"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","1,851","1,779","96.11","1,779","0","0","1,767","1,741","1,741","0","0","79","36","36","0","0","5","2","2","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","1,360","0","0.00","0","0","0","1,331","0","0","0","0","27","0","0","0","0","2","0","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","881","620","70.37","613","7","0","832","599","594","5","0","38","16","15","1","0","11","5","4","1","0"
"10968  :  โรงพยาบาลค้อวัง","724","466","64.36","465","1","0","679","434","433","1","0","37","28","28","0","0","8","4","4","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","526","0","0.00","0","0","0","513","0","0","0","0","11","0","0","0","0","2","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","1,178","0","0.00","0","0","0","1,102","0","0","0","0","42","0","0","0","0","34","0","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","358","332","92.74","332","0","0","343","323","323","0","0","13","9","9","0","0","2","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","350","3","0.86","3","0","0","294","3","3","0","0","53","0","0","0","0","3","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","2,781","4","0.14","4","0","0","2,696","4","4","0","0","35","0","0","0","0","50","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","1,766","276","15.63","276","0","0","1,658","247","247","0","0","106","28","28","0","0","2","1","1","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","1,645","5","0.30","5","0","0","1,610","5","5","0","0","27","0","0","0","0","8","0","0","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","1,571","1,109","70.59","1,109","0","0","1,550","1,105","1,105","0","0","15","3","3","0","0","6","1","1","0","0"
"10974  :  โรงพยาบาลจัตุรัส","1,963","722","36.78","722","0","0","1,944","715","715","0","0","14","7","7","0","0","5","0","0","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,617","2,559","97.78","2,559","0","0","2,583","2,536","2,536","0","0","25","19","19","0","0","9","4","4","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","738","0","0.00","0","0","0","656","0","0","0","0","77","0","0","0","0","5","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","1,439","0","0.00","0","0","0","1,420","0","0","0","0","12","0","0","0","0","7","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","3,283","7","0.21","7","0","0","3,200","7","7","0","0","44","0","0","0","0","39","0","0","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","1,844","4","0.22","4","0","0","1,814","1","1","0","0","23","2","2","0","0","7","1","1","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","1,416","18","1.27","18","0","0","1,398","18","18","0","0","14","0","0","0","0","4","0","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","1,210","1","0.08","1","0","0","1,147","1","1","0","0","45","0","0","0","0","18","0","0","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","693","655","94.52","655","0","0","660","655","655","0","0","25","0","0","0","0","8","0","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","540","12","2.22","7","5","0","528","7","4","3","0","11","4","3","1","0","1","1","0","1","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","983","748","76.09","714","34","0","927","705","702","3","0","46","35","11","24","0","10","8","1","7","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","599","1","0.17","1","0","0","593","1","1","0","0","6","0","0","0","0","0","0","0","0","0"
"10987  :  โรงพยาบาลพนา","557","490","87.97","489","1","0","551","485","485","0","0","5","4","4","0","0","1","1","0","1","0"
"10988  :  โรงพยาบาลเสนางคนิคม","1,619","469","28.97","469","0","0","1,619","469","469","0","0","0","0","0","0","0","0","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","714","669","93.70","669","0","0","688","660","660","0","0","23","8","8","0","0","3","1","1","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","751","1","0.13","1","0","0","739","1","1","0","0","11","0","0","0","0","1","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","1,078","744","69.02","744","0","0","1,050","730","730","0","0","24","14","14","0","0","4","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","1,115","2","0.18","2","0","0","1,075","2","2","0","0","36","0","0","0","0","4","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","96","0","0.00","0","0","0","94","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","1,564","0","0.00","0","0","0","1,497","0","0","0","0","48","0","0","0","0","19","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","1,000","6","0.60","6","0","0","994","3","3","0","0","6","3","3","0","0","0","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","1,191","274","23.01","274","0","0","1,165","274","274","0","0","25","0","0","0","0","1","0","0","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","338","0","0.00","0","0","0","331","0","0","0","0","4","0","0","0","0","3","0","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
