"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรอง","ร้อยละ","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ"
"10823  :  โรงพยาบาลแหลมฉบัง","2,546","736","28.91","734","2","2,469","720","718","2","52","11","11","0","25","5","5","0"
"10824  :  โรงพยาบาลเกาะสีชัง","522","285","54.60","279","6","505","274","272","2","16","10","7","3","1","1","0","1"
"10825  :  โรงพยาบาลสัตหีบกม10","4,470","2,484","55.57","2,482","2","4,365","2,453","2,451","2","76","24","24","0","29","7","7","0"
"10826  :  โรงพยาบาลบ่อทอง","803","529","65.88","529","0","791","521","521","0","9","7","7","0","3","1","1","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","206","166","80.58","166","0","200","160","160","0","5","5","5","0","1","1","1","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","2,082","270","12.97","267","3","2,021","265","265","0","39","3","1","2","22","2","1","1"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","7","6","85.71","6","0","7","6","6","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","188","49","26.06","49","0","183","49","49","0","4","0","0","0","1","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","451","366","81.15","366","0","430","350","350","0","10","7","7","0","11","9","9","0"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","307","108","35.18","108","0","300","106","106","0","5","1","1","0","2","1","1","0"
"10828  :  โรงพยาบาลบ้านฉาง","3,310","3,271","98.82","3,271","0","3,231","3,193","3,193","0","52","52","52","0","27","26","26","0"
"10829  :  โรงพยาบาลแกลง","796","578","72.61","561","17","720","518","501","17","69","54","54","0","7","6","6","0"
"10830  :  โรงพยาบาลวังจันทร์","802","796","99.25","763","33","733","727","704","23","62","62","54","8","7","7","5","2"
"10831  :  โรงพยาบาลบ้านค่าย","1,292","1,203","93.11","1,194","9","1,262","1,175","1,170","5","27","25","21","4","3","3","3","0"
"10832  :  โรงพยาบาลปลวกแดง","1,188","981","82.58","937","44","1,172","981","937","44","15","0","0","0","1","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","190","189","99.47","181","8","187","186","178","8","2","2","2","0","1","1","1","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","534","529","99.06","529","0","522","517","517","0","7","7","7","0","5","5","5","0"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","430","167","38.84","166","1","426","164","163","1","2","1","1","0","2","2","2","0"
"10837  :  โรงพยาบาลสองพี่น้อง","834","630","75.54","629","1","793","610","609","1","28","19","19","0","13","1","1","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,899","1,455","76.62","1,454","1","1,714","1,285","1,284","1","164","155","155","0","21","15","15","0"
"10839  :  โรงพยาบาลมะขาม","277","190","68.59","190","0","275","188","188","0","2","2","2","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","610","542","88.85","541","1","601","540","539","1","5","1","1","0","4","1","1","0"
"10843  :  โรงพยาบาลนายายอาม","367","277","75.48","269","8","354","270","262","8","7","4","4","0","6","3","3","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","915","672","73.44","671","1","909","669","668","1","2","2","2","0","4","1","1","0"
"10696  :  โรงพยาบาลตราด","1,348","987","73.22","987","0","1,339","980","980","0","1","1","1","0","8","6","6","0"
"10845  :  โรงพยาบาลคลองใหญ่","1,610","629","39.07","628","1","1,587","621","620","1","13","5","5","0","10","3","3","0"
"10846  :  โรงพยาบาลเขาสมิง","695","355","51.08","342","13","661","348","336","12","22","4","3","1","12","3","3","0"
"10847  :  โรงพยาบาลบ่อไร่","282","148","52.48","146","2","271","140","138","2","9","8","8","0","2","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","838","317","37.83","315","2","826","312","312","0","9","5","3","2","3","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","167","147","88.02","144","3","154","134","133","1","11","11","10","1","2","2","1","1"
"13816  :  โรงพยาบาลเกาะช้าง","165","99","60.00","98","1","159","95","95","0","4","2","2","0","2","2","1","1"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","663","591","89.14","521","70","654","583","516","67","6","5","2","3","3","3","3","0"
"10850  :  โรงพยาบาลบางคล้า","1,272","102","8.02","94","8","1,155","90","84","6","109","12","10","2","8","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","679","574","84.54","572","2","667","564","562","2","6","4","4","0","6","6","6","0"
"10854  :  โรงพยาบาลพนมสารคาม","2,088","1,439","68.92","829","610","1,970","1,352","819","533","88","62","9","53","30","25","1","24"
"10855  :  โรงพยาบาลสนามชัยเขต","576","506","87.85","505","1","568","502","501","1","6","3","3","0","2","1","1","0"
"10856  :  โรงพยาบาลแปลงยาว","845","710","84.02","708","2","833","699","698","1","7","7","7","0","5","4","3","1"
"13747  :  โรงพยาบาลราชสาส์น","685","320","46.72","283","37","657","307","273","34","12","7","5","2","16","6","5","1"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","17","11","64.71","11","0","12","7","7","0","1","1","1","0","4","3","3","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","1,308","629","48.09","622","7","1,233","602","595","7","73","26","26","0","2","1","1","0"
"10858  :  โรงพยาบาลนาดี","1,214","1,131","93.16","1,131","0","1,191","1,112","1,112","0","16","14","14","0","7","5","5","0"
"10859  :  โรงพยาบาลบ้านสร้าง","827","792","95.77","787","5","739","707","707","0","78","75","70","5","10","10","10","0"
"10860  :  โรงพยาบาลประจันตคาม","1,346","1,316","97.77","1,293","23","1,299","1,275","1,253","22","37","33","32","1","10","8","8","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,302","762","58.53","762","0","1,279","753","753","0","15","5","5","0","8","4","4","0"
"10862  :  โรงพยาบาลศรีมโหสถ","1,551","1,350","87.04","1,324","26","1,481","1,295","1,274","21","45","37","34","3","25","18","16","2"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","9","4","44.44","4","0","8","3","3","0","1","1","1","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","2,576","2,054","79.74","2,052","2","2,474","1,975","1,973","2","91","72","72","0","11","7","7","0"
"10863  :  โรงพยาบาลปากพลี","489","465","95.09","455","10","474","460","451","9","7","1","0","1","8","4","4","0"
"10864  :  โรงพยาบาลบ้านนา","1,204","881","73.17","876","5","1,187","869","865","4","15","11","10","1","2","1","1","0"
"10865  :  โรงพยาบาลองครักษ์","553","424","76.67","421","3","526","401","401","0","17","15","15","0","10","8","5","3"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","1,184","432","36.49","431","1","1,161","424","424","0","15","5","5","0","8","3","2","1"
"10867  :  โรงพยาบาลตาพระยา","391","308","78.77","276","32","376","300","272","28","6","5","2","3","9","3","2","1"
"10868  :  โรงพยาบาลวังน้ำเย็น","2,454","1,910","77.83","1,885","25","2,414","1,886","1,863","23","18","9","9","0","22","15","13","2"
"10869  :  โรงพยาบาลวัฒนานคร","1,741","796","45.72","785","11","1,492","693","687","6","218","89","87","2","31","14","11","3"
"10870  :  โรงพยาบาลอรัญประเทศ","1,455","1,280","87.97","1,280","0","1,442","1,267","1,267","0","5","5","5","0","8","8","8","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","593","540","91.06","540","0","588","535","535","0","3","3","3","0","2","2","2","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","1,716","1,697","98.89","1,692","5","1,662","1,644","1,639","5","30","30","30","0","24","23","23","0"
"10872  :  โรงพยาบาลเสิงสาง","1,532","1,428","93.21","1,428","0","1,485","1,384","1,384","0","37","36","36","0","10","8","8","0"
"10873  :  โรงพยาบาลคง","1,557","1,524","97.88","1,524","0","1,526","1,495","1,495","0","21","19","19","0","10","10","10","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","963","522","54.21","520","2","942","518","516","2","19","3","3","0","2","1","1","0"
"10875  :  โรงพยาบาลจักราช","1,351","1,335","98.82","1,334","1","1,320","1,304","1,303","1","22","22","22","0","9","9","9","0"
"10876  :  โรงพยาบาลโชคชัย","1,765","1,758","99.60","1,758","0","1,760","1,753","1,753","0","1","1","1","0","4","4","4","0"
"10877  :  โรงพยาบาลด่านขุนทด","2,271","2,171","95.60","2,171","0","2,243","2,144","2,144","0","20","19","19","0","8","8","8","0"
"10878  :  โรงพยาบาลโนนไทย","1,906","1,895","99.42","1,894","1","1,886","1,875","1,874","1","12","12","12","0","8","8","8","0"
"10879  :  โรงพยาบาลโนนสูง","1,566","1,495","95.47","1,494","1","1,539","1,468","1,467","1","16","16","16","0","11","11","11","0"
"10880  :  โรงพยาบาลขามสะแกแสง","1,621","952","58.73","949","3","1,614","947","945","2","5","3","3","0","2","2","1","1"
"10881  :  โรงพยาบาลบัวใหญ่","945","896","94.81","896","0","889","842","842","0","43","42","42","0","13","12","12","0"
"10882  :  โรงพยาบาลประทาย","1,223","1,049","85.77","1,048","1","1,199","1,030","1,029","1","20","15","15","0","4","4","4","0"
"10883  :  โรงพยาบาลปักธงชัย","998","952","95.39","946","6","976","931","925","6","18","17","17","0","4","4","4","0"
"10884  :  โรงพยาบาลพิมาย","1,841","1,721","93.48","1,719","2","1,819","1,699","1,698","1","15","15","15","0","7","7","6","1"
"10885  :  โรงพยาบาลห้วยแถลง","1,538","1,430","92.98","1,429","1","1,520","1,413","1,412","1","11","10","10","0","7","7","7","0"
"10886  :  โรงพยาบาลชุมพวง","1,556","897","57.65","896","1","1,512","867","866","1","37","24","24","0","7","6","6","0"
"10887  :  โรงพยาบาลสูงเนิน","3,069","2,541","82.80","2,538","3","3,001","2,480","2,478","2","45","41","41","0","23","20","19","1"
"10888  :  โรงพยาบาลขามทะเลสอ","1,075","1,065","99.07","1,059","6","1,055","1,045","1,039","6","12","12","12","0","8","8","8","0"
"10889  :  โรงพยาบาลสีคิ้ว","4,170","4,136","99.18","4,133","3","4,127","4,093","4,090","3","34","34","34","0","9","9","9","0"
"10890  :  โรงพยาบาลปากช่องนานา","1,659","1,280","77.15","1,280","0","1,649","1,273","1,273","0","8","5","5","0","2","2","2","0"
"10891  :  โรงพยาบาลหนองบุญมาก","593","556","93.76","556","0","586","549","549","0","7","7","7","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,245","333","26.75","333","0","1,187","322","322","0","52","9","9","0","6","2","2","0"
"10893  :  โรงพยาบาลโนนแดง","1,293","1,286","99.46","1,286","0","1,251","1,244","1,244","0","28","28","28","0","14","14","14","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","486","346","71.19","346","0","482","342","342","0","1","1","1","0","3","3","3","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","455","437","96.04","436","1","446","428","427","1","9","9","9","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","950","811","85.37","811","0","893","762","762","0","56","48","48","0","1","1","1","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2,128","1,891","88.86","1,889","2","2,122","1,887","1,886","1","4","3","2","1","2","1","1","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","95","53","55.79","53","0","92","53","53","0","2","0","0","0","1","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","11","9","81.82","9","0","11","9","9","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,115","1,107","99.28","1,106","1","1,092","1,085","1,085","0","13","12","11","1","10","10","10","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","245","221","90.20","221","0","244","220","220","0","1","1","1","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","775","770","99.35","770","0","767","762","762","0","3","3","3","0","5","5","5","0"
"27839  :  โรงพยาบาลบัวลาย","694","662","95.39","662","0","666","645","645","0","22","15","15","0","6","2","2","0"
"27840  :  โรงพยาบาลสีดา","514","510","99.22","482","28","502","498","470","28","11","11","11","0","1","1","1","0"
"27841  :  โรงพยาบาลเทพารักษ์","1,028","1,014","98.64","1,013","1","1,023","1,009","1,008","1","4","4","4","0","1","1","1","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","1,417","1,403","99.01","1,403","0","1,382","1,368","1,368","0","28","28","28","0","7","7","7","0"
"10896  :  โรงพยาบาลกระสัง","1,319","1,250","94.77","1,246","4","1,262","1,214","1,210","4","48","30","30","0","9","6","6","0"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","1,613","1,505","93.30","1,505","0","1,598","1,490","1,490","0","10","10","10","0","5","5","5","0"
"10899  :  โรงพยาบาลละหานทราย","1,301","1,249","96.00","1,249","0","1,254","1,202","1,202","0","30","30","30","0","17","17","17","0"
"10900  :  โรงพยาบาลประโคนชัย","2,147","1,059","49.32","996","63","2,008","995","995","0","139","64","1","63","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","1,687","1,473","87.31","1,467","6","1,647","1,469","1,463","6","29","4","4","0","11","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","1,704","1,461","85.74","1,452","9","1,633","1,404","1,396","8","61","48","48","0","10","9","8","1"
"10904  :  โรงพยาบาลลำปลายมาศ","1","1","100.00","1","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","2,203","2,183","99.09","2,183","0","2,144","2,124","2,124","0","56","56","56","0","3","3","3","0"
"10906  :  โรงพยาบาลปะคำ","1,004","992","98.80","985","7","968","957","951","6","34","34","33","1","2","1","1","0"
"10907  :  โรงพยาบาลนาโพธิ์","885","733","82.82","727","6","867","718","714","4","13","11","9","2","5","4","4","0"
"10908  :  โรงพยาบาลหนองหงส์","978","807","82.52","806","1","961","794","793","1","6","3","3","0","11","10","10","0"
"10909  :  โรงพยาบาลพลับพลาชัย","1,101","1,097","99.64","1,086","11","968","965","965","0","108","107","99","8","25","25","22","3"
"10910  :  โรงพยาบาลห้วยราช","492","481","97.76","474","7","475","468","463","5","16","12","11","1","1","1","0","1"
"10911  :  โรงพยาบาลโนนสุวรรณ","765","754","98.56","748","6","749","739","737","2","8","7","5","2","8","8","6","2"
"10912  :  โรงพยาบาลชำนิ","618","616","99.68","608","8","571","569","564","5","37","37","34","3","10","10","10","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","621","597","96.14","596","1","615","592","592","0","4","4","3","1","2","1","1","0"
"10914  :  โรงพยาบาลโนนดินแดง","1,300","1,288","99.08","1,279","9","1,300","1,288","1,279","9","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","5","2","40.00","2","0","5","2","2","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,096","888","81.02","888","0","1,095","887","887","0","1","1","1","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","1,141","979","85.80","975","4","1,098","944","941","3","36","28","27","1","7","7","7","0"
"28020  :  โรงพยาบาลบ้านด่าน","1,275","1,257","98.59","1,221","36","1,259","1,241","1,207","34","13","13","12","1","3","3","2","1"
"10668  :  โรงพยาบาลสุรินทร์","40","34","85.00","34","0","38","33","33","0","1","0","0","0","1","1","1","0"
"10915  :  โรงพยาบาลชุมพลบุรี","1,236","817","66.10","793","24","1,204","789","777","12","24","20","14","6","8","8","2","6"
"10916  :  โรงพยาบาลท่าตูม","2,283","2,140","93.74","2,137","3","2,231","2,112","2,109","3","30","18","18","0","22","10","10","0"
"10917  :  โรงพยาบาลจอมพระ","1,501","1,456","97.00","1,453","3","1,447","1,407","1,404","3","49","46","46","0","5","3","3","0"
"10918  :  โรงพยาบาลปราสาท","423","180","42.55","180","0","411","178","178","0","6","1","1","0","6","1","1","0"
"10919  :  โรงพยาบาลกาบเชิง","967","935","96.69","853","82","918","893","816","77","40","33","30","3","9","9","7","2"
"10920  :  โรงพยาบาลรัตนบุรี","1,715","1,676","97.73","1,671","5","1,701","1,662","1,662","0","11","11","8","3","3","3","1","2"
"10921  :  โรงพยาบาลสนม","685","661","96.50","661","0","681","658","658","0","3","2","2","0","1","1","1","0"
"10922  :  โรงพยาบาลศีขรภูมิ","1,751","1,738","99.26","1,738","0","1,737","1,724","1,724","0","9","9","9","0","5","5","5","0"
"10923  :  โรงพยาบาลสังขะ","589","542","92.02","542","0","586","541","541","0","1","1","1","0","2","0","0","0"
"10924  :  โรงพยาบาลลำดวน","1,281","1,280","99.92","1,203","77","1,206","1,205","1,135","70","64","64","57","7","11","11","11","0"
"10925  :  โรงพยาบาลสำโรงทาบ","1,141","1,137","99.65","1,113","24","1,116","1,112","1,107","5","17","17","2","15","8","8","4","4"
"10926  :  โรงพยาบาลบัวเชด","736","594","80.71","594","0","690","567","567","0","44","27","27","0","2","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","21","16","76.19","16","0","21","16","16","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","439","437","99.54","437","0","438","436","436","0","1","1","1","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","614","596","97.07","596","0","562","554","554","0","51","41","41","0","1","1","1","0"
"27843  :  โรงพยาบาลศรีณรงค์","394","377","95.69","377","0","394","377","377","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","449","434","96.66","434","0","437","423","423","0","10","9","9","0","2","2","2","0"
"10700  :  โรงพยาบาลศรีสะเกษ","589","485","82.34","485","0","562","467","467","0","20","14","14","0","7","4","4","0"
"10927  :  โรงพยาบาลยางชุมน้อย","929","563","60.60","557","6","920","559","557","2","6","4","0","4","3","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","1,462","1,365","93.37","1,364","1","1,302","1,217","1,216","1","151","141","141","0","9","7","7","0"
"10929  :  โรงพยาบาลกันทรลักษ์","1,880","1,845","98.14","1,845","0","1,713","1,678","1,678","0","149","149","149","0","18","18","18","0"
"10930  :  โรงพยาบาลขุขันธ์","1,684","1,641","97.45","1,636","5","1,511","1,473","1,470","3","159","156","155","1","14","12","11","1"
"10931  :  โรงพยาบาลไพรบึง","1,981","1,550","78.24","1,547","3","1,902","1,504","1,502","2","76","45","44","1","3","1","1","0"
"10932  :  โรงพยาบาลปรางค์กู่","967","641","66.29","636","5","945","620","615","5","19","18","18","0","3","3","3","0"
"10933  :  โรงพยาบาลขุนหาญ","1,222","1,206","98.69","1,203","3","1,192","1,176","1,173","3","21","21","21","0","9","9","9","0"
"10934  :  โรงพยาบาลราษีไศล","1,192","1,142","95.81","1,140","2","1,162","1,115","1,113","2","25","22","22","0","5","5","5","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","1,225","760","62.04","757","3","1,196","756","753","3","27","2","2","0","2","2","2","0"
"10936  :  โรงพยาบาลบึงบูรพ์","944","693","73.41","692","1","912","672","672","0","27","16","15","1","5","5","5","0"
"10937  :  โรงพยาบาลห้วยทับทัน","742","473","63.75","472","1","718","457","456","1","16","10","10","0","8","6","6","0"
"10938  :  โรงพยาบาลโนนคูณ","352","332","94.32","331","1","334","317","317","0","17","15","14","1","1","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","570","539","94.56","522","17","570","539","522","17","0","0","0","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","458","204","44.54","204","0","443","196","196","0","13","6","6","0","2","2","2","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","287","250","87.11","250","0","263","229","229","0","23","21","21","0","1","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","673","485","72.07","474","11","657","473","472","1","13","9","1","8","3","3","1","2"
"10943  :  โรงพยาบาลเมืองจันทร์","368","148","40.22","146","2","338","133","133","0","30","15","13","2","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","644","414","64.29","407","7","627","406","399","7","17","8","8","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","388","184","47.42","170","14","383","183","169","14","4","1","1","0","1","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","330","170","51.52","170","0","328","170","170","0","0","0","0","0","2","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","772","750","97.15","750","0","733","712","712","0","34","33","33","0","5","5","5","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","1,094","1,001","91.50","1,001","0","1,094","1,001","1,001","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","108","34","31.48","34","0","108","34","34","0","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","1,986","1,908","96.07","1,908","0","1,759","1,733","1,733","0","205","154","154","0","22","21","21","0"
"10948  :  โรงพยาบาลนาจะหลวย","1,122","8","0.71","8","0","1,051","7","7","0","63","1","1","0","8","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","781","777","99.49","776","1","777","773","772","1","4","4","4","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","865","639","73.87","638","1","680","531","530","1","167","91","91","0","18","17","17","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","106","6","5.66","6","0","71","6","6","0","34","0","0","0","1","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","980","950","96.94","943","7","969","940","933","7","6","6","6","0","5","4","4","0"
"10954  :  โรงพยาบาลวารินชำราบ","150","99","66.00","99","0","150","99","99","0","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","1,004","370","36.85","366","4","913","316","313","3","84","52","52","0","7","2","1","1"
"10957  :  โรงพยาบาลตาลสุม","519","495","95.38","485","10","503","482","472","10","14","12","12","0","2","1","1","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","814","805","98.89","805","0","749","740","740","0","63","63","63","0","2","2","2","0"
"10959  :  โรงพยาบาลสำโรง","413","398","96.37","396","2","362","351","349","2","44","42","42","0","7","5","5","0"
"10960  :  โรงพยาบาลดอนมดแดง","506","467","92.29","467","0","506","467","467","0","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","384","252","65.63","252","0","343","239","239","0","35","10","10","0","6","3","3","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","489","338","69.12","337","1","486","338","337","1","3","0","0","0","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","35","25","71.43","24","1","34","25","24","1","0","0","0","0","1","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","176","71","40.34","71","0","174","71","71","0","0","0","0","0","2","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","3","0","0.00","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
