"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรอง","ร้อยละ","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ"
"10823  :  โรงพยาบาลแหลมฉบัง","3,191","1,049","32.87","1,045","4","3,074","1,000","996","4","64","19","19","0","53","30","30","0"
"10824  :  โรงพยาบาลเกาะสีชัง","502","61","12.15","61","0","487","59","59","0","10","1","1","0","5","1","1","0"
"10825  :  โรงพยาบาลสัตหีบกม10","3,221","523","16.24","523","0","3,091","449","449","0","100","60","60","0","30","14","14","0"
"10826  :  โรงพยาบาลบ่อทอง","658","533","81.00","533","0","653","529","529","0","5","4","4","0","0","0","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","83","42","50.60","42","0","79","42","42","0","1","0","0","0","3","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","1","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","2,181","471","21.60","468","3","2,102","418","417","1","50","33","33","0","29","20","18","2"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","4","2","50.00","2","0","3","2","2","0","1","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","22","4","18.18","4","0","22","4","4","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","203","145","71.43","145","0","195","139","139","0","5","5","5","0","3","1","1","0"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","414","157","37.92","157","0","408","154","154","0","3","2","2","0","3","1","1","0"
"10828  :  โรงพยาบาลบ้านฉาง","2,909","2,814","96.73","2,813","1","2,789","2,705","2,704","1","104","97","97","0","16","12","12","0"
"10829  :  โรงพยาบาลแกลง","715","552","77.20","533","19","709","547","528","19","3","2","2","0","3","3","3","0"
"10830  :  โรงพยาบาลวังจันทร์","805","788","97.89","785","3","776","759","756","3","22","22","22","0","7","7","7","0"
"10831  :  โรงพยาบาลบ้านค่าย","1,013","451","44.52","446","5","986","427","423","4","16","13","13","0","11","11","10","1"
"10832  :  โรงพยาบาลปลวกแดง","798","466","58.40","466","0","779","456","456","0","17","9","9","0","2","1","1","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","288","275","95.49","275","0","282","269","269","0","4","4","4","0","2","2","2","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","447","373","83.45","372","1","436","365","365","0","6","4","4","0","5","4","3","1"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","1","1","100.00","1","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","707","374","52.90","372","2","690","360","358","2","14","13","13","0","3","1","1","0"
"10837  :  โรงพยาบาลสองพี่น้อง","973","517","53.13","517","0","950","517","517","0","22","0","0","0","1","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,682","1,606","95.48","1,605","1","1,680","1,605","1,604","1","1","0","0","0","1","1","1","0"
"10839  :  โรงพยาบาลมะขาม","267","234","87.64","234","0","260","228","228","0","7","6","6","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","378","69","18.25","69","0","363","69","69","0","14","0","0","0","1","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","490","333","67.96","308","25","471","321","298","23","8","6","4","2","11","6","6","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","967","930","96.17","930","0","964","927","927","0","1","1","1","0","2","2","2","0"
"10696  :  โรงพยาบาลตราด","76","40","52.63","40","0","73","39","39","0","1","0","0","0","2","1","1","0"
"10845  :  โรงพยาบาลคลองใหญ่","1,646","46","2.79","46","0","1,625","46","46","0","18","0","0","0","3","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","782","560","71.61","543","17","763","553","537","16","14","5","4","1","5","2","2","0"
"10847  :  โรงพยาบาลบ่อไร่","677","25","3.69","24","1","651","24","23","1","20","1","1","0","6","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","694","595","85.73","591","4","678","586","584","2","12","6","4","2","4","3","3","0"
"10849  :  โรงพยาบาลเกาะกูด","149","50","33.56","50","0","136","48","48","0","11","1","1","0","2","1","1","0"
"13816  :  โรงพยาบาลเกาะช้าง","125","87","69.60","83","4","118","82","79","3","3","2","2","0","4","3","2","1"
"10697  :  โรงพยาบาลพุทธโสธร","2","2","100.00","2","0","2","2","2","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","518","419","80.89","419","0","518","419","419","0","0","0","0","0","0","0","0","0"
"10850  :  โรงพยาบาลบางคล้า","1,368","821","60.01","807","14","1,241","805","796","9","113","10","6","4","14","6","5","1"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","553","351","63.47","348","3","536","336","334","2","12","11","11","0","5","4","3","1"
"10854  :  โรงพยาบาลพนมสารคาม","1,725","907","52.58","896","11","1,655","844","836","8","57","51","48","3","13","12","12","0"
"10855  :  โรงพยาบาลสนามชัยเขต","513","322","62.77","321","1","506","315","314","1","2","2","2","0","5","5","5","0"
"10856  :  โรงพยาบาลแปลงยาว","770","655","85.06","647","8","755","643","636","7","12","9","9","0","3","3","2","1"
"13747  :  โรงพยาบาลราชสาส์น","1,055","384","36.40","374","10","1,029","379","369","10","14","3","3","0","12","2","2","0"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","5","3","60.00","3","0","5","3","3","0","0","0","0","0","0","0","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","649","219","33.74","216","3","592","188","188","0","46","25","24","1","11","6","4","2"
"10858  :  โรงพยาบาลนาดี","955","695","72.77","693","2","939","689","687","2","9","2","2","0","7","4","4","0"
"10859  :  โรงพยาบาลบ้านสร้าง","340","251","73.82","251","0","321","248","248","0","14","1","1","0","5","2","2","0"
"10860  :  โรงพยาบาลประจันตคาม","25","17","68.00","17","0","24","16","16","0","1","1","1","0","0","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,087","928","85.37","928","0","1,083","925","925","0","2","1","1","0","2","2","2","0"
"10862  :  โรงพยาบาลศรีมโหสถ","1,500","937","62.47","937","0","1,454","896","896","0","24","21","21","0","22","20","20","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","22","12","54.55","12","0","22","12","12","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","2,158","2,106","97.59","2,086","20","1,938","1,904","1,890","14","199","189","186","3","21","13","10","3"
"10863  :  โรงพยาบาลปากพลี","486","247","50.82","244","3","466","241","239","2","14","3","2","1","6","3","3","0"
"10864  :  โรงพยาบาลบ้านนา","1,104","808","73.19","804","4","1,074","785","782","3","20","13","13","0","10","10","9","1"
"10865  :  โรงพยาบาลองครักษ์","518","114","22.01","106","8","477","104","97","7","29","7","6","1","12","3","3","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","1,116","1,104","98.92","1,104","0","1,108","1,096","1,096","0","0","0","0","0","8","8","8","0"
"10867  :  โรงพยาบาลตาพระยา","336","44","13.10","33","11","324","42","33","9","8","1","0","1","4","1","0","1"
"10868  :  โรงพยาบาลวังน้ำเย็น","2,089","1,363","65.25","1,342","21","1,915","1,240","1,221","19","169","119","117","2","5","4","4","0"
"10869  :  โรงพยาบาลวัฒนานคร","1,680","1,352","80.48","1,211","141","1,536","1,234","1,168","66","90","70","25","45","54","48","18","30"
"10870  :  โรงพยาบาลอรัญประเทศ","1,229","149","12.12","145","4","1,220","148","144","4","5","1","1","0","4","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","353","94","26.63","94","0","345","90","90","0","7","3","3","0","1","1","1","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","1","1","100.00","1","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","1,528","1,362","89.14","1,359","3","1,450","1,289","1,286","3","43","40","40","0","35","33","33","0"
"10872  :  โรงพยาบาลเสิงสาง","1,240","1,105","89.11","1,104","1","1,181","1,049","1,049","0","44","41","41","0","15","15","14","1"
"10873  :  โรงพยาบาลคง","1,531","580","37.88","580","0","1,506","575","575","0","22","4","4","0","3","1","1","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","907","537","59.21","537","0","826","490","490","0","79","45","45","0","2","2","2","0"
"10875  :  โรงพยาบาลจักราช","885","7","0.79","7","0","872","7","7","0","12","0","0","0","1","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","1,737","843","48.53","820","23","1,716","837","814","23","14","5","5","0","7","1","1","0"
"10877  :  โรงพยาบาลด่านขุนทด","2,119","2,098","99.01","2,094","4","2,069","2,050","2,048","2","41","39","38","1","9","9","8","1"
"10878  :  โรงพยาบาลโนนไทย","1,864","1,792","96.14","1,787","5","1,850","1,778","1,774","4","7","7","7","0","7","7","6","1"
"10879  :  โรงพยาบาลโนนสูง","1,353","1,136","83.96","1,136","0","1,309","1,095","1,095","0","37","34","34","0","7","7","7","0"
"10880  :  โรงพยาบาลขามสะแกแสง","1,908","1,183","62.00","1,183","0","1,896","1,174","1,174","0","10","7","7","0","2","2","2","0"
"10881  :  โรงพยาบาลบัวใหญ่","850","850","100.00","838","12","793","793","786","7","45","45","41","4","12","12","11","1"
"10882  :  โรงพยาบาลประทาย","1,134","842","74.25","842","0","1,118","828","828","0","14","12","12","0","2","2","2","0"
"10883  :  โรงพยาบาลปักธงชัย","932","885","94.96","884","1","911","864","863","1","18","18","18","0","3","3","3","0"
"10884  :  โรงพยาบาลพิมาย","1,553","1,057","68.06","1,057","0","1,552","1,057","1,057","0","1","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","1,334","1,330","99.70","1,329","1","1,320","1,316","1,315","1","12","12","12","0","2","2","2","0"
"10886  :  โรงพยาบาลชุมพวง","1,492","1,456","97.59","1,456","0","1,471","1,435","1,435","0","13","13","13","0","8","8","8","0"
"10887  :  โรงพยาบาลสูงเนิน","2,548","1,405","55.14","1,400","5","2,494","1,367","1,364","3","33","21","20","1","21","17","16","1"
"10888  :  โรงพยาบาลขามทะเลสอ","868","693","79.84","688","5","855","683","678","5","8","6","6","0","5","4","4","0"
"10889  :  โรงพยาบาลสีคิ้ว","3,934","3,892","98.93","3,861","31","3,884","3,842","3,812","30","36","36","36","0","14","14","13","1"
"10890  :  โรงพยาบาลปากช่องนานา","458","109","23.80","107","2","458","109","107","2","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","521","452","86.76","452","0","512","443","443","0","9","9","9","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","52","41","78.85","40","1","48","37","37","0","4","4","3","1","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","1,215","1,168","96.13","1,155","13","1,170","1,124","1,111","13","37","36","36","0","8","8","8","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","476","359","75.42","355","4","471","354","351","3","1","1","1","0","4","4","3","1"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","194","26","13.40","26","0","189","24","24","0","3","1","1","0","2","1","1","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","421","395","93.82","394","1","410","387","387","0","4","3","3","0","7","5","4","1"
"11608  :  โรงพยาบาลลำทะเมนชัย","809","618","76.39","618","0","773","596","596","0","36","22","22","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1,236","836","67.64","835","1","1,225","834","833","1","7","2","2","0","4","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","103","52","50.49","52","0","99","52","52","0","3","0","0","0","1","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","10","1","10.00","1","0","10","1","1","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","10","8","80.00","8","0","10","8","8","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","948","880","92.83","880","0","874","843","843","0","59","26","26","0","15","11","11","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","1,041","1,037","99.62","1,036","1","1,008","1,004","1,003","1","27","27","27","0","6","6","6","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","8","0","0.00","0","0","8","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","718","631","87.88","631","0","701","625","625","0","11","5","5","0","6","1","1","0"
"27839  :  โรงพยาบาลบัวลาย","605","600","99.17","600","0","585","580","580","0","18","18","18","0","2","2","2","0"
"27840  :  โรงพยาบาลสีดา","491","483","98.37","471","12","466","458","446","12","14","14","14","0","11","11","11","0"
"27841  :  โรงพยาบาลเทพารักษ์","852","850","99.77","850","0","845","843","843","0","7","7","7","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","1,394","1,371","98.35","1,371","0","1,378","1,355","1,355","0","11","11","11","0","5","5","5","0"
"10896  :  โรงพยาบาลกระสัง","1,282","1,174","91.58","1,170","4","1,241","1,140","1,137","3","35","29","29","0","6","5","4","1"
"10897  :  โรงพยาบาลนางรอง","3,789","735","19.40","641","94","3,744","725","634","91","23","7","5","2","22","3","2","1"
"10898  :  โรงพยาบาลหนองกี่","1,452","999","68.80","998","1","1,423","972","971","1","17","16","16","0","12","11","11","0"
"10899  :  โรงพยาบาลละหานทราย","1,306","1,148","87.90","1,148","0","1,304","1,146","1,146","0","1","1","1","0","1","1","1","0"
"10900  :  โรงพยาบาลประโคนชัย","2,299","2,012","87.52","1,992","20","2,234","1,947","1,944","3","65","65","48","17","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","1,502","995","66.25","994","1","1,454","949","949","0","38","36","35","1","10","10","10","0"
"10902  :  โรงพยาบาลพุทไธสง","1,629","1,319","80.97","1,304","15","1,566","1,269","1,260","9","51","39","36","3","12","11","8","3"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","2,023","1,974","97.58","1,974","0","1,980","1,949","1,949","0","35","23","23","0","8","2","2","0"
"10906  :  โรงพยาบาลปะคำ","980","966","98.57","966","0","968","954","954","0","12","12","12","0","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","903","902","99.89","896","6","887","886","882","4","8","8","6","2","8","8","8","0"
"10908  :  โรงพยาบาลหนองหงส์","929","897","96.56","897","0","904","872","872","0","23","23","23","0","2","2","2","0"
"10909  :  โรงพยาบาลพลับพลาชัย","1,075","900","83.72","898","2","1,038","871","870","1","35","27","26","1","2","2","2","0"
"10910  :  โรงพยาบาลห้วยราช","571","518","90.72","514","4","558","512","510","2","8","4","2","2","5","2","2","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","776","728","93.81","728","0","761","715","715","0","10","10","10","0","5","3","3","0"
"10912  :  โรงพยาบาลชำนิ","609","597","98.03","570","27","573","561","540","21","32","32","28","4","4","4","2","2"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","598","1","0.17","1","0","591","1","1","0","5","0","0","0","2","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","1,304","1,292","99.08","1,290","2","1,304","1,292","1,290","2","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","53","17","32.08","16","1","52","16","15","1","1","1","1","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,097","915","83.41","915","0","1,091","911","911","0","4","3","3","0","2","1","1","0"
"23578  :  โรงพยาบาลแคนดง","1,038","992","95.57","992","0","1,038","992","992","0","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","1,267","1,211","95.58","1,187","24","1,248","1,195","1,173","22","11","10","8","2","8","6","6","0"
"10668  :  โรงพยาบาลสุรินทร์","35","27","77.14","27","0","35","27","27","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","303","297","98.02","273","24","288","282","264","18","13","13","9","4","2","2","0","2"
"10916  :  โรงพยาบาลท่าตูม","2,084","2,057","98.70","2,054","3","1,997","1,973","1,970","3","56","56","56","0","31","28","28","0"
"10917  :  โรงพยาบาลจอมพระ","1,290","1,141","88.45","1,141","0","1,253","1,109","1,109","0","26","23","23","0","11","9","9","0"
"10918  :  โรงพยาบาลปราสาท","1,243","1,227","98.71","1,224","3","1,234","1,218","1,217","1","6","6","6","0","3","3","1","2"
"10919  :  โรงพยาบาลกาบเชิง","573","564","98.43","472","92","485","476","406","70","86","86","64","22","2","2","2","0"
"10920  :  โรงพยาบาลรัตนบุรี","1,726","1,716","99.42","1,715","1","1,719","1,709","1,708","1","6","6","6","0","1","1","1","0"
"10921  :  โรงพยาบาลสนม","1,014","530","52.27","530","0","962","478","478","0","49","49","49","0","3","3","3","0"
"10922  :  โรงพยาบาลศีขรภูมิ","1,248","1,240","99.36","1,239","1","1,230","1,222","1,222","0","13","13","12","1","5","5","5","0"
"10923  :  โรงพยาบาลสังขะ","1,032","1,016","98.45","1,016","0","1,007","993","993","0","21","19","19","0","4","4","4","0"
"10924  :  โรงพยาบาลลำดวน","1,118","1,109","99.19","1,100","9","1,090","1,081","1,073","8","26","26","25","1","2","2","2","0"
"10925  :  โรงพยาบาลสำโรงทาบ","997","989","99.20","942","47","938","931","918","13","50","49","21","28","9","9","3","6"
"10926  :  โรงพยาบาลบัวเชด","830","830","100.00","830","0","761","761","761","0","64","64","64","0","5","5","5","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","18","18","100.00","18","0","18","18","18","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","380","380","100.00","376","4","362","362","362","0","13","13","13","0","5","5","1","4"
"27842  :  โรงพยาบาลเขวาสินรินทร์","604","530","87.75","523","7","589","515","514","1","11","11","7","4","4","4","2","2"
"27843  :  โรงพยาบาลศรีณรงค์","299","294","98.33","282","12","291","286","275","11","7","7","6","1","1","1","1","0"
"27844  :  โรงพยาบาลโนนนารายณ์","410","410","100.00","410","0","372","372","372","0","38","38","38","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","286","22","7.69","22","0","272","21","21","0","8","1","1","0","6","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","849","305","35.92","295","10","784","294","287","7","62","8","7","1","3","3","1","2"
"10928  :  โรงพยาบาลกันทรารมย์","1,134","756","66.67","755","1","1,062","700","700","0","61","47","46","1","11","9","9","0"
"10929  :  โรงพยาบาลกันทรลักษ์","1,525","215","14.10","214","1","1,493","214","213","1","22","0","0","0","10","1","1","0"
"10930  :  โรงพยาบาลขุขันธ์","1,075","8","0.74","7","1","1,019","8","7","1","52","0","0","0","4","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","1,746","1,109","63.52","993","116","1,603","1,021","935","86","140","86","57","29","3","2","1","1"
"10932  :  โรงพยาบาลปรางค์กู่","600","184","30.67","179","5","583","177","172","5","15","7","7","0","2","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","961","636","66.18","627","9","945","621","612","9","9","8","8","0","7","7","7","0"
"10934  :  โรงพยาบาลราษีไศล","985","823","83.55","822","1","977","816","815","1","6","5","5","0","2","2","2","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","1,171","981","83.77","973","8","1,138","959","951","8","27","18","18","0","6","4","4","0"
"10936  :  โรงพยาบาลบึงบูรพ์","860","537","62.44","537","0","854","535","535","0","6","2","2","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","699","507","72.53","223","284","680","495","211","284","18","12","12","0","1","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","281","167","59.43","163","4","268","160","159","1","12","7","4","3","1","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","517","301","58.22","301","0","508","298","298","0","9","3","3","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","428","282","65.89","280","2","425","281","279","2","2","1","1","0","1","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","261","199","76.25","198","1","251","191","190","1","9","7","7","0","1","1","1","0"
"10942  :  โรงพยาบาลภูสิงห์","643","547","85.07","539","8","608","515","510","5","30","28","26","2","5","4","3","1"
"10943  :  โรงพยาบาลเมืองจันทร์","340","175","51.47","175","0","326","169","169","0","14","6","6","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","578","320","55.36","312","8","567","314","308","6","10","6","4","2","1","0","0","0"
"28014  :  โรงพยาบาลพยุห์","348","170","48.85","161","9","341","166","161","5","5","2","0","2","2","2","0","2"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","324","313","96.60","313","0","313","303","303","0","7","7","7","0","4","3","3","0"
"28016  :  โรงพยาบาลศิลาลาด","171","123","71.93","118","5","170","123","118","5","1","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","178","124","69.66","124","0","177","123","123","0","1","1","1","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","1,949","1,910","98.00","1,910","0","1,343","1,311","1,311","0","594","589","589","0","12","10","10","0"
"10948  :  โรงพยาบาลนาจะหลวย","176","3","1.70","3","0","122","3","3","0","51","0","0","0","3","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","1,159","768","66.26","767","1","1,122","736","735","1","37","32","32","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","1,269","465","36.64","465","0","948","300","300","0","293","151","151","0","28","14","14","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","157","116","73.89","116","0","103","78","78","0","50","36","36","0","4","2","2","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","1,203","480","39.90","474","6","1,187","473","467","6","8","4","4","0","8","3","3","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","608","212","34.87","195","17","536","158","146","12","68","50","45","5","4","4","4","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","900","555","61.67","555","0","877","538","538","0","21","16","16","0","2","1","1","0"
"10959  :  โรงพยาบาลสำโรง","2","1","50.00","1","0","2","1","1","0","0","0","0","0","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","419","355","84.73","355","0","419","355","355","0","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","653","488","74.73","488","0","587","457","457","0","57","25","25","0","9","6","6","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","735","309","42.04","309","0","730","305","305","0","3","2","2","0","2","2","2","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","1,476","460","31.17","460","0","1,476","460","460","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","163","2","1.23","2","0","156","2","2","0","6","0","0","0","1","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","234","146","62.39","145","1","204","130","129","1","26","13","13","0","4","3","3","0"
