"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,106","0","0.00","0","0","0","934","0","0","0","0","16","0","0","0","0","6","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","1,494","0","0.00","0","0","0","1,450","0","0","0","0","1","0","0","0","0","5","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","2,245","1","0.04","1","0","0","840","0","0","0","0","9","0","0","0","0","5","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","2,367","7","0.30","7","0","0","2,323","7","7","0","0","21","0","0","0","0","8","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","2,183","1","0.05","1","0","0","2,100","1","1","0","0","22","0","0","0","0","9","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","1,732","1","0.06","1","0","0","1,656","1","1","0","0","16","0","0","0","0","13","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","2,208","0","0.00","0","0","0","1,592","0","0","0","0","14","0","0","0","0","2","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","1,082","2","0.18","2","0","0","1,029","2","2","0","0","7","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","1,511","2","0.13","2","0","0","1,368","2","2","0","0","14","0","0","0","0","3","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","1,228","0","0.00","0","0","0","1,075","0","0","0","0","54","0","0","0","0","4","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","2,136","1","0.05","1","0","0","2,034","1","1","0","0","6","0","0","0","0","6","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","1,937","0","0.00","0","0","0","1,693","0","0","0","0","7","0","0","0","0","6","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","1,804","0","0.00","0","0","0","1,694","0","0","0","0","18","0","0","0","0","10","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","3,562","1","0.03","1","0","0","2,749","1","1","0","0","33","0","0","0","0","20","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","1,305","2","0.15","2","0","0","664","2","2","0","0","6","0","0","0","0","8","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","3,095","1","0.03","1","0","0","2,635","1","1","0","0","36","0","0","0","0","15","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","2,300","1","0.04","1","0","0","1,712","1","1","0","0","3","0","0","0","0","3","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","655","0","0.00","0","0","0","635","0","0","0","0","12","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,376","178","12.94","177","1","0","1,249","157","157","0","0","59","15","14","1","0","21","4","4","0","0"
"10893  :  โรงพยาบาลโนนแดง","1,320","1","0.08","1","0","0","1,149","1","1","0","0","35","0","0","0","0","9","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","558","1","0.18","1","0","0","528","1","1","0","0","4","0","0","0","0","2","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","510","0","0.00","0","0","0","493","0","0","0","0","9","0","0","0","0","2","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,093","3","0.27","3","0","0","963","3","3","0","0","74","0","0","0","0","5","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2,710","29","1.07","29","0","0","204","2","2","0","0","1","0","0","0","0","1","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","3,206","7","0.22","7","0","0","78","3","3","0","0","1","0","0","0","0","1","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","154","0","0.00","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,255","1","0.08","1","0","0","6","0","0","0","0","1","1","1","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","256","0","0.00","0","0","0","207","0","0","0","0","27","0","0","0","0","13","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","252","1","0.40","1","0","0","97","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","879","0","0.00","0","0","0","840","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","745","0","0.00","0","0","0","711","0","0","0","0","18","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","574","0","0.00","0","0","0","549","0","0","0","0","11","0","0","0","0","5","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","1,164","1","0.09","1","0","0","1,027","1","1","0","0","20","0","0","0","0","5","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","1,611","0","0.00","0","0","0","1,322","0","0","0","0","20","0","0","0","0","2","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","1,492","0","0.00","0","0","0","1,337","0","0","0","0","64","0","0","0","0","5","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","1,701","0","0.00","0","0","0","1,211","0","0","0","0","7","0","0","0","0","6","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","1,569","1,084","69.09","1,084","0","0","1,165","1,079","1,079","0","0","32","4","4","0","0","15","1","1","0","0"
"10900  :  โรงพยาบาลประโคนชัย","2,761","1","0.04","1","0","0","1,589","1","1","0","0","153","0","0","0","0","21","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","1,714","0","0.00","0","0","0","501","0","0","0","0","15","0","0","0","0","17","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","1,953","0","0.00","0","0","0","1,698","0","0","0","0","5","0","0","0","0","2","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","1,351","0","0.00","0","0","0","1,335","0","0","0","0","2","0","0","0","0","2","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","1,115","1,068","95.78","1,065","3","0","1,056","1,056","1,053","3","0","1","1","1","0","0","0","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","1,070","0","0.00","0","0","0","1,019","0","0","0","0","20","0","0","0","0","5","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","1,135","0","0.00","0","0","0","1,018","0","0","0","0","82","0","0","0","0","3","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","1,264","476","37.66","476","0","0","515","459","459","0","0","34","10","10","0","0","7","2","2","0","0"
"10910  :  โรงพยาบาลห้วยราช","627","0","0.00","0","0","0","575","0","0","0","0","18","0","0","0","0","1","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","855","852","99.65","852","0","0","849","849","849","0","0","0","0","0","0","0","1","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","663","630","95.02","630","0","0","624","600","600","0","0","24","22","22","0","0","8","8","8","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","722","0","0.00","0","0","0","600","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","1,348","1","0.07","1","0","0","1,312","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","51","0","0.00","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,277","25","1.96","25","0","0","992","25","25","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","1,323","0","0.00","0","0","0","1,210","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","1,466","1,413","96.38","1,409","4","0","1,409","1,396","1,392","4","0","13","12","12","0","0","6","5","5","0","0"
"10668  :  โรงพยาบาลสุรินทร์","76","0","0.00","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","1,425","0","0.00","0","0","0","1,302","0","0","0","0","40","0","0","0","0","3","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","3,125","0","0.00","0","0","0","1,649","0","0","0","0","3","0","0","0","0","3","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","1,892","1","0.05","1","0","0","1,609","1","1","0","0","88","0","0","0","0","19","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","2,020","3","0.15","3","0","0","357","3","3","0","0","179","0","0","0","0","31","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","1,175","1","0.09","1","0","0","981","1","1","0","0","50","0","0","0","0","7","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","2,059","1,967","95.53","1,967","0","0","1,896","1,883","1,883","0","0","2","2","2","0","0","0","0","0","0","0"
"10921  :  โรงพยาบาลสนม","1,361","2","0.15","2","0","0","598","2","2","0","0","2","0","0","0","0","17","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","1,982","0","0.00","0","0","0","1,353","0","0","0","0","8","0","0","0","0","4","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","1,839","3","0.16","3","0","0","72","3","3","0","0","0","0","0","0","0","1","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","1,504","1,431","95.15","1,427","4","0","1,291","1,290","1,289","1","0","134","134","131","3","0","7","7","7","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","1,463","1","0.07","1","0","0","1,145","1","1","0","0","57","0","0","0","0","13","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","1,179","0","0.00","0","0","0","1,095","0","0","0","0","6","0","0","0","0","2","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","128","2","1.56","2","0","0","45","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","548","0","0.00","0","0","0","523","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","693","541","78.07","541","0","0","633","516","516","0","0","24","19","19","0","0","6","5","5","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","595","1","0.17","1","0","0","579","1","1","0","0","5","0","0","0","0","4","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","493","2","0.41","2","0","0","396","2","2","0","0","16","0","0","0","0","5","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","161","0","0.00","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","1,081","511","47.27","507","4","0","513","507","507","0","0","4","4","0","4","0","1","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","1,645","3","0.18","3","0","0","1,553","3","3","0","0","78","0","0","0","0","6","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","1,990","0","0.00","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","2,000","0","0.00","0","0","0","18","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","2,246","6","0.27","5","1","0","2,017","4","3","1","0","60","0","0","0","0","2","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","1,046","0","0.00","0","0","0","994","0","0","0","0","28","0","0","0","0","2","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","1,505","0","0.00","0","0","0","1,452","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","1,324","0","0.00","0","0","0","1,268","0","0","0","0","46","0","0","0","0","6","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","1,396","0","0.00","0","0","0","449","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","1,030","0","0.00","0","0","0","775","0","0","0","0","49","0","0","0","0","5","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","856","0","0.00","0","0","0","670","0","0","0","0","15","0","0","0","0","2","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","377","0","0.00","0","0","0","97","0","0","0","0","8","0","0","0","0","1","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","842","27","3.21","27","0","0","616","25","25","0","0","10","2","2","0","0","1","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","481","0","0.00","0","0","0","437","0","0","0","0","18","0","0","0","0","4","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","332","0","0.00","0","0","0","294","0","0","0","0","17","0","0","0","0","4","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","709","0","0.00","0","0","0","572","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","402","0","0.00","0","0","0","348","0","0","0","0","46","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","716","0","0.00","0","0","0","485","0","0","0","0","22","0","0","0","0","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","447","340","76.06","340","0","0","344","338","338","0","0","16","1","1","0","0","3","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","363","0","0.00","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","875","0","0.00","0","0","0","273","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","1,392","1,283","92.17","1,283","0","0","1,169","1,134","1,134","0","0","39","38","38","0","0","1","1","1","0","0"
"10945  :  โรงพยาบาลโขงเจียม","939","67","7.14","67","0","0","214","54","54","0","0","1","0","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","2,324","2","0.09","2","0","0","868","2","2","0","0","83","0","0","0","0","32","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","1,843","0","0.00","0","0","0","257","0","0","0","0","20","0","0","0","0","2","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","689","0","0.00","0","0","0","341","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","1,383","1,194","86.33","1,194","0","0","1,136","1,121","1,121","0","0","60","56","56","0","0","13","13","13","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","1,507","4","0.27","4","0","0","978","4","4","0","0","5","0","0","0","0","0","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","1,493","1","0.07","1","0","0","1,240","1","1","0","0","10","0","0","0","0","8","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","675","44","6.52","44","0","0","65","19","19","0","0","18","15","15","0","0","10","10","10","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","1,510","0","0.00","0","0","0","479","0","0","0","0","19","0","0","0","0","6","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","792","594","75.00","594","0","0","606","575","575","0","0","14","13","13","0","0","2","2","2","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","992","1","0.10","1","0","0","788","1","1","0","0","32","0","0","0","0","9","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","886","0","0.00","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","600","192","32.00","192","0","0","9","0","0","0","0","0","0","0","0","0","188","188","188","0","0"
"10961  :  โรงพยาบาลสิรินธร","901","0","0.00","0","0","0","275","0","0","0","0","27","0","0","0","0","3","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","747","1","0.13","1","0","0","721","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","1,320","5","0.38","5","0","0","50","4","4","0","0","4","0","0","0","0","1","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","555","0","0.00","0","0","0","39","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","2","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","221","4","1.81","4","0","0","15","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","357","147","41.18","147","0","0","163","140","140","0","0","4","4","4","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","271","255","94.10","255","0","0","217","212","212","0","0","36","36","36","0","0","7","7","7","0","0"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2,124","515","24.25","515","0","0","518","513","513","0","0","2","2","2","0","0","1","0","0","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","1,531","1","0.07","1","0","0","1,212","1","1","0","0","55","0","0","0","0","6","0","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","1,001","822","82.12","789","33","0","748","702","690","12","0","104","101","82","19","0","5","4","3","1","0"
"10968  :  โรงพยาบาลค้อวัง","882","656","74.38","656","0","0","636","632","632","0","0","19","19","19","0","0","4","4","4","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","584","0","0.00","0","0","0","554","0","0","0","0","15","0","0","0","0","6","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","1,856","1,302","70.15","1,046","256","0","182","74","56","18","0","57","45","35","10","0","24","17","16","1","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","291","278","95.53","278","0","0","254","251","251","0","0","19","19","19","0","0","8","8","8","0","0"
"04007  :  โรงพยาบาลซับใหญ่","492","0","0.00","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","3,186","0","0.00","0","0","0","437","0","0","0","0","61","0","0","0","0","22","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","2,145","1","0.05","1","0","0","1,950","1","1","0","0","187","0","0","0","0","6","0","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","2,011","45","2.24","45","0","0","1,701","45","45","0","0","35","0","0","0","0","8","0","0","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","2,569","4","0.16","4","0","0","517","4","4","0","0","1","0","0","0","0","0","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","2,177","2","0.09","2","0","0","12","0","0","0","0","2","0","0","0","0","2","1","1","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,970","2,720","91.58","2,720","0","0","2,660","2,658","2,658","0","0","1","0","0","0","0","0","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,087","0","0.00","0","0","0","310","0","0","0","0","25","0","0","0","0","1","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","1,420","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","3,663","8","0.22","8","0","0","2,390","8","8","0","0","49","0","0","0","0","31","0","0","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","1,723","303","17.59","303","0","0","1,558","303","303","0","0","3","0","0","0","0","3","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","2,514","1","0.04","1","0","0","476","0","0","0","0","7","0","0","0","0","2","0","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","1,503","102","6.79","102","0","0","1,295","102","102","0","0","78","0","0","0","0","30","0","0","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","872","628","72.02","628","0","0","679","625","625","0","0","26","0","0","0","0","7","0","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","642","1","0.16","1","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","1,099","535","48.68","535","0","0","50","44","44","0","0","0","0","0","0","0","0","0","0","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","1,113","0","0.00","0","0","0","424","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"10987  :  โรงพยาบาลพนา","976","0","0.00","0","0","0","462","0","0","0","0","4","0","0","0","0","3","0","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","1,918","0","0.00","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","787","0","0.00","0","0","0","547","0","0","0","0","196","0","0","0","0","5","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","874","1","0.11","1","0","0","750","1","1","0","0","1","0","0","0","0","1","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","1,643","1","0.06","1","0","0","1,489","1","1","0","0","21","0","0","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","1,339","11","0.82","11","0","0","1,279","2","2","0","0","26","7","7","0","0","6","2","2","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","2,013","0","0.00","0","0","0","1,264","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","2,301","0","0.00","0","0","0","919","0","0","0","0","55","0","0","0","0","11","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","1,325","0","0.00","0","0","0","1,188","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","1,705","0","0.00","0","0","0","135","0","0","0","0","26","0","0","0","0","4","0","0","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","375","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","3","0","0.00","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","1,841","1","0.05","1","0","0","1,690","1","1","0","0","5","0","0","0","0","4","0","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","1,662","34","2.05","34","0","0","67","34","34","0","0","0","0","0","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","1,111","0","0.00","0","0","0","1,044","0","0","0","0","36","0","0","0","0","3","0","0","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
