"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"10873  :  โรงพยาบาลคง","1,531","0","0.00","0","0","0","1,506","0","0","0","0","22","0","0","0","0","3","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","907","0","0.00","0","0","0","826","0","0","0","0","79","0","0","0","0","2","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","885","0","0.00","0","0","0","872","0","0","0","0","12","0","0","0","0","1","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","1,739","0","0.00","0","0","0","1,718","0","0","0","0","14","0","0","0","0","7","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","2,119","4","0.19","4","0","0","2,069","4","4","0","0","41","0","0","0","0","9","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","1,864","0","0.00","0","0","0","1,850","0","0","0","0","7","0","0","0","0","7","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","1,353","0","0.00","0","0","0","1,309","0","0","0","0","37","0","0","0","0","7","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","1,908","0","0.00","0","0","0","1,896","0","0","0","0","10","0","0","0","0","2","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","850","0","0.00","0","0","0","793","0","0","0","0","45","0","0","0","0","12","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","1,134","0","0.00","0","0","0","1,118","0","0","0","0","14","0","0","0","0","2","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","934","0","0.00","0","0","0","912","0","0","0","0","19","0","0","0","0","3","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","1,548","0","0.00","0","0","0","1,547","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","1,334","0","0.00","0","0","0","1,320","0","0","0","0","12","0","0","0","0","2","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","1,492","0","0.00","0","0","0","1,471","0","0","0","0","13","0","0","0","0","8","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","2,548","0","0.00","0","0","0","2,494","0","0","0","0","33","0","0","0","0","21","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","868","0","0.00","0","0","0","855","0","0","0","0","8","0","0","0","0","5","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","3,934","0","0.00","0","0","0","3,884","0","0","0","0","36","0","0","0","0","14","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","459","0","0.00","0","0","0","459","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","521","0","0.00","0","0","0","512","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","52","0","0.00","0","0","0","48","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","1,215","0","0.00","0","0","0","1,170","0","0","0","0","37","0","0","0","0","8","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","476","0","0.00","0","0","0","471","0","0","0","0","1","0","0","0","0","4","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","194","0","0.00","0","0","0","189","0","0","0","0","3","0","0","0","0","2","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","421","0","0.00","0","0","0","410","0","0","0","0","4","0","0","0","0","7","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","809","0","0.00","0","0","0","773","0","0","0","0","36","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1,245","0","0.00","0","0","0","1,234","0","0","0","0","7","0","0","0","0","4","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","103","0","0.00","0","0","0","99","0","0","0","0","3","0","0","0","0","1","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","10","0","0.00","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","10","0","0.00","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","948","0","0.00","0","0","0","874","0","0","0","0","59","0","0","0","0","15","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","1,041","0","0.00","0","0","0","1,008","0","0","0","0","27","0","0","0","0","6","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","8","0","0.00","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","718","0","0.00","0","0","0","701","0","0","0","0","11","0","0","0","0","6","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","605","0","0.00","0","0","0","585","0","0","0","0","18","0","0","0","0","2","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","491","0","0.00","0","0","0","466","0","0","0","0","14","0","0","0","0","11","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","852","0","0.00","0","0","0","845","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","1,394","0","0.00","0","0","0","1,378","0","0","0","0","11","0","0","0","0","5","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","1,282","0","0.00","0","0","0","1,241","0","0","0","0","35","0","0","0","0","6","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","3,789","288","7.60","287","1","0","3,744","287","287","0","0","23","1","0","1","0","22","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","1,452","0","0.00","0","0","0","1,423","0","0","0","0","17","0","0","0","0","12","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","1,306","0","0.00","0","0","0","1,304","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","2,299","0","0.00","0","0","0","2,234","0","0","0","0","65","0","0","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","1,502","0","0.00","0","0","0","1,454","0","0","0","0","38","0","0","0","0","10","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","1,629","0","0.00","0","0","0","1,566","0","0","0","0","51","0","0","0","0","12","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","2,023","0","0.00","0","0","0","1,980","0","0","0","0","35","0","0","0","0","8","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","980","0","0.00","0","0","0","968","0","0","0","0","12","0","0","0","0","0","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","903","0","0.00","0","0","0","887","0","0","0","0","8","0","0","0","0","8","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","929","0","0.00","0","0","0","904","0","0","0","0","23","0","0","0","0","2","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","1,075","0","0.00","0","0","0","1,038","0","0","0","0","35","0","0","0","0","2","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","571","1","0.18","1","0","0","558","1","1","0","0","8","0","0","0","0","5","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","776","0","0.00","0","0","0","761","0","0","0","0","10","0","0","0","0","5","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","609","0","0.00","0","0","0","573","0","0","0","0","32","0","0","0","0","4","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","598","0","0.00","0","0","0","591","0","0","0","0","5","0","0","0","0","2","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","1,304","1","0.08","1","0","0","1,304","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","53","0","0.00","0","0","0","52","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,097","0","0.00","0","0","0","1,091","0","0","0","0","4","0","0","0","0","2","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","1,038","0","0.00","0","0","0","1,038","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","1,267","0","0.00","0","0","0","1,248","0","0","0","0","11","0","0","0","0","8","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","35","0","0.00","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","303","1","0.33","1","0","0","288","1","1","0","0","13","0","0","0","0","2","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","2,084","311","14.92","311","0","0","1,997","305","305","0","0","56","4","4","0","0","31","2","2","0","0"
"10917  :  โรงพยาบาลจอมพระ","1,290","0","0.00","0","0","0","1,253","0","0","0","0","26","0","0","0","0","11","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","1,243","33","2.65","33","0","0","1,234","33","33","0","0","6","0","0","0","0","3","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","573","0","0.00","0","0","0","485","0","0","0","0","86","0","0","0","0","2","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","1,726","0","0.00","0","0","0","1,719","0","0","0","0","6","0","0","0","0","1","0","0","0","0"
"10921  :  โรงพยาบาลสนม","1,014","0","0.00","0","0","0","962","0","0","0","0","49","0","0","0","0","3","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","1,248","0","0.00","0","0","0","1,230","0","0","0","0","13","0","0","0","0","5","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","1,032","0","0.00","0","0","0","1,007","0","0","0","0","21","0","0","0","0","4","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","1,118","0","0.00","0","0","0","1,090","0","0","0","0","26","0","0","0","0","2","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","997","0","0.00","0","0","0","938","0","0","0","0","50","0","0","0","0","9","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","830","0","0.00","0","0","0","761","0","0","0","0","64","0","0","0","0","5","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","18","0","0.00","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","380","17","4.47","15","2","0","362","0","0","0","0","13","12","12","0","0","5","5","3","2","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","604","35","5.79","35","0","0","589","35","35","0","0","11","0","0","0","0","4","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","299","0","0.00","0","0","0","291","0","0","0","0","7","0","0","0","0","1","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","410","0","0.00","0","0","0","372","0","0","0","0","38","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","286","0","0.00","0","0","0","272","0","0","0","0","8","0","0","0","0","6","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","849","0","0.00","0","0","0","784","0","0","0","0","62","0","0","0","0","3","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","1,134","0","0.00","0","0","0","1,062","0","0","0","0","61","0","0","0","0","11","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","1,525","0","0.00","0","0","0","1,493","0","0","0","0","22","0","0","0","0","10","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","1,075","1","0.09","1","0","0","1,019","1","1","0","0","52","0","0","0","0","4","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","1,746","1","0.06","1","0","0","1,603","1","1","0","0","140","0","0","0","0","3","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","600","0","0.00","0","0","0","583","0","0","0","0","15","0","0","0","0","2","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","961","0","0.00","0","0","0","945","0","0","0","0","9","0","0","0","0","7","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","985","0","0.00","0","0","0","977","0","0","0","0","6","0","0","0","0","2","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","1,171","0","0.00","0","0","0","1,138","0","0","0","0","27","0","0","0","0","6","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","860","0","0.00","0","0","0","854","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","699","2","0.29","2","0","0","680","2","2","0","0","18","0","0","0","0","1","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","281","0","0.00","0","0","0","268","0","0","0","0","12","0","0","0","0","1","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","517","0","0.00","0","0","0","508","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","428","1","0.23","1","0","0","425","1","1","0","0","2","0","0","0","0","1","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","261","0","0.00","0","0","0","251","0","0","0","0","9","0","0","0","0","1","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","643","0","0.00","0","0","0","608","0","0","0","0","30","0","0","0","0","5","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","340","0","0.00","0","0","0","326","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","578","0","0.00","0","0","0","567","0","0","0","0","10","0","0","0","0","1","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","348","1","0.29","1","0","0","341","1","1","0","0","5","0","0","0","0","2","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","324","317","97.84","316","1","0","313","307","307","0","0","7","7","6","1","0","4","3","3","0","0"
"28016  :  โรงพยาบาลศิลาลาด","171","0","0.00","0","0","0","170","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","178","1","0.56","1","0","0","177","0","0","0","0","1","1","1","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","1,949","2","0.10","2","0","0","1,343","2","2","0","0","594","0","0","0","0","12","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","176","0","0.00","0","0","0","122","0","0","0","0","51","0","0","0","0","3","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","1,159","1","0.09","1","0","0","1,122","1","1","0","0","37","0","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","1,269","0","0.00","0","0","0","948","0","0","0","0","293","0","0","0","0","28","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","157","0","0.00","0","0","0","103","0","0","0","0","50","0","0","0","0","4","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","1,203","1","0.08","1","0","0","1,187","1","1","0","0","8","0","0","0","0","8","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","608","0","0.00","0","0","0","536","0","0","0","0","68","0","0","0","0","4","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","900","0","0.00","0","0","0","877","0","0","0","0","21","0","0","0","0","2","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","2","0","0.00","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","419","0","0.00","0","0","0","419","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","653","0","0.00","0","0","0","587","0","0","0","0","57","0","0","0","0","9","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","735","2","0.27","2","0","0","730","1","1","0","0","3","1","1","0","0","2","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","1,476","0","0.00","0","0","0","1,476","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","163","0","0.00","0","0","0","156","0","0","0","0","6","0","0","0","0","1","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","234","224","95.73","224","0","0","204","198","198","0","0","26","25","25","0","0","4","1","1","0","0"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","1,721","0","0.00","0","0","0","1,683","0","0","0","0","32","0","0","0","0","6","0","0","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","966","2","0.21","0","2","0","941","1","0","1","0","17","0","0","0","0","8","1","0","1","0"
"10967  :  โรงพยาบาลมหาชนะชัย","958","231","24.11","225","6","0","883","214","209","5","0","67","15","15","0","0","8","2","1","1","0"
"10968  :  โรงพยาบาลค้อวัง","738","580","78.59","577","3","0","712","558","555","3","0","22","18","18","0","0","4","4","4","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","471","0","0.00","0","0","0","460","0","0","0","0","10","0","0","0","0","1","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","164","0","0.00","0","0","0","102","0","0","0","0","33","0","0","0","0","29","0","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","382","21","5.50","21","0","0","369","21","21","0","0","9","0","0","0","0","4","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","322","2","0.62","2","0","0","301","2","2","0","0","18","0","0","0","0","3","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","4","0","0.00","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","2,517","1","0.04","1","0","0","2,441","1","1","0","0","51","0","0","0","0","25","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","1,961","122","6.22","122","0","0","1,838","2","2","0","0","123","120","120","0","0","0","0","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","1,619","224","13.84","224","0","0","1,565","224","224","0","0","48","0","0","0","0","6","0","0","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","630","0","0.00","0","0","0","590","0","0","0","0","30","0","0","0","0","10","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","1,760","0","0.00","0","0","0","1,666","0","0","0","0","79","0","0","0","0","15","0","0","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,488","0","0.00","0","0","0","2,420","0","0","0","0","44","0","0","0","0","24","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","813","0","0.00","0","0","0","773","0","0","0","0","36","0","0","0","0","4","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","1,429","0","0.00","0","0","0","1,422","0","0","0","0","2","0","0","0","0","5","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","3,171","3","0.09","3","0","0","3,109","3","3","0","0","39","0","0","0","0","23","0","0","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","1,701","5","0.29","5","0","0","1,670","0","0","0","0","27","4","4","0","0","4","1","1","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","1,935","0","0.00","0","0","0","1,877","0","0","0","0","50","0","0","0","0","8","0","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","1,233","1","0.08","1","0","0","1,152","0","0","0","0","67","1","1","0","0","14","0","0","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","597","0","0.00","0","0","0","549","0","0","0","0","43","0","0","0","0","5","0","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","514","0","0.00","0","0","0","508","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","1,003","652","65.00","648","4","0","982","633","632","1","0","18","16","15","1","0","3","3","1","2","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","867","0","0.00","0","0","0","862","0","0","0","0","3","0","0","0","0","2","0","0","0","0"
"10987  :  โรงพยาบาลพนา","838","30","3.58","30","0","0","829","30","30","0","0","7","0","0","0","0","2","0","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","1,118","1","0.09","0","1","0","1,103","1","0","1","0","13","0","0","0","0","2","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","650","7","1.08","7","0","0","634","7","7","0","0","13","0","0","0","0","3","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","752","0","0.00","0","0","0","749","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","1,013","1","0.10","1","0","0","979","1","1","0","0","27","0","0","0","0","7","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","1,086","0","0.00","0","0","0","1,060","0","0","0","0","20","0","0","0","0","6","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","957","0","0.00","0","0","0","885","0","0","0","0","64","0","0","0","0","8","0","0","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","304","1","0.33","1","0","0","304","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","5","0","0.00","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","76","1","1.32","1","0","0","75","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","1,152","0","0.00","0","0","0","1,061","0","0","0","0","82","0","0","0","0","9","0","0","0","0"
"11000  :  โรงพยาบาลน้ำพอง","1,537","1,141","74.24","1,141","0","0","1,428","1,039","1,039","0","0","94","87","87","0","0","15","15","15","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","518","210","40.54","210","0","0","516","210","210","0","0","0","0","0","0","0","2","0","0","0","0"
